Frequency,Density
0,299.6666667
1,299.6666667
2,299.6666667
3,299.6666667
4,299.6666667
5,299.6666667
6,299.6666667
7,299.6666667
8,299.6666667
9,299.6666667
10,299.6666667
11,299.6666667
12,299.6666667
13,299.6666667
14,299.6666667
15,299.6666667
16,299.6666667
17,299.6666667
18,299.6666667
19,299.6666667
20,299.6666667
21,299.6666667
22,299.6666667
23,299.6666667
24,299.6666667
25,299.6666667
26,299.6666667
27,299.6666667
28,299.6666667
29,299.6666667
30,299.6666667
31,299.6666667
32,299.6666667
33,299.6666667
34,299.6666667
35,299.6666667
36,299.6666667
37,299.6666667
38,299.6666667
39,299.6666667
40,299.6666667
41,299.6666667
42,299.6666667
43,299.6666667
44,299.6666667
45,299.6666667
46,299.6666667
47,299.6666667
48,299.6666667
49,299.6666667
50,299.6666667
51,299.6666667
52,299.6666667
53,299.6666667
54,299.6666667
55,299.6666667
56,299.6666667
57,299.6666667
58,299.6666667
59,299.6666667
60,299.6666667
61,299.6666667
62,299.6666667
63,299.6666667
64,299.6666667
65,299.6666667
66,299.6666667
67,299.6666667
68,299.6666667
69,299.6666667
70,299.6666667
71,299.6666667
72,299.6666667
73,299.6666667
74,299.6666667
75,299.6666667
76,299.6666667
77,299.6666667
78,299.6666667
79,299.6666667
80,299.6666667
81,299.6666667
82,299.6666667
83,299.6666667
84,299.6666667
85,299.6666667
86,299.6666667
87,299.6666667
88,299.6666667
89,299.6666667
90,299.6666667
91,299.6666667
92,299.6666667
93,299.6666667
94,299.6666667
95,299.6666667
96,299.6666667
97,299.6666667
98,299.6666667
99,299.6666667
100,299.6666667
101,299.6666667
102,299.6666667
103,299.6666667
104,299.6666667
105,299.6666667
106,299.6666667
107,299.6666667
108,299.6666667
109,299.6666667
110,299.6666667
111,299.6666667
112,299.6666667
113,299.6666667
114,299.6666667
115,299.6666667
116,299.6666667
117,299.6666667
118,299.6666667
119,299.6666667
120,299.6666667
121,299.6666667
122,299.6666667
123,299.6666667
124,299.6666667
125,299.6666667
126,299.6666667
127,299.6666667
128,299.6666667
129,299.6666667
130,299.6666667
131,299.6666667
132,299.6666667
133,299.6666667
134,299.6666667
135,299.6666667
136,299.6666667
137,299.6666667
138,299.6666667
139,299.6666667
140,299.6666667
141,299.6666667
142,299.6666667
143,299.6666667
144,299.6666667
145,299.6666667
146,299.6666667
147,299.6666667
148,299.6666667
149,299.6666667
150,299.6666667
151,299.6666667
152,299.6666667
153,299.6666667
154,299.6666667
155,299.6666667
156,299.6666667
157,299.6666667
158,299.6666667
159,299.6666667
160,299.6666667
161,299.6666667
162,299.6666667
163,299.6666667
164,299.6666667
165,299.6666667
166,299.6666667
167,299.6666667
168,299.6666667
169,299.6666667
170,299.6666667
171,299.6666667
172,299.6666667
173,299.6666667
174,299.6666667
175,299.6666667
176,299.6666667
177,299.6666667
178,299.6666667
179,299.6666667
180,299.6666667
181,299.6666667
182,299.6666667
183,299.6666667
184,299.6666667
185,299.6666667
186,299.6666667
187,299.6666667
188,299.6666667
189,299.6666667
190,299.6666667
191,299.6666667
192,299.6666667
193,299.6666667
194,299.6666667
195,299.6666667
196,299.6666667
197,299.6666667
198,299.6666667
199,323.4359512
200,406.6141459
201,489.792338
202,517.132487
203,520.8773804
204,523.6164602
205,519.094101
206,514.5717367
207,513.8661448
208,516.3872172
209,518.9082947
210,515.5719198
211,512.0144653
212,510.6345774
213,512.7055817
214,514.7765961
215,514.9038595
216,514.580068
217,516.1217295
218,523.6379649
219,531.1542206
220,534.400411
221,535.5025737
222,536.2348938
223,533.4454244
224,530.6559499
225,530.5279948
226,532.7998301
227,535.0716604
228,530.3125916
229,525.2466532
230,521.962855
231,521.442983
232,520.9230855
233,517.3902435
234,513.2286784
235,510.5620422
236,512.0584819
237,513.5549113
238,513.0852407
239,511.7832286
240,510.5831655
241,509.9969228
242,509.41067
243,508.3295492
244,506.8956502
245,505.4547679
246,503.7591604
247,502.0635478
248,501.105189
249,500.9746857
250,500.8441722
251,502.8089905
252,504.9636383
253,503.2154338
254,494.6570841
255,486.0987549
256,486.2010498
257,488.2928619
258,490.1608887
259,491.4036357
260,492.6463928
261,491.2206828
262,488.7337392
263,486.9983571
264,488.9628957
265,490.9274496
266,489.2146098
267,485.2831879
268,481.7716827
269,483.0829214
270,484.39416
271,483.7648366
272,481.4688212
273,479.1728007
274,479.5594482
275,479.9532776
276,479.2638957
277,477.2935537
278,475.323232
279,474.7432099
280,474.2831879
281,474.8340861
282,477.0040029
283,479.1739146
284,483.9166209
285,489.1143239
286,490.2701111
287,482.6993866
288,475.128652
289,474.8442129
290,476.5568594
291,478.7565816
292,482.3816376
293,486.0066834
294,490.9738668
295,496.4476064
296,499.993866
297,495.7706706
298,491.5474548
299,490.6999359
300,491.4922485
301,493.2480825
302,500.5152639
303,507.7824707
304,507.7685954
305,503.4057058
306,499.8049469
307,502.7152659
308,505.6255697
309,503.3488363
310,497.3924255
311,491.7582499
312,490.632487
313,489.5067139
314,485.5750783
315,479.3466238
316,473.2714996
317,471.481425
318,469.6913401
319,469.7659556
320,471.5570882
321,473.3223063
322,471.9947561
323,470.667216
324,469.2401632
325,467.7125855
326,466.1850026
327,467.6767934
328,469.2052816
329,469.2019704
330,467.5395915
331,465.877238
332,469.3960673
333,473.055425
334,474.8752136
335,474.6089223
336,474.3426259
337,470.4761149
338,466.4793803
339,463.7777914
340,462.578064
341,461.3783366
342,459.022522
343,456.6216482
344,455.9517873
345,457.2863922
346,458.620992
347,460.1498159
348,461.6855164
349,463.5667623
350,465.8382619
351,468.1097768
352,462.6268921
353,456.9447937
354,456.1266988
355,460.5412852
356,464.9558665
357,456.8502604
358,448.6182302
359,444.8011881
360,445.4038951
361,446.0475922
362,450.4029897
363,454.7583771
364,457.5003103
365,458.7741852
366,459.8228811
367,455.1269226
368,450.4309744
369,448.0733541
370,447.6034648
371,447.3226268
372,449.5390422
373,451.7554627
374,453.3394419
375,454.4819133
376,456.0124563
