Frequency,Density
0,181.8
1,181.8
2,181.8
3,181.8
4,181.8
5,181.8
6,181.8
7,181.8
8,181.8
9,181.8
10,181.8
11,181.8
12,181.8
13,181.8
14,181.8
15,181.8
16,181.8
17,181.8
18,181.8
19,181.8
20,181.8
21,181.8
22,181.8
23,181.8
24,181.8
25,181.8
26,181.8
27,181.8
28,181.8
29,181.8
30,181.8
31,181.8
32,181.8
33,181.8
34,181.8
35,181.8
36,181.8
37,181.8
38,181.8
39,181.8
40,181.8
41,181.8
42,181.8
43,181.8
44,181.8
45,181.8
46,181.8
47,181.8
48,181.8
49,181.8
50,181.8
51,181.8
52,181.8
53,181.8
54,181.8
55,181.8
56,181.8
57,181.8
58,181.8
59,181.8
60,181.8
61,181.8
62,181.8
63,181.8
64,181.8
65,181.8
66,181.8
67,181.8
68,181.8
69,181.8
70,181.8
71,181.8
72,181.8
73,181.8
74,181.8
75,181.8
76,181.8
77,181.8
78,181.8
79,181.8
80,181.8
81,181.8
82,181.8
83,181.8
84,181.8
85,181.8
86,181.8
87,181.8
88,181.8
89,181.8
90,181.8
91,181.8
92,181.8
93,181.8
94,181.8
95,181.8
96,181.8
97,181.8
98,181.8
99,181.8
100,181.8
101,181.8
102,181.8
103,181.8
104,181.8
105,181.8
106,181.8
107,181.8
108,181.8
109,181.8
110,181.8
111,181.8
112,181.8
113,181.8
114,181.8
115,181.8
116,181.8
117,181.8
118,181.8
119,181.8
120,181.8
121,181.8
122,181.8
123,181.8
124,181.8
125,181.8
126,181.8
127,181.8
128,181.8
129,181.8
130,181.8
131,181.8
132,181.8
133,181.8
134,181.8
135,181.8
136,181.8
137,181.8
138,181.8
139,181.8
140,181.8
141,181.8
142,181.8
143,181.8
144,181.8
145,181.8
146,181.8
147,181.8
148,181.8
149,181.8
150,181.8
151,181.8
152,181.8
153,181.8
154,181.8
155,181.8
156,181.8
157,181.8
158,181.8
159,181.8
160,181.8
161,181.8
162,181.8
163,181.8
164,181.8
165,181.8
166,181.8
167,181.8
168,181.8
169,181.8
170,181.8
171,181.8
172,181.8
173,181.8
174,181.8
175,181.8
176,181.8
177,181.8
178,181.8
179,181.8
180,181.8
181,181.8
182,181.8
183,181.8
184,181.8
185,181.8
186,181.8
187,181.8
188,181.8
189,181.8
190,181.8
191,181.8
192,181.8
193,181.8
194,181.8
195,181.8
196,181.8
197,181.8
198,181.8
199,197.2675507
200,251.3946808
201,305.5218079
202,322.4169861
203,323.579187
204,324.3830567
205,322.5999634
206,320.8168579
207,319.3274353
208,318.0862915
209,316.8451416
210,315.9024597
211,314.9710571
212,314.4600891
213,314.6154236
214,314.7707459
215,315.5568665
216,316.4893799
217,318.6060486
218,324.5153686
219,330.4246948
220,331.0015686
221,328.9009583
222,326.9704101
223,326.659021
224,326.347644
225,325.9542419
226,325.4868896
227,325.0195495
228,321.564801
229,317.9796814
230,315.1580078
231,313.5203735
232,311.8827209
233,309.3404602
234,306.6094482
235,305.1157104
236,307.0675903
237,309.0194519
238,307.294812
239,304.0137451
240,300.9995972
241,299.5925903
242,298.1855957
243,297.9196289
244,298.4671204
245,298.912323
246,295.6254516
247,292.3385803
248,293.3664246
249,299.2392883
250,305.112146
251,302.2952515
252,298.6911133
253,293.1726074
254,284.3137451
255,275.4548889
256,275.9050507
257,278.4936737
258,280.8965088
259,282.780249
260,284.6639862
261,283.4581451
262,281.0235473
263,279.5837585
264,283.0413666
265,286.4989563
266,285.5440979
267,281.9272156
268,278.8142273
269,281.4891541
270,284.1640747
271,284.1295471
272,281.7679352
273,279.4063172
274,279.3214447
275,279.2426758
276,279.8138886
277,281.1537048
278,282.4935364
279,281.5110992
280,280.3282104
281,279.0843811
282,277.7429871
283,276.4015778
284,282.3720825
285,289.6357056
286,292.4993774
287,285.8634583
288,279.2275543
289,280.1575531
290,283.1612793
291,285.6618714
292,286.6900574
293,287.7182617
294,289.1490662
295,290.7318359
296,292.4721985
297,294.8477539
298,297.2233032
299,297.3600769
300,296.4092957
301,295.765155
302,296.875061
303,297.9849609
304,298.1516907
305,297.7550659
306,297.7493164
307,301.0829468
308,304.4165588
309,303.3376221
310,299.128418
311,295.2795105
312,296.4714844
313,297.6634644
314,291.9039795
315,280.4542297
316,269.449469
317,270.8815277
318,272.3135956
319,274.2849487
320,276.7527405
321,279.1715332
322,275.7464539
323,272.3213898
324,270.9171448
325,271.5547424
326,272.1923462
327,271.5696808
328,270.9317108
329,270.2935516
330,269.6552033
331,269.0168549
332,273.1975433
333,277.5089386
334,281.2974365
335,284.4929382
336,287.6884522
337,283.8656372
338,279.7889648
339,275.7482025
340,271.7491089
341,267.7500031
342,267.4459412
343,267.2858948
344,268.2761017
345,270.5983215
346,272.9205261
347,272.8452393
348,272.6849884
349,272.6376495
350,272.7178253
351,272.7979919
352,270.5319428
353,268.2056305
354,267.0773376
355,267.2378662
356,267.3983917
357,265.6507843
358,263.8839142
359,262.1165222
360,260.3486053
361,258.6395355
362,262.2578674
363,265.8761902
364,267.5157471
365,267.3548431
366,267.2030334
367,267.2835449
368,267.364035
369,266.6868988
370,265.3981049
371,264.2567078
372,265.062677
373,265.8686523
374,266.959845
375,268.2501556
376,270.0500824
377,276.0213012
378,281.9925171
379,278.1948181
380,268.6675324
381,260.4885986
382,259.7615112
383,259.0344238
384,255.7327393
385,251.2059753
386,248.142926
387,250.8120514
388,253.4811798
389,256.1514587
390,258.8221619
391,261.0731079
392,262.125824
393,263.1785462
394,263.2080566
395,262.964978
396,263.6856201
397,266.4421326
398,269.1986389
399,274.1051269
400,279.3780273
401,281.9369995
402,280.2324463
403,278.527887
404,276.6721527
405,274.8041565
406,274.927417
407,277.3653778
408,279.8126709
409,289.0823669
410,298.3520752
411,308.3740357
412,319.0323425
413,328.765979
414,328.3589416
415,327.9518921
416,324.378949
417,318.9213013
418,312.0508301
419,298.3579346
420,284.6650513
421,278.3415924
422,274.9163544
423,272.0318939
424,270.6446716
425,269.2574524
426,268.3350311
427,267.5185394
428,266.8509308
429,266.4424347
430,266.0339508
431,263.3017425
432,260.3588745
433,259.1462006
434,259.8823486
435,260.6329071
436,261.9423828
437,263.2518646
438,259.6100983
439,252.4036774
440,246.9410889
441,252.2671417
442,257.5931946
443,257.4251526
444,254.8835358
445,253.509787
446,255.4786529
447,257.4475128
448,256.7217774
449,255.4084229
450,253.4948151
451,250.6201599
452,247.7455017
453,245.9615417
454,244.2357239
455,243.1455383
456,242.6521606
457,242.117511
458,241.1301697
459,240.1428223
460,241.8421845
461,244.9706177
462,246.4060242
463,241.9577209
464,237.5094299
465,233.0590423
466,228.6081238
467,227.3524475
468,231.5585815
469,235.7647125
470,234.9872223
471,233.9144409
472,234.6892456
473,237.1663696
474,239.3187897
475,238.4925964
476,237.6664032
477,236.7838654
478,235.8745117
479,235.0291107
480,234.3673737
481,233.7056366
482,234.6433044
483,235.88479
484,236.2840423
485,235.5387085
486,234.7948456
487,234.214798
488,233.6347534
489,232.9064331
490,232.0773041
491,231.870932
492,234.4427429
493,237.0145599
494,235.5483398
495,232.8919922
496,232.1649201
497,234.8228363
498,237.4807495
499,236.6474426
500,235.6501312
501,235.2456269
502,235.3287842
503,235.1371491
504,233.3065826
505,231.4760284
506,230.26073
507,229.2616547
508,229.3877838
509,231.7203369
510,234.0528961
511,233.3409241
512,232.4240143
513,231.4619903
514,230.461142
515,229.4951568
516,228.7440766
517,227.9929962
518,228.3584106
519,229.1099396
520,230.065094
521,231.4019317
522,232.7387604
523,233.4381775
524,234.1069885
525,234.3529968
526,234.2693451
527,233.7706116
528,231.2596008
529,228.748587
530,231.7344482
531,236.2569458
532,238.4394745
533,237.0148865
534,235.5868622
535,233.6583374
536,231.7298096
537,230.8957031
538,230.7279053
539,230.3405487
540,229.2492279
541,228.1578979
542,229.1495117
543,230.4934753
544,230.2831391
545,228.3500458
546,226.9264953
547,230.3744812
548,233.8224609
549,234.1970947
550,233.3556274
551,231.8275635
552,228.9648743
553,226.102182
554,226.8123901
555,227.6548584
556,227.1042908
557,225.5869568
558,224.6203827
559,225.6325348
560,226.6446899
561,229.3006073
562,232.2544739
563,233.035025
564,231.4305481
565,229.6885803
566,226.8157165
567,223.9428528
568,224.2656342
569,225.7029144
570,225.0738342
571,221.0132233
572,216.9743194
573,214.773523
574,212.5727265
575,213.5037109
576,216.1292908
577,218.097464
578,218.4364441
579,218.7754303
580,218.2494476
581,217.6558716
582,217.1586426
583,216.7344086
584,215.8787079
585,213.4166992
586,210.9547028
587,211.9814667
588,213.595459
589,214.5705109
590,214.9105011
591,215.2505219
592,215.5907135
593,215.9308991
594,216.9493835
595,218.1407532
596,218.1154328
597,216.5827606
598,215.1666656
599,214.8258728
600,214.4850769
601,214.5279358
602,214.6984314
603,215.5931763
604,217.555069
605,219.2168274
606,216.14422
607,213.0716156
608,213.607016
609,215.5712341
610,215.7761627
611,213.0417236
612,210.5304596
613,214.3780396
614,218.2256134
615,217.3790497
616,214.4702698
617,213.7919372
618,217.1304596
619,220.3469086
620,217.777298
621,215.2076782
622,214.2237
623,213.9665894
624,211.8676758
625,206.3793396
626,201.0766876
627,204.9379578
628,208.7992249
629,210
630,209.9999969
631,210.1853302
632,210.7007812
633,211.427298
634,218.6478211
635,225.868335
636,225.0903626
637,220.961908
638,219.020459
639,220.6556061
640,222.1569855
641,221.3819824
642,220.6069824
643,219.2001343
644,217.5630493
645,216.9549652
646,217.8171021
647,218.4652252
648,216.9987274
649,215.5322296
650,214.7326691
651,214.1284638
652,212.3022095
653,209.0202789
654,206.6619293
