Frequency,Density
313,269.9446045
314,264.8212647
315,257.5856567
316,250.6769592
317,252.9046082
318,255.1322601
319,254.7907043
320,252.0841034
321,249.4066223
322,250.2031494
323,250.9996735
324,250.7656952
325,249.4904999
326,248.2153046
327,248.2
328,248.1999939
329,248.3149139
330,248.5542938
331,248.7936798
332,255.0185913
333,261.4058441
334,264.7251251
335,264.5653473
336,264.4055756
337,261.0827881
338,257.6455963
339,255.540741
340,254.9808807
341,254.4210053
342,252.0891846
343,249.6883118
344,248.5113159
345,248.7515533
346,248.9917786
347,249.3095276
348,249.6300232
349,250.891864
350,253.2168121
351,255.5417664
352,254.7397095
353,253.8573059
354,254.134671
355,255.6597199
356,257.1847565
357,253.3835358
358,249.5285309
359,246.8369934
360,245.3101532
361,243.8175751
362,245.4257172
363,247.0338592
364,248.1369995
365,248.7806396
366,249.4091095
367,249.6506134
368,249.8921204
369,247.7715576
370,243.7440765
371,240.272226
372,244.1408874
373,248.0095428
374,248.6976806
375,247.1654327
376,245.4661713
377,242.3998657
378,239.3335693
379,237.0294983
380,235.1724823
381,233.3524384
382,231.7366882
383,230.1209411
384,231.2431732
385,233.6682251
386,235.616452
387,235.6973389
388,235.7782165
389,237.6923279
390,240.2821014
391,241.779834
392,240.1602722
393,238.5407074
394,240.8232025
395,244.1452637
396,247.5981964
397,251.3275818
398,255.0569763
399,262.0457977
400,269.5901001
401,273.0634277
402,270.1413391
403,267.2192352
404,266.1736389
405,265.280246
406,267.5809692
407,273.5945862
408,279.6150024
409,290.5922729
410,301.5695496
411,315.8120056
412,332.8164917
413,348.6244995
414,351.3109986
415,353.9974975
416,349.2812195
417,340.1580139
418,328.5588684
419,305.0038208
420,281.4488037
421,266.8979706
422,255.8882568
423,246.8256134
424,243.1535461
425,239.4814728
426,239.730957
427,240.8740509
428,241.1826019
429,240.0388367
430,238.8950653
431,237.0761108
432,235.1959503
433,235.8925323
434,239.4914856
435,242.9280212
436,240.0635285
437,237.1990357
438,233.9050445
439,230.3018433
440,227.2114014
441,227.293338
442,227.3752808
443,228.0870331
444,229.0708862
445,229.5238678
446,228.4574005
447,227.3909271
448,228.884726
449,230.9368439
450,231.6316162
451,230.1532227
452,228.6748291
453,228.4439575
454,228.2795929
455,227.5638458
456,226.3304016
457,224.7669311
458,219.5833771
459,214.399823
460,214.5347015
461,217.4984833
462,219.5054871
463,218.1874756
464,216.8694611
465,215.8131226
466,214.8240265
467,213.1650299
468,210.3609467
469,207.5568604
470,208.4127747
471,209.4855621
472,209.6562012
473,208.995636
474,208.2457001
475,206.6759308
476,205.1061615
477,206.1123322
478,208.3443756
479,210.3417816
480,211.6652557
481,212.9887299
482,211.1829468
483,208.7827271
484,209.0148865
485,212.8243744
486,216.5830627
487,214.6771973
488,212.7713287
489,211.8519287
490,211.6031921
491,211.1265564
492,209.6332489
493,208.1399292
494,208.5693726
495,209.5655029
496,209.6270783
497,208.0489441
498,206.4708008
499,207.511322
500,208.6748474
501,209.0631256
502,208.8136505
503,208.6836365
504,209.2660858
505,209.8485352
506,210.8008759
507,211.8832092
508,211.8684845
509,209.7025391
510,207.5365967
511,209.5086456
512,211.7592255
513,212.4861633
514,211.9023346
515,211.3301025
516,210.8293823
517,210.3286621
518,212.3716125
519,215.2942047
520,216.2698059
521,213.5961365
522,210.9224731
523,210.4011414
524,209.9831268
525,210.2230255
526,210.975885
527,212.0866394
528,214.9324524
529,217.7782654
530,218.6618103
531,218.9968109
532,218.5405609
533,216.8645752
534,215.1925751
535,214.102536
536,213.0125061
537,210.4619019
538,207.0220581
539,204.5995758
540,205.4390564
541,206.27854
542,208.9145569
543,211.854483
544,211.9250427
545,208.8152924
546,206.143335
547,207.6570862
548,209.1708374
549,208.7559357
550,207.5778778
551,207.2576172
552,208.6047669
553,209.9519104
554,210.0000031
555,210
556,207.1138245
557,202.2246368
558,198.9509522
559,201.4813416
560,204.0117249
561,203.0425262
562,201.4390045
563,200.4389526
564,200.1011688
565,199.6442902
566,198.2078583
567,196.7714264
568,199.847644
569,204.4976715
570,206.2235779
571,203.0935272
572,199.9832092
573,198.5442261
574,197.105246
575,196.7099182
576,196.8793091
577,197.4873047
578,199.1822266
579,200.8771545
580,201.0786499
581,201.163446
582,199.3174072
583,196.0083893
584,193.5078522
585,194.0172333
586,194.5266113
587,193.6547852
588,192.550473
589,191.5310913
590,190.5961182
591,190.0273438
592,191.5582001
593,193.0890564
594,193.0609344
595,192.6354462
596,192.361969
597,192.2768188
598,192.2416626
599,192.6676575
600,193.0936554
601,193.7117371
602,194.3937317
603,194.3861694
604,193.3625732
605,192.4050903
606,192.4904388
607,192.5757873
608,192.1717773
609,191.5739685
610,191.2959839
611,191.5523376
612,191.7536133
613,190.3855865
614,189.0175568
615,192.344696
616,197.7345001
617,200.5581848
618,198.7605194
619,196.9716827
620,195.6012207
621,194.2307617
622,193.271109
623,192.4997681
624,191.7584595
625,191.0724182
626,190.468161
627,193.9004028
628,197.3326447
629,196.27034
630,193.1794983
631,191.7868896
632,193.4191376
633,195.0405884
634,196.3299683
635,197.6193451
636,204.3648377
637,213.3958313
638,218.2162628
639,216.1508179
640,213.9849304
641,210.1099213
642,206.2349091
643,200.2742371
644,193.5535705
645,190.9843658
646,194.3466888
647,197.3603607
648,196.9290375
649,196.4977142
650,195.4653473
651,194.2569275
652,193.2058441
653,192.3421784
654,191.454129
655,190.4171112
656,189.3800995
657,191.4150146
658,194.0955505
659,194.2007599
660,191.8647064
661,190.069867
662,190.416156
663,190.762442
664,191.1861389
665,191.6192536
666,194.527185
667,199.2075836
668,201.8601593
669,199.1716705
670,196.4831757
671,193.7090515
672,190.93219
673,192.1918457
674,195.4913238
675,196.5966247
676,193.8164795
677,191.2051178
678,191.2920471
679,191.3789825
680,190.0809814
681,188.3413269
682,188.6780823
683,191.4631836
684,194.6830719
685,200.1694855
686,205.655896
687,207.9817078
688,209.8115936
689,212.2375854
690,215.1148315
691,214.7983612
692,206.0742767
693,197.3501923
694,192.5673523
695,187.8535522
696,185.6146606
697,184.4791901
698,183.0975983
699,181.3496796
700,180.1669708
701,183.4025391
702,186.6381134
703,186.6215637
704,185.9215668
705,184.464032
706,182.362793
707,181.8101807
708,185.7523346
709,189.6944977
710,186.3023102
711,182.7084381
712,182.8737824
713,184.7156403
714,185.800003
715,185.8000031
716,185.7535278
717,185.4022827
718,185.0510376
719,181.9961182
720,178.4815826
721,177.3051209
722,177.8326172
723,178.1732971
724,178.0853332
725,178.0369354
726,179.2692139
727,180.5014923
728,179.6654663
729,178.1682434
730,178.5155731
731,180.8068115
732,182.7533325
733,183.4587494
734,184.1641571
735,182.692569
736,181.1044525
737,180.057843
738,179.2633118
739,179.0209412
740,179.550946
741,179.7570251
742,178.1660797
743,176.5751312
744,178.9971985
745,181.9156677
746,182.5550964
747,181.8471741
748,181.3673859
749,181.2788422
750,181.3844116
751,183.0677277
752,184.7510529
753,181.6007904
754,177.611615
755,175.4713379
756,174.5843262
757,175.6960113
758,180.6662109
759,185.2389893
760,185.68302
761,186.1270508
762,188.7248474
763,191.7460541
764,190.087503
765,185.1084534
766,181.083609
767,178.9484619
768,177.2646271
769,180.2912018
770,183.3177887
771,179.3821472
772,174.1270172
773,172.6365997
774,173.7060761
775,174.6191986
776,175.2434326
777,175.4905151
778,172.635199
779,169.7798828
780,174.3537933
781,180.0678101
782,178.2800506
783,172.0266327
784,169.7956879
785,173.9075134
786,177.6963776
787,179.6640717
788,181.6317627
789,177.707898
790,173.2332184
791,171.9825989
792,172.251236
793,173.4395447
794,175.7691467
795,177.5808075
796,177.4911529
797,177.4015045
798,178.3702545
799,179.3570251
800,180.2089203
801,181.0167572
802,182.0608642
803,183.3182434
804,183.0456146
805,179.1813751
806,175.4683563
807,173.6699677
808,171.871579
809,172.363858
810,173.2635864
811,174.2200104
812,175.2102966
813,175.472052
814,174.6613342
815,174.298938
816,175.9213348
817,177.5437317
818,178.2094086
819,178.8407165
820,178.2578064
821,177.2651672
822,176.8959625
823,177.0765472
824,176.9427368
825,176.1296112
826,175.3907166
827,175.3003143
828,175.2099152
829,173.0255341
830,170.5832642
831,170.4148163
832,171.3198975
833,170.3967346
834,167.4081848
835,165.9808228
836,168.9711456
837,171.7020844
838,169.8886902
839,168.075296
840,170.3393616
841,173.3332306
842,174.8674561
843,175.5936737
844,176.4401123
845,177.4392548
846,178.0481995
847,177.4120087
848,176.7965424
849,176.705603
850,176.6146637
851,174.7683105
852,172.5844727
853,171.3916077
854,170.7542847
855,170.4
856,170.4000031
857,170.7854828
858,172.3351227
859,173.7950104
860,173.7037994
861,173.6125915
862,173.6786621
863,173.7699249
864,174.3510498
865,175.1729065
866,176.7850159
867,179.2520599
868,181.9593689
869,185.2507202
870,187.6390564
871,182.2416992
872,176.8443451
873,173.712027
874,170.7829101
875,170.2013275
876,170.4760956
877,169.6942871
878,168.0446991
879,167.4707458
880,168.7545196
881,169.6296906
882,168.7121643
883,167.7957062
884,167.0612488
885,166.3267944
886,163.3878845
887,159.9890076
888,160.8319
889,163.9570496
890,165.5563812
891,165.4644104
892,165.6757813
893,166.5960358
894,167.0509216
895,164.2885193
896,161.526117
897,164.037857
898,166.8018982
899,164.0046783
900,159.6717621
901,160.6060699
902,164.8493072
903,169.2171723
904,173.7398254
905,174.7828949
906,166.8404572
907,159.8524719
908,160.3145172
909,160.7765625
910,160.8877716
911,160.9802368
912,160.0543335
913,158.851593
914,160.3657196
915,163.5132202
916,164.555185
917,163.1657532
918,162.2
919,162.200003
920,161.872699
921,159.6469726
922,157.4212402
923,160.6167816
924,163.8645721
925,160.98815
926,156.9027985
927,156.8655518
928,158.7236328
929,159.1579651
930,158.3213287
931,157.5896728
932,157.0315857
933,157.9501556
934,163.9066284
935,169.0379913
936,164.3817291
937,159.72547
938,161.0466736
939,162.8171051
940,159.0349152
941,153.7204712
942,152.0383118
943,152.4114807
944,153.3390198
945,154.8325684
946,155.5038818
947,154.663266
948,153.6253571
949,151.8496643
950,150.4256683
951,153.6051178
952,156.7845703
953,155.2554199
954,153.3840454
955,153.5952911
956,154.3442841
957,153.0575897
958,150.7155914
959,152.7414886
960,158.7405762
961,161.0465759
962,157.5762939
963,153.9845947
964,150.0430084
965,146.4218292
966,145.0132843
967,143.6047363
968,146.8774872
969,150.1660492
970,149.1310424
971,147.4387787
972,148.1845489
973,149.7837525
974,151.2678253
975,152.6797211
976,152.6618378
977,151.1549133
978,149.5441071
979,147.7535766
980,146.8602234
981,148.7461151
982,150.400003
983,150.4
984,150.3929107
985,148.2215607
986,146.0502075
987,146.8029266
988,147.9364807
989,149.0705505
990,150.2047791
991,149.1827362
992,147.0075104
993,144.5267853
994,141.7824753
995,140.7211335
996,141.9520691
997,143.4485443
998,145.5329102
999,147.0291962
1000,146.1759918
1001,145.7090149
1002,149.1238464
1003,152.5386841
1004,150.6426148
1005,148.6494476
1006,151.5571808
1007,155.1660156
1008,153.1504333
1009,149.4444244
1010,146.9369018
1011,145.035257
1012,143.6131378
1013,142.5666076
1014,142.4802048
1015,143.5273468
1016,144.0296692
1017,143.5534119
1018,143.1262482
1019,142.8403199
1020,143.2084259
1021,147.0230316
1022,150.6653931
1023,151.715036
1024,152.7646759
1025,146.4336823
1026,139.8456543
1027,140.8319962
1028,142.9337707
1029,142.6561279
1030,141.7002014
1031,143.6963898
1032,147.0441132
1033,149.1402618
1034,150.3844391
1035,149.7904022
1036,147.3963257
1037,143.8835205
1038,138.8050659
1039,136.1266174
1040,138.331784
1041,140.5139175
1042,142.6244553
1043,143.8514862
1044,140.395813
1045,137.0916626
1046,135.650943
1047,134.2102234
1048,136.108464
1049,138.0305664
1050,142.4965912
1051,147.2085419
1052,143.356659
1053,137.7759308
1054,137.488092
1055,138.9322449
1056,140.1815781
1057,141.3375854
1058,140.8168243
1059,139.1781769
1060,137.2351349
1061,135.0168213
1062,136.3270142
1063,141.924353
1064,143.8992859
1065,139.9401977
1066,137.7354446
1067,139.4746155
1068,140.2939545
1069,138.1670349
1070,136.8255707
1071,139.3406983
1072,141.3341827
1073,138.7207642
1074,136.2755401
1075,138.4062531
1076,140.536972
1077,137.3085403
1078,133.916745
1079,136.2373215
1080,139.1463013
1081,138.7810913
1082,137.8108459
1083,138.1318848
1084,138.8114563
1085,139.4211319
1086,140.0039642
1087,139.619458
1088,138.7446869
1089,137.3981308
1090,135.7448013
1091,134.9999985
1092,135
1093,134.3262039
1094,132.9630188
1095,131.9426315
1096,131.3580627
1097,131.3777374
1098,132.352597
1099,134.5072205
1100,138.9942551
1101,141.0294342
1102,136.9301361
1103,132.8302643
1104,128.7285355
1105,125.9341919
1106,128.7680267
1107,130.9920181
1108,129.5253693
1109,128.2659683
1110,128.9508118
1111,129.5541321
1112,128.6730972
1113,127.8220673
1114,130.2708465
1115,132.7196197
1116,138.0135773
1117,143.4040894
1118,136.2582046
1119,128.1185867
1120,127.8964157
1121,128.6814224
1122,129.5501831
1123,130.433844
1124,138.6567383
1125,148.5792541
1126,142.5595429
1127,131.9430206
1128,129.4188385
1129,129.7139175
1130,129.7302933
1131,129.6318741
1132,130.398996
1133,131.5807144
1134,130.5377975
1135,128.2714859
1136,127.2786392
1137,127.0814499
1138,126.5367752
1139,125.7475586
1140,126.0076477
1141,127.0934708
1142,127.0203629
1143,125.9338898
1144,126.0534347
1145,127.3382065
1146,128.8151489
1147,130.4962372
1148,130.7594711
1149,129.3742264
1150,127.5955765
1151,125.3184571
1152,126.0435776
1153,130.8977142
1154,133.2021393
1155,131.7152939
1156,129.9612305
1157,127.7792282
1158,125.8158157
1159,124.2279602
1160,123.9703079
1161,126.1549072
1162,127.8690735
1163,128.663948
1164,128.6496887
1165,126.959581
1166,125.9249054
1167,126.3228119
1168,126.8415893
1169,127.6378784
1170,127.5849365
1171,125.4934296
1172,124.4274536
1173,125.9222748
1174,126.9721756
1175,126.8724655
1176,126.7454651
1177,126.5459168
1178,125.9707123
1179,124.3733872
1180,123.9688461
1181,126.8657211
1182,128.4474487
1183,126.3484619
1184,124.2491501
1185,122.1489197
1186,121.3092514
1187,124.0111557
1188,125.0751129
1189,121.5705582
1190,118.8931946
1191,118.4924362
1192,118.633551
1193,120.2375397
1194,121.5104477
1195,121.9116837
1196,122.1435074
1197,121.9427704
1198,122.003006
1199,122.7060058
1200,122.2141296
1201,118.8980255
1202,118.0817215
1203,122.9080139
1204,126.0720673
1205,125.6696335
1206,124.6359711
1207,122.3206207
1208,120.8691483
1209,121.0706039
1210,121.3441986
1211,121.747348
1212,121.5858841
1213,120.4765686
1214,118.973346
1215,116.8542969
1216,115.8060181
1217,116.3108536
1218,117.2042862
1219,118.6186676
1220,118.1783951
1221,115.4490372
1222,115.8030014
1223,119.6466064
1224,120.5050171
1225,118.2784515
1226,117.0955628
1227,116.8930282
1228,117.0739304
1229,117.5805725
1230,119.6967285
1231,123.0425446
1232,121.0840988
1233,115.5044251
1234,116.8773178
1235,122.4603089
1236,123.0743759
1237,121.0429886
1238,119.28862
1239,117.6625442
1240,122.6572968
1241,130.2840591
1242,130.9809662
1243,129.3529511
1244,121.3451126
1245,111.5712341
1246,113.5534683
1247,118.1376968
1248,120.4569092
1249,122.3936264
1250,118.4082657
1251,113.7165894
1252,115.5888443
1253,117.9360794
1254,117.9006668
1255,117.7681274
1256,115.5202774
1257,113.4870346
1258,115.0205719
1259,116.5542007
1260,118.088649
1261,119.251178
1262,118.2276031
1263,117.6353073
1264,118.8643295
1265,119.7266205
1266,119.4191818
1267,118.3169144
1268,115.2407074
1269,113.0618515
1270,112.6514465
1271,113.3543213
1272,115.8182129
1273,117.6962616
1274,118.8262176
1275,119.1976349
1276,118.7864975
1277,117.9256775
1278,116.6915329
1279,115.8284698
1280,115.2110321
1281,114.5933502
1282,113.9755432
1283,113.7262451
1284,113.6232162
1285,113.1208389
1286,112.5022964
1287,111.9695389
1288,111.4537796
1289,115.3753738
1290,119.8135345
1291,117.4276794
1292,114.8
1293,114.7999985
1294,115.3599518
1295,121.8739807
1296,126.5840134
1297,121.2041565
1298,116.1855728
1299,112.4588379
1300,110.363945
1301,112.3319992
1302,114.44794
1303,116.8317383
1304,117.7581985
1305,116.7211487
1306,114.8062347
1307,112.0045319
1308,112.1021729
1309,114.3863983
1310,114.7317963
1311,114.0045639
1312,113.5758667
1313,113.2640106
1314,110.8027389
1315,107.7863388
1316,108.3982025
1317,109.5430343
1318,109.9958237
1319,110.4464264
1320,112.0094193
1321,112.9859695
1322,109.2325592
1323,106.5005326
1324,108.0653824
1325,109.6591904
1326,111.3293579
1327,111.5751648
1328,109.2773209
1329,106.7003784
1330,103.7741104
1331,102.4554672
1332,102.5600388
1333,104.2162247
1334,106.832074
1335,106.6385101
1336,105.2774612
1337,103.5821579
1338,101.8012665
1339,103.0875915
1340,104.7647217
1341,107.6749496
1342,111.0580841
1343,120.1883255
1344,127.4332306
1345,125.2280685
1346,126.1572113
1347,135.9287323
1348,138.2457519
1349,127.2068283
1350,118.0830429
1351,111.2453629
1352,107.3827057
1353,105.9091004
1354,104.5727906
1355,103.3089462
1356,103.8758408
1357,105.0350525
1358,104.9286758
1359,104.6123398
1360,105.005571
1361,105.4483322
1362,106.1873291
1363,106.2041168
1364,102.7182098
1365,100.4934158
1366,101.55038
1367,103.9933792
1368,108.646788
1369,108.7507477
1370,104.2004013
1371,102.6559601
1372,103.0795029
1373,102.2903366
1374,101.0189621
1375,100.6244934
1376,100.4124726
1377,98.70281525
1378,97.15370635
1379,99.91326601
1380,102.1818039
1381,102.0756058
1382,102.9490555
1383,106.2432129
1384,106.6460022
1385,102.8182556
1386,100.9441467
1387,100.8377594
1388,103.272197
1389,107.1044937
1390,102.1229263
1391,94.45377656
1392,94.45242767
1393,95.45177003
1394,99.71747591
1395,103.1957657
1396,101.7018829
1397,100.34785
1398,99.38692475
1399,98.7168396
1400,98.50317382
1401,97.90249176
1402,96.94042511
1403,97.70579987
1404,99.41715546
1405,98.63685913
1406,97.13853301
1407,97.38874359
1408,97.74869385
1409,96.46288605
1410,96.03198395
1411,99.6772705
1412,101.2749939
1413,98.27120819
1414,98.83815003
1415,103.8832123
1416,103.5687119
1417,99.37989808
1418,98.89477843
1419,99.86200256
1420,99.26247406
1421,98.40220642
1422,99.15124663
1423,99.47160951
1424,97.10306702
1425,96.39880371
1426,99.9537262
1427,99.43834688
1428,93.40216675
1429,92.88617401
1430,96.55317382
1431,97.59999999
1432,97.59999998
1433,97.87899933
1434,98.19509583
1435,97.65487059
1436,97.02918397
1437,95.94809114
1438,96.03300323
1439,98.73734435
1440,99.40484772
1441,97.67304231
1442,97.19863738
1443,97.52354281
1444,97.01993712
1445,96.2613739
1446,98.79110871
1447,101.3919067
1448,101.2834106
1449,101.5262894
1450,102.9375671
1451,102.5326859
1452,99.27396086
1453,96.49039613
1454,94.09924163
1455,95.40071411
1456,98.22830048
1457,97.08778839
1458,95.38333588
1459,94.83892212
1460,94.21000519
1461,93.22947998
1462,92.09263458
1463,90.67548065
1464,93.19678649
1465,99.30507355
1466,96.83357087
1467,90.50337524
1468,93.34485931
1469,97.63395233
1470,98.94520264
1471,99.14464417
1472,94.77121277
1473,90.31666565
1474,85.7218338
1475,84.60157013
1476,86.46248627
1477,89.02523193
1478,91.87303009
1479,92.29701233
1480,92.46612091
1481,93.56273041
1482,92.19432525
1483,82.8676239
1484,81.17051392
1485,90.2831665
1486,93.73980712
1487,93.30038299
1488,91.24934235
1489,88.72114868
1490,89.96130981
1491,91.42067413
1492,93.07145233
1493,92.7717163
1494,88.25690765
1495,85.94489746
1496,85.83471374
1497,88.51848602
1498,92.48741303
1499,92.90393372
1500,92.80638428
1501,92.9167633
1502,92.40253142
1503,89.97275238
1504,88.02309723
1505,86.69697723
1506,88.41235352
1507,91.95077362
1508,91.60625153
1509,90.38820801
1510,89.05972595
1511,88.67228699
1512,91.99546051
1513,94.08796234
1514,94.30963899
1515,95.58253021
1516,97.5788025
1517,89.94483643
1518,79.73561096
1519,84.09199066
1520,88.29460907
1521,90.96104584
1522,90.92935028
1523,86.59382019
1524,86.62590179
1525,89.74043732
1526,89.69816132
1527,88.80776825
1528,87.03369904
1529,85.40405121
1530,84.40116577
1531,86.70301056
1532,93.95035553
1533,94.43060303
1534,90.5258728
1535,87.80067444
1536,85.50039063
1537,89.9682373
1538,93.76284332
1539,95.3275177
1540,98.2778015
1541,102.9746063
1542,103.648761
1543,102.1941254
1544,98.99239045
1545,95.31473694
1546,89.26523895
1547,85.85959778
1548,88.77404785
1549,87.56494751
1550,82.40555725
1551,84.83771362
1552,90.11239014
1553,87.95807495
1554,85.59677124
1555,84.3608078
1556,82.86523132
1557,80.95397339
1558,81.97101135
1559,84.89584503
1560,88.66053619
1561,92.03952179
1562,84.94402008
1563,80.57485657
1564,83.39220123
1565,85.81547546
1566,87.84516449
1567,85.03861237
1568,80.41268921
1569,81.38473968
1570,81.47253876
1571,76.3892807
1572,75.54177704
1573,80.74107361
1574,83.18127899
1575,84.08604126
1576,84.69454498
1577,85.04298554
1578,83.57100372
1579,81.944487
1580,80.01844788
1581,77.83098602
1582,75.45035095
1583,77.66720734
1584,80.77837372
1585,80.32438202
1586,79.57851868
1587,78.1021698
1588,77.5191742
1589,77.7464386
1590,79.01665497
1591,80.59577179
1592,79.79940033
1593,79.28446655
1594,79.62597046
1595,78.34770508
1596,75.38624954
1597,76.27422485
1598,78.55361481
1599,75.24850464
1600,73.11537476
1601,75.39746857
1602,74.97969971
1603,71.55453186
1604,73.15450058
1605,76.69593506
1606,75.024823
1607,74.02961121
1608,75.97398529
1609,76.51351624
1610,75.48353119
1611,77.93862305
1612,81.71747742
1613,79.44639435
1614,76.79987488
1615,73.36048279
1616,71.87998352
1617,72.4535553
1618,69.26643677
1619,64.81137009
1620,69.86477966
1621,73.98969574
1622,75.4836319
1623,76.08030243
1624,75.85033111
1625,76.42911987
1626,77.1210968
1627,75.27913513
1628,73.50723877
1629,71.8945694
1630,72.57796478
1631,74.99839936
1632,78.38194885
1633,81.47321625
1634,80.2038681
1635,77.40994873
1636,71.98315888
1637,71.02637024
1638,72.64381714
1639,75.51538391
1640,77.177948
1641,72.43552551
1642,70.93119659
1643,73.47741547
1644,75.61000671
1645,77.57870483
1646,77.94386291
1647,78.53564606
1648,79.81101837
1649,79.77564392
1650,78.61552734
1651,76.50970764
1652,74.1985794
1653,71.99175568
1654,71.63017273
1655,74.41939392
1656,76.83266602
1657,79.04210663
1658,75.74272461
1659,72.94645691
1660,73.6449997
1661,74.74478455
1662,76.25919037
1663,76.32901001
1664,76.07585297
1665,77.35878906
1666,77.27584381
1667,74.59175415
1668,72.93739014
1669,71.88647156
1670,75.01672287
1671,76.71658096
1672,71.45577469
1673,70.47979126
1674,73.87209091
1675,70.3712204
1676,65.48980331
1677,66.66094742
1678,68.74026947
1679,72.37296143
1680,70.64939499
1681,66.19378662
1682,67.79551392
1683,68.54969864
1684,65.9670845
1685,67.31082916
1686,71.89180298
1687,70.21533966
1688,68.57745209
1689,73.98704681
1690,74.2370224
1691,68.00054626
1692,68.58805084
1693,71.47896118
1694,73.24608917
1695,72.60017243
1696,67.41353378
1697,65.52329254
1698,65.40534515
1699,64.38598099
1700,64.06056824
1701,65.83187638
1702,65.59622345
1703,63.8238678
1704,64.94281387
1705,66.22153244
1706,66.33982849
1707,66.80712356
1708,67.63569031
1709,67.70505142
1710,67.57321167
1711,67.33619842
1712,67.80524292
1713,69.22816162
1714,68.19773178
1715,66.24270172
1716,63.27478714
1717,61.61875458
1718,62.21268692
1719,61.50490417
1720,60.20802841
1721,64.37047501
1722,66.28545685
