Frequency,Density
0,239.2
1,239.2
2,239.2
3,239.2
4,239.2
5,239.2
6,239.2
7,239.2
8,239.2
9,239.2
10,239.2
11,239.2
12,239.2
13,239.2
14,239.2
15,239.2
16,239.2
17,239.2
18,239.2
19,239.2
20,239.2
21,239.2
22,239.2
23,239.2
24,239.2
25,239.2
26,239.2
27,239.2
28,239.2
29,239.2
30,239.2
31,239.2
32,239.2
33,239.2
34,239.2
35,239.2
36,239.2
37,239.2
38,239.2
39,239.2
40,239.2
41,239.2
42,239.2
43,239.2
44,239.2
45,239.2
46,239.2
47,239.2
48,239.2
49,239.2
50,239.2
51,239.2
52,239.2
53,239.2
54,239.2
55,239.2
56,239.2
57,239.2
58,239.2
59,239.2
60,239.2
61,239.2
62,239.2
63,239.2
64,239.2
65,239.2
66,239.2
67,239.2
68,239.2
69,239.2
70,239.2
71,239.2
72,239.2
73,239.2
74,239.2
75,239.2
76,239.2
77,239.2
78,239.2
79,239.2
80,239.2
81,239.2
82,239.2
83,239.2
84,239.2
85,239.2
86,239.2
87,239.2
88,239.2
89,239.2
90,239.2
91,239.2
92,239.2
93,239.2
94,239.2
95,239.2
96,239.2
97,239.2
98,239.2
99,239.2
100,239.2
101,239.2
102,239.2
103,239.2
104,239.2
105,239.2
106,239.2
107,239.2
108,239.2
109,239.2
110,239.2
111,239.2
112,239.2
113,239.2
114,239.2
115,239.2
116,239.2
117,239.2
118,239.2
119,239.2
120,239.2
121,239.2
122,239.2
123,239.2
124,239.2
125,239.2
126,239.2
127,239.2
128,239.2
129,239.2
130,239.2
131,239.2
132,239.2
133,239.2
134,239.2
135,239.2
136,239.2
137,239.2
138,239.2
139,239.2
140,239.2
141,239.2
142,239.2
143,239.2
144,239.2
145,239.2
146,239.2
147,239.2
148,239.2
149,239.2
150,239.2
151,239.2
152,239.2
153,239.2
154,239.2
155,239.2
156,239.2
157,239.2
158,239.2
159,239.2
160,239.2
161,239.2
162,239.2
163,239.2
164,239.2
165,239.2
166,239.2
167,239.2
168,239.2
169,239.2
170,239.2
171,239.2
172,239.2
173,239.2
174,239.2
175,239.2
176,239.2
177,239.2
178,239.2
179,239.2
180,239.2
181,239.2
182,239.2
183,239.2
184,239.2
185,239.2
186,239.2
187,239.2
188,239.2
189,239.2
190,239.2
191,239.2
192,239.2
193,239.2
194,239.2
195,239.2
196,239.2
197,239.2
198,239.2
199,257.7654877
200,322.7335266
201,387.7015747
202,410.050061
203,414.3889709
204,417.7472595
205,414.026001
206,410.3047424
207,410.7858337
208,414.8195617
209,418.8532898
210,415.5594544
211,411.9890686
212,409.4093872
213,408.3997803
214,407.3901612
215,406.9477112
216,406.6368774
217,407.2140259
218,410.6352173
219,414.0564026
220,416.8056091
221,419.2174072
222,421.2150452
223,419.2688965
224,417.3227539
225,416.6047974
226,416.9942505
227,417.3837158
228,414.0394897
229,410.5322937
230,405.526355
231,398.1959289
232,390.8655212
233,389.4063232
234,389.1722351
235,388.133606
236,384.8544678
237,381.5753174
238,379.9413696
239,379.0039307
240,377.7880615
241,374.8958801
242,372.003717
243,372.261145
244,374.7639587
245,377.0935364
246,373.1023315
247,369.1111267
248,367.1475403
