Frequency,Density
220,440.3525848
221,439.3800736
222,438.7127075
223,440.9507675
224,443.1888275
225,444.0452042
226,443.6557465
227,443.2662811
228,444.1834717
229,445.157692
230,442.9222031
231,435.7087708
232,428.4953232
233,427.9762802
234,428.8541031
235,428.9069367
236,426.6622772
237,424.4176254
238,423.75
239,423.7499924
240,422.6644745
241,415.0431976
242,407.4219437
243,407.2179642
244,412.3017884
245,417.2317352
246,416.5469666
247,415.8622131
248,413.701828
249,409.8844681
250,406.0671005
251,405.3907852
252,404.9990311
253,404.3215866
254,403.1456299
255,401.9696731
256,403.4244766
257,405.4835968
258,406.017334
259,402.2890854
260,398.5608444
261,399.2558975
262,401.7101212
263,403.3851471
264,401.2241516
265,399.0631562
266,400.6407623
267,404.4738846
268,407.7243423
269,404.2823486
270,400.8403473
271,397.185524
272,393.3478928
273,389.5102692
274,393.4278107
275,397.3661499
276,397.7395859
277,393.8974457
278,390.0552979
279,390.6574173
280,391.643158
281,392.553299
282,393.3423615
283,394.131424
284,398.6945725
285,403.9251633
286,405.8745118
287,400.7395783
288,395.6046524
289,396.7489777
290,399.6143723
291,401.699646
292,401.501915
293,401.304184
294,406.0617218
295,412.6895828
296,417.3900833
297,414.3216553
298,411.2532273
299,411.2498779
300,412.7354736
301,413.7640457
302,412.1784821
303,410.592926
304,413.7867127
305,419.8352585
306,424.9485092
307,422.0712662
308,419.194046
309,417.9419251
310,417.8426514
311,417.5379792
312,414.359375
313,411.1807556
314,406.1429062
315,399.5831528
316,393.2843552
317,394.2788391
318,395.2733307
319,395.4391251
320,394.8420792
321,394.2624207
322,395.7559052
323,397.2493973
324,397.3062286
325,395.9114838
326,394.5167389
327,389.1817017
328,383.7988129
329,383.4898605
330,388.6764451
331,393.8630447
332,394.0971603
333,394.1969681
334,395.5134506
335,398.2096634
336,400.9058838
337,395.0212937
338,388.826355
339,387.3055039
340,391.204628
341,395.1037445
342,391.013504
343,386.6119003
344,384.6674576
345,385.568306
346,386.4691696
347,386.9836273
348,387.4844055
349,388.4559403
350,389.9591446
351,391.462349
352,387.7850952
353,383.9747391
354,381.2749939
355,379.7700196
356,378.2650452
357,378.5481568
358,378.8493347
359,379.351387
360,380.0545349
361,380.7390137
362,379.7339325
363,378.7288284
364,380.2509537
365,384.0725403
366,387.7348175
367,387.3323059
368,386.929802
369,384.5772629
370,380.6504822
371,376.8156815
372,374.1962738
373,371.5768738
374,375.8426819
375,384.9152069
376,392.5058518
377,387.966919
378,383.4279861
379,380.7957916
380,379.2819214
381,377.6131821
382,375.0885773
383,372.5639801
384,366.8889389
385,359.7148361
386,355.6246643
387,363.6118317
388,371.5989914
389,371.5324249
390,368.4975357
391,366.4863434
392,367.3973465
393,368.3083572
394,369.2197876
395,370.1313248
396,372.3779907
397,377.4450836
398,382.5121918
399,385.1560135
400,387.3868484
401,388.75
402,388.75
403,388.75
404,389.2195206
405,389.7271271
406,390.6106873
407,391.9312515
408,393.2630616
409,402.81736
410,412.3716507
411,420.055748
412,426.1578369
413,432.0306168
414,435.3887558
415,438.746872
416,438.9149552
417,437.1839981
418,432.7261429
419,415.1006241
420,397.4750901
421,386.7929764
422,378.8415146
423,372.7834625
424,371.967453
425,371.1514359
426,369.5038223
427,367.6667099
428,365.1956482
429,361.6213684
430,358.047081
431,362.4344788
432,367.5436173
433,369.1440811
434,366.7924957
435,364.6259613
436,369.6388245
437,374.6516877
438,371.8696976
439,363.4758835
440,355.8937073
441,353.3330994
442,350.7724991
443,351.9322891
444,354.6993714
445,357.0686112
446,358.2991562
447,359.5297012
448,358.7391663
449,357.5078964
450,355.6053391
451,352.6280289
452,349.6507034
453,351.938179
454,354.5063553
455,352.8873367
456,347.3367996
457,342.4991837
458,345.481781
459,348.464386
460,347.6190415
461,344.737587
462,342.4539871
463,342.2480469
464,342.0421066
465,342.0819702
466,342.1849976
467,341.9456024
468,341.1208573
469,340.296135
470,338.3997345
471,336.4398422
472,334.4793472
473,332.5183029
474,331.1255951
475,334.9467468
476,338.767891
477,341.1202545
478,342.7736054
479,343.1188431
480,339.7067642
481,336.2946854
482,338.5321503
483,341.8427887
484,342.9162293
485,340.949379
486,339.0294571
487,342.3440018
488,345.6585617
489,345.4575959
490,342.8665695
491,340.9019165
492,341.7315369
493,342.5611496
494,339.4641343
495,335.2098312
496,333.8946076
497,337.7361221
498,341.577652
499,337.4833221
500,333.0162201
501,331.5132828
502,332.4487992
503,333.8623276
504,338.1267014
505,342.3910675
506,339.8806458
507,334.9893494
508,331.6444931
509,331.3320923
510,331.0197067
511,334.6120224
512,338.4672012
513,339.4654083
514,338.0058365
515,336.2694626
516,332.8270111
517,329.3845596
518,331.3696213
519,335.2316208
520,338.4040451
521,340.2839584
522,342.163887
523,342.1502838
524,342.0457764
525,342.8225479
526,344.286438
527,345.3389816
528,344.3973541
529,343.455719
530,342.0227585
531,340.4524536
532,339.8709412
533,340.8136749
534,341.7621384
535,343.5439224
536,345.3257217
537,345.9348145
538,345.8299408
539,345.1263275
540,342.502945
541,339.8795624
542,339.7694168
543,340.0844116
544,338.1073227
545,333.5897751
546,329.8583374
547,333.6427231
548,337.4270935
549,336.3898315
550,333.4446945
551,331.1067352
552,329.949028
553,328.7913208
554,330.2732315
555,331.8528519
556,329.7631226
557,325.1268005
558,322.4182587
559,326.6355591
560,330.85289
561,330.0710907
562,328.3831635
563,325.2352677
564,320.4851761
565,316.4789886
566,318.5913772
567,320.7037811
568,324.0708008
569,327.8753739
570,329.2166596
571,326.4672852
572,323.7302399
573,322.037323
574,320.3444061
575,321.467453
576,324.1142044
577,325.2081299
578,322.4538803
579,319.6996308
580,319.3033753
581,319.0913849
582,316.5864182
583,312.3440857
584,309.4943161
585,311.8289948
586,314.1636429
587,315.1362
588,315.8794785
589,315.7171478
590,314.654686
591,313.4816132
592,311.6743393
593,309.8670884
594,310.5172043
595,311.7936707
596,313.0704804
597,314.347702
598,315.4166718
599,314.564682
600,313.7126999
601,311.7408982
602,309.396553
603,310.155365
604,315.4865952
605,320.1947098
606,315.0737076
607,309.9526978
608,309.1117478
609,309.9657517
610,311.1399002
611,312.8489304
612,314.5579834
613,316.268013
614,317.9780503
615,316.271019
616,313.0627976
617,312.1460953
618,315.3562165
619,318.380539
620,312.5989151
621,306.8172837
622,305.8080292
623,306.9864655
624,307.2216263
625,305.7209091
626,304.3032532
627,306.9846954
628,309.6661301
629,312.1268234
630,314.4878845
631,315.8069305
632,315.2700196
633,314.7060242
634,313.3092041
635,311.9123764
636,316.3494034
637,323.2301559
638,327.5408173
639,327.6483994
640,327.4572678
641,322.1829453
642,316.9086304
643,311.7109527
644,306.541214
645,306.1178741
646,312.4761047
647,317.7544937
648,312.3629685
649,306.9714432
650,304.9154816
651,303.8365402
652,304.7773437
653,308.124054
654,310.8784333
655,310.014267
656,309.1500854
657,306.231247
658,302.8805542
659,300.4171982
660,298.7949371
661,297.958519
662,300.2310257
663,302.5035248
664,302.6534653
665,302.5451813
666,305.4670715
667,310.5591736
668,313.1462097
669,309.1351471
670,305.1240998
671,302.5823517
672,300.0875092
673,298.4568939
674,297.2630157
675,297.8717957
676,301.6727905
677,305.3203659
678,306.5156784
679,307.7109833
680,308.0824433
681,308.1911698
682,319.9324646
683,345.3900146
684,362.8777924
685,338.8203125
686,314.762825
687,310.4643555
688,309.2662125
689,307.0751953
690,304.1325607
691,303.531044
692,309.0926514
693,314.6542511
694,305.7420731
695,296.576355
696,293.2214051
697,292.4571381
698,293.0536042
699,295.6754761
700,298.0247956
701,298.2434158
702,298.4620361
703,299.4038086
704,300.4975586
705,300.3491821
706,299.1453552
707,297.043396
708,292.3347092
709,287.6260147
710,284.1942597
711,280.7976151
712,283.9959335
713,290.1354523
714,295.0583496
715,298.2396316
716,300.6659775
717,298.1414032
718,295.6168213
719,291.2135392
720,286.4908829
721,285.2628098
722,286.581543
723,287.9672623
724,289.5067062
725,290.9076767
726,287.826973
727,284.7462769
728,284.8342209
729,285.9351197
730,286.8218079
731,287.4827271
732,288.1677094
733,288.9392472
734,289.7108002
735,286.8188858
736,283.7308884
737,284.7830887
738,287.7625732
739,288.3492661
740,285.5888367
741,283.4356003
742,284.6509094
743,285.8662262
744,285.4097366
745,284.7464371
746,284.5695191
747,284.68013
748,285.0353699
749,285.8101196
750,286.5606613
751,287.1143875
752,287.6681061
753,286.3336716
754,284.6715012
755,282.4801025
756,279.9299545
757,279.2342911
758,282.1187897
759,284.7694931
760,284.9915085
761,285.2135239
762,284.4145737
763,283.4149094
764,284.5602722
765,287.2276154
766,289.0373077
767,289.1485138
768,289.2597351
769,289.3709946
770,289.4822693
771,287.8152237
772,285.8111496
773,285.6631241
774,286.7771607
775,286.4431458
776,283.4334641
777,280.8829803
778,282.1098786
779,283.3367691
780,284.2740326
781,285.1668472
782,285.0800095
783,284.4099884
784,283.6531067
785,282.7592392
786,282.252594
787,283.9296036
788,285.6066208
789,281.5555954
790,276.9690552
791,276.565155
792,278.1322174
793,278.5502014
794,277.5421982
795,276.8939514
796,277.5663452
797,278.2387467
798,278.6910324
799,279.1395569
800,280.3494339
801,281.8080292
802,283.2670746
803,284.7265396
804,284.6425934
805,280.9356232
806,277.5575943
807,278.3443909
808,279.1311798
809,279.5364533
810,279.8738403
811,278.449974
812,275.9742585
813,275.4565125
814,277.821106
815,279.3970871
816,277.4817505
817,275.5664291
818,276.0441132
819,276.6077881
820,275.906601
821,274.7786026
822,273.2903824
823,271.4845123
824,269.9998817
825,269.2093353
826,268.7205162
827,270.8675461
828,273.0145569
829,274.4580384
830,275.8148575
831,273.5601959
832,269.6004486
833,267.712616
834,268.1654282
835,268.5295792
836,268.6428452
837,268.8907623
838,271.4975128
839,274.1042557
840,274.0190582
841,273.452034
842,271.716156
843,269.3332596
844,269.0002594
845,271.2710343
846,273.0813217
847,273.422142
848,273.7716141
849,274.3399811
850,274.9083481
851,271.6609803
852,267.6800308
853,268.0002365
854,270.7316513
855,271.8959732
856,271.0988388
857,269.7347031
858,266.6582184
859,264.030632
860,269.1611634
861,274.2916947
862,274.4100266
863,273.7255402
864,273.8826752
865,274.4534073
866,274.9145813
867,275.2572327
868,275.8331146
869,276.9759445
870,278.1188507
871,279.262352
872,280.4058533
873,273.9900589
874,266.8961029
875,266.174408
876,267.7772141
877,267.6194458
878,266.0156822
879,266.1348381
880,269.2296448
881,270.7068405
882,265.0869865
883,259.5315285
884,264.9252014
885,270.3188553
886,269.9199448
887,268.3123703
888,264.9113159
889,260.5452881
890,259.0678749
891,260.7923317
892,263.585743
893,268.8772049
894,273.0491028
895,269.4810028
896,265.912899
897,263.6616974
898,261.4734993
899,261.7224083
900,262.6443062
901,263.5665322
902,264.4889755
903,263.4047852
904,259.8281975
905,257.7978287
906,259.7603569
907,261.3032303
908,259.5705605
909,257.8378983
910,258.0791435
911,258.4258881
912,259.4092903
913,260.5657768
914,259.554615
915,257.2402801
916,256.967228
917,259.0513687
918,260.7472954
919,261.5582772
920,261.9602051
921,259.9895096
922,258.0188065
923,257.4255676
924,256.8456154
925,256.5561447
926,256.3240166
927,256.25
928,256.25
929,254.0398255
930,249.8566513
931,249.0465431
932,253.8135376
933,257.3945198
934,256.9291725
935,256.3280411
936,254.1163216
937,251.9046021
938,248.3916473
939,244.7809029
940,243.5433045
941,242.9605789
942,245.2820969
943,249.2469788
944,252.4047203
945,254.7383881
946,255.1395607
947,251.9872399
948,248.7112847
949,244.9729729
950,241.7074166
951,244.6297073
952,247.5519943
953,249.0584335
954,250.4619675
955,246.5643883
956,241.2980118
957,243.0475426
958,248.4341507
959,249.4660683
960,246.5368271
961,244.5213852
962,243.9351883
963,244.043972
964,246.1555328
965,247.8663712
966,246.8099709
967,245.7535591
968,244.228302
969,242.7014847
970,241.9899445
971,241.4023552
972,241.8596993
973,242.6828118
974,244.3017349
975,246.4195786
976,246.1159439
977,243.2904663
978,240.6369896
979,238.2810211
980,236.6438179
981,237.2331581
982,237.8225403
983,238.4122315
984,239.0011559
985,239.355175
986,239.7092056
987,240.0634194
988,240.4176484
989,238.8677139
990,236.7410431
991,236.6162071
992,237.5619545
993,236.4124832
994,233.4552536
995,232.8022766
996,235.2878266
997,236.6315079
998,235.4472084
999,234.12043
1000,232.2244301
1001,230.8111611
1002,234.2497101
1003,237.6882553
1004,237.0509377
1005,236.3390884
1006,234.7960358
1007,233.1340713
1008,231.9280052
1009,230.8589668
1010,231.2894325
1011,232.4779663
1012,233.8669548
1013,235.4129639
1014,235.5406075
1015,233.9936867
1016,233.8516465
1017,236.2329407
1018,236.9551697
1019,232.9045487
1020,229.0626945
1021,226.3209457
1022,223.8168793
1023,224.8903771
1024,225.963871
1025,228.4219704
1026,230.9282837
1027,232.8113556
1028,234.6026497
1029,234.2561264
1030,233.3002014
1031,233.9021492
1032,235.2173271
1033,234.4687767
1034,232.3153915
1035,229.6170426
1036,226.3850403
1037,223.9009972
1038,222.4636955
1039,223.1980782
1040,228.3514557
1041,232.3959961
1042,232.9955864
1043,233.0809975
1044,230.441246
1045,227.9729157
1046,227.6127358
1047,227.2525559
1048,227.6078377
1049,227.9682312
1050,226.4655037
1051,224.7826614
1052,224.5000038
1053,224.5
1054,226.313488
1055,228.7204018
1056,229.5814133
1057,229.7018318
1058,228.8101998
1059,227.2438431
1060,226.6899223
1061,227.0516052
1062,224.4724617
1063,218.3202134
1064,216.8791809
1065,223.1557884
1066,226.4216766
1067,222.919178
1068,220.3650131
1069,220.8484039
1070,221.1477013
1071,220.5431061
1072,219.8646317
1073,218.5337181
1074,217.3401337
1075,219.8824654
1076,222.4247933
1077,223.3228645
1078,224.1708145
1079,225.6785469
1080,227.2542458
1081,222.0747032
1082,215.6468811
1083,216.7194748
1084,219.8746186
1085,220.0481148
1086,219.076725
1087,220.6851425
1088,223.6010475
1089,224.4553337
1090,223.969059
1091,223.2152519
1092,222.2421303
1093,220.185833
1094,217.0212936
1095,215.4644738
1096,215.9516144
1097,216.5333023
1098,217.2644501
1099,217.7500038
1100,217.7500038
1101,217.3319359
1102,215.8679047
1103,214.7211418
1104,214.5990639
1105,214.3618469
1106,213.6289597
1107,213.0346642
1108,213.2791024
1109,213.6178055
1110,214.8407364
1111,215.8725891
1112,213.4252663
1113,210.9988938
1114,210.8764572
1115,210.7540207
1116,209.8020783
1117,208.8219872
1118,212.0438614
1119,215.5988045
1120,212.6267319
1121,208.8243485
1122,209.2919197
1123,210.5192261
1124,212.1459694
1125,213.8652153
1126,212.7239914
1127,210.7579689
1128,209.7940865
1129,209.1793404
1130,207.4315949
1131,205.217186
1132,206.1645699
1133,208.6264878
1134,207.3543777
1135,204.0288086
1136,205.5564728
1137,210.1164437
1138,210.0457802
1139,206.716259
1140,206.7000694
1141,209.2912369
1142,209.7754555
1143,208.4173661
1144,207.6243363
1145,207.3772659
1146,207.0701866
1147,206.6993599
1148,206.6715698
1149,207.042614
1150,206.2674103
1151,204.0397949
1152,204.5746269
1153,208.9086685
1154,210.6032105
1155,208.3729401
1156,208.1914368
1157,211.2908669
1158,211.0136719
1159,204.9351692
1160,201.9628868
1161,204.693634
1162,205.6591454
1163,203.1751785
1164,202.5520668
1165,205.7831535
1166,207.2974129
1167,205.0591774
1168,203.5377503
1169,203.6621704
1170,203.6035576
1171,203.1055756
1172,203.1418343
1173,204.5120888
1174,205.1522141
1175,203.9057846
1176,202.5569
1177,200.935585
1178,200.5549164
1179,203.5499001
1180,204.7889443
1181,201.1678467
1182,198.7302322
1183,199.604805
1184,200.2172127
1185,200.0921974
1186,199.6059723
1187,198.1049118
1188,198.1561089
1189,202.536808
1190,204.4816818
1191,199.7226753
1192,196.859684
1193,199.115284
1194,200.0251885
1195,197.392086
1196,195.9589996
1197,197.5899925
1198,199.3662644
1199,201.5003624
1200,201.8050041
1201,197.7854843
1202,195.6559716
1203,197.792614
1204,198.9301643
1205,197.9240837
1206,197.2915268
1207,197.4173584
1208,196.8949585
1209,195.1322251
1210,193.5043144
1211,192.1184845
1212,191.3911782
1213,191.7693558
1214,193.0333214
1215,195.6821328
1216,196.6834564
1217,195.2951546
1218,193.798603
1219,192.1569023
1220,191.3065567
1221,191.4329148
1222,191.0255241
1223,190.0140496
1224,191.179802
1225,194.595562
1226,196.5763626
1227,197.2092896
1228,194.6921959
1229,189.4991341
1230,186.962616
1231,186.455677
1232,187.1543388
1233,188.6760636
1234,192.0160446
1235,196.4570618
1236,197.9171486
1237,197.7901878
1238,194.1901131
1239,188.9815865
1240,189.5010071
1241,192.2974892
1242,191.6666832
1243,189.8860436
1244,191.9918251
1245,195.1734238
1246,194.3945771
1247,192.7391586
1248,192.3909874
1249,192.2635803
1250,190.8831253
1251,189.3532371
1252,189.1310425
1253,189.0034752
1254,189.9933319
1255,191.0289765
1256,193.0724754
1257,195.1450577
1258,197.7009544
1259,199.01054
1260,189.1644859
1261,181.1592636
1262,183.9740944
1263,186.9363098
1264,190.5209541
1265,191.9046898
1266,186.2683296
1267,183.2802658
1268,186.869175
1269,189.4658546
1270,190.1071167
1271,188.3627243
1272,182.8446274
1273,182.3440933
1274,188.2506791
1275,190.3014107
1276,188.3742065
1277,186.9380646
1278,185.9096108
1279,187.0480309
1280,189.6207009
1281,189.7375374
1282,188.5791435
1283,184.2856903
1284,178.747879
1285,179.7959824
1286,182.7598305
1287,182.2814636
1288,181.121006
1289,184.3513298
1290,188.0928078
1291,184.9109268
1292,181.5055313
1293,181.7638664
1294,182.2444268
1295,185.0878525
1296,186.6957817
1297,181.3935242
1298,178.098362
1299,181.9803734
1300,185.3436279
1301,187.4152641
1302,186.5840683
1303,180.495018
1304,176.6134262
1305,175.7060051
1306,177.9601021
1307,183.407856
1308,183.0124779
1309,178.2104111
1310,177.5869026
1311,179.275116
1312,176.8549462
1313,172.8268051
1314,171.0700264
1315,169.8998718
1316,174.2872848
1317,179.491066
1318,181.8528061
1319,183.9651795
1320,182.7929344
1321,181.2468415
1322,176.6854019
1323,173.8014221
1324,177.9743614
1325,180.533638
1326,178.8373757
1327,177.4688034
1328,176.6854477
1329,176.25
1330,176.25
1331,175.7646599
1332,174.8496628
1333,176.0354157
1334,178.5204697
1335,178.5103951
1336,177.4634361
1337,177.8755188
1338,178.6612053
1339,177.1229439
1340,175.2885818
1341,174.8649636
1342,174.5567322
1343,175.3438187
1344,176.7422714
1345,181.2050972
1346,184.6718521
1347,185.3285408
1348,184.6672859
1349,181.6447296
1350,179.7002945
1351,179.04282
1352,174.9554253
1353,168.113678
1354,168.5935402
1355,172.9379921
1356,171.0141754
1357,167.0623207
1358,165.4825363
1359,164.2962761
1360,162.0954132
1361,160.1898804
1362,163.0930786
1363,165.2517166
1364,163.7992554
1365,162.2365151
1366,160.3868332
1367,159.5047379
1368,160.1657372
1369,162.3961754
1370,166.2322273
1371,165.6703148
1372,162.2290535
1373,162.9556198
1374,165.3394508
1375,165.8596916
1376,165.9922104
1377,164.3776932
1378,162.8977928
1379,165.5512162
1380,167.4088135
1381,165.4175644
1382,163.3111687
1383,160.92025
1384,159.7158318
1385,160.2474633
1386,159.3131333
1387,157.0523644
1388,158.0526428
1389,160.847023
1390,161.9081307
1391,162.4407081
1392,161.5528565
1393,160.5064736
1394,161.0396843
1395,161.7370606
1396,163.4710312
1397,163.4192047
1398,158.3476601
1399,156.1855545
1400,158.5892945
1401,159.6809044
1402,159.5472832
1403,160.2775154
1404,161.4808121
1405,162.5808144
1406,163.6510468
1407,160.1055298
1408,156.372921
1409,159.4534988
1410,160.9079704
1411,154.609127
1412,151.0346031
1413,153.5824547
1414,155.3571549
1415,156.1622124
1416,157.980587
1417,160.5314675
1418,160.3815308
1419,159.1725006
1420,157.7323761
1421,156.2537956
1422,156.7866059
1423,156.5596314
1424,151.5803147
1425,149.324173
1426,154.0371361
1427,157.2074356
1428,158.2853241
1429,156.2956734
1430,151.9815559
1431,152.1958084
1432,154.2192536
1433,158.8012085
1434,163.7536774
1435,164.1588478
1436,163.240242
1437,155.26717
1438,150.6246529
1439,153.4642144
1440,154.565155
1441,153.6180725
1442,152.422348
1443,151.068573
1444,151.78582
1445,153.1404038
1446,156.2397385
1447,159.2196503
1448,158.8127937
1449,158.9078636
1450,160.6719551
1451,160.535492
1452,157.4125481
1453,155.5535431
1454,154.7383804
1455,153.5381165
1456,152.1787033
1457,150.3460198
1458,148.6666527
1459,154.1107788
1460,158.2625084
1461,157.03685
1462,155.9572868
1463,155.139698
1464,155.9630661
1465,158.2809449
1466,157.8707543
1467,156.2336311
1468,154.5956764
1469,152.8974419
1470,148.936367
1471,146.4984398
1472,150.3251915
1473,153.5014877
1474,155.5527535
1475,154.8061676
1476,151.6590309
1477,149.873703
1478,148.6414795
1479,147.6511421
1480,146.9070358
1481,149.511486
1482,151.3702545
1483,150.8216248
1484,149.8753701
1485,148.3657455
1486,147.5060654
1487,147.0941086
1488,145.4097862
1489,143.3487625
1490,144.2971611
1491,145.1212731
1492,144.1583176
1493,143.0645485
1494,141.6880799
1495,141.0688782
1496,141.2066078
1497,143.1378403
1498,145.8940392
1499,141.2065087
1500,135.9814091
1501,139.9826469
1502,141.4723816
1503,135.2598763
1504,134.5143204
1505,140.8686409
1506,142.2993775
1507,140.778965
1508,139.9353676
1509,139.2524567
1510,139.5292244
1511,140.0581322
1512,141.5812493
1513,142.3900452
1514,142.1129494
1515,142.4927216
1516,143.3245011
1517,145.7983513
1518,148.7113075
1519,145.0523262
1520,142.2833672
1521,143.8110161
1522,143.6790695
1523,140.8998833
1524,140.2390785
1525,141.0733338
1526,139.8243942
1527,138.0157814
1528,138.2759857
1529,140.1601295
1530,148.6567841
1531,150.9586449
1532,143.9900475
1533,139.7268143
1534,137.2166367
1535,139.4763489
1536,142.7092171
1537,140.8941536
1538,140.5042992
1539,144.8350907
1540,147.6828728
1541,148.661377
1542,146.4389725
1543,142.5226479
1544,142.8489189
1545,143.3456116
1546,138.3043633
1547,134.6673432
1548,134.3871079
1549,133.9635849
1550,133.4027806
1551,134.7810021
1552,136.8852616
1553,134.7438736
1554,132.6114349
1555,131.7687302
1556,132.924839
1557,137.2813874
1558,136.5307999
1559,132.4529095
1560,130.0032826
1561,128.1430493
1562,130.9587231
1563,133.2324543
1564,134.0776596
1565,134.2884445
1566,133.8655892
1567,132.1103001
1568,129.8537503
1569,132.038702
1570,133.665081
1571,131.8294602
1572,132.2050114
1573,135.7371445
1574,133.6394863
1575,128.4088307
1576,128.3681793
1577,128.6376553
1578,125.2407741
1579,123.8193913
1580,126.2269401
1581,126.2721367
1582,124.571682
1583,125.7445564
1584,127.6148911
1585,130.026722
1586,130.0073338
1587,123.9032021
1588,122.1172638
1589,124.2478733
1590,123.0119229
1591,120.7492447
1592,120.6070328
1593,121.6262093
1594,126.1795959
1595,126.8940926
1596,123.6194115
1597,125.5752544
1598,129.4217243
1599,126.9863796
1600,125
1601,125.0000019
1602,125.8776626
1603,127.7329636
1604,126.704937
1605,124.5629425
1606,124.9160595
1607,125.3131771
1608,125.5991135
1609,126.7635059
1610,128.9093094
1611,127.1140766
1612,123.8218918
1613,124.730669
1614,123.9664288
1615,117.374258
1616,116.9398308
1617,122.9623356
1618,122.0425644
1619,118.7551689
1620,121.0521736
1621,123.0872383
1622,124.3800678
1623,124.7007561
1624,124.1258278
1625,124.7863999
1626,125.7438374
1627,125.5999336
1628,125.1480274
1629,123.9961186
1630,123.6640415
1631,123.9521923
1632,122.6773624
1633,120.587265
1634,113.9520378
1635,110.6497574
1636,113.1033592
1637,115.0996819
1638,116.8326607
1639,118.9582119
1640,121.151001
1641,123.4643784
1642,126.0354519
1643,128.9288826
1644,125.6029205
1645,119.8126297
1646,118.1739616
1647,117.3432732
1648,118.6476307
1649,121.3572102
1650,125.2725925
1651,127.6540051
1652,129.1024628
1653,124.7468853
1654,121.7317276
1655,121.0053673
1656,118.676405
1657,115.4785328
1658,116.8705978
1659,117.822834
1660,115.7854176
1661,116.3971195
1662,119.7462845
1663,119.9354363
1664,118.9914093
1665,114.6177616
1666,112.0011273
1667,112.7304993
1668,113.460146
1669,114.189949
1670,113.5798493
1671,113.3912335
1672,115.2909699
1673,115.0191193
1674,112.5333805
1675,113.3789482
1676,114.9663239
1677,114.5271454
1678,113.1150932
1679,110.0390244
1680,112.1059017
1681,116.7960148
1682,117
1683,116.4088173
1684,114.0609875
1685,111.3904934
1686,108.45397
1687,111.7260304
1688,115.3098622
1689,113.9868641
1690,113.1848354
1691,113.0377483
1692,112.0153771
1693,110.7829018
1694,111.5192032
1695,110.1592655
1696,104.8547497
1697,105.4929695
1698,109.326273
1699,110.063345
1700,110.4232388
1701,110.1280212
1702,108.1597405
1703,104.9104252
1704,104.112648
1705,103.696167
1706,103.400425
1707,103.0318985
1708,102.5880241
1709,103.8055611
1710,105.4843979
1711,107.5582619
1712,106.7955666
1713,102.2007256
1714,103.7388058
1715,107.4151631
1716,110.5314732
1717,111.3515396
1718,108.2333889
1719,106.1311302
1720,104.4968472
1721,102.8616009
1722,102.9408112
1723,106.6594773
1724,104.1927242
1725,98.23934556
1726,96.9994545
1727,96.87823296
1728,99.11338617
