,"Scan 00906"
"400","11603.7"
"401","11598.51"
"402","11588.89"
"403","11577.97"
"404","11568.86"
"405","11564.54"
"406","11567.01"
"407","11577.77"
"408","11598.31"
"409","11629.41"
"410","11662.59"
"411","11682.98"
"412","11675.69"
"413","11627"
"414","11545.3"
"415","11459.54"
"416","11399.25"
"417","11393"
"418","11442.07"
"419","11514.22"
"420","11575.34"
"421","11591.91"
"422","11552.34"
"423","11480.18"
"424","11402.04"
"425","11344.26"
"426","11322.08"
"427","11327.79"
"428","11350.85"
"429","11380.8"
"430","11409.38"
"431","11434.13"
"432","11453.59"
"433","11466.29"
"434","11471.92"
"435","11474.09"
"436","11477.25"
"437","11485.81"
"438","11501.99"
"439","11518.49"
"440","11525.46"
"441","11513.12"
"442","11474.72"
"443","11419.78"
"444","11363.31"
"445","11320.19"
"446","11302.61"
"447","11304.85"
"448","11313.85"
"449","11316.63"
"450","11302.15"
"451","11274.87"
"452","11246.88"
"453","11230.2"
"454","11235.34"
"455","11257.98"
"456","11285.33"
"457","11304.56"
"458","11303.87"
"459","11282.94"
"460","11248.98"
"461","11209.31"
"462","11170.98"
"463","11137.88"
"464","11111.5"
"465","11093.29"
"466","11084.57"
"467","11084.94"
"468","11092.51"
"469","11105.41"
"470","11121.74"
"471","11139.44"
"472","11156.33"
"473","11170.21"
"474","11178.95"
"475","11181.36"
"476","11177.17"
"477","11166.15"
"478","11148.18"
"479","11125.76"
"480","11104.17"
"481","11088.81"
"482","11084.76"
"483","11089.99"
"484","11094.47"
"485","11087.79"
"486","11059.98"
"487","11011.45"
"488","10954.75"
"489","10903.02"
"490","10869.09"
"491","10856.92"
"492","10859.99"
"493","10871.19"
"494","10883.49"
"495","10891.04"
"496","10889.38"
"497","10874.16"
"498","10841.25"
"499","10792.33"
"500","10736.09"
"501","10681.58"
"502","10637.64"
"503","10606.69"
"504","10583.65"
"505","10562.99"
"506","10539.37"
"507","10511.73"
"508","10483.94"
"509","10460.11"
"510","10444.14"
"511","10434.23"
"512","10422.28"
"513","10399.89"
"514","10359.19"
"515","10304.37"
"516","10252.21"
"517","10220"
"518","10224.05"
"519","10261"
"520","10308.28"
"521","10342.59"
"522","10341.89"
"523","10305.35"
"524","10251.27"
"525","10198.53"
"526","10165.05"
"527","10154.34"
"528","10158.11"
"529","10167.76"
"530","10175.17"
"531","10178.19"
"532","10179.09"
"533","10180.2"
"534","10183.53"
"535","10186.95"
"536","10185.7"
"537","10174.99"
"538","10150.66"
"539","10114.65"
"540","10072.29"
"541","10028.96"
"542","9990.034"
"543","9961.328"
"544","9948.826"
"545","9958.482"
"546","9994.045"
"547","10044.64"
"548","10093.48"
"549","10123.81"
"550","10122.72"
"551","10097.75"
"552","10063.26"
"553","10033.59"
"554","10020.28"
"555","10022.9"
"556","10037.76"
"557","10061.19"
"558","10089"
"559","10115.13"
"560","10133.12"
"561","10136.57"
"562","10122.61"
"563","10098.11"
"564","10071.57"
"565","10051.42"
"566","10043.03"
"567","10045.24"
"568","10056"
"569","10073.3"
"570","10092.65"
"571","10105.51"
"572","10103.02"
"573","10076.56"
"574","10027.61"
"575","9970.663"
"576","9921.053"
"577","9893.424"
"578","9888.266"
"579","9891.946"
"580","9890.267"
"581","9870.104"
"582","9833.194"
"583","9792.542"
"584","9761.381"
"585","9751.687"
"586","9763.609"
"587","9790.623"
"588","9826.149"
"589","9863.792"
"590","9898.224"
"591","9924.563"
"592","9937.961"
"593","9935.866"
"594","9926.44"
"595","9920.923"
"596","9930.509"
"597","9960.771"
"598","9999.312"
"599","10030.19"
"600","10037.56"
"601","10014.14"
"602","9971.494"
"603","9923.673"
"604","9884.587"
"605","9862.605"
"606","9857.624"
"607","9868.824"
"608","9895.203"
"609","9931.063"
"610","9965.685"
"611","9988.149"
"612","9988.53"
"613","9970.221"
"614","9946.388"
"615","9930.372"
"616","9933.433"
"617","9949.988"
"618","9966.16"
"619","9968.071"
"620","9945.687"
"621","9908.486"
"622","9872.153"
"623","9852.31"
"624","9858.444"
"625","9880.51"
"626","9904.602"
"627","9916.908"
"628","9910.627"
"629","9893.037"
"630","9873.088"
"631","9859.584"
"632","9857.176"
"633","9865.151"
"634","9882.462"
"635","9907.884"
"636","9937.446"
"637","9964.913"
"638","9983.99"
"639","9989.181"
"640","9981.639"
"641","9965.963"
"642","9946.769"
"643","9928.007"
"644","9910.398"
"645","9893.657"
"646","9877.507"
"647","9862.453"
"648","9851.264"
"649","9847.099"
"650","9853.049"
"651","9867.717"
"652","9882.125"
"653","9886.589"
"654","9871.942"
"655","9840.714"
"656","9807.271"
"657","9786.465"
"658","9791.609"
"659","9820.047"
"660","9859.518"
"661","9897.66"
"662","9923.379"
"663","9932.384"
"664","9922.715"
"665","9892.429"
"666","9843.735"
"667","9791.156"
"668","9751.456"
"669","9741.2"
"670","9766.503"
"671","9816.319"
"672","9878.046"
"673","9939.177"
"674","9988.626"
"675","10016.6"
"676","10013.41"
"677","9971.705"
"678","9904.874"
"679","9837.027"
"680","9792.313"
"681","9788.227"
"682","9813.441"
"683","9848.781"
"684","9875.166"
"685","9882.313"
"686","9879.602"
"687","9879.046"
"688","9892.341"
"689","9921.462"
"690","9956.782"
"691","9988.02"
"692","10005.62"
"693","10008.23"
"694","9999.739"
"695","9984.11"
"696","9965.414"
"697","9948.274"
"698","9937.496"
"699","9937.856"
