,"Scan 00905"
"400","12070.31"
"401","12027.7"
"402","11955.74"
"403","11885.66"
"404","11848.47"
"405","11870.16"
"406","11935.44"
"407","12008.18"
"408","12052.34"
"409","12034.98"
"410","11960.26"
"411","11858.08"
"412","11758.63"
"413","11690.93"
"414","11663.95"
"415","11667.91"
"416","11692.42"
"417","11727.26"
"418","11766.15"
"419","11807.63"
"420","11850.57"
"421","11893.78"
"422","11933.33"
"423","11960.9"
"424","11967.79"
"425","11945.43"
"426","11893.52"
"427","11828.98"
"428","11770.8"
"429","11737.79"
"430","11740.07"
"431","11764.45"
"432","11793.92"
"433","11811.64"
"434","11806.62"
"435","11788.02"
"436","11769.27"
"437","11763.69"
"438","11780.2"
"439","11808.69"
"440","11833.89"
"441","11840.65"
"442","11818.1"
"443","11778.26"
"444","11740.88"
"445","11725.57"
"446","11747.4"
"447","11791.32"
"448","11829.97"
"449","11836.12"
"450","11787.37"
"451","11699.98"
"452","11609.13"
"453","11549.89"
"454","11552.94"
"455","11606.99"
"456","11676.67"
"457","11726.54"
"458","11724.43"
"459","11674.69"
"460","11605.77"
"461","11546.39"
"462","11523.09"
"463","11533.31"
"464","11552.81"
"465","11556.99"
"466","11522.98"
"467","11455.48"
"468","11382.13"
"469","11331.07"
"470","11328.92"
"471","11374.84"
"472","11442.9"
"473","11506.42"
"474","11539.74"
"475","11537.72"
"476","11515.49"
"477","11488.99"
"478","11473.55"
"479","11472.18"
"480","11474.76"
"481","11470.61"
"482","11449.49"
"483","11411.32"
"484","11367.44"
"485","11329.71"
"486","11309.59"
"487","11308.38"
"488","11315.5"
"489","11319.82"
"490","11310.51"
"491","11285.7"
"492","11254.15"
"493","11225.17"
"494","11207.77"
"495","11200.85"
"496","11191.21"
"497","11164.99"
"498","11108.92"
"499","11026.72"
"500","10942.62"
"501","10881.9"
"502","10868.93"
"503","10902.55"
"504","10951.33"
"505","10982.26"
"506","10963.4"
"507","10890.3"
"508","10790.17"
"509","10691.87"
"510","10623.4"
"511","10593.99"
"512","10592.15"
"513","10605.36"
"514","10621.38"
"515","10633.53"
"516","10640.95"
"517","10643.04"
"518","10639.33"
"519","10631.88"
"520","10625.2"
"521","10623.89"
"522","10632.19"
"523","10647.55"
"524","10661.38"
"525","10664.87"
"526","10649.75"
"527","10615.37"
"528","10567.32"
"529","10511.36"
"530","10453.29"
"531","10399.87"
"532","10358.61"
"533","10336.94"
"534","10341.25"
"535","10365.45"
"536","10395.38"
"537","10416.8"
"538","10416.89"
"539","10395.82"
"540","10361.12"
"541","10320.38"
"542","10280.87"
"543","10247.52"
"544","10224.14"
"545","10214.49"
"546","10221.39"
"547","10241.25"
"548","10267.93"
"549","10295.27"
"550","10317.41"
"551","10329.63"
"552","10327.68"
"553","10307.29"
"554","10267.32"
"555","10220.1"
"556","10181.63"
"557","10167.82"
"558","10187.81"
"559","10227.25"
"560","10266.75"
"561","10287.06"
"562","10276.64"
"563","10245.19"
"564","10205.95"
