,"Scan 00888"
"400","12629.81"
"401","12602.82"
"402","12567.33"
"403","12533.49"
"404","12511.4"
"405","12509.65"
"406","12524.51"
"407","12546.04"
"408","12564.31"
"409","12570.13"
"410","12563"
"411","12548.43"
"412","12532.02"
"413","12519.22"
"414","12513.24"
"415","12515.21"
"416","12526.16"
"417","12547.01"
"418","12575.31"
"419","12604.39"
"420","12627.42"
"421","12637.61"
"422","12631.75"
"423","12612.32"
"424","12582.27"
"425","12544.56"
"426","12503.98"
"427","12469.2"
"428","12449.33"
"429","12453.39"
"430","12484.58"
"431","12530.54"
"432","12576.35"
"433","12607.23"
"434","12613.4"
"435","12602.18"
"436","12584.52"
"437","12571.31"
"438","12570.57"
"439","12578.11"
"440","12586.42"
"441","12588.06"
"442","12577.47"
"443","12559.34"
"444","12541.77"
"445","12532.82"
"446","12538.8"
"447","12554.49"
"448","12569.91"
"449","12575.17"
"450","12562.01"
"451","12535.37"
"452","12506.65"
"453","12487.25"
"454","12487.08"
"455","12501.94"
"456","12519.59"
"457","12527.76"
"458","12515.33"
"459","12484.25"
"460","12445.09"
"461","12408.5"
"462","12384.33"
"463","12371.29"
"464","12359.82"
"465","12340.21"
"466","12303.61"
"467","12254.38"
"468","12207.95"
"469","12179.96"
"470","12185.05"
"471","12219.73"
"472","12263.95"
"473","12297.14"
"474","12299.72"
"475","12271.87"
"476","12233.29"
"477","12204.44"
"478","12204.91"
"479","12235.74"
"480","12278.29"
"481","12313.04"
"482","12321.22"
"483","12300.77"
"484","12268.3"
"485","12241.29"
"486","12236.7"
"487","12256.58"
"488","12285.8"
"489","12308.33"
"490","12308.54"
"491","12280.59"
"492","12230.32"
"493","12164.21"
"494","12088.7"
"495","12010.4"
"496","11936.09"
"497","11872.52"
"498","11826.26"
"499","11799.31"
"500","11788.09"
"501","11788.73"
"502","11797.34"
"503","11808.06"
"504","11812.74"
"505","11803.12"
"506","11771.23"
"507","11715.5"
"508","11641.81"
"509","11556.39"
"510","11465.6"
"511","11379.41"
"512","11311.8"
"513","11276.92"
"514","11287.98"
"515","11337.89"
"516","11398.22"
"517","11439.69"
"518","11434.45"
"519","11382.78"
"520","11312.51"
"521","11252.46"
"522","11229.99"
"523","11247.16"
"524","11283.28"
"525","11316.92"
"526","11327.71"
"527","11310.91"
"528","11274.54"
"529","11226.96"
"530","11176.26"
"531","11126.86"
"532","11080.51"
"533","11038.89"
"534","11003.75"
"535","10977.64"
"536","10963.62"
"537","10964.77"
"538","10983.14"
"539","11011"
"540","11035.09"
"541","11042.18"
"542","11021.39"
"543","10980.78"
"544","10937.58"
"545","10908.95"
"546","10909.05"
"547","10932.13"
"548","10964.34"
"549","10991.88"
"550","11003.83"
"551","11004.66"
"552","11004.02"
"553","11011.5"
"554","11033.23"
"555","11060.14"
"556","11079.08"
"557","11076.96"
"558","11046.1"
"559","10997.58"
"560","10946.52"
"561","10907.95"
"562","10890.88"
"563","10887.89"
"564","10888.8"
"565","10883.5"
"566","10868.16"
"567","10852.35"
"568","10847.33"
"569","10864.2"
"570","10902.75"
"571","10943.96"
"572","10967.07"
"573","10951.9"
"574","10897.23"
"575","10826.47"
"576","10764.55"
"577","10735.54"
"578","10745.38"
"579","10781.91"
"580","10832.26"
"581","10883.8"
"582","10927.13"
"583","10955.26"
"584","10961.3"
"585","10939.88"
"586","10900.34"
"587","10860.35"
"588","10837.59"
"589","10846.26"
"590","10877.56"
"591","10913.24"
"592","10935.12"
"593","10929.03"
"594","10899.37"
"595","10855.89"
"596","10808.29"
"597","10765.74"
"598","10735.58"
"599","10724.81"
"600","10740.38"
"601","10782.07"
"602","10833.95"
"603","10878.01"
"604","10896.51"
"605","10883.66"
"606","10851.99"
"607","10815.5"
"608","10787.86"
"609","10774.39"
"610","10771.53"
"611","10775.31"
"612","10781.88"
"613","10788.72"
"614","10794.32"
"615","10797.21"
"616","10796.12"
"617","10791.66"
"618","10785.32"
"619","10778.62"
"620","10772.89"
"621","10768.67"
"622","10766.25"
"623","10765.9"
"624","10767.13"
"625","10766.94"
"626","10761.85"
"627","10748.42"
"628","10726.19"
"629","10700.77"
"630","10678.46"
"631","10665.48"
"632","10665.35"
"633","10678.15"
"634","10703.72"
"635","10741.61"
"636","10786.41"
"637","10828.57"
"638","10858.49"
"639","10867.81"
"640","10859.11"
"641","10840.6"
"642","10820.48"
"643","10805.16"
"644","10792.04"
"645","10775.77"
"646","10751"
"647","10715.82"
"648","10678.15"
"649","10647.64"
"650","10633.81"
"651","10640.22"
"652","10660.33"
"653","10686.64"
"654","10711.85"
"655","10732.31"
"656","10748.15"
"657","10759.63"
"658","10767.06"
"659","10771.01"
"660","10772.23"
"661","10771.48"
"662","10769.3"
"663","10765.15"
"664","10758.13"
"665","10747.33"
"666","10733"
"667","10718.78"
"668","10708.9"
"669","10707.57"
"670","10716.26"
"671","10731.97"
"672","10751.3"
"673","10770.77"
"674","10785.15"
"675","10787.61"
"676","10771.27"
"677","10731.24"
"678","10680.03"
"679","10639.18"
"680","10630.24"
"681","10668"
"682","10737.93"
"683","10817.48"
"684","10884.22"
"685","10924.19"
"686","10942.35"
"687","10946.19"
"688","10943.09"
"689","10936.79"
"690","10926.75"
"691","10912.16"
"692","10892.68"
"693","10873.52"
"694","10863.45"
"695","10871.23"
"696","10902.12"
"697","10942.81"
"698","10973.92"
"699","10976.19"
"700","10941.35"
"701","10889.07"
"702","10843.31"
"703","10827.48"
"704","10845.88"
"705","10878.31"
"706","10903.03"
"707","10900.27"
"708","10873.51"
"709","10841.54"
"710","10823.35"
"711","10833.21"
"712","10861.2"
"713","10889.69"
"714","10901.11"
"715","10887.27"
"716","10862.06"
"717","10842.52"
"718","10845.24"
"719","10872.89"
"720","10912.24"
"721","10949.17"
"722","10970.71"
"723","10974.67"
"724","10964.97"
"725","10945.55"
"726","10920.96"
"727","10898.04"
"728","10884.25"
"729","10886.95"
"730","10908.3"
"731","10940.84"
"732","10976.08"
"733","11005.75"
"734","11025.22"
"735","11032.98"
"736","11027.64"
"737","11009.02"
"738","10984.75"
"739","10965.58"
"740","10962.24"
"741","10979.91"
"742","11008.69"
"743","11036.2"
"744","11050.35"
"745","11048.28"
"746","11038.35"
"747","11029.52"
"748","11029.9"
"749","11039.23"
"750","11052.67"
"751","11065.35"
"752","11073.71"
"753","11078.92"
"754","11083.28"
"755","11089.05"
"756","11097.97"
"757","11110.93"
"758","11128.78"
"759","11152.14"
"760","11179.26"
"761","11206.69"
"762","11231"
"763","11248.61"
"764","11255.34"
"765","11246.84"
"766","11218.87"
"767","11176.06"
"768","11138.79"
"769","11129.01"
"770","11166.69"
"771","11243.01"
"772","11327.28"
"773","11388.32"
"774","11402.18"
"775","11380.11"
"776","11344.14"
"777","11316.19"
"778","11309"
"779","11318.26"
"780","11337.76"
"781","11361.48"
"782","11386.09"
"783","11410.3"
"784","11432.88"
"785","11452.06"
"786","11463.46"
"787","11461.9"
"788","11442.29"
"789","11407.58"
"790","11375.05"
"791","11363.49"
"792","11389.86"
"793","11446.95"
"794","11510.14"
"795","11554.45"
"796","11561.6"
"797","11542.16"
"798","11514.43"
"799","11496.52"
"800","11497.55"
"801","11512.47"
"802","11535"
"803","11559.14"
"804","11581.79"
"805","11601.61"
"806","11617.27"
"807","11627.47"
"808","11630.93"
"809","11626.37"
"810","11612.67"
"811","11593.18"
"812","11576.96"
"813","11573.4"
"814","11590.15"
"815","11621.27"
"816","11654.45"
"817","11677.32"
"818","11681.74"
"819","11670.19"
"820","11646.79"
"821","11615.78"
"822","11583.44"
"823","11557.93"
"824","11547.49"
"825","11558.15"
"826","11584.49"
"827","11617.32"
"828","11647.51"
"829","11668.44"
"830","11677.8"
"831","11673.73"
"832","11655.35"
"833","11633"
"834","11623.94"
"835","11645.54"
"836","11705.77"
"837","11782.54"
"838","11847.64"
"839","11873.77"
"840","11856.72"
"841","11817.43"
"842","11778.15"
"843","11757.27"
"844","11749.98"
"845","11742.86"
"846","11722.59"
"847","11687.36"
"848","11656.8"
"849","11652.87"
"850","11694.91"
"851","11772.38"
"852","11855.66"
"853","11914.84"
"854","11930.44"
"855","11915.84"
"856","11890.91"
"857","11874.91"
"858","11873.25"
"859","11877.16"
"860","11877.21"
"861","11866.89"
"862","11855.15"
"863","11856.01"
"864","11883.3"
"865","11938.3"
"866","12002.46"
"867","12055.48"
"868","12079.68"
"869","12080.44"
"870","12075.02"
"871","12080.77"
"872","12106.53"
"873","12140.72"
"874","12168.78"
"875","12177.11"
"876","12166.54"
"877","12148.95"
"878","12136.47"
"879","12137.9"
"880","12150.05"
"881","12167.04"
"882","12183.12"
"883","12195.39"
"884","12204.09"
"885","12209.61"
"886","12212.49"
"887","12214.03"
"888","12215.82"
"889","12219.43"
"890","12226.6"
"891","12239.3"
"892","12259.53"
"893","12288.32"
"894","12319.62"
"895","12344.21"
"896","12352.9"
"897","12343.62"
"898","12328.17"
"899","12319.93"
"900","12330.8"
"901","12357.12"
"902","12386.14"
"903","12405"
"904","12408.01"
"905","12407.38"
"906","12418.13"
"907","12453.7"
"908","12505.8"
"909","12550.14"
"910","12562.03"
"911","12529.2"
"912","12478.46"
"913","12444.33"
"914","12459.48"
"915","12521.99"
"916","12599.14"
"917","12657.12"
"918","12670.4"
"919","12645.2"
"920","12595.36"
"921","12534.71"
"922","12477.44"
"923","12438.04"
"924","12431.04"
"925","12465.69"
"926","12527.38"
"927","12594.86"
"928","12647.18"
