,"Scan 00909"
"400","8120.634"
"401","8135.391"
"402","8134.334"
"403","8119.188"
"404","8091.666"
"405","8053.977"
"406","8012.615"
"407","7976.22"
"408","7953.394"
"409","7951.941"
"410","7970.194"
"411","7999.911"
"412","8032.771"
"413","8060.775"
"414","8081.368"
"415","8097.063"
"416","8110.543"
"417","8124.376"
"418","8137.441"
"419","8144.091"
"420","8138.436"
"421","8114.731"
"422","8074.258"
"423","8029.583"
"424","7994.208"
"425","7981.492"
"426","7995.806"
"427","8022.863"
"428","8046.126"
"429","8049.192"
"430","8025.371"
"431","7993.988"
"432","7978.58"
"433","8002.517"
"434","8078.001"
"435","8179.017"
"436","8271.47"
"437","8321.512"
"438","8305.348"
"439","8242.483"
"440","8164.12"
"441","8101.245"
"442","8078.423"
"443","8086.03"
"444","8102.905"
"445","8108.027"
"446","8084.077"
"447","8037.969"
"448","7986.578"
"449","7946.692"
"450","7932.689"
"451","7939.796"
"452","7953.854"
"453","7960.73"
"454","7947.796"
"455","7916.676"
"456","7877.167"
"457","7839.105"
"458","7811.701"
"459","7797.358"
"460","7793.979"
"461","7799.401"
"462","7811.271"
"463","7824.304"
"464","7831.038"
"465","7823.998"
"466","7796.43"
"467","7752.981"
"468","7707.785"
"469","7675.179"
"470","7668.704"
"471","7687.756"
"472","7718.806"
"473","7747.916"
"474","7761.783"
"475","7759.472"
"476","7752.309"
"477","7752.085"
"478","7770.059"
"479","7805.724"
"480","7846.11"
"481","7877.722"
"482","7887.526"
"483","7873.543"
"484","7846.131"
"485","7816.236"
"486","7794.482"
"487","7783.343"
"488","7775.837"
"489","7764.491"
"490","7742.07"
"491","7707.666"
"492","7667.916"
"493","7629.857"
"494","7600.312"
"495","7580.308"
"496","7563.87"
"497","7544.642"
"498","7516.446"
"499","7477.915"
"500","7433.465"
"501","7387.833"
"502","7345.649"
"503","7308.8"
"504","7275.933"
"505","7245.513"
"506","7216.017"
"507","7186.031"
"508","7154.271"
"509","7119.46"
"510","7080.43"
"511","7038.617"
"512","6998.356"
"513","6964.104"
"514","6940.141"
"515","6926.904"
"516","6920.807"
"517","6918.089"
"518","6915.104"
