,"Scan 00914"
"400","11838.17"
"401","11813.67"
"402","11772.23"
"403","11729.2"
"404","11699.8"
"405","11697.16"
"406","11717.15"
"407","11746.93"
"408","11773.71"
"409","11785.71"
"410","11783.8"
"411","11777.55"
"412","11776.68"
"413","11790.33"
"414","11817.86"
"415","11849.47"
"416","11875.08"
"417","11884.92"
"418","11877.33"
"419","11860.66"
"420","11843.79"
"421","11835.47"
"422","11838.19"
"423","11844.42"
"424","11845.78"
"425","11833.98"
"426","11806.95"
"427","11775.59"
"428","11752.31"
"429","11749.45"
"430","11773.1"
"431","11812.6"
"432","11854.6"
"433","11885.81"
"434","11896.82"
"435","11891.17"
"436","11875.23"
"437","11855.3"
"438","11837.09"
"439","11823.92"
"440","11818.41"
"441","11823.17"
"442","11839.54"
"443","11861.94"
"444","11882.46"
"445","11893.23"
"446","11887.76"
"447","11868.31"
"448","11840.75"
"449","11810.93"
"450","11784.15"
"451","11761.41"
"452","11741.65"
"453","11723.77"
"454","11706.83"
"455","11691.28"
"456","11678.39"
"457","11669.43"
"458","11665.53"
"459","11666.39"
"460","11670.79"
"461","11677.46"
"462","11684.96"
"463","11688.9"
"464","11682.69"
"465","11659.73"
"466","11614.25"
"467","11553.74"
"468","11496.72"
"469","11461.95"
"470","11467.05"
"471","11509.27"
"472","11567.23"
"473","11618.99"
"474","11643.48"
"475","11636.38"
"476","11609.98"
"477","11577.24"
"478","11550.68"
"479","11534.91"
"480","11526.1"
"481","11520.04"
"482","11512.61"
"483","11501.53"
"484","11486.62"
"485","11467.79"
"486","11445.04"
"487","11421.56"
"488","11404.13"
"489","11399.73"
"490","11414.97"
"491","11445.6"
"492","11474.44"
"493","11483.66"
"494","11456.04"
"495","11391.53"
"496","11310.76"
"497","11235.54"
"498","11187.01"
"499","11170.43"
"500","11171.89"
"501","11176.41"
"502","11169.4"
"503","11145.75"
"504","11111.66"
"505","11073.92"
"506","11039.21"
"507","11011.03"
"508","10989.26"
"509","10973.59"
"510","10963.65"
"511","10958.15"
"512","10954.72"
"513","10950.97"
"514","10944.55"
"515","10933.81"
"516","10917.88"
"517","10895.94"
"518","10867.26"
"519","10833.9"
"520","10800.58"
"521","10772.13"
"522","10753.14"
"523","10744.24"
"524","10742.49"
"525","10744.85"
"526","10748.29"
"527","10750.11"
"528","10747.86"
"529","10739.1"
"530","10721.72"
"531","10697.92"
"532","10673.06"
"533","10652.54"
"534","10641.33"
"535","10639.58"
"536","10644.28"
"537","10652.4"
"538","10660.92"
"539","10666.78"
"540","10666.94"
"541","10658.34"
"542","10638.95"
"543","10614.68"
"544","10595.26"
"545","10590.44"
"546","10607.44"
"547","10637.06"
"548","10663.41"
"549","10670.67"
"550","10646.97"
"551","10601.47"
"552","10550.44"
"553","10510.06"
"554","10492.64"
"555","10493.73"
"556","10504.33"
"557","10515.48"
"558","10521.25"
"559","10526.05"
"560","10536.56"
"561","10559.41"
"562","10596.22"
"563","10634.94"
"564","10661.21"
"565","10660.82"
"566","10629.17"
"567","10582.31"
"568","10538.91"
"569","10517.38"
"570","10523.29"
"571","10540.74"
"572","10551.84"
"573","10539.13"
"574","10499.99"
"575","10450.97"
"576","10409.84"
"577","10393.7"
"578","10405.28"
"579","10432.99"
"580","10464.67"
"581","10488.69"
"582","10500.19"
"583","10499.51"
"584","10487.09"
"585","10464.1"
"586","10438.81"
"587","10423.47"
"588","10430.33"
"589","10468.58"
"590","10526.96"
"591","10585.88"
"592","10625.78"
"593","10632.25"
"594","10614.43"
"595","10588.33"
"596","10569.88"
"597","10569.72"
"598","10581.74"
"599","10596.46"
"600","10604.48"
"601","10600.35"
"602","10587.32"
"603","10569.81"
"604","10552.15"
"605","10535.01"
"606","10513.42"
"607","10481.96"
"608","10435.65"
"609","10380.65"
"610","10334.96"
"611","10317.13"
"612","10343.82"
"613","10406.54"
"614","10478.35"
"615","10531.99"
"616","10543.83"
"617","10519.61"
"618","10479.51"
"619","10443.74"
"620","10428.75"
"621","10432.08"
"622","10445.23"
"623","10459.7"
"624","10469.05"
"625","10473.21"
"626","10473.44"
"627","10470.93"
"628","10466.83"
"629","10462.11"
"630","10457.72"
"631","10454.61"
"632","10453.68"
"633","10455.79"
"634","10461.78"
"635","10472.38"
"636","10486.32"
"637","10500.68"
"638","10512.5"
"639","10519.02"
"640","10519.08"
"641","10512.37"
"642","10498.58"
"643","10478.23"
"644","10455.88"
"645","10437.36"
"646","10428.45"
"647","10432.4"
"648","10445.12"
"649","10461.27"
"650","10475.52"
"651","10484.43"
"652","10487.66"
"653","10485.22"
"654","10477.13"
"655","10464.51"
"656","10449.6"
"657","10434.67"
"658","10422.19"
"659","10417.06"
"660","10425.55"
"661","10453.98"
"662","10505.32"
"663","10564.42"
"664","10609.91"
"665","10620.52"
"666","10586.18"
"667","10529.97"
