,"Scan 00889"
"400","14050.32"
"401","14051.94"
"402","14059.42"
"403","14072.72"
"404","14091.8"
"405","14116.06"
"406","14139.85"
"407","14155.01"
"408","14153.4"
"409","14127.9"
"410","14083.76"
"411","14034.78"
"412","13994.85"
"413","13977.28"
"414","13985.71"
"415","14014.73"
"416","14058.63"
"417","14111.67"
"418","14165.42"
"419","14208.15"
"420","14227.99"
"421","14213.36"
"422","14165.04"
"423","14103.71"
"424","14051.69"
"425","14031.1"
"426","14049.36"
"427","14083.47"
"428","14106.78"
"429","14092.81"
"430","14029.89"
"431","13945.87"
"432","13875.02"
"433","13851.37"
"434","13895.54"
"435","13982.42"
"436","14077.2"
"437","14145.32"
"438","14160.67"
"439","14133.45"
"440","14083.7"
"441","14031.31"
"442","13993.32"
"443","13971.71"
"444","13963.36"
"445","13965.15"
"446","13973.96"
"447","13986.17"
"448","13998.05"
"449","14005.88"
"450","14006.23"
"451","13998.23"
"452","13982.19"
"453","13958.48"
"454","13927.73"
"455","13893.65"
"456","13861.69"
"457","13837.29"
"458","13825.48"
"459","13826.51"
"460","13837.52"
"461","13855.6"
"462","13877.6"
"463","13896.87"
"464","13904.09"
"465","13889.94"
"466","13846.07"
"467","13779.39"
"468","13709.57"
"469","13656.53"
"470","13639.11"
"471","13657.44"
"472","13694.51"
"473","13732.75"
"474","13755.24"
"475","13756.4"
"476","13741.98"
"477","13718.16"
"478","13691.02"
"479","13665.15"
"480","13643.58"
"481","13629.2"
"482","13624.85"
"483","13631.11"
"484","13646.09"
"485","13667.77"
"486","13694.03"
"487","13718.92"
"488","13732.06"
"489","13722.91"
"490","13681.35"
"491","13610.48"
"492","13529.13"
"493","13456.92"
"494","13412.91"
"495","13399.69"
"496","13400.08"
"497","13395.83"
"498","13369.17"
"499","13316.24"
"500","13249.88"
"501","13183.87"
"502","13131.63"
"503","13097.8"
"504","13076.64"
"505","13061.81"
"506","13047.07"
"507","13027.17"
"508","12998.08"
"509","12955.83"
"510","12896.77"
"511","12825.57"
"512","12756.08"
"513","12702.54"
"514","12678.57"
"515","12683.55"
"516","12701.95"
"517","12717.65"
"518","12715.14"
"519","12691.45"
"520","12655.81"
"521","12617.92"
"522","12587.09"
"523","12565.85"
"524","12550.67"
"525","12537.81"
"526","12523.63"
"527","12506.08"
"528","12484.4"
"529","12457.83"
"530","12425.96"
"531","12392.23"
"532","12362.97"
"533","12344.55"
"534","12342.61"
"535","12354.71"
"536","12373.16"
"537","12390.21"
"538","12398.55"
"539","12394.6"
"540","12376.91"
"541","12344.09"
"542","12295.81"
"543","12240.75"
"544","12191.95"
"545","12162.35"
"546","12162.11"
"547","12182.72"
"548","12208.1"
"549","12222.25"
"550","12212.5"
"551","12184.18"
"552","12148.63"
"553","12117.16"
"554","12098.95"
"555","12094.1"
"556","12100.26"
"557","12115.05"
"558","12135.65"
"559","12157.55"
"560","12175.89"
"561","12185.85"
"562","12183.74"
"563","12168.97"
"564","12141.51"
"565","12101.31"
"566","12052.83"
"567","12010.15"
"568","11988.54"
"569","12002.98"
"570","12053.17"
"571","12113.09"
"572","12154.41"
"573","12149.54"
"574","12096.09"
"575","12024.35"
"576","11966.65"
"577","11953.98"
"578","11989.13"
"579","12046.74"
"580","12100.33"
"581","12125.05"
"582","12118.43"
"583","12094.95"
"584","12069.47"
"585","12055.35"
"586","12051.84"
"587","12050.22"
"588","12041.72"
"589","12019.39"
"590","11988.39"
"591","11958.85"
"592","11940.85"
"593","11941.31"
"594","11952.46"
"595","11962.27"
"596","11958.78"
"597","11935.54"
"598","11903.81"
"599","11878.34"
"600","11873.77"
"601","11895.52"
"602","11928.68"
"603","11955.64"
"604","11959.08"
"605","11934.08"
"606","11894.76"
"607","11856.81"
"608","11835.4"
"609","11834.31"
"610","11845.18"
"611","11859.08"
"612","11867.56"
"613","11868.48"
"614","11864.34"
"615","11857.74"
"616","11851"
"617","11844.25"
"618","11836.56"
"619","11826.98"
"620","11814.52"
"621","11797.91"
"622","11775.81"
"623","11746.86"
"624","11711.83"
"625","11678.25"
"626","11654.95"
"627","11650.69"
"628","11667.79"
"629","11695.58"
"630","11721.88"
"631","11734.81"
"632","11732.42"
"633","11725.58"
"634","11725.96"
"635","11744.34"
"636","11776.95"
"637","11808.04"
"638","11821.54"
"639","11803.82"
"640","11762.11"
"641","11714.41"
"642","11678.76"
"643","11669.05"
"644","11678.97"
"645","11695.92"
"646","11707.35"
"647","11705.74"
"648","11697.85"
"649","11692.99"
"650","11700.31"
"651","11721.68"
"652","11746.63"
"653","11763.53"
"654","11761.29"
"655","11740.37"
"656","11713.05"
"657","11692.05"
"658","11688.86"
"659","11702.18"
"660","11723.01"
"661","11742.27"
"662","11752"
"663","11750.3"
"664","11737.39"
"665","11713.45"
"666","11680.5"
"667","11645.93"
"668","11618.13"
"669","11605.36"
"670","11610.61"
"671","11628.15"
"672","11651.47"
"673","11674.2"
"674","11692.09"
"675","11702.94"
"676","11704.63"
"677","11695.63"
"678","11679.81"
"679","11663.86"
"680","11654.43"
"681","11656.35"
"682","11666.45"
"683","11679.33"
"684","11689.67"
"685","11694.37"
"686","11695.44"
"687","11695.51"
"688","11697.24"
"689","11702.34"
"690","11711.47"
"691","11725.23"
"692","11743.76"
"693","11761.88"
"694","11771.02"
"695","11762.59"
"696","11730.7"
"697","11683.7"
"698","11634.55"
"699","11596.18"
"700","11577.64"
"701","11578.2"
"702","11595.59"
"703","11627.45"
"704","11667.13"
"705","11702.49"
"706","11721.08"
"707","11711.92"
"708","11681.6"
"709","11648.28"
"710","11630.28"
"711","11641"
"712","11668.9"
"713","11694.45"
"714","11698.18"
"715","11671.6"
"716","11632.08"
"717","11600.68"
"718","11597.84"
"719","11626.62"
"720","11670.08"
"721","11710.22"
"722","11730.78"
"723","11732.27"
"724","11724.63"
"725","11717.91"
"726","11719.65"
"727","11727.3"
"728","11735.71"
"729","11739.74"
"730","11736.05"
"731","11724.55"
"732","11705.48"
"733","11679.35"
"734","11651.37"
"735","11630.83"
"736","11627.15"
"737","11647.31"
"738","11682.65"
"739","11718.3"
"740","11739.38"
"741","11737.8"
"742","11723.8"
"743","11710.68"
"744","11711.44"
"745","11729.26"
"746","11755.51"
"747","11780.87"
"748","11796.83"
"749","11802.52"
"750","11801.25"
"751","11796.38"
"752","11790.55"
"753","11783.94"
"754","11776.11"
"755","11766.68"
"756","11758.24"
"757","11757.9"
"758","11773.13"
"759","11810.28"
"760","11861.55"
"761","11909.55"
"762","11936.74"
"763","11930.85"
"764","11902.97"
"765","11870.71"
"766","11851.52"
"767","11853.21"
"768","11866.37"
"769","11879.84"
"770","11883.32"
