,"Scan 01033"
"400","21412.74"
"401","21395.38"
"402","21352.67"
"403","21301.03"
"404","21256.76"
"405","21234.24"
"406","21232.33"
"407","21242.02"
"408","21254.31"
"409","21260.57"
"410","21256.02"
"411","21238.62"
"412","21206.37"
"413","21157.63"
"414","21097.9"
"415","21039.28"
"416","20994.02"
"417","20974.03"
"418","20980.42"
"419","21001.14"
"420","21023.42"
"421","21034.64"
"422","21029.05"
"423","21011.84"
"424","20989.18"
"425","20967.15"
"426","20948.93"
"427","20931.63"
"428","20911.63"
"429","20885.34"
"430","20852.17"
"431","20819.65"
"432","20796.61"
"433","20791.83"
"434","20809.39"
"435","20837.32"
"436","20860.24"
"437","20862.92"
"438","20834.89"
"439","20786.36"
"440","20733.09"
"441","20690.73"
"442","20671.71"
"443","20671.12"
"444","20678.22"
"445","20682.34"
"446","20674.16"
"447","20652.99"
"448","20621.75"
"449","20583.3"
"450","20540.77"
"451","20499.12"
"452","20464.27"
"453","20442.06"
"454","20437.17"
"455","20442.66"
"456","20444.96"
"457","20430.47"
"458","20387.35"
"459","20323.65"
"460","20260.54"
"461","20219.28"
"462","20219.03"
"463","20250.16"
"464","20281.64"
"465","20282.05"
"466","20222.43"
"467","20111.41"
"468","19988.93"
"469","19895.64"
"470","19869.95"
"471","19910.26"
"472","19978.4"
"473","20035.05"
"474","20042.69"
"475","19998.54"
"476","19934.36"
"477","19883.16"
"478","19876.66"
"479","19917.64"
"480","19978.32"
"481","20029.54"
"482","20043.13"
"483","20013.24"
"484","19958.93"
"485","19900.47"
"486","19857.59"
"487","19837.08"
"488","19830.68"
"489","19829.34"
"490","19824.21"
"491","19811.71"
"492","19794.51"
"493","19775.61"
"494","19757.94"
"495","19742.03"
"496","19725.57"
"497","19706.07"
"498","19681.24"
"499","19654.23"
"500","19634.79"
"501","19633.03"
"502","19658.71"
"503","19713.78"
"504","19790.81"
"505","19881.89"
"506","19980.15"
"507","20109.08"
"508","20327.18"
"509","20694.6"
"510","21269.76"
"511","22072.02"
"512","23077.57"
"513","24260.5"
