,"Scan 01039"
"400","6865.838"
"401","6808.852"
"402","6742.102"
"403","6677.966"
"404","6628.73"
"405","6604.777"
"406","6600.77"
"407","6603.441"
"408","6599.554"
"409","6577.245"
"410","6541.276"
"411","6507.953"
"412","6493.698"
"413","6514.022"
"414","6568.009"
"415","6639.448"
"416","6711.656"
"417","6768.395"
"418","6804.95"
"419","6830.772"
"420","6856.114"
"421","6891.041"
"422","6937.67"
"423","6985.354"
"424","7022.365"
"425","7037.104"
"426","7025.921"
"427","7001.697"
"428","6979.291"
"429","6973.457"
"430","6992.342"
"431","7026.465"
"432","7063.469"
"433","7091.086"
"434","7101.611"
"435","7102.916"
"436","7106.18"
"437","7122.501"
"438","7158.909"
"439","7204.854"
"440","7245.051"
"441","7264.325"
"442","7251.382"
"443","7215.755"
"444","7173.98"
"445","7142.49"
"446","7134.698"
"447","7144.211"
"448","7156.516"
"449","7157.166"
"450","7133.87"
"451","7091.452"
"452","7043.125"
"453","7002.07"
"454","6980.286"
"455","6978.647"
"456","6991.649"
"457","7013.744"
"458","7039.646"
"459","7066.866"
"460","7094.759"
"461","7122.721"
"462","7149.89"
"463","7171.662"
"464","7180.655"
"465","7169.456"
"466","7131.499"
"467","7073.791"
"468","7014.632"
"469","6972.557"
"470","6965.018"
"471","6990.277"
"472","7029.029"
"473","7061.441"
"474","7068.55"
"475","7048.582"
"476","7016.811"
"477","6989.142"
"478","6980.895"
"479","6994.596"
"480","7019.222"
"481","7043.156"
"482","7055.112"
"483","7051.229"
"484","7035.933"
"485","7014.063"
"486","6990.421"
"487","6969.71"
"488","6956.503"
"489","6955.343"
"490","6970.501"
"491","6998.08"
"492","7024.465"
"493","7035.543"
"494","7017.66"
"495","6969.759"
"496","6905.976"
"497","6841.278"
"498","6790.296"
"499","6759.325"
"500","6744.631"
"501","6741.904"
"502","6746.854"
"503","6755.136"
"504","6762.323"
"505","6764.012"
"506","6755.951"
"507","6737.75"
"508","6713.477"
"509","6687.427"
"510","6663.768"
"511","6643.828"
"512","6625.808"
