,"Scan 01000"
"400","15597.34"
"401","15546.38"
"402","15494.38"
"403","15464.4"
"404","15479.29"
"405","15557.55"
"406","15681.23"
"407","15813.97"
"408","15919.57"
"409","15964.77"
"410","15951.65"
"411","15906.85"
"412","15857.29"
"413","15828.8"
"414","15827.94"
"415","15843.33"
"416","15863"
"417","15875.22"
"418","15873.75"
"419","15859.17"
"420","15832.43"
"421","15794.51"
"422","15749"
"423","15703.63"
"424","15666.45"
"425","15645.42"
"426","15644.1"
"427","15656.8"
"428","15676.75"
"429","15697.22"
"430","15712.58"
"431","15720.13"
"432","15717.64"
"433","15702.93"
"434","15675.45"
"435","15640.27"
"436","15603.66"
"437","15571.83"
"438","15549.91"
"439","15538.33"
"440","15536.22"
"441","15542.74"
"442","15556.43"
"443","15572.36"
"444","15584.48"
"445","15586.78"
"446","15574.27"
"447","15548.59"
"448","15514.13"
"449","15475.25"
"450","15436.28"
"451","15401.5"
"452","15375.17"
"453","15361.51"
"454","15363.82"
"455","15376.35"
"456","15388.16"
"457","15388.32"
"458","15367.04"
"459","15327.58"
"460","15281.76"
"461","15241.5"
"462","15217.73"
"463","15208.22"
"464","15200.91"
"465","15183.56"
"466","15145.09"
"467","15092.19"
"468","15046.4"
"469","15029.57"
"470","15062.01"
"471","15135.66"
"472","15216.54"
"473","15269.93"
"474","15262.79"
"475","15196.53"
"476","15106.64"
"477","15029.87"
"478","15001.54"
"479","15025.47"
"480","15072.2"
"481","15110.78"
"482","15111.41"
"483","15070.88"
"484","15015.71"
"485","14973.8"
"486","14972.2"
"487","15015.7"
"488","15083.27"
"489","15152.53"
"490","15201.58"
"491","15219.31"
"492","15207.48"
"493","15168.62"
"494","15105.26"
"495","15022.17"
"496","14926.79"
"497","14826.65"
"498","14729.18"
"499","14638.78"
"500","14556.26"
"501","14482.22"
"502","14417.25"
"503","14362.63"
"504","14320.46"
"505","14292.83"
"506","14281.58"
"507","14279.52"
"508","14269.15"
"509","14232.43"
"510","14152.34"
"511","14036.08"
"512","13917.7"
"513","13832.42"
"514","13813.83"
"515","13858.58"
"516","13924.6"
"517","13968.26"
"518","13947.92"
"519","13861.84"
"520","13747.25"
"521","13642.83"
"522","13585.42"
"523","13580.38"
"524","13604.74"
"525","13634.63"
"526","13647.37"
"527","13638.25"
"528","13617.19"
"529","13594.55"
"530","13580.11"
"531","13576.63"
"532","13581.74"
"533","13592.96"
"534","13607.44"
"535","13617.8"
"536","13613.78"
"537","13585.11"
"538","13523.84"
"539","13444.22"
"540","13373.09"
"541","13337.3"
"542","13358.99"
"543","13423.29"
"544","13497.38"
"545","13548.51"
"546","13549.65"
"547","13511.29"
"548","13459.17"
"549","13418.94"
"550","13410.88"
"551","13426.57"
"552","13447.91"
"553","13456.9"
"554","13440.78"
"555","13409.43"
"556","13378.92"
"557","13365.22"
"558","13378.22"
"559","13406.8"
"560","13435.31"
"561","13448.2"
"562","13436.52"
"563","13409.46"
"564","13379.23"
"565","13357.96"
"566","13352.69"
"567","13359.54"
"568","13373.24"
"569","13388.55"
"570","13400.11"
"571","13402.38"
"572","13389.81"
"573","13357.09"
"574","13306.37"
"575","13249.54"
"576","13199.1"
"577","13167.06"
"578","13155.29"
"579","13155.58"
"580","13159.31"
"581","13158.51"
"582","13154.21"
"583","13154.28"
"584","13166.71"
"585","13198.35"
"586","13245.06"
"587","13296.46"
"588","13342.17"
"589","13372.96"
"590","13387.2"
"591","13386.42"
"592","13372.13"
"593","13346.88"
"594","13318.01"
"595","13294.28"
"596","13284.39"
"597","13292.71"
"598","13309.84"
"599","13323.65"
"600","13322.08"
"601","13298.96"
"602","13261.1"
"603","13217.02"
"604","13175.15"
"605","13139.92"
"606","13109.63"
"607","13082.08"
"608","13055.28"
"609","13033.3"
"610","13026.6"
"611","13045.94"
"612","13100.59"
"613","13179.46"
"614","13256.62"
"615","13305.88"
"616","13304.9"
"617","13262.78"
"618","13204.06"
"619","13153.28"
"620","13130.19"
"621","13130.23"
"622","13141.09"
"623","13150.51"
"624","13149.86"
"625","13141.91"
"626","13131.75"
"627","13124.43"
"628","13122.93"
"629","13126.14"
"630","13132.46"
"631","13140.28"
"632","13148.07"
"633","13154.37"
"634","13157.71"
"635","13156.92"
"636","13155.14"
"637","13159.1"
"638","13175.64"
"639","13210.11"
"640","13255.38"
"641","13297.86"
"642","13323.94"
"643","13322.78"
"644","13297.07"
"645","13253.68"
"646","13199.48"
"647","13142.05"
"648","13091.2"
"649","13057.07"
"650","13049.68"
"651","13069.93"
"652","13103.43"
"653","13134.31"
"654","13147.42"
"655","13142.34"
"656","13133.66"
"657","13136.58"
"658","13164.58"
"659","13212.97"
"660","13266.21"
"661","13308.6"
"662","13327"
"663","13321.85"
"664","13298.25"
"665","13261.29"
"666","13217.4"
"667","13176.88"
"668","13150.76"
"669","13149.92"
"670","13177.1"
"671","13221.68"
"672","13271.82"
"673","13315.95"
"674","13346.64"
"675","13360.39"
"676","13353.84"
"677","13325.18"
"678","13286.19"
"679","13255.66"
"680","13252.41"
"681","13289.26"
"682","13352.95"
"683","13423.1"
"684","13479.47"
"685","13509.33"
"686","13516.83"
"687","13508.4"
"688","13490.39"
"689","13468.21"
"690","13446.04"
"691","13428.02"
"692","13417.82"
"693","13414.08"
"694","13412.2"
"695","13407.53"
"696","13397.24"
"697","13387.87"
"698","13389.04"
"699","13410.31"
"700","13453.56"
"701","13501.22"
"702","13532.73"
"703","13528.04"
"704","13485.8"
"705","13428.58"
"706","13380.46"
"707","13363.49"
"708","13376.07"
"709","13401.02"
"710","13420.94"
"711","13422.86"
"712","13416.44"
"713","13418.62"
"714","13446.22"
"715","13504.58"
"716","13571.96"
"717","13622.72"
"718","13632.12"
"719","13600.48"
"720","13556.96"
"721","13532.25"
"722","13553.17"
"723","13609.47"
"724","13669.96"
"725","13703.32"
"726","13687.59"
"727","13639.22"
"728","13584.46"
"729","13549.38"
"730","13547.14"
"731","13567.21"
