,"Scan 01009"
"400","10780.31"
"401","10713.44"
"402","10641.76"
"403","10587.6"
"404","10573.12"
"405","10616.36"
"406","10700.94"
"407","10793.15"
"408","10859.39"
"409","10869.04"
"410","10827.27"
"411","10764.11"
"412","10709.88"
"413","10693.45"
"414","10718.98"
"415","10767.52"
"416","10819.41"
"417","10855.46"
"418","10869.35"
"419","10870.57"
"420","10869.51"
"421","10876.37"
"422","10893.22"
"423","10909.13"
"424","10912.04"
"425","10890.04"
"426","10839.95"
"427","10776.79"
"428","10717.71"
"429","10679.79"
"430","10673.69"
"431","10693.13"
"432","10729.06"
"433","10772.46"
"434","10815.18"
"435","10851.78"
"436","10877.42"
"437","10887.33"
"438","10879"
"439","10859.9"
"440","10840.18"
"441","10829.9"
"442","10836.76"
"443","10855.74"
"444","10877.55"
"445","10892.94"
"446","10894.05"
"447","10881.98"
"448","10861.5"
"449","10837.34"
"450","10813.94"
"451","10793.19"
"452","10775.76"
"453","10762.29"
"454","10753.32"
"455","10748.38"
"456","10746.42"
"457","10746.38"
"458","10747.31"
"459","10749.34"
"460","10753.36"
"461","10760.24"
"462","10770.49"
"463","10779.46"
"464","10778.61"
"465","10759.39"
"466","10714.1"
"467","10649.21"
"468","10582.98"
"469","10533.89"
"470","10519.4"
"471","10538.51"
"472","10573.35"
"473","10605.53"
"474","10617.39"
"475","10605.72"
"476","10581.59"
"477","10556.61"
"478","10542"
"479","10540.09"
"480","10543.83"
"481","10545.75"
"482","10538.68"
"483","10523.42"
"484","10509.57"
"485","10507.15"
"486","10525.77"
"487","10563.4"
"488","10604.54"
"489","10633.03"
"490","10633.14"
"491","10600.94"
"492","10546.52"
"493","10480.75"
"494","10414.28"
"495","10353.07"
"496","10297.47"
"497","10247.45"
"498","10202.97"
"499","10162.72"
"500","10123.92"
"501","10083.66"
"502","10039.19"
"503","9990.855"
"504","9942.709"
"505","9898.996"
"506","9863.78"
"507","9836.24"
"508","9809.934"
"509","9778.131"
"510","9734.407"
"511","9679.74"
"512","9623.282"
"513","9574.566"
"514","9542.722"
"515","9528.054"
"516","9521.638"
"517","9514.159"
"518","9496.697"
"519","9468.104"
"520","9434.817"
"521","9403.558"
"522","9380.677"
"523","9366.147"
"524","9354.183"
"525","9338.822"
"526","9314.478"
"527","9281.251"
"528","9243.913"
"529","9207.333"
"530","9176.167"
"531","9152.167"
"532","9134.974"
"533","9124.168"
"534","9119.303"
"535","9119.418"
"536","9123.238"
"537","9129.485"
"538","9136.721"
"539","9141.811"
"540","9140.675"
