Frequent,Density
-31.722347,9883
-29.886687,11407
-28.051868,13227
-26.217889,15104
-24.384749,17990
-22.552448,20396
-20.720985,23433
-18.890361,27026
-17.060575,29950
-15.231626,35067
-13.403514,40190
-11.576239,46657
-9.749799,47274
-7.924195,45193
-6.099426,36735
-4.275492,36340
-2.452392,40864
-0.630127,36397
1.191306,33258
3.011906,32109
4.831672,37686
6.650607,40490
8.46871,28273
10.285982,23122
12.102423,20623
13.918034,18689
15.732815,17437
17.546766,17223
19.359888,15863
21.172181,13708
22.983647,11626
24.794284,9996
26.604094,9284
28.413077,8609
30.221233,7608
32.028563,6391
33.835068,4828
35.640747,4258
37.445602,4044
39.249632,3900
41.052838,3824
42.855221,3712
44.656781,3413
46.457517,3286
48.257432,3288
50.056525,2960
51.854796,2662
53.652246,2814
55.448876,2801
57.244685,3240
59.039675,3174
60.833846,3461
62.627197,3179
64.41973,3609
66.211446,3596
68.002343,4005
69.792423,4028
71.581687,4377
73.370134,4491
75.157765,4750
76.944581,5605
78.730581,6080
80.515767,6818
82.300139,7208
84.083697,8665
85.866441,9838
87.648372,10476
89.429491,12191
91.209797,13684
92.989292,16138
94.767976,18459
96.545848,21794
98.32291,25412
100.099162,31382
101.874604,27549
103.649237,31668
105.423061,31686
107.196077,36689
108.968284,35342
110.739684,34498
112.510277,32742
114.280063,32585
116.049042,31976
117.817216,35921
119.584584,43055
121.351147,38393
123.116905,36536
124.881859,37706
126.646009,28680
128.409356,41595
130.171899,40572
131.93364,38014
133.694578,27311
135.454715,34486
137.21405,33113
138.972584,29180
140.730317,43589
142.48725,36075
144.243384,25403
145.998718,34812
147.753252,28954
149.506989,34936
151.259927,36407
153.012067,42783
154.76341,33158
156.513956,40019
158.263705,35894
160.012659,36517
161.760816,30105
163.508178,36261
165.254745,33425
167.000518,36927
168.745496,38226
170.489681,35354
172.233072,35880
173.975671,42694
175.717476,28211
177.45849,37011
179.198712,29523
180.938142,35778
182.676782,29799
184.414631,36945
186.15169,33877
187.887959,28671
189.623439,39791
191.35813,30697
193.092032,34834
194.825147,33692
196.557473,33077
198.289012,34875
200.019764,33102
201.74973,31599
203.478909,35484
205.207303,35550
206.934911,37419
208.661735,38307
210.387773,31863
212.113028,31152
213.837499,30617
215.561186,34231
217.28409,34609
219.006212,32349
220.727552,32744
222.44811,37522
224.167886,37087
225.886881,33072
227.605096,34446
229.32253,31644
231.039185,31657
232.75506,30159
234.470156,23920
236.184473,32589
237.898012,28626
239.610773,28966
241.322757,36935
243.033964,36160
244.744393,28416
246.454047,34019
248.162924,31313
249.871026,31183
251.578353,34234
253.284905,30784
254.990683,40193
256.695686,31756
258.399916,35215
260.103373,36051
261.806057,35734
263.507968,38748
265.209107,32624
266.909475,31759
268.609071,32885
270.307897,28273
272.005952,33672
273.703236,34716
275.399751,33457
277.095497,31914
278.790473,38058
280.484681,30614
282.178121,33602
283.870793,38356
285.562697,30089
287.253835,39967
288.944205,38225
290.633809,30249
292.322648,31794
294.010721,35918
295.698028,38083
297.384571,39750
299.070349,37490
300.755364,39019
302.439614,34431
304.123102,34489
305.805826,36673
307.487788,34805
309.168988,34675
310.849426,39569
312.529103,32652
314.208018,32514
315.886173,21790
317.563568,35791
319.240203,36852
320.916079,39714
322.591195,35943
324.265552,38061
325.939151,34505
327.611993,34828
329.284076,35093
330.955402,36191
332.625972,41758
334.295785,36872
335.964841,34176
337.633142,31448
339.300688,37949
340.967479,29731
342.633515,37698
344.298796,35454
345.963324,36010
347.627098,34956
349.29012,39945
350.952388,35109
352.613904,36783
354.274668,33735
355.93468,33358
357.593941,37916
359.252451,38112
360.910211,30733
362.56722,36275
364.22348,32983
365.87899,30092
367.533751,40550
369.187763,34762
370.841027,33261
372.493543,36139
374.145311,42114
375.796332,37237
377.446607,22363
379.096134,41998
380.744916,33975
382.392952,31213
384.040242,37166
385.686787,46455
387.332588,36563
388.977645,39611
390.621957,35898
392.265526,41459
393.908351,31031
395.550434,39855
397.191775,37395
398.832373,28251
400.472229,39179
402.111344,43017
403.749718,42793
405.387351,39085
407.024244,29689
408.660397,37581
410.295811,39932
411.930485,40972
413.56442,39776
415.197617,47464
416.830076,25662
418.461796,40594
420.09278,39972
421.723026,36472
423.352536,29434
424.981309,31529
426.609346,37409
428.236648,35688
429.863214,41224
431.489046,43701
433.114143,29576
