Frequent,Density
-31.722347,12243
-29.886687,14399
-28.051868,16786
-26.217889,18930
-24.384749,22777
-22.552448,26340
-20.720985,30566
-18.890361,34724
-17.060575,36544
-15.231626,44971
-13.403514,42246
-11.576239,47085
-9.749799,47291
-7.924195,45210
-6.099426,36752
-4.275492,36357
-2.452392,40881
-0.630127,36414
1.191306,33275
3.011906,32126
4.831672,37703
6.650607,40507
8.46871,31124
10.285982,25958
12.102423,22806
13.918034,20444
15.732815,19303
17.546766,18951
19.359888,17795
21.172181,15560
22.983647,12678
24.794284,11446
26.604094,10580
28.413077,10152
30.221233,9109
32.028563,7323
33.835068,5749
35.640747,5142
37.445602,4474
39.249632,4417
41.052838,4290
42.855221,4155
44.656781,3966
46.457517,3963
48.257432,3639
50.056525,3396
51.854796,3198
53.652246,3383
55.448876,3350
57.244685,3600
59.039675,3580
60.833846,3772
62.627197,3816
64.41973,4054
66.211446,4119
68.002343,4323
69.792423,4324
71.581687,4886
73.370134,5038
75.157765,5200
76.944581,5812
78.730581,6849
80.515767,7445
82.300139,7886
84.083697,9310
85.866441,10564
87.648372,11329
89.429491,13083
91.209797,14440
92.989292,17025
94.767976,19593
96.545848,22839
98.32291,26796
100.099162,32597
101.874604,27566
103.649237,31685
105.423061,31703
107.196077,36706
108.968284,35359
110.739684,34515
112.510277,32759
114.280063,32602
116.049042,31993
117.817216,35938
119.584584,43072
121.351147,38410
123.116905,36553
124.881859,37723
126.646009,28697
128.409356,41612
130.171899,40589
131.93364,38031
133.694578,27328
135.454715,34503
137.21405,33130
138.972584,29197
140.730317,43606
142.48725,36092
144.243384,25420
145.998718,34829
147.753252,28971
149.506989,34953
151.259927,36424
153.012067,42800
154.76341,33175
156.513956,40036
158.263705,35911
160.012659,36534
161.760816,30122
163.508178,36278
165.254745,33442
167.000518,36944
168.745496,38243
170.489681,35371
172.233072,35897
173.975671,42711
175.717476,28228
177.45849,37028
179.198712,29540
180.938142,35795
182.676782,29816
184.414631,36962
186.15169,33894
187.887959,28688
189.623439,39808
191.35813,30714
193.092032,34851
194.825147,33709
196.557473,33094
198.289012,34892
200.019764,33119
201.74973,31616
203.478909,35501
205.207303,35567
206.934911,37436
208.661735,38324
210.387773,31880
212.113028,31169
213.837499,30634
215.561186,34248
217.28409,34626
219.006212,32366
220.727552,32761
222.44811,37539
224.167886,37104
225.886881,33089
227.605096,34463
229.32253,31661
231.039185,31674
232.75506,30176
234.470156,23937
236.184473,32606
237.898012,28643
239.610773,28983
241.322757,36952
243.033964,36177
244.744393,28433
246.454047,34036
248.162924,31330
249.871026,31200
251.578353,34251
253.284905,30801
254.990683,40210
256.695686,31773
258.399916,35232
260.103373,36068
261.806057,35751
263.507968,38765
265.209107,32641
266.909475,31776
268.609071,32902
270.307897,28290
272.005952,33689
273.703236,34733
275.399751,33474
277.095497,31931
278.790473,38075
280.484681,30631
282.178121,33619
283.870793,38373
285.562697,30106
287.253835,39984
288.944205,38242
290.633809,30266
292.322648,31811
294.010721,35935
295.698028,38100
297.384571,39767
299.070349,37507
300.755364,39036
302.439614,34448
304.123102,34506
305.805826,36690
307.487788,34822
309.168988,34692
310.849426,39586
312.529103,32669
314.208018,32531
315.886173,21807
317.563568,35808
319.240203,36869
320.916079,39731
322.591195,35960
324.265552,38078
325.939151,34522
327.611993,34845
329.284076,35110
330.955402,36208
332.625972,41775
334.295785,36889
335.964841,34193
337.633142,31465
339.300688,37966
340.967479,29748
342.633515,37715
344.298796,35471
345.963324,36027
347.627098,34973
349.29012,39962
350.952388,35126
352.613904,36800
354.274668,33752
355.93468,33375
357.593941,37933
359.252451,38129
360.910211,30750
362.56722,36292
364.22348,33000
365.87899,30109
367.533751,40567
369.187763,34779
370.841027,33278
372.493543,36156
374.145311,42131
375.796332,37254
377.446607,22380
379.096134,42015
380.744916,33992
382.392952,31230
384.040242,37183
385.686787,46472
387.332588,36580
388.977645,39628
390.621957,35915
392.265526,41476
393.908351,31048
395.550434,39872
397.191775,37412
398.832373,28268
400.472229,39196
402.111344,43034
403.749718,42810
405.387351,39102
407.024244,29706
408.660397,37598
410.295811,39949
411.930485,40989
413.56442,39793
415.197617,47481
416.830076,25679
418.461796,40611
420.09278,39989
421.723026,36489
423.352536,29451
424.981309,31546
426.609346,37426
428.236648,35705
429.863214,41241
431.489046,43718
433.114143,29593
434.738505,39813
436.362134,32589
437.98503,31271
439.607192,35631
441.228621,32667
442.849318,38413
444.469283,30761
446.088516,37114
447.707018,32406
449.324789,27930
450.941829,35225
452.558139,31723
454.173719,38251
455.78857,6217
457.402691,36307
459.016083,37997
460.628747,37806
462.240682,39298
463.85189,38891
465.46237,36002
467.072124,39205
468.68115,31369
470.28945,39545
471.897024,33482
473.503872,33679
475.109995,39755
476.715393,34927
478.320066,40211
479.924015,34303
481.52724,36220
483.129741,35242
484.731519,32710
486.332575,38406
487.932907,26820
489.532517,37168
491.131406,30617
492.729573,30533
494.327019,36559
495.923744,36694
497.519748,28344
499.115033,35183
500.709597,39077
502.303442,37910
503.896568,36271
505.488976,34778
507.080665,38186
508.671635,37343
510.261889,28795
511.851424,36268
513.440243,32481
515.028345,37953
516.615731,38834
518.202401,36692
