Frequency,Density
792.467727,28444
793.930213,28112
795.392041,27540
796.853212,27781
798.313726,27615
799.773584,27364
801.232785,27196
802.69133,27246
804.14922,26650
805.606454,26737
807.063032,26678
808.518956,26550
809.974226,26279
811.428841,26057
812.882802,26187
814.33611,25765
815.788764,25529
817.240766,25339
818.692114,25657
820.14281,24734
821.592854,25185
823.042246,25210
824.490986,25100
825.939075,24338
827.386514,24883
828.833301,24475
830.279438,24355
831.724925,24052
833.169762,23999
834.61395,24081
836.057488,23846
837.500378,23687
838.942619,24128
840.384212,23340
841.825156,23660
843.265453,23635
844.705102,16410
846.144105,23372
847.58246,23454
849.020169,23184
850.457231,22838
851.893648,23075
853.329418,23122
854.764544,22727
856.199024,22670
857.632859,22725
859.06605,22689
860.498597,22521
861.9305,22375
863.361759,22281
864.792374,21972
866.222347,21778
867.651677,21890
869.080364,21874
870.508409,21617
871.935812,21634
873.362574,21541
874.788694,21243
876.214173,21173
877.639011,21172
879.063209,21095
880.486766,20845
881.909684,20794
883.331962,20783
884.753601,20874
886.174601,20391
887.594961,20567
889.014684,20103
890.433768,20414
891.852214,20081
893.270023,20072
894.687194,20278
896.103729,20029
897.519626,19961
898.934887,19571
900.349512,19522
901.763501,19307
903.176854,19280
904.589572,19065
906.001655,18936
907.413103,18701
908.823917,18885
910.234096,18542
911.643642,18356
913.052554,18726
914.460832,17982
915.868477,18451
917.27549,18109
918.68187,18188
920.087618,18105
921.492734,18165
922.897218,17834
924.301071,17789
925.704292,16804
927.106883,17658
928.508844,17527
929.910174,17351
931.310874,17545
932.710944,17552
934.110385,16933
935.509197,17525
936.907379,17229
938.304934,17247
939.70186,16974
941.098158,16850
942.493828,16801
943.88887,17043
945.283286,16540
946.677075,16779
948.070236,16731
949.462772,16678
950.854681,16496
952.245965,16768
953.636623,16674
955.026656,16770
956.416064,16507
957.804847,16652
959.193006,16284
960.58054,16153
961.967451,16353
963.353738,16313
964.739402,16170
966.124442,17480
967.50886,16271
968.892656,15980
970.275829,16249
971.65838,16327
973.04031,16360
974.421618,15879
975.802305,16102
977.182371,16136
978.561816,16084
979.940641,15798
981.318846,16013
982.696432,15759
984.073398,15780
985.449744,15918
986.825472,15899
988.200581,15778
989.575072,15834
990.948944,16056
992.322199,15723
993.694836,16231
995.066855,15839
996.438258,16133
997.809044,16004
999.179213,16042
1000.548766,15657
1001.917703,15842
1003.286024,15600
1004.65373,15518
1006.020821,15353
1007.387297,15624
1008.753158,14843
1010.118405,12748
1011.483038,15303
1012.847057,15367
1014.210462,15582
1015.573254,15559
1016.935433,15374
1018.296999,15198
1019.657953,15476
1021.018295,15309
1022.378025,15031
1023.737143,15057
1025.095649,15405
1026.453544,15008
1027.810829,15165
1029.167503,15147
1030.523566,14960
1031.87902,15134
1033.233863,15138
1034.588097,14891
1035.941722,14713
1037.294738,14816
1038.647145,14865
1039.998943,14803
1041.350133,14951
1042.700716,14670
1044.05069,14966
1045.400057,14878
1046.748817,14947
1048.09697,14856
1049.444516,15159
1050.791456,15049
1052.13779,14985
1053.483518,15109
1054.82864,15414
1056.173157,15017
1057.517069,15506
1058.860376,15282
1060.203079,15484
1061.545177,15571
1062.886671,15263
1064.227562,15387
1065.567848,15103
1066.907532,14862
1068.246613,15118
1069.585091,15178
1070.922966,15263
1072.260239,15009
1073.596911,14983
1074.93298,14671
1076.268448,14719
1077.603315,14510
1078.937581,14843
1080.271247,14894
1081.604312,14701
1082.936776,14318
1084.268641,14497
1085.599907,14230
1086.930573,14341
1088.260639,14356
1089.590107,14319
1090.918977,13931
1092.247248,13981
1093.574921,14037
1094.901996,14186
1096.228474,14031
1097.554354,14089
1098.879637,14413
1100.204323,14331
1101.528413,14579
1102.851907,14069
1104.174804,14382
1105.497106,14298
1106.818812,14259
1108.139923,14102
1109.460439,14273
1110.78036,14509
1112.099687,14281
1113.41842,14351
1114.736558,14349
1116.054103,14019
1117.371054,14631
1118.687412,14187
1120.003177,14484
1121.318349,14411
1122.632929,14044
1123.946916,14287
1125.260312,14336
1126.573116,13806
1127.885328,13973
1129.196949,14116
1130.507979,13996
1131.818419,14094
1133.128268,13879
1134.437527,13821
1135.746195,13676
1137.054275,13348
1138.361764,13119
1139.668665,13344
1140.974976,12969
1142.280699,13166
1143.585833,13404
1144.890379,13370
1146.194337,13218
1147.497708,13046
1148.800491,12869
1150.102687,12812
1151.404295,13025
1152.705318,12817
1154.005753,12837
1155.305603,12850
1156.604866,12878
1157.903544,12948
1159.201636,12866
1160.499143,12945
1161.796065,12839
1163.092402,12739
1164.388155,13054
1165.683324,12587
1166.977908,12794
1168.271909,12952
1169.565326,12849
1170.85816,12945
1172.150411,13140
1173.44208,12811
1174.733165,13144
1176.023669,12914
1177.31359,12903
1178.60293,12714
1179.891688,12915
1181.179865,12652
1182.467461,12865
1183.754476,12827
1185.04091,12895
1186.326765,12891
1187.612039,12956
1188.896733,12663
1190.180848,13081
1191.464383,12857
1192.747339,12875
1194.029717,12932
1195.311515,12865
1196.592736,12766
1197.873378,12968
1199.153442,13047
1200.432929,13132
1201.711838,12786
1202.990171,13147
1204.267926,13110
1205.545105,13036
1206.821707,13234
1208.097733,12905
1209.373183,13099
1210.648057,12729
1211.922356,13080
1213.196079,12907
1214.469228,12900
1215.741802,12919
1217.013801,12748
1218.285226,12666
1219.556077,12705
1220.826355,12832
1222.096058,12849
1223.365189,12812
1224.633746,12653
1225.90173,12660
1227.169142,12672
1228.435982,12554
1229.702249,12466
1230.967945,12570
1232.233069,12434
1233.497621,12594
1234.761602,12213
1236.025013,12273
1237.287852,12015
1238.550121,12279
1239.81182,12501
1241.072949,12292
1242.333509,12051
1243.593498,12139
1244.852919,12359
1246.11177,12150
1247.370053,12322
1248.627767,12004
1249.884912,12095
1251.14149,12469
1252.397499,12581
1253.652942,12379
1254.907816,12328
1256.162124,12501
1257.415864,12266
1258.669038,12266
1259.921646,12540
1261.173687,12536
1262.425162,12333
1263.676071,12587
1264.926415,12509
1266.176194,12670
1267.425408,12614
1268.674056,12423
1269.92214,12534
1271.16966,12494
1272.416616,12299
1273.663008,12487
1274.908836,12489
1276.1541,12471
1277.398802,12491
1278.64294,12491
1279.886516,12389
1281.129529,12182
1282.37198,12459
1283.613869,12070
1284.855196,12197
1286.095962,12118
1287.336166,12343
1288.575809,12270
1289.814891,11991
1291.053413,12181
1292.291374,12031
1293.528775,12127
1294.765616,12063
1296.001897,12306
1297.237618,12100
1298.472781,11876
1299.707384,12092
1300.941428,12127
1302.174914,12071
1303.407842,11828
1304.640211,12166
1305.872022,12386
1307.103276,11790
1308.333972,12159
1309.564111,12038
1310.793693,12017
1312.022719,12041
1313.251187,12315
1314.4791,11947
1315.706456,12333
1316.933256,12295
1318.159501,12030
1319.38519,12119
1320.610324,12196
1321.834903,11882
1323.058928,11973
1324.282398,12377
1325.505313,12125
1326.727675,12158
1327.949482,12293
1329.170736,11921
1330.391437,12156
1331.611584,12339
1332.831179,12065
1334.050221,12034
1335.26871,11739
1336.486647,12148
1337.704032,11831
1338.920865,12098
1340.137147,12063
1341.352877,11766
1342.568056,11772
1343.782684,11828
1344.996761,11753
1346.210288,11746
1347.423265,11631
1348.635691,11800
1349.847568,11760
1351.058895,11389
1352.269673,11403
1353.479901,11431
1354.689581,11132
1355.898712,11312
1357.107294,11466
1358.315329,11478
1359.522815,11654
1360.729753,11118
1361.936144,11522
1363.141987,11491
1364.347283,11297
1365.552032,11457
1366.756235,11477
1367.959891,11553
1369.163,11578
1370.365564,11195
1371.567582,11435
1372.769054,11710
1373.96998,11263
1375.170362,11445
1376.370198,11434
1377.56949,11094
1378.768237,11135
1379.96644,11121
1381.164099,10945
1382.361214,11247
1383.557785,11313
1384.753813,11518
1385.949297,11054
1387.144239,11008
1388.338637,11224
1389.532493,11207
1390.725807,10931
1391.918579,11193
1393.110808,11132
1394.302496,11056
1395.493643,11227
1396.684248,11204
1397.874312,10770
1399.063835,10828
1400.252818,10966
1401.44126,10758
1402.629162,10616
1403.816524,10501
1405.003346,10566
1406.189629,10837
1407.375372,10699
1408.560576,10648
1409.745241,10818
1410.929368,10499
1412.112956,10811
1413.296006,10689
1414.478517,10646
1415.660491,10575
1416.841927,10483
1418.022826,10483
1419.203188,10193
1420.383012,10387
1421.5623,10756
1422.741051,10604
1423.919266,10618
1425.096945,10231
1426.274088,10514
1427.450695,10612
1428.626766,10424
1429.802302,10593
1430.977303,10536
1432.15177,10503
1433.325701,10250
1434.499098,10698
1435.671961,10457
1436.84429,10452
1438.016085,10507
1439.187347,10533
1440.358075,10655
1441.528269,10618
1442.697931,10350
1443.86706,10479
1445.035657,10546
1446.203721,10320
1447.371253,10321
1448.538253,10269
1449.704721,10237
1450.870658,10285
1452.036064,10142
1453.200938,9794
1454.365282,9969
1455.529094,10307
1456.692377,10304
1457.855129,10249
1459.017351,10167
1460.179043,9854
1461.340206,10258
1462.500839,10134
1463.660943,9993
1464.820517,9772
1465.979563,9991
1467.138081,-28
1468.29607,9639
1469.453531,9970
1470.610464,9652
1471.766869,9778
1472.922746,9658
1474.078096,9611
1475.232919,9661
1476.387215,9704
1477.540985,9595
1478.694227,9603
1479.846944,9896
1480.999134,9761
1482.150798,9718
1483.301937,9782
1484.45255,9844
1485.602637,9478
1486.7522,9555
1487.901238,9641
1489.049751,9903
1490.197739,9718
1491.345203,9605
1492.492144,9696
1493.63856,9671
1494.784452,9471
1495.929821,9493
1497.074667,9817
1498.21899,9568
1499.36279,9845
1500.506067,9575
1501.648821,9690
1502.791054,9752
1503.932764,9854
1505.073953,9784
1506.21462,9426
1507.354765,9753
1508.494389,9586
1509.633492,9877
1510.772074,9988
1511.910136,9779
1513.047677,10009
1514.184698,9925
1515.321198,9773
1516.457179,9964
1517.592641,9917
1518.727582,9869
1519.862005,9752
1520.995909,9999
1522.129293,10338
1523.262159,9969
1524.394507,9872
1525.526336,10112
1526.657647,10314
1527.788441,9841
1528.918717,10269
1530.048475,10122
1531.177716,10202
1532.30644,10319
1533.434647,10402
1534.562338,10463
1535.689512,10269
1536.816169,10387
1537.942311,10536
1539.067937,10657
1540.193047,10688
1541.317642,10333
1542.441721,10718
1543.565285,10598
1544.688335,10716
1545.81087,10726
1546.93289,10683
1548.054396,10787
1549.175388,10979
1550.295866,11042
1551.41583,11061
1552.535281,11009
1553.654218,11211
1554.772643,11292
1555.890554,11175
1557.007953,11226
1558.124839,10992
1559.241213,11209
1560.357075,11362
1561.472424,11291
1562.587262,11491
1563.701589,11350
1564.815404,11617
1565.928708,11713
1567.041501,11401
1568.153783,11690
1569.265555,11835
1570.376816,11784
1571.487567,11443
1572.597808,11705
1573.707539,11797
1574.816761,11767
1575.925473,11978
1577.033676,11968
1578.14137,12035
1579.248555,12127
1580.355231,12142
1581.461399,11985
1582.567059,12340
1583.672211,12208
1584.776854,12256
1585.88099,12873
1586.984619,12518
1588.08774,12236
1589.190354,12194
1590.292462,13098
1591.394062,12921
1592.495156,13167
1593.595744,13024
1594.695825,13579
1595.795401,13449
1596.89447,13388
1597.993034,13555
1599.091093,13616
1600.188647,13955
1601.285695,14207
1602.382239,14132
1603.478278,14457
1604.573812,14358
1605.668843,14576
1606.763369,14863
1607.857391,15010
1608.95091,14717
1610.043925,14861
1611.136437,15122
1612.228446,15512
1613.319952,15707
1614.410955,15728
1615.501455,15735
1616.591453,15621
1617.680949,16062
1618.769943,16014
1619.858435,15992
1620.946426,16288
1622.033915,16168
1623.120903,16553
1624.20739,16477
1625.293376,16896
1626.378861,16640
1627.463845,16758
1628.54833,16759
1629.632314,16884
1630.715799,16918
1631.798783,16680
1632.881268,16931
1633.963254,16694
1635.04474,16596
1636.125728,16967
1637.206216,16962
1638.286206,16718
1639.365698,16865
1640.444691,16808
1641.523187,16882
1642.601184,16565
1643.678683,16743
1644.755686,16602
1645.83219,16346
1646.908198,16539
1647.983708,16349
1649.058722,16528
1650.133239,16185
1651.20726,16447
1652.280785,16259
1653.353813,16100
1654.426346,16032
1655.498383,15887
1656.569924,15805
1657.64097,15544
1658.711521,15896
1659.781577,15296
1660.851139,15396
1661.920205,14950
1662.988777,15304
1664.056855,14834
1665.124439,14716
1666.191529,14586
1667.258126,14681
1668.324229,14148
1669.389838,14039
1670.454955,13974
1671.519578,13661
1672.583709,13894
1673.647347,13476
1674.710493,13394
1675.773147,13123
1676.835308,12755
1677.896978,12651
1678.958155,12544
1680.018842,12155
1681.079037,12248
1682.138741,11879
1683.197954,11853
1684.256676,11388
1685.314908,11254
1686.372649,11072
1687.4299,10722
1688.48666,10878
1689.542931,10582
1690.598713,10349
1691.654004,10244
1692.708807,9911
1693.76312,9981
1694.816944,9881
1695.870279,9673
1696.923126,9850
1697.975484,9219
1699.027354,9593
1700.078736,9217
1701.12963,9269
1702.180036,9243
1703.229955,9046
1704.279386,8879
1705.32833,8747
1706.376787,8428
1707.424757,8500
1708.47224,8527
1709.519237,8287
1710.565748,8158
1711.611772,8144
1712.65731,8090
1713.702363,7821
1714.74693,7746
1715.791011,7409
1716.834608,7688
1717.877719,7241
1718.920345,7096
1719.962486,7251
1721.004143,7454
1722.045316,7116
1723.086004,7159
1724.126208,6924
1725.165929,6922
1726.205165,6429
1727.243918,6598
1728.282188,6472
1729.319975,6742
1730.357278,6235
1731.394099,6554
1732.430437,6329
1733.466293,6222
1734.501666,6007
1735.536557,6103
1736.570967,6205
1737.604894,5590
1738.63834,5773
1739.671304,5833
1740.703787,5609
1741.735789,5515
1742.767311,5527
1743.798351,5583
1744.828911,5456
1745.85899,5360
1746.888589,5322
1747.917708,5186
1748.946348,5296
1749.974507,5486
1751.002187,5250
1752.029388,5207
1753.056109,5105
1754.082351,5086
1755.108115,5123
1756.1334,4875
1757.158206,4999
1758.182534,4718
1759.206384,4685
1760.229755,5015
1761.252649,4596
1762.275065,4674
1763.297004,4885
1764.318466,4346
1765.33945,4664
1766.359957,4376
1767.379988,4729
1768.399542,4419
1769.418619,4555
1770.43722,4062
1771.455345,4168
1772.472994,3944
1773.490167,4060
1774.506865,4113
1775.523087,4057
1776.538834,3772
1777.554106,3900
1778.568902,3900
1779.583224,3951
1780.597072,3673
1781.610444,3964
1782.623343,3920
1783.635768,4006
1784.647718,3793
1785.659195,3790
1786.670198,3602
1787.680728,3894
1788.690784,3939
1789.700368,3807
1790.709478,3633
1791.718116,3829
1792.726281,3937
1793.733973,3877
1794.741194,3659
1795.747942,3598
1796.754218,3623
1797.760023,3781
1798.765356,3560
1799.770217,3733
1800.774607,3563
1801.778526,3545
1802.781974,3681
1803.784952,3860
1804.787458,3575
1805.789495,3381
1806.791061,3531
1807.792156,3434
1808.792782,3652
1809.792938,3543
1810.792625,3221
1811.791842,3295
1812.79059,3555
1813.788868,3588
1814.786678,3424
1815.784019,3380
1816.780891,3640
1817.777295,3625
1818.77323,3642
1819.768697,3388
1820.763697,3042
1821.758228,3172
1822.752292,3408
1823.745888,3311
1824.739017,3410
1825.731679,3075
1826.723874,3324
1827.715602,3274
1828.706863,3079
1829.697658,3125
1830.687986,3413
1831.677848,3270
1832.667244,3131
1833.656175,3255
1834.644639,3418
1835.632638,3283
1836.620172,3173
1837.60724,2851
1838.593844,3212
1839.579982,3219
1840.565656,3066
1841.550865,3344
1842.53561,3263
1843.51989,3026
1844.503706,3168
1845.487059,3041
1846.469947,3222
1847.452372,3361
1848.434334,3137
1849.415832,3072
1850.396867,3012
1851.377439,3259
1852.357549,3025
1853.337195,3115
1854.31638,2874
1855.295101,3242
1856.273361,2944
1857.251159,2946
1858.228494,3180
1859.205369,2879
1860.181781,2843
1861.157732,2968
1862.133222,3029
1863.108251,2840
1864.082819,2850
1865.056926,2812
1866.030573,2708
1867.003759,2998
1867.976485,2800
1868.948751,2773
1869.920556,2894
1870.891902,2942
1871.862789,2789
1872.833216,3078
1873.803183,2805
1874.772691,2911
1875.741741,2817
1876.710331,2711
1877.678463,2791
1878.646136,2700
1879.613351,2678
1880.580108,2763
1881.546406,2671
1882.512247,2736
1883.47763,2712
1884.442555,2963
1885.407023,2834
1886.371033,2575
1887.334586,2560
1888.297683,2616
1889.260322,2736
1890.222505,2889
1891.184231,2612
1892.145501,2478
1893.106315,2872
1894.066673,2936
1895.026574,2683
1895.98602,2742
1896.945011,2707
1897.903546,2670
1898.861626,2708
1899.81925,2639
1900.77642,2847
1901.733135,2640
1902.689395,2517
1903.6452,2566
1904.600551,2841
1905.555448,2674
1906.509891,2738
1907.46388,2725
1908.417416,2487
1909.370498,2610
1910.323126,2567
1911.275301,2605
1912.227023,2680
1913.178292,2698
1914.129108,2693
1915.079471,2508
1916.029382,2739
1916.97884,2706
1917.927846,2641
1918.876401,2821
1919.824503,2718
1920.772153,2838
1921.719352,2369
1922.6661,2612
1923.612396,1944
1924.558241,2699
1925.503635,2685
1926.448578,2565
1927.39307,2668
1928.337112,2772
1929.280703,2643
1930.223844,2744
1931.166535,2804
1932.108776,2686
1933.050568,2826
1933.991909,2563
1934.932801,2644
1935.873244,2704
1936.813238,3011
1937.752782,2775
1938.691878,2681
1939.630525,3032
1940.568723,2668
1941.506473,2837
1942.443774,2726
1943.380627,2930
1944.317033,2962
1945.25299,2696
1946.1885,2893
1947.123562,2775
1948.058177,2613
1948.992344,2985
1949.926065,2610
1950.859338,2680
1951.792165,2684
1952.724545,2909
1953.656478,2834
1954.587965,2797
1955.519006,2786
1956.4496,2970
1957.379749,3040
1958.309452,2867
1959.238709,2681
1960.167521,2845
1961.095888,2763
1962.023809,2722
1962.951285,2730
1963.878317,2862
1964.804903,2631
1965.731045,2466
1966.656743,2575
1967.581996,2885
1968.506805,2595
1969.43117,2568
1970.355091,2721
1971.278568,2845
1972.201602,2615
1973.124192,2843
1974.046339,2886
1974.968043,2783
1975.889304,2703
1976.810122,2748
1977.730498,2785
1978.65043,2853
1979.569921,2893
1980.488969,2853
1981.407574,2916
1982.325738,2977
1983.24346,2867
1984.160741,2673
1985.077579,2563
1985.993977,2576
1986.909933,2881
1987.825448,2934
1988.740522,2685
1989.655155,2847
1990.569347,2888
1991.483099,2924
1992.396411,2863
1993.309282,2812
1994.221713,2583
1995.133704,2878
1996.045256,2956
1996.956367,2586
1997.867039,2972
1998.777272,2796
1999.687065,2923
2000.596419,3148
2001.505335,2929
2002.413811,2844
2003.321849,2910
2004.229448,2833
2005.136609,2760
2006.043331,2715
2006.949616,2814
2007.855462,3005
2008.760871,2989
2009.665841,2794
2010.570375,2870
2011.47447,3079
2012.378129,2986
2013.281351,2996
2014.184135,2901
2015.086483,2687
2015.988393,2904
2016.889868,3011
2017.790906,3098
2018.691507,2880
2019.591673,3091
2020.491402,3288
2021.390695,2967
2022.289553,3031
2023.187975,3058
2024.085962,2948
2024.983514,2892
2025.88063,3077
2026.777311,3045
2027.673557,3039
2028.569369,2820
2029.464746,3076
2030.359688,3119
2031.254197,2884
2032.148271,3044
2033.04191,2846
2033.935116,3152
2034.827889,3031
2035.720227,3060
2036.612132,2706
2037.503604,3093
2038.394642,2996
2039.285248,3110
2040.17542,2766
2041.06516,2853
2041.954466,2890
2042.843341,3078
2043.731783,2867
2044.619792,2769
2045.50737,2871
2046.394516,2961
2047.281229,2753
2048.167511,2795
2049.053362,2987
2049.938781,2926
2050.823768,2888
2051.708325,2816
2052.59245,3055
2053.476145,3012
2054.359409,2893
2055.242242,2974
2056.124645,2694
2057.006617,2884
2057.888159,3000
2058.769271,2820
2059.649953,2973
2060.530206,2825
2061.410028,2848
2062.289421,2808
2063.168385,2996
2064.046919,2961
2064.925025,2843
2065.802701,2922
2066.679949,2802
2067.556767,2970
2068.433157,2928
2069.309119,2893
2070.184652,2803
2071.059758,2887
2071.934435,2787
2072.808684,3052
2073.682505,2905
2074.555899,3007
2075.428865,2690
