Wave shift,Intensity
-31.722347,9891
-29.886687,11321
-28.051868,13174
-26.217889,14812
-24.384749,17522
-22.552448,20102
-20.720985,22441
-18.890361,25810
-17.060575,29104
-15.231626,33319
-13.403514,38652
-11.576239,44859
-9.749799,47769
-7.924195,45550
-6.099426,37464
-4.275492,37065
-2.452392,41405
-0.630127,37047
1.191306,33869
3.011906,33034
4.831672,38483
6.650607,41259
8.46871,25310
10.285982,21383
12.102423,19488
13.918034,17646
15.732815,15862
17.546766,16477
19.359888,15654
21.172181,13927
22.983647,11465
24.794284,9691
26.604094,9341
28.413077,8792
30.221233,7742
32.028563,6459
33.835068,4990
35.640747,4741
37.445602,4219
39.249632,4332
41.052838,3644
42.855221,3930
44.656781,3577
46.457517,3534
48.257432,3314
50.056525,3381
51.854796,3455
53.652246,3357
55.448876,3348
57.244685,3444
59.039675,3835
60.833846,3722
62.627197,3765
64.41973,4070
66.211446,3895
68.002343,3990
69.792423,4322
71.581687,4243
73.370134,4739
75.157765,5434
76.944581,5737
78.730581,6381
80.515767,7212
82.300139,8098
84.083697,9000
85.866441,9867
87.648372,10695
89.429491,12429
91.209797,14004
92.989292,15930
94.767976,18624
96.545848,21458
98.32291,25379
100.099162,30713
101.874604,28644
103.649237,32615
105.423061,32667
107.196077,37381
108.968284,36307
110.739684,35358
112.510277,33736
114.280063,33094
116.049042,33121
117.817216,36720
119.584584,43635
121.351147,39186
123.116905,37563
124.881859,38435
126.646009,29606
128.409356,42356
130.171899,41213
131.93364,38904
133.694578,28152
135.454715,35151
137.21405,34072
138.972584,29941
140.730317,44104
142.48725,37028
144.243384,26760
145.998718,35652
147.753252,30157
149.506989,35700
151.259927,37344
153.012067,43300
154.76341,33686
156.513956,40765
158.263705,36640
160.012659,37618
161.760816,31198
163.508178,36993
165.254745,34805
167.000518,37518
168.745496,38835
170.489681,36303
172.233072,36685
173.975671,43139
175.717476,29405
177.45849,38032
179.198712,30726
180.938142,36553
182.676782,31056
184.414631,37809
186.15169,34820
187.887959,29981
189.623439,40421
191.35813,31444
193.092032,35967
194.825147,34536
196.557473,33905
198.289012,35713
200.019764,33914
201.74973,32476
203.478909,35986
205.207303,36389
206.934911,38439
208.661735,39023
210.387773,33198
212.113028,31921
213.837499,31543
215.561186,34964
217.28409,35648
219.006212,33173
220.727552,33765
222.44811,38278
224.167886,38004
225.886881,33912
227.605096,35189
229.32253,32509
231.039185,32711
232.75506,30940
234.470156,24456
236.184473,33415
237.898012,29695
239.610773,30040
241.322757,37822
243.033964,37094
244.744393,29650
246.454047,35144
248.162924,32106
249.871026,32115
251.578353,34977
253.284905,31763
254.990683,40728
256.695686,32723
258.399916,36012
260.103373,36827
261.806057,36600
263.507968,39424
265.209107,33690
266.909475,32680
268.609071,33646
270.307897,29224
272.005952,34756
273.703236,35557
275.399751,34246
277.095497,32901
278.790473,38876
280.484681,31728
282.178121,34219
283.870793,39083
285.562697,31165
287.253835,40708
288.944205,39120
290.633809,31440
292.322648,32818
294.010721,36855
295.698028,38906
297.384571,40294
299.070349,38290
300.755364,39813
302.439614,35216
304.123102,35157
305.805826,37427
307.487788,35863
309.168988,35505
310.849426,40390
312.529103,33535
314.208018,33444
315.886173,23376
317.563568,36679
319.240203,37819
320.916079,40210
322.591195,36832
324.265552,38986
325.939151,35594
327.611993,35324
329.284076,35971
330.955402,37094
332.625972,42467
334.295785,37421
335.964841,34932
337.633142,32166
339.300688,38707
340.967479,30954
342.633515,38219
344.298796,36178
345.963324,37005
347.627098,35960
349.29012,40789
350.952388,36108
352.613904,37871
354.274668,34661
355.93468,34166
357.593941,38591
359.252451,38870
360.910211,31576
362.56722,37157
364.22348,33845
365.87899,30916
367.533751,41101
369.187763,35786
370.841027,34163
372.493543,37239
374.145311,42496
375.796332,38263
377.446607,23587
379.096134,42636
380.744916,35024
382.392952,32082
384.040242,38118
385.686787,46966
387.332588,37368
388.977645,40450
390.621957,36801
392.265526,42195
393.908351,31953
395.550434,40322
397.191775,38383
398.832373,29315
400.472229,39950
402.111344,43713
403.749718,43461
405.387351,39622
407.024244,30778
408.660397,38451
410.295811,40779
411.930485,41837
413.56442,40333
415.197617,48013
416.830076,26882
418.461796,41228
420.09278,40831
421.723026,37247
423.352536,30471
424.981309,33001
426.609346,38202
428.236648,36382
429.863214,41834
431.489046,44262
433.114143,30333
434.738505,40587
436.362134,33581
437.98503,31939
439.607192,36483
441.228621,33485
442.849318,39038
444.469283,32019
446.088516,37940
447.707018,33338
449.324789,28707
450.941829,35979
452.558139,32562
454.173719,38748
455.78857,8071
457.402691,36960
459.016083,39114
460.628747,38511
462.240682,39920
463.85189,39748
465.46237,36962
467.072124,40013
468.68115,32178
470.28945,40108
471.897024,34430
473.503872,34727
475.109995,40485
476.715393,35677
478.320066,40660
479.924015,34833
481.52724,36992
483.129741,36081
484.731519,33401
486.332575,39206
487.932907,28005
489.532517,37838
491.131406,31673
492.729573,31523
494.327019,37299
495.923744,37553
497.519748,29637
499.115033,36051
500.709597,39640
502.303442,38736
503.896568,37115
505.488976,35459
507.080665,38902
508.671635,38492
510.261889,29868
511.851424,37062
513.440243,33482
515.028345,38673
516.615731,39444
518.202401,37624
519.788355,35565
521.373593,42543
522.958117,36317
524.541926,29854
526.125021,36782
527.707402,30687
529.28907,37548
530.870024,25969
532.450265,30951
534.029794,36069
535.60861,35128
537.186715,42412
538.764108,32949
540.340789,30334
541.91676,39211
543.492021,39934
545.066571,33974
546.640411,35341
548.213542,32227
549.785964,31716
551.357676,40507
552.928681,35803
554.498977,44705
556.068565,32970
557.637446,41464
559.20562,44338
560.773087,40540
562.339847,36663
563.905901,34103
565.47125,32666
567.035893,31597
568.599831,32920
570.163064,37392
571.725593,36970
573.287417,38141
574.848538,41975
576.408955,36026
577.968669,33726
579.52768,36569
581.085989,31991
582.643596,39796
584.200501,37475
585.756704,32755
587.312207,42589
588.867008,39288
590.42111,39352
591.974511,34778
593.527212,35830
595.079214,31163
596.630516,39322
598.18112,39952
599.731025,25239
601.280232,36455
602.828742,39642
604.376554,37275
605.923668,39258
607.470086,33680
609.015808,41710
610.560833,36785
612.105162,39198
613.648796,36187
615.191735,35312
616.733979,33663
618.275528,42819
619.816383,32961
621.356544,31692
622.896012,37806
624.434787,39054
625.972868,33554
627.510257,34323
629.046954,39166
630.582959,33601
632.118272,33767
633.652894,41289
635.186825,37676
636.720066,38031
638.252616,33737
639.784476,40632
641.315647,31679
642.846128,30280
644.37592,33454
645.905024,33627
647.433439,28588
648.961166,39887
650.488206,39823
652.014558,31421
653.540223,32972
655.065201,36042
656.589493,37996
658.113099,35618
659.636019,35851
661.158253,35284
662.679803,38459
664.200668,36318
665.720848,38105
667.240344,38251
668.759156,35308
670.277284,34953
671.79473,37521
673.311492,36129
674.827572,37184
676.34297,36984
677.857686,34235
679.37172,37229
680.885072,28733
682.397744,35879
683.909735,36544
685.421046,34500
686.931677,36167
688.441628,31295
689.950899,35884
691.459492,35684
692.967406,35557
694.474641,35456
695.981198,35556
697.487078,17580
698.992279,35429
700.496804,35157
702.000652,35011
703.503823,30133
705.006318,30866
706.508137,35021
708.00928,32693
709.509748,35004
711.009541,34502
712.50866,34860
714.007104,31864
715.504874,30413
717.00197,34644
718.498393,34484
719.994142,34665
721.489219,34429
722.983624,33998
724.477356,34382
725.970416,30282
727.462805,33859
728.954522,32592
730.445569,26149
