Wave shift,Intensity
-31.722347,10121
-29.886687,11961
-28.051868,13124
-26.217889,15018
-24.384749,17965
-22.552448,20543
-20.720985,23357
-18.890361,26100
-17.060575,29471
-15.231626,33926
-13.403514,39562
-11.576239,45488
-9.749799,47780
-7.924195,45561
-6.099426,37475
-4.275492,37076
-2.452392,41416
-0.630127,37058
1.191306,33880
3.011906,33045
4.831672,38494
6.650607,41270
8.46871,26970
10.285982,23322
12.102423,20982
13.918034,18985
15.732815,17762
17.546766,17699
19.359888,17081
21.172181,14405
22.983647,12126
24.794284,10731
26.604094,10114
28.413077,9341
30.221233,8282
32.028563,6505
33.835068,5427
35.640747,4895
37.445602,4571
39.249632,4221
41.052838,4007
42.855221,3886
44.656781,3670
46.457517,3583
48.257432,3586
50.056525,3400
51.854796,3541
53.652246,3433
55.448876,3316
57.244685,3485
59.039675,3834
60.833846,3773
62.627197,4007
64.41973,3980
66.211446,4065
68.002343,4077
69.792423,4489
71.581687,4713
73.370134,4998
75.157765,5673
76.944581,6072
78.730581,6424
80.515767,7408
82.300139,8047
84.083697,9079
85.866441,10004
87.648372,10980
89.429491,12454
91.209797,13986
92.989292,15843
94.767976,18368
96.545848,21824
98.32291,25337
100.099162,30543
101.874604,28655
103.649237,32626
105.423061,32678
107.196077,37392
108.968284,36318
110.739684,35369
112.510277,33747
114.280063,33105
116.049042,33132
117.817216,36731
119.584584,43646
121.351147,39197
123.116905,37574
124.881859,38446
126.646009,29617
128.409356,42367
130.171899,41224
131.93364,38915
133.694578,28163
135.454715,35162
137.21405,34083
138.972584,29952
140.730317,44115
142.48725,37039
144.243384,26771
145.998718,35663
147.753252,30168
149.506989,35711
151.259927,37355
153.012067,43311
154.76341,33697
156.513956,40776
158.263705,36651
160.012659,37629
161.760816,31209
163.508178,37004
165.254745,34816
167.000518,37529
168.745496,38846
170.489681,36314
172.233072,36696
173.975671,43150
175.717476,29416
177.45849,38043
179.198712,30737
180.938142,36564
182.676782,31067
184.414631,37820
186.15169,34831
187.887959,29992
189.623439,40432
191.35813,31455
193.092032,35978
194.825147,34547
196.557473,33916
198.289012,35724
200.019764,33925
201.74973,32487
203.478909,35997
205.207303,36400
206.934911,38450
208.661735,39034
210.387773,33209
212.113028,31932
213.837499,31554
215.561186,34975
217.28409,35659
219.006212,33184
220.727552,33776
222.44811,38289
224.167886,38015
225.886881,33923
227.605096,35200
229.32253,32520
231.039185,32722
232.75506,30951
234.470156,24467
236.184473,33426
237.898012,29706
239.610773,30051
241.322757,37833
243.033964,37105
244.744393,29661
246.454047,35155
248.162924,32117
249.871026,32126
251.578353,34988
253.284905,31774
254.990683,40739
256.695686,32734
258.399916,36023
260.103373,36838
261.806057,36611
263.507968,39435
265.209107,33701
266.909475,32691
268.609071,33657
270.307897,29235
272.005952,34767
273.703236,35568
275.399751,34257
277.095497,32912
278.790473,38887
280.484681,31739
282.178121,34230
283.870793,39094
285.562697,31176
287.253835,40719
288.944205,39131
290.633809,31451
292.322648,32829
294.010721,36866
295.698028,38917
297.384571,40305
299.070349,38301
300.755364,39824
302.439614,35227
304.123102,35168
305.805826,37438
307.487788,35874
309.168988,35516
310.849426,40401
312.529103,33546
314.208018,33455
315.886173,23387
317.563568,36690
319.240203,37830
320.916079,40221
322.591195,36843
324.265552,38997
325.939151,35605
327.611993,35335
329.284076,35982
330.955402,37105
332.625972,42478
334.295785,37432
335.964841,34943
337.633142,32177
339.300688,38718
340.967479,30965
342.633515,38230
344.298796,36189
345.963324,37016
347.627098,35971
349.29012,40800
350.952388,36119
352.613904,37882
354.274668,34672
355.93468,34177
357.593941,38602
359.252451,38881
360.910211,31587
362.56722,37168
364.22348,33856
365.87899,30927
367.533751,41112
369.187763,35797
370.841027,34174
372.493543,37250
374.145311,42507
375.796332,38274
377.446607,23598
