Wave shift,Intensity
-31.722347,10157
-29.886687,11554
-28.051868,12889
-26.217889,14713
-24.384749,17482
-22.552448,20062
-20.720985,22749
-18.890361,25570
-17.060575,29456
-15.231626,33222
-13.403514,39123
-11.576239,45196
-9.749799,47779
-7.924195,45560
-6.099426,37474
-4.275492,37075
-2.452392,41415
-0.630127,37057
1.191306,33879
3.011906,33044
4.831672,38493
6.650607,41269
8.46871,29273
10.285982,24438
12.102423,21755
13.918034,20127
15.732815,18361
17.546766,17976
19.359888,17427
21.172181,15009
22.983647,12483
24.794284,11002
26.604094,10380
28.413077,9571
30.221233,8458
32.028563,7071
33.835068,5576
35.640747,5159
37.445602,4659
39.249632,4521
41.052838,4013
42.855221,4156
44.656781,3703
46.457517,4129
48.257432,3620
50.056525,3630
51.854796,3699
53.652246,3577
55.448876,3426
57.244685,3576
59.039675,4051
60.833846,3935
62.627197,3886
64.41973,4330
66.211446,4184
68.002343,4187
69.792423,4513
71.581687,4712
73.370134,4980
75.157765,5618
76.944581,6367
78.730581,6688
80.515767,7621
82.300139,8194
84.083697,9185
85.866441,9923
87.648372,10969
89.429491,12342
91.209797,14181
92.989292,16166
94.767976,18757
96.545848,21848
98.32291,25697
100.099162,30858
101.874604,28654
103.649237,32625
105.423061,32677
107.196077,37391
108.968284,36317
110.739684,35368
112.510277,33746
114.280063,33104
116.049042,33131
117.817216,36730
119.584584,43645
121.351147,39196
123.116905,37573
124.881859,38445
126.646009,29616
128.409356,42366
130.171899,41223
131.93364,38914
133.694578,28162
135.454715,35161
137.21405,34082
138.972584,29951
140.730317,44114
142.48725,37038
144.243384,26770
145.998718,35662
147.753252,30167
149.506989,35710
151.259927,37354
153.012067,43310
154.76341,33696
156.513956,40775
158.263705,36650
160.012659,37628
161.760816,31208
163.508178,37003
165.254745,34815
167.000518,37528
168.745496,38845
170.489681,36313
172.233072,36695
173.975671,43149
175.717476,29415
177.45849,38042
179.198712,30736
180.938142,36563
182.676782,31066
184.414631,37819
186.15169,34830
187.887959,29991
189.623439,40431
191.35813,31454
193.092032,35977
194.825147,34546
196.557473,33915
198.289012,35723
200.019764,33924
201.74973,32486
203.478909,35996
205.207303,36399
206.934911,38449
208.661735,39033
210.387773,33208
212.113028,31931
213.837499,31553
215.561186,34974
217.28409,35658
219.006212,33183
220.727552,33775
222.44811,38288
224.167886,38014
225.886881,33922
227.605096,35199
229.32253,32519
231.039185,32721
232.75506,30950
234.470156,24466
236.184473,33425
237.898012,29705
239.610773,30050
241.322757,37832
243.033964,37104
244.744393,29660
246.454047,35154
248.162924,32116
249.871026,32125
251.578353,34987
253.284905,31773
254.990683,40738
256.695686,32733
258.399916,36022
260.103373,36837
261.806057,36610
263.507968,39434
265.209107,33700
266.909475,32690
268.609071,33656
270.307897,29234
272.005952,34766
273.703236,35567
275.399751,34256
277.095497,32911
278.790473,38886
280.484681,31738
282.178121,34229
283.870793,39093
285.562697,31175
287.253835,40718
288.944205,39130
290.633809,31450
292.322648,32828
294.010721,36865
295.698028,38916
297.384571,40304
299.070349,38300
300.755364,39823
302.439614,35226
304.123102,35167
305.805826,37437
307.487788,35873
309.168988,35515
310.849426,40400
312.529103,33545
314.208018,33454
315.886173,23386
317.563568,36689
319.240203,37829
320.916079,40220
322.591195,36842
324.265552,38996
325.939151,35604
327.611993,35334
329.284076,35981
330.955402,37104
332.625972,42477
334.295785,37431
335.964841,34942
337.633142,32176
339.300688,38717
340.967479,30964
342.633515,38229
344.298796,36188
345.963324,37015
347.627098,35970
349.29012,40799
350.952388,36118
352.613904,37881
354.274668,34671
355.93468,34176
357.593941,38601
359.252451,38880
360.910211,31586
362.56722,37167
364.22348,33855
365.87899,30926
367.533751,41111
369.187763,35796
370.841027,34173
372.493543,37249
374.145311,42506
375.796332,38273
377.446607,23597
379.096134,42646
380.744916,35034
382.392952,32092
384.040242,38128
385.686787,46976
387.332588,37378
388.977645,40460
390.621957,36811
392.265526,42205
393.908351,31963
395.550434,40332
397.191775,38393
398.832373,29325
400.472229,39960
402.111344,43723
403.749718,43471
405.387351,39632
407.024244,30788
408.660397,38461
410.295811,40789
411.930485,41847
413.56442,40343
415.197617,48023
416.830076,26892
418.461796,41238
420.09278,40841
421.723026,37257
423.352536,30481
424.981309,33011
426.609346,38212
428.236648,36392
429.863214,41844
431.489046,44272
433.114143,30343
434.738505,40597
436.362134,33591
437.98503,31949
439.607192,36493
441.228621,33495
442.849318,39048
444.469283,32029
446.088516,37950
447.707018,33348
449.324789,28717
450.941829,35989
452.558139,32572
454.173719,38758
455.78857,8081
457.402691,36970
459.016083,39124
460.628747,38521
462.240682,39930
463.85189,39758
465.46237,36972
467.072124,40023
468.68115,32188
470.28945,40118
471.897024,34440
473.503872,34737
475.109995,40495
476.715393,35687
478.320066,40670
479.924015,34843
481.52724,37002
483.129741,36091
484.731519,33411
486.332575,39216
487.932907,28015
489.532517,37848
491.131406,31683
492.729573,31533
494.327019,37309
495.923744,37563
497.519748,29647
499.115033,36061
500.709597,39650
502.303442,38746
503.896568,37125
505.488976,35469
507.080665,38912
508.671635,38502
510.261889,29878
511.851424,37072
513.440243,33492
515.028345,38683
516.615731,39454
518.202401,37634
519.788355,35575
521.373593,42553
522.958117,36327
524.541926,29864
526.125021,36792
527.707402,30697
529.28907,37558
530.870024,25979
532.450265,30961
534.029794,36079
535.60861,35138
537.186715,42422
538.764108,32959
540.340789,30344
541.91676,39221
543.492021,39944
545.066571,33984
546.640411,35351
548.213542,32237
549.785964,31726
551.357676,40517
552.928681,35813
554.498977,44715
556.068565,32980
557.637446,41474
559.20562,44348
560.773087,40550
562.339847,36673
563.905901,34113
565.47125,32676
567.035893,31607
568.599831,32930
570.163064,37402
571.725593,36980
573.287417,38151
574.848538,41985
576.408955,36036
577.968669,33736
579.52768,36579
581.085989,32001
582.643596,39806
584.200501,37485
585.756704,32765
587.312207,42599
588.867008,39298
590.42111,39362
591.974511,34788
593.527212,35840
595.079214,31173
596.630516,39332
598.18112,39962
599.731025,25249
601.280232,36465
602.828742,39652
604.376554,37285
605.923668,39268
607.470086,33690
609.015808,41720
610.560833,36795
612.105162,39208
613.648796,36197
615.191735,35322
616.733979,33673
618.275528,43585
619.816383,32971
621.356544,31702
622.896012,37816
624.434787,39064
625.972868,33564
627.510257,34333
629.046954,39176
630.582959,33611
632.118272,33777
633.652894,41299
635.186825,37686
636.720066,38041
638.252616,33747
639.784476,40642
641.315647,31689
642.846128,30290
644.37592,33464
645.905024,33637
647.433439,28598
648.961166,40978
650.488206,40660
652.014558,31431
653.540223,32982
655.065201,36052
656.589493,38006
658.113099,35628
659.636019,35861
661.158253,35294
662.679803,38523
664.200668,36328
665.720848,39135
667.240344,38796
668.759156,35318
670.277284,34963
671.79473,38186
673.311492,36139
674.827572,37909
676.34297,37809
677.857686,34245
679.37172,37733
680.885072,28743
682.397744,35889
683.909735,36784
685.421046,34510
686.931677,36387
688.441628,31305
689.950899,36542
691.459492,36255
692.967406,36293
694.474641,36399
695.981198,36388
697.487078,17590
698.992279,35915
700.496804,35908
702.000652,35817
703.503823,30143
705.006318,30876
706.508137,35583
708.00928,32703
709.509748,35674
711.009541,35429
712.50866,35567
714.007104,31874
715.504874,30423
717.00197,35146
718.498393,35032
719.994142,35169
721.489219,35474
722.983624,34063
724.477356,34586
725.970416,30292
727.462805,34778
728.954522,32602
730.445569,26159
731.935944,34139
733.42565,33959
734.914685,34152
736.403051,33850
737.890748,34299
739.377775,34021
740.864133,28567
742.349823,33065
743.834845,33770
745.319199,33839
746.802886,33650
748.285905,33836
749.768257,33834
751.249943,33927
752.730962,33745
754.211315,33791
755.691003,32910
757.170025,33244
758.648382,30453
760.126075,32590
761.603102,33003
763.079466,32876
764.555166,32764
766.030202,32944
767.504575,31876
768.978285,32245
770.451332,32587
771.923717,32648
773.39544,32551
774.866501,32585
776.3369,32286
777.806639,32009
779.275716,32112
780.744134,31271
782.21189,30512
783.678987,31457
785.145425,30398
786.611203,30878
788.076322,30379
789.540782,30158
791.004583,29087
792.467727,29773
793.930213,30002
795.392041,29041
796.853212,28941
798.313726,28906
799.773584,29210
801.232785,28834
802.69133,29008
804.14922,28486
805.606454,28229
807.063032,28437
808.518956,28101
809.974226,28029
811.428841,28050
812.882802,27692
814.33611,27604
815.788764,27450
817.240766,26852
818.692114,27031
820.14281,25638
821.592854,26911
823.042246,27071
824.490986,26605
825.939075,26669
827.386514,26760
828.833301,26531
830.279438,26429
831.724925,26258
833.169762,26186
834.61395,26331
836.057488,26789
837.500378,26070
838.942619,26538
840.384212,26396
841.825156,26687
843.265453,26628
844.705102,17890
846.144105,26556
847.58246,26475
849.020169,26507
850.457231,26296
851.893648,26010
853.329418,25884
854.764544,25803
856.199024,25891
857.632859,25925
859.06605,25410
860.498597,25265
861.9305,25747
863.361759,25281
864.792374,25172
866.222347,25265
867.651677,24626
869.080364,24423
870.508409,24504
871.935812,24256
873.362574,23998
874.788694,23667
876.214173,23685
877.639011,23512
879.063209,23756
880.486766,23434
881.909684,23513
883.331962,23174
884.753601,23428
886.174601,23558
887.594961,23606
889.014684,23536
890.433768,23832
891.852214,23961
893.270023,23849
894.687194,24048
896.103729,23962
897.519626,24053
898.934887,23996
900.349512,23816
901.763501,23802
903.176854,23201
904.589572,23126
906.001655,22862
907.413103,22674
908.823917,22535
910.234096,22646
911.643642,22620
913.052554,22688
914.460832,22323
915.868477,22477
917.27549,22034
