Frequent,Density
-31.722347,9690
-29.886687,11170
-28.051868,12860
-26.217889,14998
-24.384749,17545
-22.552448,20267
-20.720985,23066
-18.890361,26284
-17.060575,29490
-15.231626,34594
-13.403514,39673
-11.576239,45801
-9.749799,47253
-7.924195,45172
-6.099426,36714
-4.275492,36319
-2.452392,40843
-0.630127,36376
1.191306,33237
3.011906,32088
4.831672,37665
6.650607,40469
8.46871,27365
10.285982,23139
12.102423,20828
13.918034,19085
15.732815,17704
17.546766,16972
19.359888,15405
21.172181,13634
22.983647,11674
24.794284,10101
26.604094,8816
28.413077,8496
30.221233,7657
32.028563,6330
33.835068,4926
35.640747,4627
37.445602,3965
39.249632,4058
41.052838,3895
42.855221,3794
44.656781,3523
46.457517,3404
48.257432,3171
50.056525,2927
51.854796,2506
53.652246,2927
55.448876,2834
57.244685,3187
59.039675,3095
60.833846,3271
62.627197,3199
64.41973,3591
66.211446,3687
68.002343,3893
69.792423,3687
71.581687,4351
73.370134,4233
75.157765,4701
76.944581,5370
78.730581,6193
80.515767,6767
82.300139,7270
84.083697,8436
85.866441,9552
87.648372,10716
89.429491,12347
91.209797,13733
92.989292,16047
94.767976,18476
96.545848,21742
98.32291,25631
100.099162,31436
101.874604,27528
103.649237,31647
105.423061,31665
107.196077,36668
108.968284,35321
110.739684,34477
112.510277,32721
114.280063,32564
116.049042,31955
117.817216,35900
119.584584,43034
121.351147,38372
123.116905,36515
124.881859,37685
126.646009,28659
128.409356,41574
130.171899,40551
131.93364,37993
133.694578,27290
135.454715,34465
137.21405,33092
138.972584,29159
140.730317,43568
142.48725,36054
144.243384,25382
145.998718,34791
147.753252,28933
149.506989,34915
151.259927,36386
153.012067,42762
154.76341,33137
156.513956,39998
158.263705,35873
160.012659,36496
161.760816,30084
163.508178,36240
165.254745,33404
167.000518,36906
168.745496,38205
170.489681,35333
172.233072,35859
173.975671,42673
175.717476,28190
177.45849,36990
179.198712,29502
180.938142,35757
182.676782,29778
184.414631,36924
186.15169,33856
187.887959,28650
189.623439,39770
191.35813,30676
193.092032,34813
194.825147,33671
196.557473,33056
198.289012,34854
200.019764,33081
201.74973,31578
203.478909,35463
205.207303,35529
206.934911,37398
208.661735,38286
210.387773,31842
212.113028,31131
213.837499,30596
215.561186,34210
217.28409,34588
219.006212,32328
220.727552,32723
222.44811,37501
224.167886,37066
225.886881,33051
227.605096,34425
229.32253,31623
231.039185,31636
232.75506,30138
234.470156,23899
236.184473,32568
237.898012,28605
239.610773,28945
241.322757,36914
243.033964,36139
244.744393,28395
246.454047,33998
248.162924,31292
249.871026,31162
251.578353,34213
253.284905,30763
254.990683,40172
256.695686,31735
258.399916,35194
260.103373,36030
261.806057,35713
263.507968,38727
265.209107,32603
266.909475,31738
268.609071,32864
270.307897,28252
272.005952,33651
273.703236,34695
275.399751,33436
277.095497,31893
278.790473,38037
280.484681,30593
282.178121,33581
283.870793,38335
285.562697,30068
287.253835,39946
288.944205,38204
290.633809,30228
292.322648,31773
294.010721,35897
295.698028,38062
297.384571,39729
299.070349,37469
300.755364,38998
302.439614,34410
304.123102,34468
305.805826,36652
307.487788,34784
309.168988,34654
310.849426,39548
312.529103,32631
314.208018,32493
315.886173,21769
317.563568,35770
319.240203,36831
320.916079,39693
322.591195,35922
324.265552,38040
325.939151,34484
327.611993,34807
329.284076,35072
330.955402,36170
332.625972,41737
334.295785,36851
335.964841,34155
337.633142,31427
339.300688,37928
340.967479,29710
342.633515,37677
344.298796,35433
345.963324,35989
347.627098,34935
349.29012,39924
350.952388,35088
352.613904,36762
354.274668,33714
355.93468,33337
357.593941,37895
359.252451,38091
360.910211,30712
362.56722,36254
364.22348,32962
365.87899,30071
367.533751,40529
369.187763,34741
370.841027,33240
372.493543,36118
374.145311,42093
375.796332,37216
377.446607,22342
379.096134,41977
380.744916,33954
382.392952,31192
