Frequent,Density
-31.722347,12631
-29.886687,14875
-28.051868,17210
-26.217889,19558
-24.384749,23715
-22.552448,27051
-20.720985,31354
-18.890361,35818
-17.060575,36553
-15.231626,46367
-13.403514,42255
-11.576239,47094
-9.749799,47300
-7.924195,45219
-6.099426,36761
-4.275492,36366
-2.452392,40890
-0.630127,36423
1.191306,33284
3.011906,32135
4.831672,37712
6.650607,40516
8.46871,32643
10.285982,26714
12.102423,23784
13.918034,21469
15.732815,20048
17.546766,19643
19.359888,18410
21.172181,15871
22.983647,13061
24.794284,11635
26.604094,10863
28.413077,10116
30.221233,8767
32.028563,7207
33.835068,5492
35.640747,4990
37.445602,4857
39.249632,4364
41.052838,4489
42.855221,4251
44.656781,4110
46.457517,3725
48.257432,3713
50.056525,3136
51.854796,2992
53.652246,3262
55.448876,3132
57.244685,3429
59.039675,3355
60.833846,3655
62.627197,3610
64.41973,4057
66.211446,4144
68.002343,4213
69.792423,4110
71.581687,4768
73.370134,4714
75.157765,5223
76.944581,5594
78.730581,6438
80.515767,7445
82.300139,7640
84.083697,8928
85.866441,10270
87.648372,11248
89.429491,12884
91.209797,14239
92.989292,16775
94.767976,19322
96.545848,22587
98.32291,26557
100.099162,32549
101.874604,27575
103.649237,31694
105.423061,31712
107.196077,36715
108.968284,35368
110.739684,34524
112.510277,32768
114.280063,32611
116.049042,32002
117.817216,35947
119.584584,43081
121.351147,38419
123.116905,36562
124.881859,37732
126.646009,28706
128.409356,41621
130.171899,40598
131.93364,38040
133.694578,27337
135.454715,34512
137.21405,33139
138.972584,29206
140.730317,43615
142.48725,36101
144.243384,25429
145.998718,34838
147.753252,28980
149.506989,34962
151.259927,36433
153.012067,42809
154.76341,33184
156.513956,40045
158.263705,35920
160.012659,36543
161.760816,30131
163.508178,36287
165.254745,33451
167.000518,36953
168.745496,38252
170.489681,35380
172.233072,35906
173.975671,42720
175.717476,28237
177.45849,37037
179.198712,29549
180.938142,35804
182.676782,29825
184.414631,36971
186.15169,33903
187.887959,28697
189.623439,39817
191.35813,30723
193.092032,34860
194.825147,33718
196.557473,33103
198.289012,34901
200.019764,33128
201.74973,31625
203.478909,35510
205.207303,35576
206.934911,37445
208.661735,38333
210.387773,31889
212.113028,31178
213.837499,30643
215.561186,34257
217.28409,34635
219.006212,32375
220.727552,32770
222.44811,37548
224.167886,37113
225.886881,33098
227.605096,34472
229.32253,31670
231.039185,31683
232.75506,30185
234.470156,23946
236.184473,32615
237.898012,28652
239.610773,28992
241.322757,36961
243.033964,36186
244.744393,28442
246.454047,34045
248.162924,31339
249.871026,31209
251.578353,34260
253.284905,30810
254.990683,40219
256.695686,31782
258.399916,35241
260.103373,36077
261.806057,35760
263.507968,38774
265.209107,32650
266.909475,31785
268.609071,32911
270.307897,28299
272.005952,33698
273.703236,34742
275.399751,33483
277.095497,31940
278.790473,38084
280.484681,30640
282.178121,33628
283.870793,38382
285.562697,30115
287.253835,39993
288.944205,38251
290.633809,30275
292.322648,31820
294.010721,35944
295.698028,38109
297.384571,39776
299.070349,37516
300.755364,39045
302.439614,34457
304.123102,34515
305.805826,36699
307.487788,34831
309.168988,34701
310.849426,39595
312.529103,32678
314.208018,32540
315.886173,21816
317.563568,35817
319.240203,36878
320.916079,39740
322.591195,35969
324.265552,38087
325.939151,34531
327.611993,34854
329.284076,35119
330.955402,36217
332.625972,41784
334.295785,36898
335.964841,34202
337.633142,31474
339.300688,37975
340.967479,29757
342.633515,37724
344.298796,35480
345.963324,36036
347.627098,34982
349.29012,39971
350.952388,35135
352.613904,36809
354.274668,33761
355.93468,33384
357.593941,37942
359.252451,38138
360.910211,30759
362.56722,36301
364.22348,33009
365.87899,30118
367.533751,40576
369.187763,34788
370.841027,33287
372.493543,36165
374.145311,42140
375.796332,37263
377.446607,22389
379.096134,42024
380.744916,34001
382.392952,31239
384.040242,37192
385.686787,46481
387.332588,36589
388.977645,39637
390.621957,35924
392.265526,41485
393.908351,31057
395.550434,39881
397.191775,37421
398.832373,28277
400.472229,39205
402.111344,43043
403.749718,42819
405.387351,39111
407.024244,29715
408.660397,37607
410.295811,39958
411.930485,40998
413.56442,39802
415.197617,47490
416.830076,25688
418.461796,40620
420.09278,39998
421.723026,36498
423.352536,29460
424.981309,31555
426.609346,37435
428.236648,35714
429.863214,41250
431.489046,43727
433.114143,29602
434.738505,39822
436.362134,32598
437.98503,31280
439.607192,35640
441.228621,32676
442.849318,38422
444.469283,30770
446.088516,37123
447.707018,32415
449.324789,27939
450.941829,35234
452.558139,31732
454.173719,38260
455.78857,6226
457.402691,36316
459.016083,38006
460.628747,37815
462.240682,39307
463.85189,38900
465.46237,36011
467.072124,39214
468.68115,31378
470.28945,39554
471.897024,33491
473.503872,33688
475.109995,39764
476.715393,34936
478.320066,40220
479.924015,34312
481.52724,36229
483.129741,35251
484.731519,32719
486.332575,38415
487.932907,26829
489.532517,37177
491.131406,30626
492.729573,30542
494.327019,36568
495.923744,36703
497.519748,28353
499.115033,35192
500.709597,39086
502.303442,37919
503.896568,36280
505.488976,34787
507.080665,38195
508.671635,37352
510.261889,28804
511.851424,36277
513.440243,32490
515.028345,37962
516.615731,38843
518.202401,36701
519.788355,34821
521.373593,41672
522.958117,35568
524.541926,28908
526.125021,36031
527.707402,29753
529.28907,36631
530.870024,24895
532.450265,30133
534.029794,35042
535.60861,34311
537.186715,41676
538.764108,32030
540.340789,29435
541.91676,38602
543.492021,39234
545.066571,33065
546.640411,34856
548.213542,31648
549.785964,30688
551.357676,39736
552.928681,34897
554.498977,44313
556.068565,31901
557.637446,40775
559.20562,43563
560.773087,39765
562.339847,35707
563.905901,33121
565.47125,31626
567.035893,30798
568.599831,31879
570.163064,36882
571.725593,35943
573.287417,37282
574.848538,41258
576.408955,35244
577.968669,33154
579.52768,35924
581.085989,31104
582.643596,39168
584.200501,36775
585.756704,31922
587.312207,41783
588.867008,38579
590.42111,38591
591.974511,34012
593.527212,34956
595.079214,30266
596.630516,38534
598.18112,39400
599.731025,24101
601.280232,35791
602.828742,38632
604.376554,36382
605.923668,38419
607.470086,32455
609.015808,41166
610.560833,36033
612.105162,38442
613.648796,35332
615.191735,34410
616.733979,32744
618.275528,42973
619.816383,32112
621.356544,30933
622.896012,36794
624.434787,38303
625.972868,32753
627.510257,33305
629.046954,38435
630.582959,32624
632.118272,32870
633.652894,40461
635.186825,36687
636.720066,37290
638.252616,32897
639.784476,39798
641.315647,30805
642.846128,29262
644.37592,32464
645.905024,32723
647.433439,27652
648.961166,40341
650.488206,40689
652.014558,30187
653.540223,32100
655.065201,35311
656.589493,37001
658.113099,34857
659.636019,35250
661.158253,34369
662.679803,37974
664.200668,35419
665.720848,38236
667.240344,37904
668.759156,34649
670.277284,33902
671.79473,37395
673.311492,35131
674.827572,37009
676.34297,36671
677.857686,33228
679.37172,36671
680.885072,27852
682.397744,35087
683.909735,35768
685.421046,33441
686.931677,35607
688.441628,30161
689.950899,36027
691.459492,35625
692.967406,35337
694.474641,35116
695.981198,35284
697.487078,16071
698.992279,35291
700.496804,35033
702.000652,34985
703.503823,28921
705.006318,29924
706.508137,34929
708.00928,32093
709.509748,34704
711.009541,34337
712.50866,34194
714.007104,30955
715.504874,29345
717.00197,34143
718.498393,33685
719.994142,34156
721.489219,34012
722.983624,33391
724.477356,33488
725.970416,29232
727.462805,33249
728.954522,31764
730.445569,25158
731.935944,33137
733.42565,32867
734.914685,33338
736.403051,33041
737.890748,32765
739.377775,32610
740.864133,27326
742.349823,32227
743.834845,32092
745.319199,32840
746.802886,32512
748.285905,32566
749.768257,32237
751.249943,32095
752.730962,32291
754.211315,31885
755.691003,32472
757.170025,32446
758.648382,29208
760.126075,31801
761.603102,31639
763.079466,32085
764.555166,31710
766.030202,31800
767.504575,30801
768.978285,31739
770.451332,31264
771.923717,32098
773.39544,31651
774.866501,31485
776.3369,31108
777.806639,30819
779.275716,31166
780.744134,30304
782.21189,29668
783.678987,29833
785.145425,29327
786.611203,29840
788.076322,29313
789.540782,29539
791.004583,27929
792.467727,29028
793.930213,28515
795.392041,27850
796.853212,28254
798.313726,27715
799.773584,27633
801.232785,27567
802.69133,27642
804.14922,27192
805.606454,27214
807.063032,27337
808.518956,26832
809.974226,26732
811.428841,26559
812.882802,26530
814.33611,26314
815.788764,26011
817.240766,25647
818.692114,25867
820.14281,24740
821.592854,25698
823.042246,25738
824.490986,25521
825.939075,25144
827.386514,25448
828.833301,24872
830.279438,25228
831.724925,24745
833.169762,25053
834.61395,25415
836.057488,25263
837.500378,24883
838.942619,25465
840.384212,25338
841.825156,25840
843.265453,25496
844.705102,16416
846.144105,25788
847.58246,25708
849.020169,25459
850.457231,24963
851.893648,25147
853.329418,25335
854.764544,25035
856.199024,24653
857.632859,24452
859.06605,24596
860.498597,24591
861.9305,24646
863.361759,24161
864.792374,24099
866.222347,23891
867.651677,23644
869.080364,23394
870.508409,23202
871.935812,23035
873.362574,22647
874.788694,22675
876.214173,22600
877.639011,21786
879.063209,22098
880.486766,22245
881.909684,22127
883.331962,22083
884.753601,21962
886.174601,22062
887.594961,22004
889.014684,21891
890.433768,22735
891.852214,22648
893.270023,22612
894.687194,23089
896.103729,23200
897.519626,23131
898.934887,23043
900.349512,23185
901.763501,22817
903.176854,22621
904.589572,22449
906.001655,22077
907.413103,21817
908.823917,22003
910.234096,22141
911.643642,21563
913.052554,21819
914.460832,21369
915.868477,21985
917.27549,21407
918.68187,21521
920.087618,21199
921.492734,21255
922.897218,20546
924.301071,20511
925.704292,19298
927.106883,19378
928.508844,19307
929.910174,18902
931.310874,18845
932.710944,18786
934.110385,18254
935.509197,18286
936.907379,17954
938.304934,18038
939.70186,17570
941.098158,17702
942.493828,17618
943.88887,17566
945.283286,17110
946.677075,17300
948.070236,17598
949.462772,16616
950.854681,17106
952.245965,17066
953.636623,17145
955.026656,17224
956.416064,16857
957.804847,17150
959.193006,16748
960.58054,16686
961.967451,16755
963.353738,16729
964.739402,16546
966.124442,16761
967.50886,16778
968.892656,16662
970.275829,16594
971.65838,16606
973.04031,17150
974.421618,16502
975.802305,16866
977.182371,16532
978.561816,16694
979.940641,16636
981.318846,16940
982.696432,16834
984.073398,16541
985.449744,17012
986.825472,16765
988.200581,16727
989.575072,17130
990.948944,17145
992.322199,16977
993.694836,17529
995.066855,17230
996.438258,17418
997.809044,17623
999.179213,17422
1000.548766,16771
1001.917703,17278
1003.286024,17514
1004.65373,17974
1006.020821,17902
1007.387297,18252
1008.753158,17622
1010.118405,15756
1011.483038,18238
1012.847057,19018
1014.210462,18861
1015.573254,19210
1016.935433,19285
1018.296999,19216
1019.657953,19412
1021.018295,19170
1022.378025,18642
1023.737143,18949
1025.095649,19293
1026.453544,18751
1027.810829,19100
1029.167503,19186
1030.523566,19089
1031.87902,19181
1033.233863,19198
1034.588097,19147
1035.941722,19310
1037.294738,19108
1038.647145,19646
1039.998943,19664
1041.350133,19576
1042.700716,19310
1044.05069,19597
1045.400057,19466
1046.748817,19793
1048.09697,19491
1049.444516,19796
1050.791456,20061
1052.13779,20144
1053.483518,20167
1054.82864,21221
1056.173157,21357
1057.517069,21915
1058.860376,21887
1060.203079,22094
1061.545177,22603
1062.886671,22234
1064.227562,22334
1065.567848,22203
1066.907532,21768
1068.246613,21649
1069.585091,21468
1070.922966,21138
1072.260239,20822
1073.596911,20965
1074.93298,20340
1076.268448,20307
1077.603315,19978
1078.937581,19940
1080.271247,19890
1081.604312,19515
1082.936776,19123
1084.268641,18630
1085.599907,18209
1086.930573,18338
1088.260639,18170
1089.590107,17911
1090.918977,17620
1092.247248,17679
1093.574921,17730
1094.901996,17868
1096.228474,17780
1097.554354,18395
1098.879637,18605
1100.204323,18904
1101.528413,19069
1102.851907,19163
1104.174804,19660
1105.497106,19703
1106.818812,19791
1108.139923,20086
1109.460439,20639
1110.78036,20509
1112.099687,20861
1113.41842,20830
1114.736558,21380
1116.054103,21515
1117.371054,21870
1118.687412,22192
1120.003177,22500
1121.318349,22585
1122.632929,22567
1123.946916,22866
1125.260312,22915
1126.573116,22647
1127.885328,22417
1129.196949,22274
1130.507979,22006
1131.818419,21494
1133.128268,21018
1134.437527,20644
1135.746195,20116
1137.054275,19464
1138.361764,18730
1139.668665,18294
1140.974976,17631
1142.280699,17259
1143.585833,17083
1144.890379,16996
1146.194337,16570
1147.497708,16446
1148.800491,16667
1150.102687,16191
1151.404295,16129
1152.705318,16192
1154.005753,15972
1155.305603,15822
1156.604866,15893
1157.903544,15815
1159.201636,15661
1160.499143,15391
1161.796065,15390
1163.092402,15360
1164.388155,15108
1165.683324,14620
1166.977908,14788
1168.271909,14460
1169.565326,14761
1170.85816,14435
1172.150411,14485
1173.44208,13997
1174.733165,13993
1176.023669,14135
1177.31359,14093
1178.60293,13697
1179.891688,13877
1181.179865,13747
1182.467461,13869
1183.754476,13961
1185.04091,13853
1186.326765,13985
1187.612039,13765
1188.896733,13922
1190.180848,14179
1191.464383,13933
1192.747339,13897
1194.029717,14120
1195.311515,14018
1196.592736,13978
1197.873378,14415
1199.153442,14401
1200.432929,14383
1201.711838,14226
1202.990171,14358
1204.267926,14374
1205.545105,14290
1206.821707,14570
1208.097733,14222
1209.373183,14286
1210.648057,13992
1211.922356,14222
1213.196079,14126
1214.469228,13868
1215.741802,13944
1217.013801,13935
1218.285226,13968
1219.556077,13996
1220.826355,14019
1222.096058,13941
1223.365189,14151
1224.633746,14033
1225.90173,13905
1227.169142,14087
1228.435982,14355
1229.702249,13699
1230.967945,13915
1232.233069,13629
1233.497621,14002
1234.761602,13994
1236.025013,13870
1237.287852,13734
1238.550121,13660
1239.81182,14046
1241.072949,13966
1242.333509,13790
1243.593498,13752
1244.852919,13773
1246.11177,13722
1247.370053,13822
1248.627767,13598
1249.884912,13739
1251.14149,14139
1252.397499,14018
1253.652942,14206
1254.907816,14204
1256.162124,14408
1257.415864,14628
1258.669038,14282
1259.921646,14582
1261.173687,14767
1262.425162,14521
1263.676071,14765
1264.926415,14878
1266.176194,14900
1267.425408,14826
1268.674056,14354
1269.92214,14936
1271.16966,14828
1272.416616,14125
1273.663008,14114
1274.908836,14264
1276.1541,14121
1277.398802,14365
1278.64294,13763
1279.886516,14094
1281.129529,14103
1282.37198,13987
1283.613869,13488
1284.855196,13748
1286.095962,13480
1287.336166,13564
1288.575809,13865
1289.814891,13589
1291.053413,13643
1292.291374,13509
1293.528775,13407
1294.765616,13391
1296.001897,13522
1297.237618,13146
1298.472781,13568
1299.707384,13599
1300.941428,13384
1302.174914,13626
1303.407842,13438
1304.640211,14047
1305.872022,13923
1307.103276,13579
1308.333972,14266
1309.564111,13792
1310.793693,14164
1312.022719,14133
1313.251187,14211
1314.4791,14286
1315.706456,14639
1316.933256,14433
1318.159501,14875
1319.38519,14572
1320.610324,14784
1321.834903,14838
1323.058928,14861
1324.282398,14581
1325.505313,14923
1326.727675,15127
1327.949482,14972
1329.170736,14984
1330.391437,14971
1331.611584,15313
1332.831179,15425
1334.050221,15355
1335.26871,14925
1336.486647,15303
1337.704032,14721
1338.920865,15295
1340.137147,15031
1341.352877,14688
1342.568056,14876
1343.782684,14872
1344.996761,14727
1346.210288,14879
1347.423265,14783
1348.635691,14879
1349.847568,15201
1351.058895,14615
1352.269673,14855
1353.479901,14932
1354.689581,14853
1355.898712,14773
1357.107294,15302
1358.315329,15065
1359.522815,14999
1360.729753,15026
1361.936144,15184
1363.141987,15272
1364.347283,15160
1365.552032,15084
1366.756235,15076
1367.959891,15603
1369.163,15373
1370.365564,15129
1371.567582,15289
1372.769054,15325
1373.96998,15369
1375.170362,15494
1376.370198,14814
1377.56949,14386
1378.768237,14378
1379.96644,14231
1381.164099,14298
1382.361214,14564
1383.557785,14288
1384.753813,14518
1385.949297,14234
1387.144239,13942
1388.338637,14233
1389.532493,13961
1390.725807,13628
1391.918579,13530
1393.110808,13202
1394.302496,13153
1395.493643,12735
1396.684248,13377
1397.874312,12656
1399.063835,12830
1400.252818,12884
1401.44126,12769
1402.629162,12875
1403.816524,12589
1405.003346,12510
1406.189629,12389
1407.375372,12578
1408.560576,12264
1409.745241,12549
1410.929368,12266
1412.112956,12516
1413.296006,12000
1414.478517,12505
1415.660491,11943
1416.841927,12036
1418.022826,12147
1419.203188,11823
1420.383012,11959
1421.5623,12197
1422.741051,11859
1423.919266,11983
1425.096945,11819
1426.274088,12125
1427.450695,11763
1428.626766,11619
1429.802302,11921
1430.977303,11865
1432.15177,11950
1433.325701,11655
1434.499098,12068
1435.671961,11964
1436.84429,11790
1438.016085,11974
1439.187347,11643
1440.358075,12075
1441.528269,11723
1442.697931,11862
1443.86706,11798
1445.035657,11438
1446.203721,11781
1447.371253,11942
1448.538253,11686
1449.704721,11750
1450.870658,12170
1452.036064,11916
1453.200938,11802
1454.365282,12128
1455.529094,12450
1456.692377,12676
1457.855129,12721
1459.017351,12760
1460.179043,12227
1461.340206,12660
1462.500839,12443
1463.660943,12140
1464.820517,12167
1465.979563,11923
1467.138081,-22
1468.29607,11619
1469.453531,11417
1470.610464,11163
1471.766869,11001
1472.922746,10746
1474.078096,10758
1475.232919,10633
1476.387215,10498
1477.540985,10300
1478.694227,10334
1479.846944,10292
1480.999134,10312
1482.150798,9952
1483.301937,10105
1484.45255,10220
1485.602637,9897
1486.7522,10131
1487.901238,9817
1489.049751,10019
1490.197739,10357
1491.345203,11018
1492.492144,9845
1493.63856,9844
1494.784452,9650
1495.929821,9598
1497.074667,10034
1498.21899,9637
1499.36279,9931
1500.506067,9690
1501.648821,9806
1502.791054,9996
1503.932764,9913
1505.073953,9692
1506.21462,9710
1507.354765,9808
1508.494389,9635
1509.633492,9714
1510.772074,10059
1511.910136,9982
1513.047677,10191
1514.184698,9986
1515.321198,9708
1516.457179,9817
1517.592641,9876
1518.727582,9925
1519.862005,10142
1520.995909,9851
1522.129293,10252
1523.262159,9955
1524.394507,10121
1525.526336,10474
1526.657647,10221
1527.788441,10037
1528.918717,9961
1530.048475,9988
1531.177716,9844
1532.30644,10315
1533.434647,10229
1534.562338,10502
1535.689512,10597
1536.816169,10269
1537.942311,10827
1539.067937,10481
1540.193047,10596
1541.317642,10460
1542.441721,10672
1543.565285,10551
1544.688335,10223
1545.81087,10645
1546.93289,10883
1548.054396,10845
1549.175388,10824
1550.295866,10644
1551.41583,10902
1552.535281,10716
1553.654218,10847
1554.772643,11035
1555.890554,10827
1557.007953,11232
1558.124839,10779
1559.241213,11080
1560.357075,10964
1561.472424,10800
1562.587262,11151
1563.701589,11316
1564.815404,11425
1565.928708,11437
1567.041501,11205
1568.153783,11575
1569.265555,11445
1570.376816,11189
1571.487567,11022
1572.597808,11604
1573.707539,11455
1574.816761,11595
1575.925473,11611
1577.033676,12046
1578.14137,11967
1579.248555,11685
1580.355231,12111
1581.461399,11861
1582.567059,12010
1583.672211,12373
1584.776854,12234
1585.88099,12379
1586.984619,12437
1588.08774,11978
1589.190354,11933
1590.292462,12920
1591.394062,12645
1592.495156,12854
1593.595744,12928
1594.695825,13544
1595.795401,13195
1596.89447,13399
1597.993034,13278
1599.091093,13355
1600.188647,13697
1601.285695,13933
1602.382239,14298
1603.478278,14160
1604.573812,14189
1605.668843,14450
1606.763369,14301
1607.857391,14598
1608.95091,14837
1610.043925,14707
1611.136437,15188
1612.228446,15038
1613.319952,15348
1614.410955,15519
1615.501455,15731
1616.591453,15411
1617.680949,15698
1618.769943,15893
1619.858435,16189
1620.946426,16195
1622.033915,16104
1623.120903,16342
1624.20739,16594
1625.293376,16551
1626.378861,16495
1627.463845,16731
1628.54833,16722
1629.632314,16774
1630.715799,16867
1631.798783,16459
1632.881268,16707
1633.963254,16620
1635.04474,16420
1636.125728,16555
1637.206216,16821
1638.286206,16655
1639.365698,16789
1640.444691,16721
1641.523187,16517
1642.601184,16356
1643.678683,16664
1644.755686,16701
1645.83219,16351
1646.908198,16477
1647.983708,16425
1649.058722,16149
1650.133239,16067
1651.20726,16297
1652.280785,16083
1653.353813,15929
1654.426346,15786
1655.498383,15787
1656.569924,15697
1657.64097,15621
1658.711521,15609
1659.781577,15154
1660.851139,15091
1661.920205,14845
1662.988777,14738
1664.056855,14680
1665.124439,14548
1666.191529,14427
1667.258126,14371
1668.324229,13866
1669.389838,13977
1670.454955,13687
1671.519578,13530
1672.583709,13508
1673.647347,13162
1674.710493,13278
1675.773147,12588
1676.835308,12586
1677.896978,11977
1678.958155,12198
1680.018842,11866
1681.079037,11881
1682.138741,11568
1683.197954,11605
1684.256676,11288
1685.314908,11040
1686.372649,10742
1687.4299,10559
1688.48666,10571
1689.542931,10597
1690.598713,10243
1691.654004,9956
1692.708807,9722
1693.76312,9870
1694.816944,9686
1695.870279,9759
1696.923126,9433
1697.975484,9438
1699.027354,9078
1700.078736,8898
1701.12963,9257
1702.180036,9068
1703.229955,8742
1704.279386,8612
1705.32833,8524
1706.376787,8601
1707.424757,8415
1708.47224,8570
1709.519237,8011
1710.565748,7937
1711.611772,7807
1712.65731,7715
1713.702363,7672
1714.74693,7757
1715.791011,7231
1716.834608,7303
1717.877719,7076
1718.920345,6921
1719.962486,6897
1721.004143,7210
1722.045316,6847
1723.086004,6789
1724.126208,6713
1725.165929,6656
1726.205165,6090
1727.243918,6393
1728.282188,6330
1729.319975,6323
1730.357278,6259
1731.394099,6376
1732.430437,6354
1733.466293,6010
1734.501666,6153
1735.536557,6036
1736.570967,5877
1737.604894,5422
1738.63834,5810
1739.671304,5631
1740.703787,5583
1741.735789,5464
1742.767311,5380
1743.798351,5516
1744.828911,5014
1745.85899,5362
1746.888589,5597
1747.917708,4993
1748.946348,5003
1749.974507,5292
1751.002187,5216
1752.029388,5165
1753.056109,4834
1754.082351,4880
1755.108115,4977
1756.1334,4941
1757.158206,4905
1758.182534,4580
1759.206384,4519
1760.229755,4699
1761.252649,4456
1762.275065,4346
1763.297004,4853
1764.318466,4264
1765.33945,4601
1766.359957,4293
1767.379988,4604
1768.399542,4264
1769.418619,4503
1770.43722,4027
1771.455345,4163
1772.472994,3885
1773.490167,3847
1774.506865,4216
1775.523087,3928
1776.538834,3774
1777.554106,3674
1778.568902,3747
1779.583224,3933
1780.597072,3587
1781.610444,3734
1782.623343,3608
1783.635768,3938
1784.647718,3689
1785.659195,3568
1786.670198,3430
1787.680728,3607
1788.690784,3680
1789.700368,3486
1790.709478,3587
1791.718116,3784
1792.726281,3759
1793.733973,3593
1794.741194,3722
1795.747942,3740
1796.754218,3481
1797.760023,3679
1798.765356,3377
1799.770217,3496
1800.774607,3661
1801.778526,3615
1802.781974,3323
1803.784952,3641
1804.787458,3299
1805.789495,3353
1806.791061,3219
1807.792156,3586
1808.792782,3014
1809.792938,3488
1810.792625,3166
1811.791842,3238
1812.79059,3388
1813.788868,3406
1814.786678,3329
1815.784019,3272
1816.780891,3256
1817.777295,3527
1818.77323,3258
1819.768697,3021
1820.763697,3165
1821.758228,3123
1822.752292,3338
1823.745888,3162
1824.739017,3201
1825.731679,3040
1826.723874,3304
1827.715602,2942
1828.706863,2854
1829.697658,2875
1830.687986,3329
1831.677848,3241
1832.667244,3014
1833.656175,3226
1834.644639,3038
1835.632638,3258
1836.620172,3017
1837.60724,2982
1838.593844,3424
1839.579982,2992
