Wave shift,Intensity
-31.722347,9988
-29.886687,11747
-28.051868,12984
-26.217889,14904
-24.384749,17803
-22.552448,20074
-20.720985,23060
-18.890361,25648
-17.060575,29028
-15.231626,33145
-13.403514,38583
-11.576239,44474
-9.749799,47840
-7.924195,45621
-6.099426,37535
-4.275492,37136
-2.452392,41476
-0.630127,37118
1.191306,33940
3.011906,33105
4.831672,38554
6.650607,41330
8.46871,28185
10.285982,24256
12.102423,22018
13.918034,19656
15.732815,18586
17.546766,18718
19.359888,18044
21.172181,14279
22.983647,12314
24.794284,11311
26.604094,10167
28.413077,9382
30.221233,8303
32.028563,6715
33.835068,5471
35.640747,5007
37.445602,4725
39.249632,4228
41.052838,3958
42.855221,4122
44.656781,3802
46.457517,3944
48.257432,3752
50.056525,3531
51.854796,3705
53.652246,3323
55.448876,3634
57.244685,3680
59.039675,3908
60.833846,3671
62.627197,3972
64.41973,4287
66.211446,4228
68.002343,4144
69.792423,4378
71.581687,4534
73.370134,4993
75.157765,5664
76.944581,6084
78.730581,6553
80.515767,7593
82.300139,8001
84.083697,9302
85.866441,9946
87.648372,11362
89.429491,12461
91.209797,14317
92.989292,15915
94.767976,18755
96.545848,21833
98.32291,25841
100.099162,31151
101.874604,28715
103.649237,32686
105.423061,32738
107.196077,37452
108.968284,36378
110.739684,35429
112.510277,33807
114.280063,33165
116.049042,33192
117.817216,36791
119.584584,43706
121.351147,39257
123.116905,37634
124.881859,38506
126.646009,29677
128.409356,42427
130.171899,41284
131.93364,38975
133.694578,28223
135.454715,35222
137.21405,34143
138.972584,30012
140.730317,44175
142.48725,37099
144.243384,26831
145.998718,35723
147.753252,30228
149.506989,35771
151.259927,37415
153.012067,43371
154.76341,33757
156.513956,40836
158.263705,36711
160.012659,37689
161.760816,31269
163.508178,37064
165.254745,34876
167.000518,37589
168.745496,38906
170.489681,36374
172.233072,36756
173.975671,43210
175.717476,29476
177.45849,38103
179.198712,30797
180.938142,36624
182.676782,31127
184.414631,37880
186.15169,34891
187.887959,30052
189.623439,40492
191.35813,31515
193.092032,36038
194.825147,34607
196.557473,33976
198.289012,35784
200.019764,33985
201.74973,32547
203.478909,36057
