Wave shift,Intensity
959.193006,15890
960.58054,16952
961.967451,16030
963.353738,16078
964.739402,16698
966.124442,15746
967.50886,15954
968.892656,16061
970.275829,15809
971.65838,16034
973.04031,15729
974.421618,15872
975.802305,15699
977.182371,15641
978.561816,15836
979.940641,15383
981.318846,15979
982.696432,15446
984.073398,15833
985.449744,15477
986.825472,15306
988.200581,15444
989.575072,15766
990.948944,15557
992.322199,15623
993.694836,15331
995.066855,15309
996.438258,15749
997.809044,15187
999.179213,15832
1000.548766,15416
1001.917703,15385
1003.286024,15357
1004.65373,14798
1006.020821,15268
1007.387297,15009
1008.753158,15577
1010.118405,15133
1011.483038,14935
1012.847057,15175
1014.210462,14927
1015.573254,15035
1016.935433,14767
1018.296999,14694
1019.657953,14848
1021.018295,15158
1022.378025,15226
1023.737143,14742
1025.095649,14701
1026.453544,14775
1027.810829,14857
1029.167503,14922
1030.523566,14764
1031.87902,14591
1033.233863,14442
1034.588097,14405
1035.941722,14620
1037.294738,14717
1038.647145,14350
1039.998943,14412
1041.350133,14283
1042.700716,14703
1044.05069,14299
1045.400057,14085
1046.748817,14649
1048.09697,14262
1049.444516,14668
1050.791456,14750
1052.13779,14571
1053.483518,14431
1054.82864,14712
1056.173157,14616
1057.517069,14758
1058.860376,14620
1060.203079,14870
1061.545177,14591
1062.886671,14941
1064.227562,14458
1065.567848,14820
1066.907532,14932
1068.246613,14708
1069.585091,15021
1070.922966,14495
1072.260239,14616
1073.596911,14192
1074.93298,14367
1076.268448,14227
1077.603315,13858
1078.937581,14138
1080.271247,14124
1081.604312,14158
1082.936776,13826
1084.268641,14203
1085.599907,14288
1086.930573,13684
1088.260639,14083
1089.590107,13787
1090.918977,13458
1092.247248,14024
1093.574921,13783
1094.901996,13808
1096.228474,13988
1097.554354,13777
1098.879637,13916
1100.204323,14180
1101.528413,13743
1102.851907,14140
1104.174804,13773
1105.497106,14000
1106.818812,13915
1108.139923,13738
1109.460439,13892
1110.78036,13801
1112.099687,13847
1113.41842,13522
1114.736558,13851
1116.054103,14081
1117.371054,13869
1118.687412,13322
1120.003177,13569
1121.318349,13700
1122.632929,13385
1123.946916,13341
1125.260312,13601
1126.573116,13407
1127.885328,13511
1129.196949,13539
1130.507979,13195
1131.818419,13505
1133.128268,13288
1134.437527,13516
1135.746195,13434
1137.054275,13334
1138.361764,13045
1139.668665,12643
1140.974976,12586
1142.280699,12921
1143.585833,12755
1144.890379,12531
1146.194337,12592
1147.497708,12576
1148.800491,12621
1150.102687,12198
1151.404295,12820
1152.705318,12245
1154.005753,12672
1155.305603,12835
1156.604866,12475
1157.903544,12719
1159.201636,12909
1160.499143,12487
1161.796065,12636
1163.092402,12566
1164.388155,12390
1165.683324,12469
1166.977908,12616
1168.271909,12604
1169.565326,12847
1170.85816,12677
1172.150411,12649
1173.44208,12580
1174.733165,12870
1176.023669,12394
1177.31359,12663
1178.60293,12885
1179.891688,12999
1181.179865,12513
1182.467461,12493
1183.754476,12240
1185.04091,12583
1186.326765,12260
1187.612039,12451
1188.896733,12365
1190.180848,12552
1191.464383,12606
1192.747339,12494
1194.029717,12770
1195.311515,12179
1196.592736,12823
1197.873378,12407
1199.153442,12430
1200.432929,12468
1201.711838,12580
1202.990171,12428
1204.267926,12454
1205.545105,12494
1206.821707,12848
1208.097733,12582
1209.373183,12451
1210.648057,13025
1211.922356,12904
1213.196079,12491
1214.469228,12514
1215.741802,12400
1217.013801,12783
1218.285226,12615
1219.556077,12646
1220.826355,12720
1222.096058,12619
1223.365189,12792
1224.633746,12356
1225.90173,12588
1227.169142,12496
1228.435982,12418
1229.702249,12654
1230.967945,12183
1232.233069,12447
1233.497621,12589
1234.761602,11945
1236.025013,11979
1237.287852,12132
1238.550121,12140
1239.81182,11927
1241.072949,11773
1242.333509,11862
1243.593498,12213
1244.852919,12093
1246.11177,11866
1247.370053,12047
1248.627767,12084
1249.884912,12497
1251.14149,11961
1252.397499,12307
1253.652942,11726
1254.907816,11995
1256.162124,12049
1257.415864,11997
1258.669038,11834
1259.921646,11892
1261.173687,11832
1262.425162,11999
1263.676071,12177
1264.926415,12202
1266.176194,11976
1267.425408,12053
1268.674056,11884
1269.92214,12099
1271.16966,12287
1272.416616,12165
1273.663008,12307
1274.908836,12155
1276.1541,12094
1277.398802,11956
1278.64294,11843
1279.886516,11724
1281.129529,11916
1282.37198,11883
1283.613869,11935
1284.855196,11644
1286.095962,11766
1287.336166,11702
1288.575809,11758
1289.814891,11604
1291.053413,11670
1292.291374,11385
1293.528775,11718
1294.765616,11677
1296.001897,11837
1297.237618,11494
1298.472781,11755
1299.707384,11714
1300.941428,11949
1302.174914,11869
1303.407842,11832
1304.640211,11448
1305.872022,11525
1307.103276,11367
1308.333972,11595
1309.564111,11229
1310.793693,11110
1312.022719,11621
1313.251187,11928
1314.4791,11876
1315.706456,11599
1316.933256,11433
1318.159501,11613
1319.38519,11460
1320.610324,11543
1321.834903,11138
1323.058928,11293
1324.282398,11825
1325.505313,11459
1326.727675,11448
1327.949482,11432
1329.170736,11243
1330.391437,11605
1331.611584,11526
1332.831179,11501
1334.050221,11486
1335.26871,11548
1336.486647,11365
1337.704032,11948
1338.920865,11355
1340.137147,11330
1341.352877,11605
1342.568056,11379
1343.782684,11086
1344.996761,11556
1346.210288,11414
1347.423265,11087
1348.635691,11066
1349.847568,11072
1351.058895,11007
1352.269673,10970
1353.479901,10760
1354.689581,10792
1355.898712,11165
1357.107294,10846
1358.315329,11169
1359.522815,11003
1360.729753,11028
1361.936144,10963
1363.141987,11005
1364.347283,10837
1365.552032,11124
1366.756235,10950
1367.959891,10606
1369.163,10833
1370.365564,10869
1371.567582,10942
1372.769054,11004
1373.96998,10498
1375.170362,10571
1376.370198,11015
1377.56949,11165
1378.768237,11175
1379.96644,10757
1381.164099,10754
1382.361214,10722
1383.557785,10829
1384.753813,10934
1385.949297,10775
1387.144239,11031
1388.338637,10631
1389.532493,10595
1390.725807,10478
1391.918579,10862
1393.110808,11008
1394.302496,10580
1395.493643,10910
1396.684248,10162
1397.874312,10467
1399.063835,10398
1400.252818,10474
1401.44126,10484
1402.629162,10278
1403.816524,10272
1405.003346,10401
1406.189629,10559
1407.375372,10296
1408.560576,10078
1409.745241,10237
1410.929368,10199
1412.112956,9896
1413.296006,10395
1414.478517,10210
1415.660491,10149
1416.841927,10264
1418.022826,10190
1419.203188,10260
1420.383012,10397
1421.5623,10419
1422.741051,10421
1423.919266,10076
1425.096945,10471
1426.274088,10191
1427.450695,10024
1428.626766,10283
1429.802302,10145
1430.977303,10306
1432.15177,10076
1433.325701,10293
1434.499098,10420
1435.671961,10463
1436.84429,10540
1438.016085,10413
1439.187347,10287
1440.358075,10370
1441.528269,10382
1442.697931,10036
1443.86706,10379
1445.035657,10086
1446.203721,10602
1447.371253,10374
1448.538253,10138
1449.704721,10618
1450.870658,10109
1452.036064,10119
1453.200938,10153
1454.365282,10105
1455.529094,9747
1456.692377,10015
1457.855129,9824
1459.017351,10065
1460.179043,9637
1461.340206,9960
1462.500839,9928
1463.660943,9602
1464.820517,9997
1465.979563,9589
1467.138081,253
1468.29607,10042
1469.453531,9890
1470.610464,9351
1471.766869,9499
1472.922746,9782
1474.078096,9445
1475.232919,9617
1476.387215,9654
1477.540985,9716
1478.694227,9538
1479.846944,9789
1480.999134,9517
1482.150798,9735
1483.301937,9440
1484.45255,9679
1485.602637,9687
1486.7522,9541
1487.901238,9362
1489.049751,10060
1490.197739,9730
1491.345203,9438
1492.492144,9897
1493.63856,9532
1494.784452,9740
1495.929821,9808
1497.074667,9832
1498.21899,10023
1499.36279,9723
1500.506067,9899
1501.648821,9679
1502.791054,9412
1503.932764,9822
1505.073953,9986
1506.21462,9828
1507.354765,9660
1508.494389,10000
1509.633492,9871
1510.772074,9749
1511.910136,9768
1513.047677,9698
1514.184698,9660
1515.321198,9766
1516.457179,9961
1517.592641,10022
1518.727582,10091
1519.862005,9795
1520.995909,9666
1522.129293,9671
1523.262159,9736
1524.394507,10224
1525.526336,9626
1526.657647,10301
1527.788441,10108
1528.918717,9956
1530.048475,10206
1531.177716,10217
1532.30644,10211
1533.434647,10263
1534.562338,10224
1535.689512,10322
1536.816169,10221
1537.942311,10370
1539.067937,10666
1540.193047,10309
1541.317642,11030
1542.441721,10623
1543.565285,10600
1544.688335,10303
1545.81087,10603
1546.93289,10533
1548.054396,10606
1549.175388,10639
1550.295866,10618
1551.41583,10720
1552.535281,10871
1553.654218,11015
1554.772643,11018
1555.890554,10884
1557.007953,10778
1558.124839,11056
1559.241213,11148
1560.357075,11076
1561.472424,11047
1562.587262,11019
1563.701589,11151
1564.815404,11125
1565.928708,11639
1567.041501,11428
1568.153783,11398
1569.265555,11332
1570.376816,11549
1571.487567,11586
1572.597808,11436
1573.707539,11561
1574.816761,11724
1575.925473,11955
1577.033676,11637
1578.14137,11796
1579.248555,11877
1580.355231,11640
1581.461399,11888
1582.567059,11979
1583.672211,11437
1584.776854,12117
1585.88099,12474
1586.984619,12066
1588.08774,12504
1589.190354,12223
1590.292462,12285
1591.394062,12584
1592.495156,12816
1593.595744,12664
1594.695825,13182
1595.795401,12765
1596.89447,13041
1597.993034,12949
1599.091093,13491
1600.188647,13226
1601.285695,13425
1602.382239,13567
1603.478278,13707
1604.573812,13894
1605.668843,14035
1606.763369,13935
1607.857391,14108
1608.95091,14050
1610.043925,14332
1611.136437,14774
1612.228446,14738
1613.319952,14722
1614.410955,14648
1615.501455,14915
1616.591453,15248
1617.680949,15522
1618.769943,15515
1619.858435,15676
1620.946426,15600
1622.033915,15630
1623.120903,15711
1624.20739,15778
1625.293376,14761
1626.378861,16145
1627.463845,16002
1628.54833,15726
1629.632314,15773
1630.715799,15657
1631.798783,16177
1632.881268,16214
1633.963254,15824
1635.04474,16249
1636.125728,16437
1637.206216,15925
1638.286206,15941
1639.365698,15986
1640.444691,16151
1641.523187,16183
1642.601184,15765
1643.678683,15899
1644.755686,16197
1645.83219,16052
1646.908198,15914
1647.983708,15577
1649.058722,16078
1650.133239,15679
1651.20726,15123
1652.280785,15174
1653.353813,15085
1654.426346,15362
1655.498383,14928
1656.569924,14922
1657.64097,14988
1658.711521,15349
1659.781577,14714
1660.851139,14794
1661.920205,14737
1662.988777,14746
1664.056855,14723
1665.124439,14391
1666.191529,14076
1667.258126,13737
1668.324229,14147
1669.389838,13638
1670.454955,13714
1671.519578,13289
1672.583709,13547
1673.647347,13314
1674.710493,12571
1675.773147,12621
1676.835308,12347
1677.896978,12674
1678.958155,12289
1680.018842,11888
1681.079037,11889
1682.138741,11904
1683.197954,11109
1684.256676,11033
1685.314908,10917
1686.372649,10889
1687.4299,10946
1688.48666,11031
1689.542931,10217
1690.598713,10331
1691.654004,10377
1692.708807,9881
1693.76312,10412
1694.816944,9867
1695.870279,9924
1696.923126,9729
1697.975484,9567
1699.027354,9419
1700.078736,9164
1701.12963,9512
1702.180036,8829
1703.229955,9026
1704.279386,8816
1705.32833,8690
1706.376787,8404
1707.424757,8445
1708.47224,8512
1709.519237,8137
1710.565748,8552
1711.611772,8039
1712.65731,7829
1713.702363,7924
1714.74693,7883
1715.791011,7769
1716.834608,7950
1717.877719,7795
1718.920345,7834
1719.962486,7448
1721.004143,7257
1722.045316,7470
1723.086004,7288
1724.126208,7074
1725.165929,7087
1726.205165,7313
1727.243918,7055
1728.282188,6896
1729.319975,6811
1730.357278,6760
1731.394099,7009
1732.430437,6624
1733.466293,6516
1734.501666,6448
1735.536557,6321
1736.570967,6855
1737.604894,6385
1738.63834,6097
1739.671304,6353
1740.703787,5937
1741.735789,6234
1742.767311,6327
1743.798351,6303
1744.828911,5991
1745.85899,5631
1746.888589,5928
1747.917708,5778
1748.946348,5686
1749.974507,5762
1751.002187,5928
1752.029388,6047
1753.056109,5868
1754.082351,5390
1755.108115,5346
1756.1334,5289
1757.158206,5414
1758.182534,5326
1759.206384,5616
1760.229755,5492
1761.252649,5165
1762.275065,5547
1763.297004,5457
1764.318466,5132
1765.33945,4983
1766.359957,5011
1767.379988,5118
1768.399542,4733
1769.418619,4978
1770.43722,4894
1771.455345,4958
1772.472994,4911
1773.490167,4767
1774.506865,4898
1775.523087,4461
1776.538834,4571
1777.554106,4602
1778.568902,4924
1779.583224,4899
1780.597072,4659
1781.610444,4520
1782.623343,4913
1783.635768,4158
1784.647718,4638
1785.659195,4284
1786.670198,4208
1787.680728,4453
1788.690784,4343
1789.700368,4423
1790.709478,4523
1791.718116,4388
1792.726281,4425
1793.733973,4312
1794.741194,4500
1795.747942,4160
1796.754218,4445
1797.760023,4527
1798.765356,4613
1799.770217,4481
1800.774607,4402
1801.778526,4733
1802.781974,3934
1803.784952,4377
1804.787458,4019
1805.789495,4318
1806.791061,4299
1807.792156,4030
1808.792782,4231
1809.792938,4192
1810.792625,4202
1811.791842,4034
1812.79059,3987
1813.788868,4018
1814.786678,4055
1815.784019,4354
1816.780891,4065
1817.777295,4052
1818.77323,4072
1819.768697,4192
1820.763697,4240
1821.758228,4313
1822.752292,4186
1823.745888,4305
1824.739017,4062
1825.731679,3882
1826.723874,3879
1827.715602,4093
1828.706863,3951
1829.697658,4120
1830.687986,3900
1831.677848,3918
1832.667244,4259
1833.656175,3696
1834.644639,4112
1835.632638,4085
1836.620172,4116
1837.60724,3798
1838.593844,4038
1839.579982,3862
1840.565656,3815
1841.550865,3900
1842.53561,3997
1843.51989,4056
1844.503706,3907
1845.487059,3762
1846.469947,4086
1847.452372,4235
1848.434334,3891
1849.415832,3894
1850.396867,3716
1851.377439,4176
1852.357549,3852
1853.337195,3780
1854.31638,3528
1855.295101,4211
1856.273361,3801
1857.251159,3811
1858.228494,3873
1859.205369,3615
1860.181781,3562
1861.157732,3831
1862.133222,3596
1863.108251,3621
1864.082819,3866
1865.056926,3794
1866.030573,3750
1867.003759,3470
1867.976485,3767
1868.948751,3829
1869.920556,3448
1870.891902,3993
1871.862789,3404
1872.833216,3418
1873.803183,3903
1874.772691,3509
1875.741741,3705
1876.710331,3724
1877.678463,3538
1878.646136,3620
1879.613351,3447
1880.580108,3303
1881.546406,3702
1882.512247,3655
1883.47763,3398
1884.442555,3592
1885.407023,3392
1886.371033,3401
1887.334586,3900
1888.297683,3675
1889.260322,3740
1890.222505,3380
1891.184231,3439
1892.145501,3303
1893.106315,3414
1894.066673,3619
1895.026574,3459
1895.98602,3412
1896.945011,3682
1897.903546,3186
1898.861626,3430
1899.81925,3556
1900.77642,3536
1901.733135,3202
1902.689395,3383
1903.6452,3361
1904.600551,3638
1905.555448,3827
1906.509891,3318
1907.46388,3420
1908.417416,3555
1909.370498,3720
1910.323126,3194
1911.275301,3365
1912.227023,3673
1913.178292,3626
1914.129108,3391
1915.079471,3401
1916.029382,3613
1916.97884,3653
1917.927846,3304
1918.876401,3620
1919.824503,3539
1920.772153,3677
1921.719352,3413
1922.6661,3635
1923.612396,3866
1924.558241,3582
1925.503635,3485
1926.448578,3013
1927.39307,3740
1928.337112,3599
1929.280703,3449
1930.223844,3305
1931.166535,3621
1932.108776,3339
1933.050568,3170
1933.991909,3811
1934.932801,3875
1935.873244,3377
1936.813238,3630
1937.752782,3267
1938.691878,3616
1939.630525,3424
1940.568723,3583
1941.506473,3366
1942.443774,3538
1943.380627,3293
1944.317033,3952
1945.25299,3524
1946.1885,3843
1947.123562,3382
1948.058177,3805
1948.992344,3595
1949.926065,3797
1950.859338,3482
1951.792165,3591
1952.724545,3523
1953.656478,3792
1954.587965,3495
1955.519006,3569
1956.4496,3660
1957.379749,3666
1958.309452,3489
1959.238709,3418
1960.167521,3233
1961.095888,3833
1962.023809,3717
1962.951285,3549
1963.878317,3775
1964.804903,3525
1965.731045,3427
1966.656743,3783
1967.581996,3477
1968.506805,3474
1969.43117,4117
1970.355091,3456
1971.278568,3448
1972.201602,3305
1973.124192,3803
1974.046339,3545
1974.968043,3633
1975.889304,3235
1976.810122,3581
1977.730498,3732
1978.65043,3541
1979.569921,3501
1980.488969,3772
1981.407574,3621
1982.325738,3876
1983.24346,3237
1984.160741,3563
1985.077579,3889
1985.993977,3739
1986.909933,3873
1987.825448,3469
1988.740522,3260
1989.655155,3611
1990.569347,3554
1991.483099,3553
1992.396411,3625
1993.309282,3440
1994.221713,3898
1995.133704,3377
1996.045256,3729
1996.956367,3737
1997.867039,3554
1998.777272,3539
1999.687065,3765
2000.596419,3627
2001.505335,3437
2002.413811,3538
2003.321849,4072
2004.229448,3495
2005.136609,3644
2006.043331,3835
2006.949616,3779
2007.855462,3537
2008.760871,3672
2009.665841,3659
2010.570375,3946
2011.47447,3830
2012.378129,3823
2013.281351,3855
2014.184135,3508
2015.086483,3805
2015.988393,3772
2016.889868,3656
2017.790906,3642
2018.691507,3335
2019.591673,3609
2020.491402,3674
2021.390695,3843
2022.289553,3700
2023.187975,3736
2024.085962,3715
2024.983514,3649
2025.88063,3652
2026.777311,3965
2027.673557,3708
2028.569369,3668
2029.464746,3801
2030.359688,3630
2031.254197,3843
2032.148271,3881
2033.04191,4024
2033.935116,3799
2034.827889,3935
2035.720227,3982
2036.612132,3433
2037.503604,3362
2038.394642,3948
2039.285248,3604
2040.17542,3835
2041.06516,3781
2041.954466,3504
2042.843341,3787
2043.731783,3881
2044.619792,3730
2045.50737,3693
2046.394516,3799
2047.281229,3686
2048.167511,4041
2049.053362,3733
2049.938781,3709
2050.823768,3826
2051.708325,3525
2052.59245,3691
2053.476145,4177
2054.359409,3723
2055.242242,3635
2056.124645,3511
2057.006617,3806
2057.888159,3741
2058.769271,3500
2059.649953,3706
2060.530206,3426
2061.410028,3797
2062.289421,3637
2063.168385,3565
2064.046919,3341
2064.925025,3591
2065.802701,3735
2066.679949,3657
2067.556767,3853
2068.433157,3727
2069.309119,3772
2070.184652,3770
2071.059758,3817
2071.934435,3935
2072.808684,3446
2073.682505,3615
2074.555899,3761
2075.428865,3751
2076.301404,3874
