Frequent,Density
-31.722347,12304
-29.886687,14184
-28.051868,16826
-26.217889,19028
-24.384749,22721
-22.552448,26033
-20.720985,30019
-18.890361,34482
-17.060575,36525
-15.231626,44792
-13.403514,42227
-11.576239,47066
-9.749799,47272
-7.924195,45191
-6.099426,36733
-4.275492,36338
-2.452392,40862
-0.630127,36395
1.191306,33256
3.011906,32107
4.831672,37684
6.650607,40488
8.46871,32107
10.285982,26308
12.102423,23359
13.918034,21058
15.732815,19889
17.546766,19785
19.359888,18387
21.172181,16441
22.983647,13574
24.794284,11743
26.604094,11046
28.413077,10200
30.221233,9010
32.028563,7438
33.835068,5746
35.640747,4990
37.445602,4543
39.249632,4542
41.052838,4264
42.855221,4216
44.656781,4024
46.457517,3912
48.257432,3678
50.056525,3405
51.854796,3397
53.652246,3421
55.448876,3469
57.244685,3300
59.039675,3401
60.833846,3956
62.627197,3767
64.41973,3930
66.211446,4307
68.002343,4364
69.792423,4337
71.581687,4894
73.370134,4808
75.157765,5146
76.944581,5695
78.730581,6430
80.515767,7128
82.300139,7891
84.083697,9320
85.866441,10226
87.648372,11112
89.429491,12801
91.209797,14415
92.989292,16767
94.767976,19564
96.545848,22803
98.32291,26676
100.099162,32681
101.874604,27547
103.649237,31666
105.423061,31684
107.196077,36687
108.968284,35340
110.739684,34496
112.510277,32740
114.280063,32583
116.049042,31974
117.817216,35919
119.584584,43053
121.351147,38391
123.116905,36534
124.881859,37704
126.646009,28678
128.409356,41593
130.171899,40570
131.93364,38012
133.694578,27309
135.454715,34484
137.21405,33111
138.972584,29178
140.730317,43587
142.48725,36073
144.243384,25401
145.998718,34810
147.753252,28952
149.506989,34934
151.259927,36405
153.012067,42781
154.76341,33156
156.513956,40017
158.263705,35892
160.012659,36515
161.760816,30103
163.508178,36259
165.254745,33423
167.000518,36925
168.745496,38224
170.489681,35352
172.233072,35878
173.975671,42692
175.717476,28209
177.45849,37009
179.198712,29521
180.938142,35776
182.676782,29797
184.414631,36943
186.15169,33875
187.887959,28669
189.623439,39789
191.35813,30695
193.092032,34832
194.825147,33690
196.557473,33075
198.289012,34873
200.019764,33100
201.74973,31597
203.478909,35482
205.207303,35548
206.934911,37417
208.661735,38305
210.387773,31861
212.113028,31150
213.837499,30615
215.561186,34229
217.28409,34607
219.006212,32347
220.727552,32742
222.44811,37520
224.167886,37085
225.886881,33070
227.605096,34444
229.32253,31642
231.039185,31655
232.75506,30157
234.470156,23918
236.184473,32587
237.898012,28624
239.610773,28964
241.322757,36933
243.033964,36158
244.744393,28414
246.454047,34017
248.162924,31311
249.871026,31181
251.578353,34232
253.284905,30782
254.990683,40191
256.695686,31754
258.399916,35213
260.103373,36049
261.806057,35732
263.507968,38746
265.209107,32622
266.909475,31757
268.609071,32883
270.307897,28271
272.005952,33670
273.703236,34714
275.399751,33455
277.095497,31912
278.790473,38056
280.484681,30612
282.178121,33600
283.870793,38354
285.562697,30087
287.253835,39965
288.944205,38223
290.633809,30247
292.322648,31792
294.010721,35916
295.698028,38081
297.384571,39748
299.070349,37488
300.755364,39017
302.439614,34429
304.123102,34487
305.805826,36671
307.487788,34803
309.168988,34673
310.849426,39567
312.529103,32650
314.208018,32512
315.886173,21788
317.563568,35789
319.240203,36850
320.916079,39712
322.591195,35941
324.265552,38059
325.939151,34503
327.611993,34826
329.284076,35091
330.955402,36189
332.625972,41756
334.295785,36870
335.964841,34174
337.633142,31446
339.300688,37947
340.967479,29729
342.633515,37696
344.298796,35452
345.963324,36008
347.627098,34954
349.29012,39943
350.952388,35107
352.613904,36781
354.274668,33733
355.93468,33356
357.593941,37914
359.252451,38110
360.910211,30731
362.56722,36273
364.22348,32981
365.87899,30090
367.533751,40548
369.187763,34760
370.841027,33259
372.493543,36137
374.145311,42112
375.796332,37235
377.446607,22361
379.096134,41996
380.744916,33973
382.392952,31211
384.040242,37164
385.686787,46453
387.332588,36561
388.977645,39609
390.621957,35896
392.265526,41457
393.908351,31029
395.550434,39853
