Frequent,Density
-31.722347,11583
-29.886687,13446
-28.051868,15510
-26.217889,18184
-24.384749,21763
-22.552448,25206
-20.720985,29037
-18.890361,33371
-17.060575,36535
-15.231626,42976
-13.403514,42237
-11.576239,47076
-9.749799,47282
-7.924195,45201
-6.099426,36743
-4.275492,36348
-2.452392,40872
-0.630127,36405
1.191306,33266
3.011906,32117
4.831672,37694
6.650607,40498
8.46871,30795
10.285982,25491
12.102423,22624
13.918034,20481
15.732815,19243
17.546766,18888
19.359888,18183
21.172181,16336
22.983647,13140
24.794284,11387
26.604094,10486
28.413077,10157
30.221233,9626
32.028563,7946
33.835068,5877
35.640747,5301
37.445602,4500
39.249632,4459
41.052838,4349
42.855221,4220
44.656781,4049
46.457517,3788
48.257432,3632
50.056525,3397
51.854796,3002
53.652246,3364
55.448876,3400
57.244685,3420
59.039675,3570
60.833846,3883
62.627197,3972
64.41973,4128
66.211446,4130
68.002343,4243
69.792423,4235
71.581687,4832
73.370134,5040
75.157765,5401
76.944581,6018
78.730581,6628
80.515767,7472
82.300139,7892
84.083697,9468
85.866441,10501
87.648372,11200
89.429491,13128
91.209797,14566
92.989292,16984
94.767976,19681
96.545848,22822
98.32291,26958
100.099162,32643
101.874604,27557
103.649237,31676
105.423061,31694
107.196077,36697
108.968284,35350
110.739684,34506
112.510277,32750
114.280063,32593
116.049042,31984
117.817216,35929
119.584584,43063
121.351147,38401
123.116905,36544
124.881859,37714
126.646009,28688
128.409356,41603
130.171899,40580
131.93364,38022
133.694578,27319
135.454715,34494
137.21405,33121
138.972584,29188
140.730317,43597
142.48725,36083
144.243384,25411
145.998718,34820
147.753252,28962
149.506989,34944
151.259927,36415
153.012067,42791
154.76341,33166
156.513956,40027
158.263705,35902
160.012659,36525
161.760816,30113
163.508178,36269
165.254745,33433
167.000518,36935
168.745496,38234
170.489681,35362
172.233072,35888
173.975671,42702
175.717476,28219
177.45849,37019
179.198712,29531
180.938142,35786
182.676782,29807
184.414631,36953
186.15169,33885
187.887959,28679
189.623439,39799
191.35813,30705
193.092032,34842
194.825147,33700
196.557473,33085
198.289012,34883
200.019764,33110
201.74973,31607
203.478909,35492
205.207303,35558
206.934911,37427
208.661735,38315
210.387773,31871
212.113028,31160
213.837499,30625
215.561186,34239
217.28409,34617
219.006212,32357
220.727552,32752
222.44811,37530
224.167886,37095
225.886881,33080
227.605096,34454
229.32253,31652
231.039185,31665
232.75506,30167
234.470156,23928
236.184473,32597
237.898012,28634
239.610773,28974
241.322757,36943
243.033964,36168
244.744393,28424
246.454047,34027
248.162924,31321
249.871026,31191
251.578353,34242
253.284905,30792
254.990683,40201
256.695686,31764
258.399916,35223
260.103373,36059
261.806057,35742
263.507968,38756
265.209107,32632
266.909475,31767
268.609071,32893
270.307897,28281
272.005952,33680
273.703236,34724
275.399751,33465
277.095497,31922
278.790473,38066
280.484681,30622
282.178121,33610
283.870793,38364
285.562697,30097
287.253835,39975
288.944205,38233
290.633809,30257
292.322648,31802
294.010721,35926
295.698028,38091
297.384571,39758
299.070349,37498
300.755364,39027
302.439614,34439
304.123102,34497
305.805826,36681
307.487788,34813
309.168988,34683
310.849426,39577
312.529103,32660
314.208018,32522
315.886173,21798
317.563568,35799
319.240203,36860
320.916079,39722
322.591195,35951
324.265552,38069
325.939151,34513
327.611993,34836
329.284076,35101
330.955402,36199
332.625972,41766
334.295785,36880
335.964841,34184
337.633142,31456
339.300688,37957
340.967479,29739
342.633515,37706
344.298796,35462
345.963324,36018
347.627098,34964
349.29012,39953
350.952388,35117
352.613904,36791
354.274668,33743
355.93468,33366
357.593941,37924
359.252451,38120
360.910211,30741
362.56722,36283
364.22348,32991
365.87899,30100
367.533751,40558
369.187763,34770
370.841027,33269
372.493543,36147
374.145311,42122
375.796332,37245
377.446607,22371
379.096134,42006
380.744916,33983
382.392952,31221
384.040242,37174
385.686787,46463
387.332588,36571
388.977645,39619
390.621957,35906
392.265526,41467
393.908351,31039
395.550434,39863
397.191775,37403
398.832373,28259
400.472229,39187
402.111344,43025
403.749718,42801
405.387351,39093
407.024244,29697
408.660397,37589
410.295811,39940
411.930485,40980
413.56442,39784
415.197617,47472
416.830076,25670
418.461796,40602
420.09278,39980
421.723026,36480
423.352536,29442
424.981309,31537
426.609346,37417
428.236648,35696
429.863214,41232
431.489046,43709
433.114143,29584
434.738505,39804
436.362134,32580
437.98503,31262
439.607192,35622
441.228621,32658
442.849318,38404
444.469283,30752
446.088516,37105
447.707018,32397
449.324789,27921
450.941829,35216
452.558139,31714
454.173719,38242
455.78857,6208
457.402691,36298
459.016083,37988
460.628747,37797
462.240682,39289
463.85189,38882
465.46237,35993
467.072124,39196
468.68115,31360
470.28945,39536
471.897024,33473
473.503872,33670
475.109995,39746
476.715393,34918
478.320066,40202
479.924015,34294
481.52724,36211
483.129741,35233
484.731519,32701
486.332575,38397
487.932907,26811
489.532517,37159
491.131406,30608
492.729573,30524
494.327019,36550
495.923744,36685
497.519748,28335
499.115033,35174
500.709597,39068
502.303442,37901
503.896568,36262
505.488976,34769
507.080665,38177
508.671635,37334
510.261889,28786
511.851424,36259
513.440243,32472
515.028345,37944
516.615731,38825
518.202401,36683
519.788355,34803
521.373593,41654
522.958117,35550
524.541926,28890
526.125021,36013
527.707402,29735
529.28907,36613
530.870024,24877
532.450265,30115
534.029794,35024
535.60861,34293
537.186715,41658
538.764108,32012
540.340789,29417
541.91676,38584
543.492021,39216
545.066571,33047
546.640411,34838
548.213542,31630
549.785964,30670
551.357676,39718
552.928681,34879
554.498977,44295
556.068565,31883
557.637446,40757
559.20562,43545
560.773087,39747
562.339847,35689
563.905901,33103
565.47125,31608
567.035893,30780
568.599831,31861
570.163064,36864
571.725593,35925
573.287417,37264
574.848538,41240
576.408955,35226
577.968669,33136
579.52768,35906
581.085989,31086
582.643596,39150
584.200501,36757
585.756704,31904
587.312207,41765
588.867008,38561
590.42111,38573
591.974511,33994
593.527212,34938
595.079214,30248
596.630516,38516
598.18112,39382
599.731025,24083
601.280232,35773
602.828742,38614
604.376554,36364
605.923668,38401
607.470086,32437
609.015808,41148
610.560833,36015
612.105162,38424
613.648796,35314
615.191735,34392
616.733979,32726
618.275528,42719
619.816383,32094
621.356544,30915
622.896012,36776
624.434787,38285
625.972868,32735
627.510257,33287
629.046954,38417
630.582959,32606
632.118272,32852
633.652894,40443
635.186825,36669
636.720066,37272
638.252616,32879
639.784476,39780
641.315647,30787
642.846128,29244
644.37592,32446
645.905024,32705
647.433439,27634
648.961166,40323
650.488206,40500
652.014558,30169
653.540223,32082
655.065201,35293
656.589493,36983
658.113099,34839
659.636019,35232
661.158253,34351
662.679803,37956
664.200668,35401
665.720848,37948
667.240344,37886
668.759156,34631
670.277284,33884
671.79473,37378
673.311492,35113
674.827572,37061
676.34297,36762
677.857686,33210
679.37172,36633
680.885072,27834
682.397744,35069
683.909735,36097
685.421046,33423
686.931677,35589
688.441628,30143
689.950899,35799
691.459492,35164
692.967406,35418
694.474641,35468
695.981198,35325
697.487078,16053
698.992279,35178
700.496804,35129
702.000652,35096
703.503823,28903
705.006318,29906
706.508137,35027
708.00928,32075
709.509748,34920
711.009541,34319
712.50866,34214
714.007104,30937
715.504874,29327
717.00197,34338
718.498393,33787
719.994142,34385
721.489219,33970
722.983624,33373
724.477356,33855
725.970416,29214
727.462805,33735
728.954522,31746
730.445569,25140
731.935944,33238
733.42565,32849
734.914685,33364
736.403051,33023
737.890748,33017
739.377775,32987
740.864133,27308
742.349823,32209
743.834845,32679
745.319199,33441
746.802886,32680
748.285905,32734
749.768257,32796
751.249943,32533
752.730962,32447
754.211315,32348
755.691003,32456
757.170025,32214
758.648382,29190
760.126075,31783
761.603102,31980
