Wave shift,Intensity
-31.722347,9848
-29.886687,11108
-28.051868,12565
-26.217889,14426
-24.384749,17115
-22.552448,19569
-20.720985,22193
-18.890361,25002
-17.060575,28314
-15.231626,32476
-13.403514,37926
-11.576239,43705
-9.749799,47838
-7.924195,45619
-6.099426,37533
-4.275492,37134
-2.452392,41474
-0.630127,37116
1.191306,33938
3.011906,33103
4.831672,38552
6.650607,41328
8.46871,25643
10.285982,21883
12.102423,19576
13.918034,17792
15.732815,16625
17.546766,16510
19.359888,16239
21.172181,13867
22.983647,11099
24.794284,9803
26.604094,9578
28.413077,9011
30.221233,8184
32.028563,6360
33.835068,5120
35.640747,4552
37.445602,4335
39.249632,4093
41.052838,3777
42.855221,4021
44.656781,3483
46.457517,3654
48.257432,3409
50.056525,3448
51.854796,3445
53.652246,3323
55.448876,3182
57.244685,3444
59.039675,3819
60.833846,3608
62.627197,3807
64.41973,4124
66.211446,4013
68.002343,4244
69.792423,4321
71.581687,4500
73.370134,4977
75.157765,5350
76.944581,5921
78.730581,6251
80.515767,7375
82.300139,7756
84.083697,8962
85.866441,10017
87.648372,10944
89.429491,12161
91.209797,13989
92.989292,15860
94.767976,18380
96.545848,21571
98.32291,24740
100.099162,30628
101.874604,28713
103.649237,32684
105.423061,32736
107.196077,37450
108.968284,36376
110.739684,35427
112.510277,33805
114.280063,33163
116.049042,33190
117.817216,36789
119.584584,43704
121.351147,39255
123.116905,37632
124.881859,38504
126.646009,29675
128.409356,42425
130.171899,41282
131.93364,38973
133.694578,28221
135.454715,35220
137.21405,34141
138.972584,30010
140.730317,44173
142.48725,37097
144.243384,26829
145.998718,35721
147.753252,30226
149.506989,35769
151.259927,37413
153.012067,43369
154.76341,33755
156.513956,40834
158.263705,36709
160.012659,37687
161.760816,31267
163.508178,37062
165.254745,34874
167.000518,37587
168.745496,38904
170.489681,36372
172.233072,36754
173.975671,43208
175.717476,29474
177.45849,38101
179.198712,30795
180.938142,36622
182.676782,31125
184.414631,37878
186.15169,34889
187.887959,30050
189.623439,40490
191.35813,31513
193.092032,36036
194.825147,34605
196.557473,33974
198.289012,35782
200.019764,33983
201.74973,32545
203.478909,36055
205.207303,36458
206.934911,38508
208.661735,39092
210.387773,33267
212.113028,31990
213.837499,31612
215.561186,35033
217.28409,35717
219.006212,33242
220.727552,33834
222.44811,38347
224.167886,38073
225.886881,33981
227.605096,35258
229.32253,32578
231.039185,32780
232.75506,31009
234.470156,24525
236.184473,33484
237.898012,29764
239.610773,30109
241.322757,37891
243.033964,37163
244.744393,29719
246.454047,35213
248.162924,32175
249.871026,32184
251.578353,35046
253.284905,31832
254.990683,40797
256.695686,32792
258.399916,36081
260.103373,36896
261.806057,36669
263.507968,39493
265.209107,33759
266.909475,32749
268.609071,33715
270.307897,29293
272.005952,34825
273.703236,35626
275.399751,34315
277.095497,32970
278.790473,38945
280.484681,31797
282.178121,34288
283.870793,39152
285.562697,31234
287.253835,40777
288.944205,39189
290.633809,31509
292.322648,32887
294.010721,36924
295.698028,38975
297.384571,40363
299.070349,38359
300.755364,39882
302.439614,35285
304.123102,35226
305.805826,37496
307.487788,35932
309.168988,35574
310.849426,40459
312.529103,33604
314.208018,33513
315.886173,23445
317.563568,36748
319.240203,37888
320.916079,40279
