Waveshift,Intensity
2052.59245,3760
2053.476145,3980
2054.359409,3439
2055.242242,3588
2056.124645,3383
2057.006617,3658
2057.888159,3760
2058.769271,3611
2059.649953,3700
2060.530206,3499
2061.410028,3740
2062.289421,3307
2063.168385,3571
2064.046919,3303
2064.925025,3567
2065.802701,3614
2066.679949,3409
2067.556767,3689
2068.433157,3659
2069.309119,3705
2070.184652,3764
2071.059758,3510
2071.934435,3898
2072.808684,3551
2073.682505,3338
2074.555899,3443
2075.428865,3592
2076.301404,3500
2077.173516,3817
2078.0452,3619
2078.916458,3753
2079.787289,3554
2080.657693,3772
2081.52767,3742
2082.397221,3563
2083.266346,3846
2084.135044,3623
2085.003316,3620
2085.871163,3609
2086.738584,3809
2087.605579,3628
2088.472148,3711
2089.338292,3258
2090.204011,3644
2091.069305,3872
2091.934174,3430
2092.798618,3325
2093.662637,3506
2094.526231,3370
2095.389402,3753
2096.252147,3493
2097.114469,3752
2097.976366,3590
2098.83784,3502
2099.69889,3348
2100.559516,3668
2101.419719,3674
2102.279498,3763
2103.138854,3576
2103.997786,3524
2104.856296,3686
2105.714383,3853
2106.572047,3607
2107.429289,3501
2108.286108,3604
2109.142504,3555
2109.998479,3480
2110.854031,3361
2111.709161,3152
2112.56387,3521
2113.418156,3557
2114.272021,3175
2115.125465,3606
2115.978487,3571
2116.831089,3424
2117.683269,3490
2118.535028,3719
2119.386366,3489
2120.237284,3281
2121.087781,3542
2121.937857,3189
2122.787514,3373
2123.63675,3544
2124.485566,3500
2125.333962,3692
2126.181939,3514
2127.029496,3240
2127.876633,3375
2128.723351,3344
2129.569649,3440
2130.415529,3180
2131.260989,3270
2132.106031,3455
2132.950654,3034
2133.794858,3404
2134.638643,3389
2135.482011,3130
2136.32496,3571
2137.167491,3235
2138.009604,3230
2138.851299,3418
2139.692576,3342
2140.533436,3263
2141.373878,3151
2142.213903,3301
2143.05351,3380
2143.892701,3230
2144.731474,3425
2145.569831,3223
2146.407771,3052
2147.245294,3115
2148.082401,3335
2148.919091,2968
2149.755365,3355
2150.591224,2928
2151.426666,2943
2152.261692,3159
2153.096302,3317
2153.930497,3313
2154.764277,2828
2155.597641,2825
2156.43059,3033
2157.263124,3058
2158.095242,3096
2158.926946,2928
2159.758236,3012
2160.58911,3048
2161.41957,3206
2162.249616,3260
2163.079248,2959
2163.908465,2888
2164.737269,3005
2165.565658,2965
2166.393634,3071
2167.221196,2773
2168.048345,3051
2168.87508,2816
2169.701402,2858
2170.527311,3067
2171.352807,3122
2172.177891,2729
2173.002561,2894
2173.826819,2867
2174.650664,2835
2175.474097,3055
2176.297117,2940
2177.119726,2556
2177.941922,2999
2178.763707,2949
2179.58508,3031
2180.406041,2901
2181.22659,3372
2182.046729,2883
2182.866456,2834
2183.685771,2805
2184.504676,2632
2185.32317,3015
2186.141253,2897
2186.958925,2768
2187.776187,2814
2188.593038,2623
2189.409479,3073
2190.22551,2772
2191.041131,2794
2191.856342,2788
2192.671143,2913
2193.485534,2980
2194.299516,2834
2195.113088,2792
2195.926251,2847
2196.739005,2944
2197.551349,2738
2198.363285,2377
2199.174812,2484
2199.98593,2763
2200.796639,3082
2201.60694,2900
2202.416832,2630
2203.226317,2916
2204.035393,2655
2204.844061,2729
2205.652321,2780
2206.460173,2569
2207.267618,2746
2208.074655,2503
2208.881285,2690
2209.687507,2538
2210.493322,2686
2211.29873,2763
2212.103732,2515
2212.908326,2618
2213.712513,2540
2214.516294,2197
2215.319669,2523
2216.122637,2621
2216.925199,2351
2217.727355,2350
2218.529105,2840
2219.330449,2351
2220.131387,2858
2220.931919,2157
2221.732046,2488
2222.531768,2530
2223.331084,2375
2224.129995,2477
2224.928501,2322
2225.726602,2390
2226.524298,2394
2227.321589,2497
2228.118476,2724
2228.914959,2588
2229.711037,2584
2230.50671,2279
2231.30198,2354
2232.096846,2397
2232.891307,2360
2233.685365,2298
2234.479019,2381
2235.27227,2300
2236.065117,2422
2236.857561,2331
2237.649602,1997
2238.441239,2390
2239.232474,2252
2240.023306,2457
2240.813735,2441
2241.603761,2528
2242.393385,2311
2243.182607,2134
2243.971426,2134
2244.759843,2286
2245.547858,2273
2246.335471,2221
2247.122682,2292
2247.909492,2204
2248.6959,2183
2249.481906,2244
2250.267511,2368
2251.052715,1981
2251.837518,1847
2252.621919,2253
2253.40592,2431
2254.18952,2141
2254.972719,2288
2255.755518,2231
2256.537916,1840
2257.319914,2163
2258.101512,2476
2258.88271,2125
2259.663507,2245
2260.443905,2296
2261.223903,2145
2262.003501,2282
2262.7827,2136
2263.561499,2136
2264.339899,2107
2265.1179,1942
2265.895501,2421
2266.672704,1983
2267.449508,2271
2268.225913,2073
2269.001919,2370
2269.777527,2032
2270.552737,2181
2271.327548,2173
2272.101961,1900
2272.875975,2071
2273.649592,1746
2274.422811,1964
2275.195632,2036
2275.968056,2180
2276.740082,1889
2277.511711,1941
2278.282942,1879
2279.053776,1818
2279.824213,1771
2280.594253,2066
2281.363897,2120
2282.133143,1925
2282.901993,2044
2283.670446,2255
2284.438503,1790
2285.206164,2015
2285.973428,1882
2286.740296,1744
2287.506769,1951
2288.272845,1874
2289.038526,1835
2289.803811,1901
2290.5687,1866
2291.333194,2061
2292.097293,2020
2292.860997,1903
2293.624305,2008
2294.387219,2008
2295.149737,1654
2295.911861,1754
2296.67359,1869
2297.434925,1736
2298.195865,1889
2298.956411,1837
2299.716562,2007
2300.47632,1918
2301.235683,1944
2301.994653,1666
2302.753229,1868
2303.511411,1983
2304.269199,1691
2305.026594,1929
2305.783596,1768
2306.540204,1985
2307.29642,1615
2308.052242,2033
2308.807671,1904
2309.562708,1604
2310.317351,1748
2311.071603,1853
2311.825461,1844
2312.578928,1753
2313.332002,1556
2314.084684,1733
2314.836973,1688
2315.588871,1995
2316.340377,1574
2317.091491,1544
2317.842214,1746
2318.592545,1708
2319.342485,1963
2320.092033,1962
2320.84119,1810
2321.589956,1932
2322.338331,1634
2323.086315,1805
2323.833908,1693
2324.581111,1868
2325.327923,1790
2326.074345,1988
2326.820376,1800
2327.566017,1660
2328.311268,1785
2329.056129,1630
2329.800599,1640
2330.54468,1718
2331.288372,1630
2332.031673,1818
2332.774585,1748
2333.517108,1751
2334.259242,1708
2335.000986,1799
2335.742341,1786
2336.483307,1701
2337.223884,1703
2337.964073,1566
2338.703872,1613
2339.443283,1604
2340.182306,1700
2340.92094,1413
2341.659187,1620
2342.397044,1636
2343.134514,1949
2343.871596,1499
2344.60829,1476
2345.344597,1415
2346.080515,1857
2346.816046,1758
2347.55119,1841
2348.285946,1365
2349.020316,1641
2349.754298,1302
2350.487893,1671
2351.221101,1738
2351.953922,1478
2352.686356,1688
2353.418404,1515
2354.150066,1607
2354.881341,1683
2355.61223,1950
2356.342732,1565
2357.072849,1751
2357.802579,1199
2358.531924,1539
2359.260883,1743
2359.989456,1686
2360.717643,1507
2361.445445,1489
2362.172862,1325
2362.899893,1335
2363.626539,1465
2364.352801,1543
2365.078677,1416
2365.804168,1634
2366.529275,1669
2367.253996,1508
2367.978334,1697
2368.702286,1630
2369.425855,1430
2370.149039,1742
2370.871839,1560
2371.594255,1370
2372.316287,1473
2373.037935,1567
2373.7592,1382
2374.48008,1389
2375.200578,1623
2375.920691,1262
2376.640422,1619
2377.359769,1513
2378.078733,1456
2378.797314,1395
2379.515511,1515
2380.233327,1529
2380.950759,1466
2381.667808,1572
2382.384476,1193
2383.10076,1763
2383.816663,1314
2384.532183,1278
2385.24732,1261
2385.962076,1626
2386.67645,1235
2387.390442,1291
2388.104052,1444
2388.817281,1514
2389.530128,1323
2390.242593,1579
2390.954677,1391
2391.66638,1363
2392.377702,1421
2393.088643,1381
2393.799202,1309
2394.509381,1055
2395.219179,1433
2395.928596,1320
2396.637633,964
2397.346289,1108
2398.054565,1099
2398.762461,1086
2399.469976,1323
2400.177111,1056
2400.883867,1329
2401.590242,1323
2402.296238,956
2403.001854,1061
2403.70709,1111
2404.411947,876
2405.116424,1227
2405.820522,984
2406.524241,844
2407.227581,947
2407.930542,1081
2408.633123,1105
2409.335326,1057
2410.037151,989
