Frequent,Density
-31.722347,9960
-29.886687,11358
-28.051868,13379
-26.217889,15229
-24.384749,18100
-22.552448,20587
-20.720985,23851
-18.890361,27218
-17.060575,30361
-15.231626,35665
-13.403514,40914
-11.576239,47077
-9.749799,47283
-7.924195,45202
-6.099426,36744
-4.275492,36349
-2.452392,40873
-0.630127,36406
1.191306,33267
3.011906,32118
4.831672,37695
6.650607,40499
8.46871,26389
10.285982,21881
12.102423,20152
13.918034,17658
15.732815,16581
17.546766,16205
19.359888,15183
21.172181,13339
22.983647,11163
24.794284,9831
26.604094,8923
28.413077,8302
30.221233,7500
32.028563,6100
33.835068,5172
35.640747,4490
37.445602,3815
39.249632,3706
41.052838,3661
42.855221,3834
44.656781,3416
46.457517,3556
48.257432,3240
50.056525,2959
51.854796,2901
53.652246,2958
55.448876,2877
57.244685,3024
59.039675,3190
60.833846,3339
62.627197,3343
64.41973,3461
66.211446,3729
68.002343,3954
69.792423,3752
71.581687,4420
73.370134,4499
75.157765,4633
76.944581,5240
78.730581,6113
80.515767,6746
82.300139,7322
84.083697,8697
85.866441,9676
87.648372,10643
89.429491,12360
91.209797,13628
92.989292,15959
94.767976,18691
96.545848,21988
98.32291,25731
100.099162,31443
101.874604,27558
103.649237,31677
105.423061,31695
107.196077,36698
108.968284,35351
110.739684,34507
112.510277,32751
114.280063,32594
116.049042,31985
117.817216,35930
119.584584,43064
121.351147,38402
123.116905,36545
124.881859,37715
126.646009,28689
128.409356,41604
130.171899,40581
131.93364,38023
133.694578,27320
135.454715,34495
137.21405,33122
138.972584,29189
140.730317,43598
142.48725,36084
144.243384,25412
145.998718,34821
147.753252,28963
149.506989,34945
151.259927,36416
153.012067,42792
154.76341,33167
156.513956,40028
158.263705,35903
160.012659,36526
161.760816,30114
163.508178,36270
165.254745,33434
167.000518,36936
168.745496,38235
170.489681,35363
172.233072,35889
173.975671,42703
175.717476,28220
177.45849,37020
179.198712,29532
180.938142,35787
182.676782,29808
184.414631,36954
186.15169,33886
187.887959,28680
189.623439,39800
191.35813,30706
193.092032,34843
194.825147,33701
196.557473,33086
198.289012,34884
200.019764,33111
201.74973,31608
203.478909,35493
205.207303,35559
206.934911,37428
208.661735,38316
210.387773,31872
212.113028,31161
213.837499,30626
215.561186,34240
217.28409,34618
219.006212,32358
220.727552,32753
222.44811,37531
224.167886,37096
225.886881,33081
227.605096,34455
229.32253,31653
231.039185,31666
232.75506,30168
234.470156,23929
236.184473,32598
237.898012,28635
239.610773,28975
241.322757,36944
243.033964,36169
244.744393,28425
246.454047,34028
248.162924,31322
249.871026,31192
251.578353,34243
253.284905,30793
254.990683,40202
256.695686,31765
258.399916,35224
260.103373,36060
261.806057,35743
263.507968,38757
265.209107,32633
266.909475,31768
268.609071,32894
270.307897,28282
272.005952,33681
273.703236,34725
275.399751,33466
277.095497,31923
278.790473,38067
280.484681,30623
282.178121,33611
283.870793,38365
285.562697,30098
287.253835,39976
288.944205,38234
290.633809,30258
292.322648,31803
294.010721,35927
295.698028,38092
297.384571,39759
299.070349,37499
300.755364,39028
302.439614,34440
304.123102,34498
305.805826,36682
307.487788,34814
309.168988,34684
310.849426,39578
312.529103,32661
314.208018,32523
315.886173,21799
317.563568,35800
319.240203,36861
320.916079,39723
322.591195,35952
324.265552,38070
325.939151,34514
327.611993,34837
329.284076,35102
330.955402,36200
332.625972,41767
334.295785,36881
335.964841,34185
337.633142,31457
339.300688,37958
340.967479,29740
342.633515,37707
344.298796,35463
345.963324,36019
347.627098,34965
349.29012,39954
350.952388,35118
352.613904,36792
354.274668,33744
355.93468,33367
357.593941,37925
359.252451,38121
360.910211,30742
362.56722,36284
364.22348,32992
365.87899,30101
367.533751,40559
369.187763,34771
370.841027,33270
372.493543,36148
374.145311,42123
375.796332,37246
377.446607,22372
379.096134,42007
380.744916,33984
382.392952,31222
384.040242,37175
385.686787,46464
387.332588,36572
388.977645,39620
390.621957,35907
392.265526,41468
393.908351,31040
395.550434,39864
397.191775,37404
398.832373,28260
400.472229,39188
402.111344,43026
403.749718,42802
405.387351,39094
407.024244,29698
408.660397,37590
410.295811,39941
411.930485,40981
413.56442,39785
415.197617,47473
416.830076,25671
418.461796,40603
420.09278,39981
421.723026,36481
423.352536,29443
424.981309,31538
426.609346,37418
428.236648,35697
429.863214,41233
431.489046,43710
433.114143,29585
434.738505,39805
436.362134,32581
437.98503,31263
439.607192,35623
441.228621,32659
442.849318,38405
444.469283,30753
446.088516,37106
447.707018,32398
449.324789,27922
450.941829,35217
452.558139,31715
454.173719,38243
455.78857,6209
457.402691,36299
459.016083,37989
460.628747,37798
462.240682,39290
463.85189,38883
465.46237,35994
467.072124,39197
468.68115,31361
470.28945,39537
471.897024,33474
473.503872,33671
475.109995,39747
476.715393,34919
478.320066,40203
479.924015,34295
481.52724,36212
