Waveshift,Intensity
2074.555899,2640
2075.428865,2579
2076.301404,2662
2077.173516,2846
2078.0452,2663
2078.916458,2860
2079.787289,2773
2080.657693,2782
2081.52767,2890
2082.397221,2665
2083.266346,2878
2084.135044,2808
2085.003316,2880
2085.871163,3637
2086.738584,2632
2087.605579,2843
2088.472148,2727
2089.338292,2854
2090.204011,2790
2091.069305,2740
2091.934174,2815
2092.798618,2687
2093.662637,2471
2094.526231,2777
2095.389402,2673
2096.252147,2647
2097.114469,3039
2097.976366,5991
2098.83784,3518
2099.69889,2926
2100.559516,2661
2101.419719,2651
2102.279498,2525
2103.138854,2759
2103.997786,2804
2104.856296,2710
2105.714383,2953
2106.572047,2980
2107.429289,2721
2108.286108,2961
2109.142504,2682
2109.998479,2470
2110.854031,2766
2111.709161,2746
2112.56387,2380
2113.418156,2997
2114.272021,2505
2115.125465,2731
2115.978487,2941
2116.831089,2473
2117.683269,2488
2118.535028,2948
2119.386366,2525
2120.237284,2662
2121.087781,2318
2121.937857,2553
2122.787514,2508
2123.63675,2514
2124.485566,2585
2125.333962,2749
2126.181939,2140
2127.029496,2827
2127.876633,2865
2128.723351,2628
2129.569649,2552
2130.415529,2723
2131.260989,2535
2132.106031,2432
2132.950654,2606
2133.794858,2270
2134.638643,2491
2135.482011,2379
2136.32496,2262
2137.167491,2584
2138.009604,2331
2138.851299,2551
2139.692576,2569
2140.533436,2327
2141.373878,2211
2142.213903,2407
2143.05351,2419
2143.892701,2444
2144.731474,2403
2145.569831,2201
2146.407771,2495
2147.245294,2285
2148.082401,2422
2148.919091,2441
2149.755365,2254
2150.591224,2127
2151.426666,2042
2152.261692,2400
2153.096302,1994
2153.930497,2216
2154.764277,2255
2155.597641,2210
2156.43059,2183
2157.263124,2504
2158.095242,2306
2158.926946,2047
2159.758236,2043
2160.58911,2117
2161.41957,2375
2162.249616,2142
2163.079248,2163
2163.908465,2365
2164.737269,2078
2165.565658,2013
2166.393634,2062
2167.221196,2113
2168.048345,2018
2168.87508,2294
2169.701402,1984
2170.527311,1921
2171.352807,2126
2172.177891,2047
2173.002561,2348
2173.826819,2021
2174.650664,2452
2175.474097,2120
2176.297117,1997
2177.119726,2367
2177.941922,2152
2178.763707,2024
2179.58508,2055
2180.406041,2006
2181.22659,2005
2182.046729,2109
2182.866456,2035
2183.685771,2041
2184.504676,2100
2185.32317,2078
2186.141253,2004
2186.958925,1929
2187.776187,1992
2188.593038,1900
2189.409479,2099
2190.22551,1826
2191.041131,1850
2191.856342,1870
2192.671143,2106
2193.485534,2171
2194.299516,1795
2195.113088,2106
2195.926251,1719
2196.739005,2004
2197.551349,1859
2198.363285,1737
2199.174812,1764
2199.98593,1889
2200.796639,1458
2201.60694,1943
2202.416832,1884
2203.226317,1878
2204.035393,1732
2204.844061,1852
2205.652321,1805
2206.460173,1855
2207.267618,1465
2208.074655,1677
2208.881285,1519
2209.687507,1766
2210.493322,1741
2211.29873,1770
2212.103732,1846
2212.908326,1431
2213.712513,1739
2214.516294,1700
2215.319669,1628
2216.122637,1721
2216.925199,1799
2217.727355,1765
2218.529105,1708
2219.330449,1588
2220.131387,1736
2220.931919,1641
2221.732046,1664
2222.531768,1559
2223.331084,1596
2224.129995,1428
2224.928501,1716
2225.726602,1559
2226.524298,1815
2227.321589,1398
2228.118476,1503
2228.914959,1704
2229.711037,1391
2230.50671,1553
2231.30198,1750
2232.096846,1641
2232.891307,1512
2233.685365,1833
2234.479019,1724
2235.27227,1322
2236.065117,1698
2236.857561,1760
2237.649602,1262
2238.441239,1484
2239.232474,1541
2240.023306,1644
2240.813735,1748
2241.603761,1319
2242.393385,1612
2243.182607,1524
2243.971426,1518
2244.759843,1507
2245.547858,1335
2246.335471,1582
2247.122682,1266
2247.909492,1549
2248.6959,1435
2249.481906,1433
2250.267511,1180
2251.052715,1340
2251.837518,1442
2252.621919,1477
2253.40592,1320
2254.18952,1259
2254.972719,1411
2255.755518,1211
2256.537916,1456
2257.319914,1389
2258.101512,1313
2258.88271,1325
2259.663507,1531
2260.443905,1297
2261.223903,1394
2262.003501,1194
2262.7827,1134
2263.561499,989
2264.339899,1100
2265.1179,1253
2265.895501,1232
2266.672704,1544
2267.449508,1290
2268.225913,1154
2269.001919,1304
2269.777527,1142
2270.552737,1271
2271.327548,1270
2272.101961,1117
2272.875975,1206
2273.649592,1180
2274.422811,1181
2275.195632,785
2275.968056,1160
2276.740082,1225
2277.511711,1223
2278.282942,1238
2279.053776,1038
2279.824213,1210
2280.594253,1174
2281.363897,1255
2282.133143,1262
2282.901993,1172
2283.670446,1469
2284.438503,1054
2285.206164,821
2285.973428,1125
2286.740296,987
2287.506769,1110
2288.272845,1065
2289.038526,1048
2289.803811,1106
2290.5687,1215
2291.333194,1215
2292.097293,1060
2292.860997,917
2293.624305,995
2294.387219,929
2295.149737,983
2295.911861,1020
2296.67359,1050
2297.434925,927
2298.195865,1112
2298.956411,839
2299.716562,1189
2300.47632,993
2301.235683,1011
2301.994653,1194
2302.753229,1155
2303.511411,1138
2304.269199,1084
2305.026594,1019
2305.783596,1228
2306.540204,795
2307.29642,601
2308.052242,980
2308.807671,961
2309.562708,957
2310.317351,1191
2311.071603,1002
2311.825461,865
2312.578928,896
2313.332002,1076
2314.084684,739
2314.836973,737
2315.588871,714
2316.340377,877
2317.091491,1054
2317.842214,739
2318.592545,872
2319.342485,1245
2320.092033,890
2320.84119,835
2321.589956,747
2322.338331,1227
2323.086315,836
2323.833908,801
2324.581111,1191
2325.327923,789
2326.074345,775
2326.820376,1088
2327.566017,1076
2328.311268,823
2329.056129,852
2329.800599,1225
2330.54468,993
2331.288372,792
2332.031673,969
2332.774585,993
2333.517108,942
2334.259242,978
2335.000986,838
2335.742341,920
2336.483307,658
2337.223884,886
2337.964073,789
2338.703872,720
2339.443283,986
2340.182306,677
2340.92094,895
2341.659187,886
2342.397044,705
2343.134514,948
2343.871596,774
2344.60829,795
2345.344597,583
2346.080515,1026
2346.816046,757
2347.55119,1289
2348.285946,739
2349.020316,807
2349.754298,763
2350.487893,680
2351.221101,1094
2351.953922,743
2352.686356,959
2353.418404,813
2354.150066,856
2354.881341,779
2355.61223,877
2356.342732,719
2357.072849,634
2357.802579,733
2358.531924,631
2359.260883,442
2359.989456,691
2360.717643,969
2361.445445,472
2362.172862,759
2362.899893,553
2363.626539,725
2364.352801,802
2365.078677,821
2365.804168,521
2366.529275,504
2367.253996,826
2367.978334,387
2368.702286,800
2369.425855,534
2370.149039,866
2370.871839,647
2371.594255,735
2372.316287,660
2373.037935,764
2373.7592,611
2374.48008,935
2375.200578,599
2375.920691,765
2376.640422,625
2377.359769,499
2378.078733,663
2378.797314,411
2379.515511,524
2380.233327,486
2380.950759,507
2381.667808,799
2382.384476,505
2383.10076,594
2383.816663,733
2384.532183,599
2385.24732,541
2385.962076,326
2386.67645,634
2387.390442,730
2388.104052,623
2388.817281,462
2389.530128,623
2390.242593,632
2390.954677,688
2391.66638,689
2392.377702,661
2393.088643,335
2393.799202,565
2394.509381,445
2395.219179,698
2395.928596,726
2396.637633,407
2397.346289,494
2398.054565,256
2398.762461,268
2399.469976,233
2400.177111,353
2400.883867,338
2401.590242,552
2402.296238,346
2403.001854,470
2403.70709,612
2404.411947,517
2405.116424,434
2405.820522,458
2406.524241,567
2407.227581,405
2407.930542,374
2408.633123,614
2409.335326,543
2410.037151,267
