,"Scan 00838"
"400","18469.93"
"401","18441.2"
"402","18391.64"
"403","18341.04"
"404","18309.03"
"405","18312.71"
"406","18348.28"
"407","18401.37"
"408","18457.65"
"409","18503.44"
"410","18532.34"
"411","18543.03"
"412","18534.3"
"413","18505.28"
"414","18461.55"
"415","18414.76"
"416","18376.7"
"417","18358.79"
"418","18363.17"
"419","18380.5"
"420","18400.8"
"421","18414.23"
"422","18415.21"
"423","18404.92"
"424","18385.18"
"425","18357.78"
"426","18324.67"
"427","18288.11"
"428","18250.4"
"429","18213.83"
"430","18181.36"
"431","18157.87"
"432","18148.52"
"433","18158.44"
"434","18188.9"
"435","18227.87"
"436","18260.55"
"437","18272.26"
"438","18252.68"
"439","18210.5"
"440","18159.49"
"441","18113.35"
"442","18083.65"
"443","18070.87"
"444","18071.69"
"445","18082.84"
"446","18100.68"
"447","18118.96"
"448","18130.4"
"449","18127.78"
"450","18105.14"
"451","18066.61"
"452","18021.31"
"453","17978.31"
"454","17945.94"
"455","17925.3"
"456","17913.41"
"457","17907.23"
"458","17903.87"
"459","17901.8"
"460","17900.4"
"461","17899.09"
"462","17897.14"
"463","17891.93"
"464","17879.41"
"465","17855.54"
"466","17816.82"
"467","17768.55"
"468","17723.38"
"469","17694.11"
"470","17692.73"
"471","17717.18"
"472","17752.52"
"473","17783.43"
"474","17795.22"
"475","17785.21"
"476","17762.74"
"477","17737.55"
"478","17719.09"
"479","17709.87"
"480","17705.15"
"481","17699.8"
"482","17688.89"
"483","17670.57"
"484","17646.49"
"485","17618.46"
"486","17588.35"
"487","17558.87"
"488","17533.84"
"489","17517.05"
"490","17512.18"
"491","17518.02"
"492","17527.57"
"493","17533.54"
"494","17528.77"
"495","17508.78"
"496","17472.39"
"497","17418.6"
"498","17346.64"
"499","17262.79"
"500","17181.86"
"501","17119.07"
"502","17089.08"
"503","17091.45"
"504","17107.81"
"505","17118.85"
"506","17105.78"
"507","17062.92"
"508","16999.66"
"509","16926.17"
"510","16852.49"
"511","16786.05"
"512","16731.42"
"513","16693"
"514","16674.99"
"515","16677.2"
"516","16694.86"
"517","16722.98"
"518","16756.61"
"519","16790.49"
"520","16819.05"
"521","16836.74"
"522","16838.32"
"523","16824.5"
"524","16801.22"
"525","16774.63"
"526","16750.53"
"527","16729.96"
"528","16710.07"
"529","16687.88"
"530","16660.64"
"531","16628.6"
"532","16594.2"
"533","16559.9"
"534","16528.21"
"535","16502"
"536","16484.36"
"537","16478.4"
"538","16486.28"
"539","16501.29"
"540","16511.69"
"541","16505.73"
"542","16473.99"
"543","16425.38"
"544","16377.71"
"545","16348.75"
"546","16353.06"
"547","16384.43"
"548","16428.16"
"549","16469.59"
"550","16495.73"
"551","16502.28"
"552","16487.85"
"553","16451.09"
"554","16393.55"
"555","16329.54"
"556","16276.81"
"557","16253.03"
"558","16268.83"
"559","16310.55"
"560","16359.26"
"561","16396.17"
"562","16408.52"
"563","16400.1"
"564","16377.48"
"565","16347.18"
"566","16314.46"
"567","16281.79"
"568","16251.32"
"569","16225.16"
"570","16204.5"
"571","16189.07"
"572","16178.4"
"573","16172.02"
"574","16168.24"
"575","16163.75"
"576","16155.17"
"577","16139.29"
"578","16117.43"
"579","16095.33"
"580","16078.94"
"581","16073.74"
"582","16079.11"
"583","16089.78"
"584","16100.39"
"585","16106.2"
"586","16108.15"
"587","16110.47"
"588","16117.36"
"589","16131.95"
"590","16149.89"
"591","16163.87"
"592","16166.54"
"593","16152.67"
"594","16126.66"
"595","16095.68"
"596","16066.9"
"597","16045.69"
"598","16031.82"
"599","16023.92"
"600","16020.63"
"601","16020.59"
"602","16022.34"
"603","16024.45"
"604","16025.46"
"605","16023.24"
"606","16014.58"
"607","15996.17"
"608","15965.09"
"609","15927.33"
"610","15898.47"
"611","15894.48"
"612","15929.53"
"613","15993.55"
"614","16058.7"
"615","16096.81"
"616","16084.07"
"617","16031.71"
"618","15968.22"
"619","15922.11"
"620","15915.58"
"621","15939.11"
"622","15973.04"
"623","15997.8"
"624","16000.54"
"625","15989.89"
"626","15978.71"
"627","15979.73"
"628","15996.38"
"629","16013.34"
"630","16013.05"
"631","15978.58"
"632","15913.23"
"633","15846.39"
"634","15809.09"
"635","15830.21"
"636","15904.38"
"637","15997.98"
"638","16076.68"
"639","16109.9"
"640","16099.38"
"641","16063.51"
"642","16020.75"
"643","15986.41"
"644","15960.29"
"645","15937.38"
"646","15912.71"
"647","15884.58"
"648","15860.8"
"649","15850.8"
"650","15863.9"
"651","15900.74"
"652","15947.38"
"653","15988.5"
"654","16009.34"
"655","16006.89"
"656","15990.08"
"657","15968.31"
"658","15950.67"
"659","15943"
"660","15949.12"
"661","15972.83"
"662","16014.69"
"663","16057.38"
"664","16077.54"
"665","16051.84"
"666","15971.9"
"667","15873.37"
"668","15799.98"
"669","15794.88"
"670","15868.76"
"671","15979.04"
"672","16078.34"
"673","16121.29"
"674","16101.01"
"675","16046.49"
"676","15988"
"677","15952.95"
"678","15944.07"
"679","15951.27"
"680","15964.39"
"681","15975.06"
"682","15982.68"
"683","15988.77"
"684","15994.85"
"685","16002.01"
"686","16010.43"
"687","16020.14"
"688","16031.17"
"689","16042.58"
"690","16052.31"
"691","16058.24"
"692","16058.32"
"693","16051.24"
"694","16036.21"
"695","16012.41"
"696","15980.38"
"697","15947.72"
"698","15924.3"
"699","15919.97"
"700","15938.29"
"701","15966.97"
"702","15991.28"
"703","15996.85"
