,"Scan 00847"
"400","15108.89"
"401","15073.82"
"402","15014.94"
"403","14952.81"
"404","14907.83"
"405","14897.67"
"406","14917.44"
"407","14950.89"
"408","14981.79"
"409","14995.11"
"410","14989.81"
"411","14974.54"
"412","14958.12"
"413","14948.95"
"414","14948.3"
"415","14950.81"
"416","14950.89"
"417","14943.13"
"418","14926.17"
"419","14903.6"
"420","14879.36"
"421","14857.27"
"422","14839.73"
"423","14826.8"
"424","14818.3"
"425","14814.08"
"426","14813.23"
"427","14813.27"
"428","14811.55"
"429","14805.45"
"430","14793.59"
"431","14777.93"
"432","14761"
"433","14745.3"
"434","14732.4"
"435","14720.75"
"436","14708.13"
"437","14692.32"
"438","14671.94"
"439","14649.08"
"440","14626.79"
"441","14608.09"
"442","14595.38"
"443","14587.74"
"444","14583.12"
"445","14579.51"
"446","14575.09"
"447","14569.53"
"448","14563.09"
"449","14556.03"
"450","14548.41"
"451","14538.59"
"452","14524.1"
"453","14502.48"
"454","14471.5"
"455","14431.03"
"456","14382.15"
"457","14325.96"
"458","14263.95"
"459","14202.89"
"460","14153.01"
"461","14124.51"
"462","14126.4"
"463","14151.12"
"464","14178.76"
"465","14189.25"
"466","14163.99"
"467","14107.71"
"468","14044.5"
"469","13998.94"
"470","13994.25"
"471","14030.02"
"472","14084.23"
"473","14134.2"
"474","14158.11"
"475","14150.79"
"476","14123.57"
"477","14088.42"
"478","14056.98"
"479","14034.6"
"480","14019.97"
"481","14011.43"
"482","14007.26"
"483","14003.47"
"484","13993.48"
"485","13970.64"
"486","13928.62"
"487","13869.79"
"488","13806.7"
"489","13752.38"
"490","13719.43"
"491","13708.76"
"492","13707.36"
"493","13701.46"
"494","13677.74"
"495","13634.54"
"496","13584.26"
"497","13540.12"
"498","13514.9"
"499","13510.44"
"500","13515.43"
"501","13517.83"
"502","13505.87"
"503","13474.71"
"504","13427.7"
"505","13368.62"
"506","13301.31"
"507","13230.69"
"508","13162.99"
"509","13104.47"
"510","13061.17"
"511","13033.35"
"512","13014.9"
"513","12999.43"
"514","12980.78"
"515","12958"
"516","12935.61"
"517","12918.36"
"518","12910.73"
"519","12911.75"
"520","12915.18"
"521","12914.55"
"522","12903.74"
"523","12882.05"
"524","12853.74"
"525","12823.19"
"526","12794.57"
"527","12768.77"
"528","12744.03"
"529","12718.49"
"530","12690.49"
"531","12660.98"
"532","12632.85"
"533","12609"
"534","12592"
"535","12580.93"
"536","12572.58"
"537","12563.69"
"538","12551.23"
"539","12533.8"
"540","12510.99"
"541","12482.38"
"542","12448.18"
"543","12413.52"
"544","12385.97"
"545","12373.02"
"546","12380.15"
"547","12399.21"
"548","12416.54"
"549","12418.54"
"550","12394.94"
"551","12353.41"
"552","12307.64"
"553","12271.25"
"554","12254.35"
"555","12251.88"
"556","12254.65"
"557","12253.51"
"558","12242.86"
"559","12229.25"
"560","12221.9"
"561","12229.96"
"562","12256.06"
"563","12285.03"
"564","12298.72"
"565","12279.14"
"566","12221.47"
"567","12149.18"
"568","12089.29"
"569","12068.46"
"570","12095.13"
"571","12147.27"
"572","12200.03"
"573","12229.05"
"574","12225.25"
"575","12199.34"
"576","12163.35"
"577","12128.91"
"578","12100.79"
"579","12076.8"
"580","12054.52"
"581","12031.71"
"582","12009.48"
"583","11991.45"
"584","11981.27"
"585","11982.25"
"586","11994.52"
"587","12016.34"
"588","12046"
"589","12080.72"
"590","12110.68"
"591","12123.19"
"592","12105.6"
"593","12050.84"
"594","11977.74"
"595","11912.58"
"596","11881.53"
"597","11899.7"
"598","11946.93"
"599","11996.05"
"600","12020.06"
"601","12005.05"
"602","11965.97"
"603","11921.56"
"604","11890.32"
"605","11879.94"
"606","11881.55"
"607","11884.88"
"608","11880.08"
"609","11866.24"
"610","11851.97"
"611","11846.36"
"612","11857.62"
"613","11882.35"
"614","11908.67"
"615","11924.54"
"616","11919.75"
"617","11898.77"
"618","11873.32"
"619","11855.13"
"620","11852.77"
"621","11858.8"
"622","11860.67"
"623","11845.89"
"624","11807.66"
"625","11757.22"
"626","11709.41"
"627","11678.94"
"628","11673"
"629","11683.67"
"630","11701.23"
"631","11716.11"
"632","11723.14"
"633","11722.85"
"634","11716.13"
"635","11703.94"
"636","11688.42"
"637","11672.66"
"638","11659.75"
"639","11652.33"
