,"Scan 00845"
"400","13113.39"
"401","13079.78"
"402","13025.03"
"403","12960.3"
"404","12896.7"
"405","12844.42"
"406","12806.83"
"407","12783.8"
"408","12775.17"
"409","12780.52"
"410","12796.19"
"411","12816.28"
"412","12834.85"
"413","12846.32"
"414","12851.23"
"415","12855.78"
"416","12866.35"
"417","12889.13"
"418","12924.45"
"419","12965.5"
"420","13005.07"
"421","13036.04"
"422","13054.41"
"423","13061.18"
"424","13057.8"
"425","13045.72"
"426","13027.77"
"427","13009.71"
"428","12997.61"
"429","12997.51"
"430","13012.37"
"431","13036.92"
"432","13064.55"
"433","13088.7"
"434","13103.77"
"435","13107.38"
"436","13097.87"
"437","13073.59"
"438","13034.09"
"439","12984.2"
"440","12930.18"
"441","12878.23"
"442","12834.22"
"443","12802.39"
"444","12786.39"
"445","12789.86"
"446","12814.53"
"447","12849.34"
"448","12878"
"449","12884.33"
"450","12855.11"
"451","12800.63"
"452","12742.79"
"453","12703.35"
"454","12701.49"
"455","12731.01"
"456","12771.25"
"457","12801.47"
"458","12802.64"
"459","12774.63"
"460","12729.77"
"461","12680.57"
"462","12638.88"
"463","12608.44"
"464","12586.96"
"465","12571.98"
"466","12561.12"
"467","12552.44"
"468","12544.4"
"469","12535.48"
"470","12524.2"
"471","12509.88"
"472","12492.55"
"473","12472.29"
"474","12449.25"
"475","12426.32"
"476","12409.01"
"477","12402.93"
"478","12413.34"
"479","12437.07"
"480","12462.03"
"481","12475.8"
"482","12466.43"
"483","12433.71"
"484","12390.55"
"485","12350.49"
"486","12326.66"
"487","12322.05"
"488","12327.92"
"489","12334.88"
"490","12333.76"
"491","12319.2"
"492","12290.41"
"493","12246.88"
"494","12188.31"
"495","12121.2"
"496","12060.3"
"497","12020.74"
"498","12017.09"
"499","12047.12"
"500","12088.41"
"501","12117.44"
"502","12111.41"
"503","12065.55"
"504","11996.54"
"505","11922.17"
"506","11859.83"
"507","11815.9"
"508","11784.17"
"509","11757.76"
"510","11729.97"
"511","11698.93"
"512","11668.02"
"513","11640.9"
"514","11621.04"
"515","11607.82"
"516","11596.33"
"517","11581.5"
"518","11558.6"
"519","11529.85"
"520","11504.28"
"521","11491.15"
"522","11499.12"
"523","11525.78"
"524","11558.79"
"525","11585.52"
"526","11593.98"
"527","11581.68"
"528","11553.96"
"529","11516.33"
"530","11474.35"
"531","11434.35"
"532","11403.2"
"533","11387.76"
"534","11393.89"
"535","11416.16"
"536","11441.78"
"537","11457.93"
"538","11453.12"
"539","11428.32"
"540","11391.61"
"541","11351.09"
"542","11314.52"
"543","11287.06"
"544","11272.66"
"545","11275.19"
"546","11297.08"
"547","11331.01"
"548","11365.73"
"549","11389.99"
"550","11395.03"
"551","11385.08"
"552","11368.73"
"553","11354.56"
"554","11348.99"
"555","11349.2"
"556","11349.83"
"557","11345.56"
"558","11333.37"
"559","11318.13"
"560","11306.43"
"561","11304.84"
"562","11315.55"
"563","11328.91"
"564","11333.29"
"565","11317.16"
"566","11276.92"
"567","11225.95"
"568","11179.83"
"569","11153.9"
"570","11153.2"
"571","11165.59"
"572","11177.31"
"573","11174.87"
"574","11153.6"
"575","11120.16"
"576","11081.97"
"577","11046.26"
"578","11016.51"
"579","10992.46"
"580","10973.7"
"581","10959.83"
