,"Scan 00848"
"400","7781.322"
"401","7796.056"
"402","7826.377"
"403","7873.415"
"404","7938.293"
"405","8021.121"
"406","8113.416"
"407","8202.363"
"408","8275.218"
"409","8320.033"
"410","8334.171"
"411","8321.466"
"412","8285.855"
"413","8231.336"
"414","8163.728"
"415","8090.542"
"416","8019.302"
"417","7957.36"
"418","7907.891"
"419","7868.933"
"420","7838.226"
"421","7813.5"
"422","7791.028"
"423","7764.713"
"424","7728.284"
"425","7675.563"
"426","7607.225"
"427","7538.249"
"428","7485.309"
"429","7464.944"
"430","7484.954"
"431","7529.735"
"432","7579.887"
"433","7616.147"
"434","7624.951"
"435","7612.099"
"436","7587.526"
"437","7561.098"
"438","7540.51"
"439","7524.199"
"440","7508.082"
"441","7488.103"
"442","7461.278"
"443","7430.35"
"444","7399.989"
"445","7374.838"
"446","7358.575"
"447","7348.544"
"448","7339.508"
"449","7326.242"
"450","7304.255"
"451","7274.81"
"452","7241.992"
"453","7209.876"
"454","7182.39"
"455","7162.175"
"456","7151.127"
"457","7151.127"
"458","7163.555"
"459","7183.94"
"460","7203.958"
"461","7215.269"
"462","7210.173"
"463","7189.475"
"464","7160.325"
"465","7129.98"
"466","7105.424"
"467","7089.566"
"468","7081.938"
"469","7081.963"
"470","7088.983"
"471","7100.46"
"472","7112.153"
"473","7119.776"
"474","7119.334"
"475","7112.734"
"476","7107.739"
"477","7112.316"
"478","7133.957"
"479","7169.083"
"480","7202.401"
"481","7218.13"
"482","7201.12"
"483","7151.342"
"484","7085.661"
"485","7021.734"
"486","6976.777"
"487","6957.594"
"488","6958.891"
"489","6974.732"
"490","6999.147"
"491","7024.01"
"492","7038.627"
"493","7032.212"
"494","6994.36"
"495","6925.523"
"496","6839.236"
"497","6749.741"
"498","6670.97"
"499","6609.271"
"500","6561.859"
"501","6525.429"
"502","6496.691"
"503","6472.519"
"504","6449.972"
"505","6426.135"
"506","6398.172"
"507","6365.111"
"508","6328.137"
"509","6288.542"
"510","6247.648"
"511","6207.763"
"512","6172.282"
"513","6144.635"
"514","6128.039"
"515","6120.572"
"516","6114.951"
"517","6103.672"
"518","6079.634"
"519","6043.754"
"520","6004.794"
"521","5971.786"
"522","5953.33"
"523","5950.34"
"524","5956.817"
"525","5966.549"
"526","5973.333"
"527","5970.699"
"528","5951.956"
"529","5910.443"
"530","5840.802"
"531","5755.514"
"532","5680.157"
"533","5640.475"
"534","5659.219"
"535","5725.201"
"536","5805.215"
"537","5865.849"
"538","5877.122"
"539","5841.285"
"540","5778.816"
"541","5710.304"
"542","5654.532"
"543","5616.427"
"544","5594.18"
"545","5585.947"
"546","5589.718"
"547","5602.338"
"548","5620.188"
"549","5639.669"
"550","5657.402"
"551","5671.137"
"552","5679.004"
"553","5679.151"
"554","5670.13"
"555","5652.26"
"556","5626.342"
"557","5593.172"
"558","5555.565"
"559","5523.387"
"560","5507.994"
"561","5520.688"
"562","5565.089"
"563","5623.823"
"564","5676.015"
"565","5700.948"
"566","5688.638"
"567","5652.091"
"568","5607.245"
"569","5569.859"
"570","5548.25"
"571","5538.272"
"572","5534.624"
"573","5532.056"
"574","5527.056"
"575","5518.345"
"576","5504.799"
"577","5485.39"
"578","5461.252"
"579","5435.671"
"580","5412.016"
"581","5393.592"
"582","5383.048"
"583","5382.525"
"584","5394.146"
"585","5419.415"
"586","5453.84"
"587","5489.557"
"588","5518.692"
"589","5534.532"
"590","5537.974"
"591","5533.047"
"592","5523.77"
"593","5513.628"
"594","5503.678"
"595","5494.267"
"596","5485.741"
"597","5478.808"
"598","5475.341"
"599","5477.439"
"600","5487.183"
"601","5504.285"
"602","5523.228"
"603","5537.811"
"604","5541.914"
"605","5532.809"
"606","5512.956"
"607","5485.252"
"608","5452.669"
"609","5420.594"
"610","5396.976"
"611","5389.864"
"612","5406.308"
"613","5439.818"
"614","5473.981"
"615","5492.218"
"616","5480.544"
"617","5446.063"
"618","5406.245"
"619","5378.57"
"620","5376.395"
"621","5392.203"
"622","5411.839"
"623","5421.194"
"624","5411.673"
"625","5392.192"
"626","5375.138"
"627","5372.794"
"628","5389.353"
"629","5412.73"
"630","5428.928"
"631","5424.33"
"632","5398.115"
"633","5365.958"
"634","5344.573"
"635","5349.646"
"636","5380.587"
"637","5423.386"
"638","5463.672"
"639","5488.154"
"640","5492.568"
"641","5477.324"
"642","5442.868"
"643","5391.496"
"644","5334.724"
"645","5286.89"
"646","5262.284"
"647","5269.193"
"648","5298.784"
"649","5339.199"
"650","5378.657"
"651","5408.208"
"652","5423.657"
"653","5421.282"
"654","5397.679"
"655","5356.823"
"656","5310.162"
"657","5269.441"
"658","5245.65"
"659","5242.035"
"660","5257.184"
"661","5289.623"
"662","5335.988"
"663","5382.484"
"664","5411.773"
"665","5406.574"
"666","5360.621"
"667","5300.242"
"668","5257.714"
"669","5264.858"
"670","5327.726"
"671","5410.099"
"672","5471.921"
"673","5475.196"
"674","5421.792"
"675","5350.678"
"676","5302.142"
"677","5311.636"
"678","5372.864"
"679","5457.863"
"680","5538.56"
"681","5592.604"
"682","5622.455"
"683","5637.328"
"684","5646.4"
"685","5654.716"
"686","5658.117"
"687","5651.199"
"688","5628.843"
"689","5594.552"
"690","5562.137"
"691","5545.981"
"692","5558.537"
"693","5590.276"
"694","5617.589"
"695","5616.688"
"696","5570.294"
"697","5495.075"
"698","5418.763"
"699","5369.004"
"700","5362.364"
"701","5387.434"
"702","5428.462"
"703","5469.883"
"704","5501.435"
"705","5519.658"
"706","5521.543"
"707","5504.608"
"708","5472.635"
"709","5433.523"
"710","5395.226"
"711","5364.718"
"712","5344.01"
"713","5333.524"
"714","5333.678"
"715","5343.39"
"716","5358.04"
"717","5372.511"
"718","5381.875"
"719","5386.783"
"720","5394.292"
"721","5411.804"
"722","5445.359"
"723","5487.872"
"724","5524.869"
"725","5541.819"
"726","5529.305"
"727","5498.806"
"728","5467.145"
"729","5451.017"
"730","5458.307"
"731","5480.741"
"732","5508.326"
"733","5531.365"
"734","5545.296"
"735","5550.001"
"736","5545.522"
"737","5532.286"
"738","5513.266"
"739","5492.46"
"740","5473.854"
"741","5461.184"
"742","5457.52"
"743","5465.812"
"744","5488.905"
"745","5526.09"
"746","5572.375"
"747","5622.519"
"748","5671.088"
"749","5710.827"
"750","5733.47"
"751","5730.758"
"752","5699.088"
"753","5651.858"
"754","5606.341"
"755","5579.626"
"756","5579.467"
"757","5599.309"
"758","5631.389"
"759","5668.078"
"760","5703.254"
"761","5731.816"
"762","5748.687"
"763","5750.392"
"764","5740.558"
"765","5724.791"
"766","5708.68"
"767","5696.992"
"768","5693.043"
"769","5699.999"
"770","5720.607"
"771","5751.661"
"772","5785.431"
"773","5814.089"
"774","5831.209"
"775","5837.213"
"776","5834.614"
"777","5825.941"
"778","5815.747"
"779","5812.379"
"780","5824.594"
"781","5860.269"
"782","5914.194"
"783","5971.045"
"784","6015.254"
"785","6034.913"
"786","6035.738"
"787","6028.769"
"788","6024.964"
"789","6029.509"
"790","6037.224"
"791","6041.864"
"792","6037.707"
"793","6026.061"
"794","6013.293"
"795","6005.869"
