,"Scan 00867"
"400","10644.27"
"401","10639.98"
"402","10644.58"
"403","10668.78"
"404","10723.21"
"405","10816"
"406","10934.29"
"407","11054.67"
"408","11153.8"
"409","11209.89"
"410","11219.02"
"411","11189.69"
"412","11130.6"
"413","11050.5"
"414","10960.42"
"415","10873.5"
"416","10802.88"
"417","10761.26"
"418","10749.08"
"419","10751.71"
"420","10753.68"
"421","10739.78"
"422","10703.62"
"423","10653.03"
"424","10597.02"
"425","10544.54"
"426","10501.73"
"427","10468.84"
"428","10445.43"
"429","10431.01"
"430","10424.79"
"431","10424.96"
"432","10429.6"
"433","10436.78"
"434","10445.09"
"435","10454.94"
"436","10467.1"
"437","10482.35"
"438","10500.54"
"439","10517.45"
"440","10527.79"
"441","10526.31"
"442","10509.18"
"443","10480.13"
"444","10445.45"
"445","10411.41"
"446","10383.55"
"447","10362.92"
"448","10348.74"
"449","10340.21"
"450","10336.49"
"451","10336.59"
"452","10339.41"
"453","10343.83"
"454","10348.57"
"455","10350.47"
"456","10345.27"
"457","10328.72"
"458","10297.36"
"459","10256.91"
"460","10219.13"
"461","10195.79"
"462","10197.38"
"463","10216.3"
"464","10231.5"
"465","10221.74"
"466","10167.45"
"467","10075.63"
"468","9975.413"
"469","9896.398"
"470","9866.725"
"471","9888.838"
"472","9941.681"
"473","10003.45"
"474","10053.04"
"475","10082.27"
"476","10095.78"
"477","10098.69"
"478","10096.01"
"479","10089.17"
"480","10075.9"
"481","10053.72"
"482","10020.38"
"483","9978.465"
"484","9936.044"
"485","9901.404"
"486","9882.571"
"487","9880.726"
"488","9889.1"
"489","9900.517"
"490","9907.925"
"491","9906.815"
"492","9895.711"
"493","9873.324"
"494","9838.46"
"495","9792.986"
"496","9742.464"
"497","9692.641"
"498","9649.151"
"499","9614.953"
"500","9589.777"
"501","9573.169"
"502","9564.499"
"503","9557.676"
"504","9540.104"
"505","9498.882"
"506","9421.752"
"507","9313.888"
"508","9200.57"
"509","9108.06"
"510","9061.677"
"511","9064.413"
"512","9094.593"
"513","9129.358"
"514","9146.617"
"515","9140.185"
"516","9120.532"
"517","9098.855"
"518","9085.976"
"519","9085.615"
"520","9094.559"
"521","9109.314"
"522","9126.413"
"523","9142.356"
"524","9153.622"
"525","9156.704"
"526","9148.362"
"527","9129.437"
"528","9104.1"
"529","9076.608"
"530","9050.944"
"531","9027.565"
"532","9004.339"
"533","8979.083"
"534","8949.923"
"535","8918.471"
"536","8888.602"
"537","8864.216"
"538","8848.666"
"539","8840.144"
"540","8833.932"
"541","8825.296"
"542","8810.352"
"543","8791.929"
"544","8776.103"
"545","8768.938"
"546","8775.008"
"547","8789.066"
"548","8801.883"
"549","8804.256"
"550","8789.162"
"551","8761.23"
"552","8729.003"
"553","8700.981"
"554","8683.829"
"555","8676.289"
"556","8674.948"
"557","8676.406"
"558","8678.221"
"559","8681.218"
"560","8686.939"
"561","8696.922"
"562","8711.734"
"563","8729.332"
"564","8747.231"
"565","8762.967"
"566","8774.501"
"567","8780.715"
"568","8780.618"
"569","8773.225"
"570","8757.774"
"571","8733.878"
"572","8701.19"
"573","8659.48"
"574","8613.319"
"575","8573.507"
"576","8551.207"
"577","8556.899"
"578","8586.057"
"579","8619.184"
"580","8636.212"
"581","8618.739"
"582","8571.653"
"583","8517.492"
"584","8479.133"
"585","8476.954"
"586","8507.592"
"587","8554.26"
"588","8600.103"
"589","8630.35"
"590","8643.94"
"591","8645.452"
"592","8639.457"
"593","8630.273"
"594","8621.104"
"595","8614.808"
"596","8614.237"
"597","8620.574"
"598","8629.648"
"599","8636.237"
"600","8635.153"
"601","8624.118"
"602","8607.284"
"603","8589.654"
"604","8576.143"
"605","8568.013"
"606","8560.941"
"607","8550.134"
"608","8531.061"
"609","8505.576"
"610","8482.334"
"611","8470.284"
"612","8477.518"
"613","8500.419"
"614","8526.815"
"615","8544.373"
"616","8542.591"
"617","8525.803"
"618","8505.645"
"619","8493.754"
"620","8498.802"
"621","8514.396"
"622","8529.353"
"623","8532.533"
"624","8517.156"
"625","8490.31"
"626","8461.833"
"627","8441.493"
"628","8434.974"
"629","8439.741"
"630","8452.287"
"631","8469.164"
"632","8488.755"
"633","8511.799"
"634","8539.188"
"635","8571.485"
"636","8603.696"
"637","8626.256"
"638","8629.487"
"639","8605.474"
"640","8561.412"
"641","8512.295"
"642","8473.126"
"643","8455.354"
"644","8452.901"
"645","8454.283"
"646","8448.061"
"647","8427.803"
"648","8401.401"
"649","8379.267"
"650","8371.702"
"651","8383.002"
"652","8407.33"
"653","8437.887"
"654","8467.894"
"655","8490.46"
"656","8498.59"
"657","8485.299"
"658","8445.204"
"659","8389.765"
"660","8340.57"
"661","8319.279"
"662","8342.114"
"663","8395.597"
"664","8456.121"
"665","8500.146"
"666","8512.123"
"667","8500.085"
"668","8476.391"
"669","8453.306"
"670","8438.819"
"671","8433.903"
"672","8438.889"
"673","8453.946"
"674","8476.185"
"675","8499.849"
"676","8519.097"
"677","8529.066"
"678","8533.476"
"679","8540.485"
"680","8558.277"
"681","8592.627"
"682","8638.897"
"683","8689.614"
"684","8737.33"
"685","8774.888"
"686","8795.771"
"687","8793.563"
"688","8762.258"
"689","8708.627"
"690","8654.71"
"691","8623.39"
