,"Scan 00843"
"400","11929.54"
"401","11869.8"
"402","11779.74"
"403","11684"
"404","11607.04"
"405","11570.24"
"406","11569.81"
"407","11589.25"
"408","11612.03"
"409","11622.82"
"410","11619.52"
"411","11609.27"
"412","11599.35"
"413","11596.82"
"414","11605.54"
"415","11626.37"
"416","11660.06"
"417","11707.21"
"418","11763.94"
"419","11820.81"
"420","11868.12"
"421","11896.3"
"422","11900.52"
"423","11883.56"
"424","11848.87"
"425","11799.88"
"426","11742.76"
"427","11689.45"
"428","11652.51"
"429","11644.42"
"430","11669.73"
"431","11711.89"
"432","11750.9"
"433","11766.92"
"434","11747.85"
"435","11708.13"
"436","11667.76"
"437","11646.66"
"438","11658.87"
"439","11693.31"
"440","11732.09"
"441","11757.46"
"442","11755.78"
"443","11735.29"
"444","11711.63"
"445","11700.36"
"446","11713.72"
"447","11742.47"
"448","11768.53"
"449","11773.9"
"450","11743.55"
"451","11686.08"
"452","11621.63"
"453","11570.3"
"454","11549.79"
"455","11554.86"
"456","11567.15"
"457","11568.21"
"458","11541.49"
"459","11491.5"
"460","11436.7"
"461","11395.64"
"462","11385.27"
"463","11400.58"
"464","11420.2"
"465","11422.5"
"466","11387.49"
"467","11320.8"
"468","11249.37"
"469","11200.65"
"470","11200.47"
"471","11245.86"
"472","11307.51"
"473","11355.31"
"474","11360.56"
"475","11322.31"
"476","11267.16"
"477","11222.74"
"478","11215.54"
"479","11247.65"
"480","11295.24"
"481","11333.38"
"482","11338.03"
"483","11305.83"
"484","11256.59"
"485","11211.17"
"486","11189.84"
"487","11197.26"
"488","11219.95"
"489","11243.48"
"490","11253.79"
"491","11245.02"
"492","11221.2"
"493","11186.86"
"494","11146.5"
"495","11103.15"
"496","11058.13"
"497","11012.65"
"498","10967.87"
"499","10923.67"
"500","10878.38"
"501","10830.28"
"502","10777.73"
"503","10722.25"
"504","10669.13"
"505","10623.84"
"506","10591.6"
"507","10571.46"
"508","10555.29"
"509","10534.64"
"510","10501.35"
"511","10455.11"
"512","10404.24"
"513","10357.46"
"514","10323.29"
"515","10305.51"
"516","10303.01"
"517","10314.46"
"518","10338.34"
"519","10369.5"
"520","10399.17"
"521","10418.45"
"522","10418.85"
"523","10398.27"
"524","10360.37"
"525","10308.98"
"526","10248.14"
"527","10185.3"
"528","10130.68"
"529","10094.55"
"530","10086.08"
"531","10100"
"532","10120.43"
"533","10131.3"
"534","10118.03"
"535","10082.29"
"536","10036.31"
"537","9992.479"
"538","9961.941"
"539","9944.553"
"540","9933.792"
"541","9923.082"
"542","9906.712"
"543","9885.729"
"544","9864.458"
"545","9847.218"
"546","9838.36"
"547","9842.541"
"548","9864.535"
"549","9909.086"
"550","9977.541"
"551","10052.8"
"552","10111.62"
"553","10130.84"
"554","10095.52"
"555","10026.3"
"556","9953.457"
"557","9907.123"
"558","9906.617"
"559","9933.86"
"560","9962.712"
"561","9967.182"
"562","9933.979"
"563","9884.524"
"564","9846.049"
"565","9845.567"
"566","9893.245"
"567","9963.139"
"568","10024.73"
"569","10047.89"
"570","10021.58"
"571","9966.615"
"572","9906.829"
"573","9865.489"
"574","9849.579"
"575","9844.907"
"576","9835.924"
"577","9807.844"
"578","9761.894"
"579","9715.29"
"580","9685.873"
"581","9690.09"
"582","9725.005"
"583","9772.994"
"584","9816.136"
"585","9838.494"
"586","9842.898"
"587","9842.78"
"588","9851.641"
"589","9879.643"
"590","9914.809"
"591","9936.097"
"592","9922.515"
"593","9861.219"
"594","9777.019"
"595","9705.582"
"596","9682.432"
"597","9727.119"
"598","9808.216"
"599","9884.189"
"600","9913.793"
"601","9877.271"
"602","9802.304"
"603","9722.827"
"604","9672.302"
"605","9663.847"
"606","9679.407"
"607","9698.345"
"608","9700.73"
"609","9683.167"
"610","9659.866"
"611","9645.852"
"612","9654.996"
"613","9685.79"
"614","9725.467"
"615","9761.034"
"616","9780.712"
"617","9782.33"
"618","9768.463"
"619","9741.703"
"620","9705.17"
"621","9664.726"
"622","9627.086"
"623","9598.945"
"624","9583.824"
"625","9575.127"
"626","9564.27"
"627","9542.739"
"628","9509.065"
"629","9475.92"
"630","9457.647"
"631","9468.207"
"632","9508.992"
"633","9565.202"
"634","9621.016"
"635","9661.398"
"636","9683.681"
"637","9695.377"
"638","9704.282"
"639","9717.104"
"640","9731.142"
"641","9738.85"
"642","9732.655"
"643","9707.447"
"644","9670.173"
"645","9631.496"
"646","9602.05"
"647","9589.736"
"648","9594.696"
"649","9615.687"
"650","9651.403"
"651","9695.363"
"652","9732.316"
"653","9746.219"
"654","9721.925"
"655","9664.533"
"656","9599.66"
"657","9553.764"
"658","9550.745"
"659","9588.154"
"660","9647.685"
"661","9710.856"
"662","9761.208"
"663","9793.118"
"664","9804.689"
"665","9794.035"
"666","9762.204"
"667","9718.952"
"668","9675.621"
"669","9643.438"
"670","9628.092"
"671","9626.167"
"672","9633.425"
"673","9645.654"
"674","9659.188"
"675","9670.857"
"676","9677.525"
"677","9676.648"
"678","9670.951"
"679","9665.882"
"680","9666.897"
"681","9677.882"
"682","9695.911"
"683","9716.203"
"684","9734.001"
"685","9746.646"
"686","9756.17"
"687","9765.232"
"688","9776.396"
"689","9789.046"
"690","9798.795"
"691","9801.037"
"692","9791.767"
"693","9773.782"
"694","9754.236"
"695","9740.343"
"696","9737.776"
"697","9744.258"
"698","9754.906"
"699","9764.854"
"700","9770.981"
"701","9774.579"
"702","9777.617"
"703","9782.026"
"704","9788.091"
"705","9793.987"
"706","9797.768"
"707","9797.686"
"708","9794.415"
"709","9790.225"
"710","9787.404"
"711","9787.647"
"712","9789.607"
"713","9790.968"
"714","9789.42"
"715","9784.376"
"716","9779.3"
"717","9778.238"
"718","9785.147"
"719","9801.416"
"720","9825.493"
"721","9855.668"
"722","9889.771"
"723","9921.154"
"724","9940.65"
"725","9939.085"
"726","9911.449"
"727","9869.819"
"728","9830.636"
"729","9810.218"
"730","9816.656"
"731","9842.938"
"732","9880.454"
"733","9920.625"
"734","9955.269"
"735","9976.546"
"736","9976.646"
"737","9950.398"
"738","9909.721"
"739","9873.359"
"740","9860.019"
"741","9879.684"
"742","9918.755"
"743","9959.694"
"744","9985.346"
"745","9990.159"
"746","9982.622"
"747","9972.038"
"748","9967.152"
"749","9971.466"
"750","9985.597"
"751","10010.14"
"752","10043.82"
"753","10078.6"
"754","10104.86"
"755","10113.15"
"756","10101.33"
"757","10078.53"
"758","10054.79"
"759","10039.69"
"760","10036.97"
"761","10046.42"
"762","10067.77"
"763","10099.76"
"764","10136.84"
"765","10172.23"
"766","10199.22"
"767","10213.19"
"768","10213.35"
"769","10199.27"
"770","10171.01"
"771","10135.67"
"772","10105.68"
"773","10093.59"
"774","10109.32"
"775","10149.88"
"776","10208.36"
"777","10277.86"
"778","10349.12"
"779","10408.51"
"780","10441.96"
"781","10436.78"
"782","10401.39"
"783","10360.45"
"784","10339.07"
"785","10355.87"
"786","10398.45"
"787","10445.05"
"788","10474.08"
"789","10476.35"
"790","10464.94"
"791","10455.23"
"792","10461.45"
"793","10482.54"
"794","10506.43"
"795","10520.79"
"796","10516.47"
"797","10497.8"
"798","10472.75"
"799","10449.22"
"800","10433.17"
"801","10427.43"
"802","10434.59"
"803","10456.54"
"804","10487.83"
"805","10518.52"
"806","10538.62"
"807","10542.25"
"808","10537.8"
"809","10536.76"
"810","10550.31"
"811","10580.06"
"812","10615.64"
"813","10645.9"
"814","10661.23"
"815","10663.72"
"816","10661.02"
"817","10660.78"
"818","10667.65"
"819","10678.71"
"820","10689.86"
"821","10697.13"
"822","10699.14"
"823","10696.95"
"824","10691.67"
"825","10684.74"
"826","10679.27"
"827","10678.87"
"828","10687.13"
"829","10702.86"
"830","10716.71"
"831","10718.56"
"832","10699.73"
"833","10667.87"
