,"Scan 01176"
"400","8536.801"
"401","8551.162"
"402","8560.749"
"403","8558.604"
"404","8547.719"
"405","8534.278"
"406","8524.412"
"407","8522.901"
"408","8523.894"
"409","8516.438"
"410","8489.631"
"411","8434.186"
"412","8360.876"
"413","8294.39"
"414","8259.518"
"415","8279.727"
"416","8352.789"
"417","8451.456"
"418","8547.616"
"419","8613.752"
"420","8638.985"
"421","8634.762"
"422","8614.032"
"423","8589.604"
"424","8570.02"
"425","8556.039"
"426","8547.584"
"427","8544.572"
"428","8545.979"
"429","8548.409"
"430","8548.131"
"431","8541.436"
"432","8526.183"
"433","8505.47"
"434","8483.479"
"435","8464.364"
"436","8451.849"
"437","8447.814"
"438","8453.62"
"439","8470.613"
"440","8498.938"
"441","8531.628"
"442","8559.127"
"443","8571.943"
"444","8562.365"
"445","8536.06"
"446","8504.922"
"447","8480.796"
"448","8474.188"
"449","8482.764"
"450","8496.776"
"451","8506.46"
"452","8502.719"
"453","8484.633"
"454","8457"
"455","8424.698"
"456","8392.386"
"457","8361.361"
"458","8330.146"
"459","8297.173"
"460","8261.06"
"461","8223.967"
"462","8191.513"
"463","8169.422"
"464","8163.154"
"465","8171.555"
"466","8186.092"
"467","8197.895"
"468","8198.338"
"469","8185.932"
"470","8168.187"
"471","8153.154"
"472","8148.709"
"473","8157.031"
"474","8172.279"
"475","8188.045"
"476","8198.022"
"477","8199.745"
"478","8196.681"
"479","8192.787"
"480","8191.953"
"481","8194.673"
"482","8195.796"
"483","8189.658"
"484","8170.68"
"485","8138.164"
"486","8100.079"
"487","8065.24"
"488","8042.374"
"489","8035.98"
"490","8042.718"
"491","8058.403"
"492","8078.867"
"493","8098.47"
"494","8108.721"
"495","8100.845"
"496","8066.187"
"497","8003.722"
"498","7927.301"
"499","7852.415"
"500","7794.396"
"501","7759.75"
"502","7737.867"
"503","7716.224"
"504","7682.427"
"505","7631.475"
"506","7572.44"
"507","7515.938"
"508","7472.464"
"509","7446.912"
"510","7433.851"
"511","7426.755"
"512","7419.153"
"513","7405.34"
"514","7380.945"
"515","7341.76"
"516","7283.693"
"517","7209.964"
"518","7135.836"
"519","7077.627"
"520","7051.363"
"521","7061.461"
"522","7094.676"
"523","7136.341"
"524","7172.012"
"525","7193.672"
"526","7202.197"
"527","7199.116"
"528","7185.957"
"529","7164.468"
"530","7136.677"
"531","7104.621"
"532","7070.334"
"533","7036.057"
"534","7004.272"
"535","6977.457"
"536","6958.01"
"537","6946.907"
"538","6943.746"
"539","6948.072"
"540","6959.186"
"541","6972.209"
"542","6978.811"
"543","6970.6"
"544","6940.213"
"545","6893.214"
"546","6844.231"
"547","6807.996"
"548","6797.521"
"549","6808.871"
"550","6828.251"
"551","6841.81"
"552","6837.593"
"553","6818.267"
"554","6793.451"
"555","6772.752"
"556","6764.341"
"557","6767.702"
"558","6779.036"
"559","6794.549"
"560","6810.559"
"561","6823.853"
"562","6831.36"
"563","6830.026"
"564","6818.684"
"565","6802.959"
"566","6789.995"
"567","6786.898"
"568","6797.131"
"569","6814.283"
"570","6830.297"
"571","6837.182"
"572","6830.636"
"573","6813.882"
"574","6791.056"
"575","6766.247"
"576","6741.888"
"577","6717.888"
"578","6693.945"
"579","6669.825"
"580","6647.376"
"581","6630.83"
"582","6624.527"
"583","6632.486"
"584","6653.501"
"585","6681.971"
"586","6712.177"
"587","6738.6"
"588","6757.596"
"589","6766.669"
"590","6763.348"
"591","6746.29"
"592","6722.028"
"593","6700.46"
"594","6691.457"
"595","6702.08"
"596","6726.383"
"597","6754.647"
"598","6777.188"
"599","6786.8"
"600","6783.895"
"601","6770.359"
"602","6748.07"
"603","6720.417"
"604","6693.898"
"605","6675.364"
"606","6671.474"
"607","6680.838"
"608","6690.951"
"609","6688.536"
"610","6661.161"
"611","6612.573"
"612","6561.498"
"613","6527.161"
"614","6526.723"
"615","6555.518"
"616","6595.562"
"617","6628.741"
"618","6640.026"
"619","6633.587"
"620","6621.064"
"621","6614.07"
"622","6620.811"
"623","6636.599"
"624","6653.706"
"625","6664.437"
"626","6663.398"
"627","6650.45"
"628","6626.19"
"629","6591.259"
"630","6548.397"
"631","6503.327"
"632","6461.981"
"633","6430.214"
"634","6412.888"
"635","6413.982"
"636","6437.433"
"637","6485.889"
"638","6550.285"
"639","6615.311"
"640","6665.646"
"641","6688.781"
"642","6685.965"
