,"Scan 01158"
"400","10225.71"
"401","10220.88"
"402","10229.4"
"403","10248.57"
"404","10275.05"
"405","10305.31"
"406","10335.84"
"407","10363.34"
"408","10386.16"
"409","10403.38"
"410","10414.14"
"411","10417.68"
"412","10414.71"
"413","10406.97"
"414","10396.2"
"415","10384.07"
"416","10370.63"
"417","10354.4"
"418","10333.81"
"419","10307.41"
"420","10277.97"
"421","10253.86"
"422","10243.84"
"423","10256.48"
"424","10291.75"
"425","10333.78"
"426","10365.11"
"427","10368.43"
"428","10334.95"
"429","10277.02"
"430","10210.15"
"431","10149.75"
"432","10108.04"
"433","10086.7"
"434","10085.22"
"435","10103.05"
"436","10138.05"
"437","10180.64"
"438","10219.24"
"439","10242.33"
"440","10241.08"
"441","10222.24"
"442","10198.25"
"443","10181.49"
"444","10182.36"
"445","10196.63"
"446","10213.2"
"447","10221.04"
"448","10210.2"
"449","10181.11"
"450","10140.21"
"451","10093.97"
"452","10048.75"
"453","10010.07"
"454","9982.827"
"455","9971.881"
"456","9981.467"
"457","10005.58"
"458","10029.71"
"459","10039.2"
"460","10020.17"
"461","9974.551"
"462","9919.63"
"463","9873.208"
"464","9852.457"
"465","9859.483"
"466","9879.59"
"467","9897.276"
"468","9897.433"
"469","9875.481"
"470","9840.161"
"471","9801.014"
"472","9767.412"
"473","9743.21"
"474","9724.521"
"475","9706.898"
"476","9686.002"
"477","9662.403"
"478","9644.263"
"479","9640.346"
"480","9659.227"
"481","9698.95"
"482","9739.973"
"483","9761.181"
"484","9741.775"
"485","9677.795"
"486","9595.194"
"487","9522.873"
"488","9489.384"
"489","9505.827"
"490","9550.857"
"491","9599.687"
"492","9627.787"
"493","9623.562"
"494","9600.146"
"495","9573.416"
"496","9559.075"
"497","9562.7"
"498","9570.202"
"499","9565.285"
"500","9531.839"
"501","9464.64"
"502","9379.594"
"503","9294.96"
"504","9228.814"
"505","9190.086"
"506","9170.289"
"507","9159.021"
"508","9145.971"
"509","9124.278"
"510","9093.439"
"511","9053.625"
"512","9005.045"
"513","8950.363"
"514","8896.593"
"515","8851.144"
"516","8821.323"
"517","8809.457"
"518","8809.671"
"519","8815.353"
"520","8819.982"
"521","8820.041"
"522","8816.57"
"523","8810.994"
"524","8804.694"
"525","8797.526"
"526","8787.231"
"527","8771.406"
"528","8747.779"
"529","8718.3"
"530","8690.175"
"531","8670.906"
"532","8667.593"
"533","8677.114"
"534","8685.092"
"535","8676.645"
"536","8637.867"
"537","8574.632"
"538","8511.81"
"539","8474.921"
"540","8487.62"
"541","8544.19"
"542","8614.628"
"543","8668.342"
"544","8677.09"
"545","8641.447"
"546","8582.168"
"547","8520.325"
"548","8475.664"
