,"Scan 01183"
"400","11647.72"
"401","11675.73"
"402","11689.05"
"403","11675.41"
"404","11642.59"
"405","11604.82"
"406","11576.21"
"407","11569.08"
"408","11582.22"
"409","11607.88"
"410","11638.33"
"411","11666.2"
"412","11688.09"
"413","11703.37"
"414","11711.47"
"415","11711.88"
"416","11705.19"
"417","11693.13"
"418","11677.41"
"419","11659.73"
"420","11640.24"
"421","11617.01"
"422","11587.96"
"423","11551.08"
"424","11507.39"
"425","11463.44"
"426","11426.37"
"427","11403.22"
"428","11397.17"
"429","11401.74"
"430","11408.99"
"431","11411.06"
"432","11403.16"
"433","11390.78"
"434","11381.56"
"435","11383.06"
"436","11399.96"
"437","11423.89"
"438","11442.92"
"439","11445.14"
"440","11421.59"
"441","11380.15"
"442","11334.87"
"443","11299.7"
"444","11286.47"
"445","11290.98"
"446","11301.57"
"447","11306.63"
"448","11295.77"
"449","11270.2"
"450","11237.82"
"451","11206.59"
"452","11183.85"
"453","11169.93"
"454","11160.18"
"455","11149.92"
"456","11134.7"
"457","11113.81"
"458","11089.68"
"459","11064.8"
"460","11041.62"
"461","11021.84"
"462","11006.48"
"463","10996.48"
"464","10992.76"
"465","10994.71"
"466","11000.09"
"467","11006.56"
"468","11011.83"
"469","11014.05"
"470","11011.92"
"471","11004.22"
"472","10989.75"
"473","10969.54"
"474","10947.76"
"475","10928.79"
"476","10916.91"
"477","10913.75"
"478","10916.77"
"479","10923.08"
"480","10929.83"
"481","10933.85"
"482","10931.45"
"483","10918.92"
"484","10892.61"
"485","10853.92"
"486","10813.2"
"487","10781.66"
"488","10770.38"
"489","10782.4"
"490","10805.84"
"491","10827.23"
"492","10833.27"
"493","10817.63"
"494","10787.38"
"495","10751.08"
"496","10717.19"
"497","10689.7"
"498","10663.92"
"499","10634.18"
"500","10594.86"
"501","10544.66"
"502","10490.67"
"503","10440.88"
"504","10403.18"
"505","10379.19"
"506","10358.54"
"507","10329.55"
"508","10280.69"
"509","10209.31"
"510","10129.15"
"511","10055.63"
"512","10004"
"513","9981.431"
"514","9980.932"
"515","9994.104"
"516","10012.61"
"517","10028.67"
"518","10035.4"
"519","10026.06"
"520","9994.086"
"521","9942.295"
"522","9887.791"
"523","9848.792"
"524","9843.119"
"525","9874.758"
"526","9928.528"
"527","9987.911"
"528","10036.61"
"529","10062.83"
"530","10060.41"
"531","10023.56"
"532","9947.071"
"533","9841.187"
"534","9733.143"
"535","9650.929"
"536","9621.17"
"537","9643.979"
"538","9693.99"
"539","9744.918"
"540","9771.682"
"541","9767.263"
"542","9739.59"
"543","9696.999"
"544","9647.768"
"545","9599.764"
"546","9560.586"
"547","9537.776"
"548","9537.906"
"549","9557.839"
"550","9588.808"
"551","9622.014"
"552","9649.296"
"553","9667.262"
"554","9674.799"
"555","9670.811"
"556","9655.126"
"557","9633.233"
"558","9612.762"
"559","9601.299"
"560","9604.074"
"561","9615.208"
"562","9625.557"
"563","9626.011"
"564","9610.218"
"565","9581.675"
"566","9546.08"
"567","9509.114"
"568","9476.104"
"569","9451.466"
"570","9439.443"
"571","9444.225"
"572","9464.033"
"573","9484.886"
"574","9491.355"
"575","9468.322"
"576","9414.34"
"577","9348.905"
"578","9293.221"
"579","9267.861"
"580","9277.646"
"581","9309.423"
"582","9349.104"
"583","9383.117"
"584","9405.577"
"585","9417.077"
"586","9418.41"
"587","9410.635"
"588","9397.697"
"589","9385.298"
"590","9379.141"
"591","9383.694"
"592","9394.89"
"593","9405.006"
"594","9406.349"
"595","9393.606"
"596","9372.568"
"597","9352.252"
"598","9341.632"
"599","9345.894"
"600","9358.507"
"601","9370.711"
"602","9373.803"
"603","9363.336"
"604","9343.611"
"605","9319.989"
"606","9297.766"
"607","9279.893"
"608","9266.088"
"609","9255.834"
"610","9248.609"
"611","9243.735"
"612","9240.373"
"613","9237.689"
"614","9234.836"
"615","9230.757"
"616","9224.284"
"617","9214.245"
"618","9200.227"
"619","9186.605"
"620","9179.604"
"621","9185.433"
"622","9206.309"
"623","9229.291"
"624","9237.873"
"625","9215.66"
"626","9158.476"
"627","9090.193"
"628","9038.536"
"629","9030.694"
"630","9072.429"
"631","9139.159"
"632","9204.079"
"633","9241.49"
"634","9244.697"
"635","9223.705"
"636","9189.062"
"637","9151.021"
"638","9117.463"
"639","9094.998"
"640","9090.192"
"641","9106.581"
"642","9132.638"
"643","9152.2"
"644","9149.165"
"645","9115.797"
"646","9067.466"
"647","9023.463"
"648","9002.816"
"649","9011.438"
"650","9034.526"
"651","9055.488"
"652","9058.525"
"653","9042.831"
"654","9021.386"
"655","9007.656"
"656","9013.465"
"657","9036.332"
"658","9066.25"
"659","9093.171"
"660","9109.033"
"661","9114.662"
"662","9113.411"
"663","9108.616"
"664","9102.294"
"665","9093.319"
"666","9080.116"
"667","9061.232"
"668","9039.836"
"669","9025.078"
"670","9026.486"
"671","9052.346"
"672","9094.764"
"673","9134.366"
"674","9151.593"
"675","9131.148"
"676","9083.367"
"677","9028.13"
"678","8985.281"
"679","8968.51"
"680","8973.381"
"681","8992.141"
"682","9017.103"
"683","9043.004"
"684","9068.241"
"685","9091.511"
"686","9111.378"
"687","9124.304"
"688","9125.086"
"689","9108.495"
"690","9071.51"
"691","9025.416"
"692","8987.172"
"693","8973.705"
"694","8993.739"
"695","9031.49"
"696","9066.64"
"697","9079.199"
"698","9063.974"
"699","9037.259"
"700","9017.005"
"701","9019.667"
"702","9041.478"
"703","9063.962"
"704","9068.349"
"705","9040.96"
"706","8996.393"
"707","8959.023"
"708","8953.158"
"709","8989.401"
"710","9044.39"
"711","9089.62"
"712","9097.387"
"713","9063.269"
"714","9010.13"
"715","8962.358"
"716","8941.764"
"717","8945.78"
"718","8958.21"
"719","8962.739"
"720","8948.272"
"721","8924.214"
"722","8905.003"
"723","8904.915"
"724","8926.938"
"725","8954.604"
"726","8969.56"
"727","8954.846"
"728","8915.162"
"729","8872.43"
"730","8849.018"
"731","8862.297"
"732","8901.502"
"733","8945.951"
"734","8975.038"
"735","8977.788"
"736","8965.596"
"737","8953.002"
"738","8954.006"
"739","8970.05"
"740","8989.719"
"741","9001.047"
"742","8994.156"
"743","8974.578"
"744","8954.742"
"745","8947.08"
"746","8958.966"
"747","8983.314"
"748","9010.483"
"749","9031"
"750","9040.398"
"751","9040.208"
"752","9032.319"
"753","9018.923"
"754","9004.864"
"755","8996.356"
