800,44.349068767014614
801,49.15550010614925
802,31.957736219154413
803,1.8808303469209022
804,-20.824164399468827
805,-15.763195035509398
806,28.160791299914763
807,89.9318473476892
808,141.6040257316049
809,155.86937896144627
810,127.3239594360607
811,78.01381944638842
812,31.709011178464152
813,9.476586716386919
814,11.396598045256269
815,27.662097054079823
816,48.426135538651124
817,65.53676520438694
818,75.13303766915124
819,74.02700446602785
820,59.37971704607935
821,35.29222678106726
822,12.264584966139864
823,1.0298428225000862
824,9.461051500030862
825,30.487262079898755
826,52.17452557712613
827,62.68589294313051
828,57.78841506823892
829,46.32214278416768
830,38.420126866482406
831,43.13041803701253
832,57.65906696625325
833,71.87212427573331
834,75.53164054034596
835,62.77266629066298
836,41.81425201521415
837,23.70544816273923
838,19.131305144408543
839,29.076873336023255
840,43.941203080183186
841,53.592344688421235
842,49.80034844331931
843,35.800264600594346
844,19.09614339115069
845,7.166035023113636
846,3.92398968382804
847,6.659057541839502
848,11.94328874883422
849,16.55973344156928
850,19.686441743758678
851,22.03846376794945
852,24.351849617356947
853,27.167649387684378
854,30.406913168908886
855,33.872691047046374
856,37.35903310588628
857,40.53898942870683
858,42.964610099954825
859,44.17594520690909
860,43.93004484131552
861,43.105959100991186
862,42.957738091413376
863,44.728431927275324
864,49.18409073402154
865,56.33276464935216
866,66.11550382471341
867,78.33135842675301
868,91.53437863875433
869,103.63061466205136
870,112.52511671740831
871,116.43993504638729
872,114.37911991268538
873,105.45572160344636
874,89.01379043055385
875,67.80437673189408
876,47.17753087260962
877,32.54730324630327
878,27.9117442762481
879,32.187904416555284
880,43.14783415332522
881,58.54358400577439
882,75.47220452734246
883,90.33574630676958
884,99.49625996916257
885,100.12779617702472
886,93.6244056312753
887,82.75513907224195
888,70.29504728062648
889,59.34118107846098
890,53.449591330025214
891,56.218328942757125
892,70.35144486813715
893,91.94999010254469
894,114.1520156881038
895,130.11157271349657
896,136.41571231476928
897,136.33748567609746
898,133.92094403055307
899,132.8121386608318
900,132.59812089997422
901,130.4779421320518
902,123.62965379284697
903,111.14930737050145
904,96.97695440615325
905,85.7946464945453
906,82.02143528462193
907,86.32337248009617
908,96.60450984000954
909,110.70489917926261
910,126.18159236912425
911,139.69764133773424
912,147.73609807057073
913,147.0440146109113
914,139.22244306026687
915,130.20343557880187
916,126.06104438573038
917,130.63832175969628
918,139.1843200391404
919,144.8840916226336
920,141.195688969211
921,128.28616459867044
922,113.28757109186517
923,103.65696109097553
924,104.93038729975433
925,114.00090248376546
926,125.33355947060045
927,133.47041115007414
928,135.46251047440728
929,131.30491045839426
930,121.15566417954142
931,106.09482477820347
932,91.86744545769216
933,85.69457948436957
934,94.59328018772976
935,117.52260096046211
936,143.12959525848964
937,159.38531660099943
938,156.74881857045966
939,139.45715481260686
940,116.48437903643025
941,96.71554501413357
942,85.01870658108237
943,80.81191763573224
944,83.12323213954915
945,90.34070411690482
946,97.13438765496085
947,96.83533690354125
948,82.94360607498129
949,56.711249443965244
950,30.17332134735352
951,16.164876183982415
