152.6781640331301,185.14846144656258,214.0519489522212,228.07187629793953,224.31849281124414,205.86904739644524,175.9227885317723,139.17796426650057,106.19882221812804,88.98160956957327,99.25557306635164,137.56895901382813,189.38701327444505,239.1109812650011,272.6231079539193,287.86863785857713,288.7268150426007,279.11388311324663,262.0850852187232,238.50066404560857,208.87186181624384,174.00292028614786,140.20708074146205,118.75758399641563,121.09667039080705,154.05257978749978,201.79955156992946,241.59582463966763,250.9816374139591,224.62622782329163,184.20483330900606,153.75269082090563,154.62303681487174,182.8541072505359,220.53513758892586,249.62536279017695,258.0700173112127,250.24633510348212,233.34054961069705,214.3408937665954,196.38059999272082,179.04290019620385,161.77502576759252,144.4062075786842,128.60067598035857,116.57066080046206,110.53839134168265,112.8870963794634,126.24400415991113,153.2603423977398,195.28133827423335,242.7612184351965,280.7292089889743,294.2205355044425,277.07642300902444,244.03909598675637,212.86077837632365,200.2656935691466,207.54206440748567,224.0391131825254,238.80106163252276,244.27013094093127,245.64654173458803,251.1235140818626,268.64126749087154,298.22002090767273,330.76999271450586,356.7214007280181,368.124462197542,366.53939380336124,357.0064116550002,344.5257312895392,333.8275676699286,329.1221351833392,334.58964763951917,353.42031826914535,380.07435972224084,404.3719840665526,416.12340278599186,410.24882677905225,393.84846635727445,375.82253124369527,364.58123057135344,361.87477288175796,364.563366123426,369.3472176503983,374.1065342207803,380.5315219953118,391.1223865359243,408.20933280434474,430.07256516069356,451.01228736209487,465.1387025613276,468.44201330546275,465.4724215345177,463.2901285801545,468.7853351643553,481.7882413981424,493.0390467802936,492.65795019607685,473.51514991599834,445.73084359458517,426.0152282691415,430.9485003585578,463.98085566211375,506.86248935829644,539.3435960036586,543.7343695316267,523.7850032514089,493.73568984684607,467.8566213753202,455.1879892666493,453.95998432201304,461.02279671288125,473.34661597997365,488.73163103220395,505.5080301456619,521.9860009626118,534.5757304904764,534.8674051008584,513.6512105285765,463.2073318706971,395.4559535855915,336.5672594920143,313.03143276815536,339.7286559507811,396.5791109342881,456.87297896987,495.0404406646212,504.6116759806955,495.2068642344602,476.89618409567265,458.01981358666126,440.5979300815179,425.28071030531646,412.65833033333183,402.31096559027355,392.8287908495331,382.75198023243865,371.39070720754717,360.9951445898969,354.595464540329,355.0518385647865,361.0944375136369,367.1534315810077,367.4289903041172,357.0812825626617,335.6104765781474,303.7067399132975,262.22023947144044,216.87114149590525,178.88961156944788,159.83581461366703,167.6999148884588,193.2720759914555,222.23246085749815,240.50123175810586,243.08855030095583,235.9245774293886,225.57947342191983,217.18339789174752,208.49650978629506,194.97896738674353,172.2009283075913,140.6625494962209,107.00398723247054,78.22539712821163,60.066934126976776,51.64875250351906,49.94100586348759,51.953847143007806,55.98742860836319,61.94190185561456,69.83741781028039,79.05412672700731,85.64217818925863,84.59172110898908,71.03290372637639,44.995873609508635,12.670777654140693,-19.3622379166045,-45.19302755245553,-62.40144637625417,-69.66735018419786,-65.80059544603682,-54.54103930531528,-45.558539579538774,-48.89295476041298,-71.25414401398666,-103.09196718083331,-129.86628477624436,-137.44695799032888,-123.123848688203,-97.4968194100984,-71.8957333715025,-55.270454463248825,-45.56084725164328,-37.576776978554335,-26.278109561484598,-11.144711593664397,3.5035496558939485,13.056806242339007,14.485189544919194,11.138830266972946,8.07785843586862,10.342403403006756,19.13259384379853,25.9285577576793,20.740422468097677,-5.031685377458416,-45.297639807422456,-85.28731552614045,-110.1705879137935,-112.0173330263824,-96.48742759563174,-70.81074902893306,-42.287175409273914,-18.586585495122563,-7.538858720363351,-16.83387519416101,-45.37151570086826,-78.99166169988348,-102.4241953255405,-103.44899938693925,-86.20595736782343,-60.27495342641123,-35.10587239522829,-16.34859978093482,-5.483021764141085,-3.739025199223761,-10.906497614118052,-21.195327210118194,-27.585402861648618,-23.53661411604662,-10.188851193352093,5.257995013978871,15.44403294127369,17.669370351937687,20.624114337690116,34.77837131885644,68.59224704463304,112.5858465933834,147.71927437293198,155.1026341208635,131.37602890485505,98.48956112294763,80.71333250392854,96.13744410762774,128.93199632526557,151.79708887982088,138.53282082636179,91.819290552432,44.53659577840517,31.0548335578751,71.27410027803307,138.24449166007435,195.52610275958614,209.94902796696624,187.41336100782792,159.2891949434361,157.25662217111858,192.52573442473113,237.47662277506242,260.09937763033304,235.3640887366073,181.45084517829127,133.0297353785827,123.74084709998169,157.64426744473167,205.82008285535085,237.6283791151145,232.81924134856308,205.32275402201776,176.11900094409793,164.55806526625747,171.51002948329915,186.2249754339391,197.81298430132665,200.48413661361883,197.33851224453065,192.3961904139087,189.11724968829003,188.0017679814955,188.549822555211,190.32149001956532,193.50684633376295,198.89596680664545,207.31892609733222,217.015798215838,219.69665652367985,206.0015737345111,168.9506219147679,120.73387248429572,82.68139621701448,75.65326324156013,99.87954304194864,129.21030445823817,135.81561568721372,101.51554428304553,42.43015715799265,-17.750479416916278,-57.26629981119004,-75.88723903417122,-86.82323273431575,-103.374217198505,-130.63012935130791,-160.49090675425396,-183.67648760512566,-192.71681073718537,-188.24181561847035,-173.14144235102685,-150.435631670156,-125.33432494366025,-104.61746417108043,-95.11499198291858,-99.88685163988157,-115.10298703206354,-136.12334267820734,-158.06786372487477,-174.66649594567025,-179.22918574042524,-165.69588013441535,-138.66652677750608,-111.34107394338025,-97.1894705286777,-103.29166605219689,-124.15761065403603,-152.75725509477343,-182.53055075460543,-209.16744963251585,-229.11790434540853,-239.05186812725515,-239.41929482822343,-233.78013891381124,-225.75435546398876,-217.6519001722845,-209.1827293449296,-199.73679989995617,-189.35406936630716,-181.09449588293865,-178.9980381979076,-186.91465566747502,-205.95430825518633,-235.13695653094874,-273.3725616701104,-315.74108545254785,-350.5424902617033,-365.4167390836774,-352.08379550626887,-320.21362371803116,-284.31618850732775,-258.0214552613688,-244.62938996525736,-240.73995920101697,-242.84313014662985,-247.50887057505315,-251.567148853248,-251.8179339412054,-245.39119539093008,-230.54690334547922,-205.78502853794998,-170.64554229047462,-133.6584165132408,-107.95362370344446,-106.22113694430482,-127.95092990403282,-157.84297683482328,-179.81725257180733,-184.6437325320312,-179.89239271342558,-175.71320969375665,-180.69616062960085,-194.351223255273,-212.85837588178038,-232.3175973957841,-247.31886725851655,-251.22216550473422,-237.46747274162954,-206.95477014778407,-172.99403947207065,-150.13526303257822,-148.21842371553976,-159.863504974217,-173.73049082782745,-179.6493658604577,-178.13011521993394,-175.13272461674205,-176.4571803229028,-181.93346917086274,-185.07157855239893,-179.14149641745644,-162.2732112730755,-143.17671218221585,-132.02198876266448,-136.1790311858622,-149.96783017580856,-163.86837700787873,-169.04066350769244,-164.83468204997553,-155.61042555738823,-145.67788749937426,-134.22706189099517,-114.18794329177581,-78.09052680451714,-26.584808074145258,19.9092167134786,37.971550832737194,10.902197019440791,-42.988842527993256,-94.09156614734457,-115.13597271139406,-106.15206162672257,-84.79983283252477,-68.79928679938712,-65.84042452808899,-71.25324754838766,-79.64775791780448,-85.6939582204086,-84.27185156558153,-70.31144158681127,-41.262732440452965,-6.835728804489918,19.579564122692318,25.923140623548534,13.584994462615214,-8.184881112234507,-30.176493368555384,-46.81985008807169,-56.50495956540908,-57.771830606854564,-49.56047252907774,-31.480895157877967,-3.2331088269002066,33.59287562362442,70.22704684816745,96.18939299716294,103.07990171831807,98.07856015787183,95.41535496190227,108.44027227761399,135.20329775462596,161.3044165462852,172.1736133109498,164.0108722133191,148.3861769257146,138.04951062941473,141.5108560159515,156.290195288444,178.1875101629048,203.33278186957796,229.3859911542586,254.49711827962346,276.7961430265641,294.5930446955317,306.2978021078634,310.5903936071336,311.7607970605077,319.2589898600727,342.49494892419534,379.0586506988984,408.3300711591819,408.15918581042206,368.2059696897013,309.25039736720464,257.16244294757234,232.9720800712821,235.019281916022,255.0740211980683,284.8962701736709,316.3460006404439,341.31318393874426,352.33779095306636,352.4897921134452,353.49915739684,367.075856328549,393.91985798359565,420.20113098815636,431.1096435209565,417.98536331468677,385.41825765741123,339.68829339400145,287.6354369275359,237.9796542207514,199.84091079744758,180.9291717439246,180.22440171042763,193.49656491255882,216.27562513273733,241.61154572163832,261.11428959962177,267.0038192582051,264.54009676149326,270.9630837476434,303.63274143031595,363.86903060014265,430.4819116261733,480.6313444573625,502.807288624017,510.06970323927817,518.7085470005986,539.3437781912126,563.3553546816165,578.0832339310491,573.7973729889964,556.6677284966499,538.1842566884261,528.5069133934376,526.2956540370051,524.3304336421625,515.9512068311433,502.93792782689707,493.5305504545977,495.69902814315174,507.1233139267242,514.0833604462387,502.4891199509111,468.9505442997688,427.05758496317867,391.910193024376,373.96831918099997,372.9319137466191,387.0109266522759,412.26530744803676,437.44500530452024,449.7699690144527,439.96014699420994,416.34548728539085,392.71593755634785,381.19144510375736,381.22195685418956,386.5574193656503,391.21777882917377,392.3929810703794,389.2929715510436,381.28769537068365,370.22709726813264,360.07112162312114,354.7997124578669,355.3528134386561,359.1803678774486,363.5623187334495,367.7086086147283,373.94917977980185,384.85397413925784,400.03293325733284,412.67599835355395,415.17311030431847,403.0542096445406,380.93923656924926,355.09813093520097,331.0708322625396,311.4272797363865,297.97741220849093,292.78116819886054,298.93848589739173,319.92930316551974,356.80355753784534,393.14118622380556,404.7821261092886,370.8763137583246,304.1536854147016,236.5741770036566,198.52772413351522,195.614262097366,215.3037258747263,244.84605013321197,275.3011692302098,301.259017214561,317.5395278282267,322.82263450799655,320.1682703871393,312.9063682971264,304.3368607693119,297.7496800366189,296.42475803525485,300.3220264064021,303.66141649793826,300.11285936611966,287.386285777322,271.9916262097322,261.57881085509325,261.76776962039366,272.7484321296288,293.81072772549305,320.744585471135,337.9199341518979,327.40670227703595,279.33481808147553,215.72420952754328,166.42480430673822,155.31652984146422,177.66931328678584,220.2530815322025,269.6277612033955,311.4432786640027,330.96956001738545,316.5865311084017,277.7341175251695,232.6522446008712,198.46083741551956,183.12982079775247,190.18911932660376,221.7786573333342,266.7783589031842,306.7381478772113,324.2879478540781,315.27768219185964,283.8572740098534,235.20664619040508,186.06572138071897,161.34442199467776,184.1226702146796,246.09038799345763,314.2174970559154,356.24391890096376,366.149574803374,360.62438581559763,356.6482727696348,361.0511562788888,370.92295673999615,383.0935943347158,395.9429890317733,409.48106058874873,423.8777285539145,441.1129122681432,465.1865308667693,500.03850328146655,543.6387482421651,586.9171842789019,620.7437297237393,648.7083027126555,690.3108211874587,765.5212028976712,870.009365402464,967.5352260725522,1020.318702092125,1019.7197104607621,997.1081679953659,986.4239913320853,1004.3070969282562,1042.8074010643395,1092.014819845861,1138.8092692053597,1165.390664904342,1153.8789225352339,1103.3239575233492,1037.8356851288336,983.3940204486571,955.1688784185772,952.2501738151041,972.227821257502,1004.1317352097685,1024.1818299826045,1007.9380197354458,953.2602184784246,891.0783400743985,854.592298240952,853.4320065524025,862.8673784418152,855.7783272030338,824.104765992708,786.9166078323105,764.9837656101718,761.1361520835453,753.4436798806182,718.5662615025776,652.6438093256656,577.576235603221,516.7234524677642,480.1253719330507,460.9819058961457,451.3429661395003,441.16846433303726,417.88831203622976,369.4724207002055,302.9707016698285,246.96306618581002,229.92942538680836,249.91969031155168,273.0637719009337,265.1615810001513,218.46302836082577,150.7180246431344,80.67648041794564,25.468306168955678,0.8034122948411095,20.661709111409436,71.97310685374578,119.89751567839994,131.62484566552303,111.4450068210499,90.5779090788892,97.85346230309551,126.47157629004505,146.58216077065845,131.27512541257056,87.57037982235306,41.957833547709015,18.807396079710088,22.608976854990033,47.86248525798692,87.06783062317118,119.12492223728623,117.01366934157886,61.59398113406132,-18.234233228246012,-75.64106462704694,-74.77660398050648,-35.51094224098597,4.705829607233682,17.183620550251362,10.212339546813382,1.8318955306094722,5.242197412586393,16.743154083231275,28.964674414915862,36.16666726418043,37.389041474072656,32.501705876484266,21.544569294459507,5.027540544577278,-16.49947156073722,-40.4465582108478,-60.383810594532406,-69.55131989764777,-66.4591773007196,-57.94747397660103,-51.39630108805977,-48.94574978540368,-46.02591120407851,-37.876876462254586,-25.508736658437556,-15.801582869034974,-15.685506145940963,-27.27059751410343,-48.79694796908552,-77.93464847462747,-107.17378996021034,-125.64446331856743,-123.95675940325236,-106.3007690261602,-83.82658295504552,-66.80429191105031,-59.75398656620564,-64.90575754094789,-81.8296954015932,-97.30589065785898,-94.34443376032323,-64.91541509790295,-32.668924995339694,-28.215053710642678,-65.30389143256252,-113.55552827802603,-135.64005428957535,-115.27755943281772,-77.2081335938401,-50.621866576630055,-49.02884810048636,-63.209167797442205,-82.3029152096351,-100.2601797867137,-116.27105088322423,-129.76561775597474,-140.13396956140423,-146.7261953529669,-148.8923840784464,-146.09262457733166,-137.82700557814496,-123.87561569576792,-105.78854342877275,-85.91587715673631,-68.06770513753872,-63.15411550466888,-84.17519626452486,-134.11103529367756,-183.16172033616567,-194.92733900075473,-156.837978758198,-109.95372693848367,-102.18467072809472,-147.3508971672327,-205.66249314703964,-233.71954540683328,-218.64214053131036,-181.18036494774242,-143.1443049231857,-116.16404656166196,-103.99967580133307,-109.41127841166781,-127.90893999061882,-151.1227459617603,-171.10278157144057,-182.46913188590952,-180.77188178845972,-164.90111597653413,-146.15691895883356,-138.6593750524371,-146.9885683798675,-153.2245828661944,-136.4575022361114,-94.61741001098198,-55.024389505921135,-46.4885238268198,-70.40989586740761,-99.66858830626552,-107.73468360385777,-92.71826399953534,-69.68941150854153,-52.24820791901766,-40.82473478896463,-30.03907344323852,-16.721304970504207,-7.661510220199489,-12.399769799476417,-32.39616407014364,-47.35077314559021,-33.563676887708425,13.21504509620172,64.37531345652678,89.1470491044638,82.5501732151206,67.26460723065065,65.52027286340854,76.84709209909488,85.39498719989024,78.78388070764959,70.0936954470817,83.03435452893063,130.84578135316042,185.63789961220027,209.5006332941357,185.58390668594075,145.25764437672842,126.1017712610028,140.42621254189726,165.56089373447503,177.60574066898698,175.70067949418262,178.3656366805899,202.2105390238521,242.12531364803908,282.01988800897743,308.0741898976048,317.4081474433169,310.32168911734516,293.0847437361226,287.31724046467934,316.7191088200343,382.2402786746188,451.1606802596816,489.7702441687288,495.99890136097565,495.3665831647777,511.26322128112406,541.2587477870966,569.993095139358,584.6461961776695,584.3479841283788,571.4983926079531,546.6873556265182,506.2948075913937,446.4306833106639,377.3249179967261,327.81744726989564,325.4882071619795,361.3171341198886,398.8741650092561,406.28923711805146,386.70228816024246,357.61325627943006,333.582080052518,318.97869849339077,315.9230510565958,319.4350776410538,311.84471859375844,275.0819147135153,212.18660725466725,146.8587379308574,102.07824891877681,86.10508286194454,99.43918287450651,137.3504925450252,172.91895594027665,173.24451760911325,125.73712258626801,61.85671639622524,18.11324505707489,8.176655084393133,19.676893495139666,38.733907811534664,50.82764606501041,41.038056800114646,0.9750890784616786,-46.13130751730387,-67.4911828795648,-49.95458637171214,-26.061566824173497,-33.85217253040537,-76.32645124285409,-114.99445016893696,-113.34621596697616,-82.67179474214754,-63.35123204239426,-85.7545728543464,-130.39186159920428,-163.12314212862475,-164.0784577205941,-145.05785107526572,-121.91136431081577,-104.33903895925323,-95.35091596224447,-97.33703566689837,-110.00743782155587,-131.61216157155468,-158.58124545497776,-179.85472739840043,-182.64264471261413,-165.77503408832854,-149.8019315918682,-156.27337266086397,-179.26939209990087,-187.9300240761895,-157.15530211517762,-109.31525909619813,-87.29992724804833,-113.21933814460135,-145.1635227003717,-129.99251116607775,-60.11633312419508,8.164982515536394,18.481407520572247,-27.27708565993271,-88.35052389058728,-129.77893334526016,-148.03233950250615,-148.93076714103154,-137.87424033508432,-119.24278244989546,-97.06641613703141,-70.24516332979329,-32.749045238570034,17.571917653820492,54.49770559681019,39.50829957676251,-41.60631867830671,-133.07616669402887,-167.9372612449297,-130.95861834966854,-72.31725326628293,-41.8881804873854,-43.844413735372655,-56.36596595759511,-61.882849321516915,-60.315075209868155,-55.722654215776856,-51.5255961378698,-50.143909975364295,-53.577603923176866,-59.0566853669352,-60.5101608780642,-53.470036208796955,-41.359316287174806,-29.897005212051226,-23.133106248065815,-21.994621820602333,-27.071553510715603,-38.954902050070814,-58.253667315839266,-83.48984832558017,-101.99544323212831,-97.4244493184251,-66.43586299236631,-32.73767978159594,-22.02489432834227,-33.84450038416071,-44.87949080471117,-36.865857544496976,-25.17259165159703,-37.09368326236654,-80.82712159612129,-123.28989494982125,-127.84799069270048,-93.71739526091915,-51.94809415216878,-30.055071920272894,-28.75631216975853,-39.275797550400966,-54.58550975179787,-71.35442949785283,-86.6515365412979,-96.50680965816173,-96.06422664224374,-83.12276429954909,-69.66039844271472,-72.20010388541414,-90.6458544367415,-93.05462289557727,-47.47938104493369,24.122900353711884,58.777251566125415,12.06870389102005
