,"Scan 00849"
"400","6393.428"
"401","6373.144"
"402","6357.704"
"403","6350.743"
"404","6355.872"
"405","6375.677"
"406","6404.096"
"407","6430.725"
"408","6445.2"
"409","6438.21"
"410","6413.233"
"411","6382.615"
"412","6358.799"
"413","6353.481"
"414","6364.891"
"415","6378.713"
"416","6380.244"
"417","6355.278"
"418","6303.158"
"419","6239.876"
"420","6182.35"
"421","6147.238"
"422","6141.963"
"423","6159.156"
"424","6190.157"
"425","6226.368"
"426","6260.485"
"427","6287.807"
"428","6303.995"
"429","6304.744"
"430","6288.959"
"431","6264.143"
"432","6239.192"
"433","6222.936"
"434","6221.073"
"435","6228.62"
"436","6238.332"
"437","6243.006"
"438","6237.291"
"439","6223.745"
"440","6207.066"
"441","6191.925"
"442","6182.112"
"443","6176.759"
"444","6173.42"
"445","6169.666"
"446","6163.503"
"447","6155.757"
"448","6148.417"
"449","6143.463"
"450","6142.667"
"451","6146.195"
"452","6153.433"
"453","6163.754"
"454","6176.219"
"455","6186.615"
"456","6188.866"
"457","6176.915"
"458","6145.578"
"459","6099.87"
"460","6051.513"
"461","6012.274"
"462","5993.035"
"463","5992.816"
"464","6001.797"
"465","6009.999"
"466","6008.072"
"467","5996.275"
"468","5982.863"
"469","5976.289"
"470","5984.465"
"471","6005.612"
"472","6029.079"
"473","6043.955"
"474","6039.881"
"475","6017.652"
"476","5989.114"
"477","5966.516"
"478","5961.6"
"479","5974.865"
"480","5994.907"
"481","6009.805"
"482","6008.035"
"483","5987.185"
"484","5955.024"
"485","5919.812"
"486","5889.639"
"487","5868.796"
"488","5857.172"
"489","5854.412"
"490","5860.072"
"491","5870.841"
"492","5879.99"
"493","5880.623"
"494","5866.075"
"495","5835.842"
"496","5796.86"
"497","5756.47"
"498","5721.835"
"499","5695.482"
"500","5674.358"
"501","5655.104"
"502","5634.461"
"503","5612.103"
"504","5591.172"
"505","5575"
"506","5566.75"
"507","5565.172"
"508","5563.932"
"509","5556.439"
"510","5536.349"
"511","5503.149"
"512","5462.768"
"513","5421.438"
"514","5385.278"
"515","5358.498"
"516","5343.298"
"517","5341.78"
"518","5355.751"
"519","5380.841"
"520","5406.646"
"521","5422.558"
"522","5418.603"
"523","5395.944"
"524","5365.774"
"525","5339.587"
"526","5328.113"
"527","5330.396"
"528","5335.915"
"529","5333.918"
"530","5314.633"
"531","5281.251"
"532","5246.496"
"533","5223.241"
"534","5222.814"
"535","5238.989"
"536","5254.154"
"537","5250.594"
"538","5213.244"
"539","5152.324"
"540","5092.336"
