,"Scan 00853"
"400","8911.215"
"401","8934.819"
"402","8977.316"
"403","9038.289"
"404","9117.322"
"405","9213.188"
"406","9317.589"
"407","9418.686"
"408","9504.701"
"409","9564.474"
"410","9593.809"
"411","9593.37"
"412","9563.915"
"413","9506.411"
"414","9426.314"
"415","9333.26"
"416","9236.977"
"417","9146.988"
"418","9068.099"
"419","8999.321"
"420","8939.316"
"421","8886.762"
"422","8840.813"
"423","8801.404"
"424","8768.529"
"425","8742.181"
"426","8720.539"
"427","8698.023"
"428","8668.61"
"429","8626.332"
"430","8570.45"
"431","8514.277"
"432","8473.384"
"433","8463.229"
"434","8491.762"
"435","8541.215"
"436","8588.391"
"437","8610.256"
"438","8590.995"
"439","8545.891"
"440","8498.617"
"441","8472.691"
"442","8485.972"
"443","8526.104"
"444","8570.557"
"445","8596.944"
"446","8586.719"
"447","8546.414"
"448","8492.874"
"449","8442.859"
"450","8411.27"
"451","8398.432"
"452","8397.516"
"453","8401.688"
"454","8404.333"
"455","8400.64"
"456","8386.848"
"457","8359.228"
"458","8314.972"
"459","8262.092"
"460","8215.725"
"461","8191.041"
"462","8201.695"
"463","8240.874"
"464","8286.481"
"465","8316.196"
"466","8309.172"
"467","8267.427"
"468","8212.021"
"469","8164.459"
"470","8145.168"
"471","8155.545"
"472","8179.591"
"473","8200.759"
"474","8203.274"
"475","8186.797"
"476","8166.271"
"477","8157.213"
"478","8174.43"
"479","8216.725"
"480","8265.964"
"481","8303.302"
"482","8310.522"
"483","8284.483"
"484","8238.854"
"485","8188.108"
"486","8146.332"
"487","8118.008"
"488","8096.472"
"489","8074.481"
"490","8045.04"
"491","8008.108"
"492","7971.929"
"493","7945.186"
"494","7936.2"
"495","7942.764"
"496","7949.978"
"497","7942.268"
"498","7904.633"
"499","7838.274"
"500","7763.897"
"501","7703.26"
"502","7677.401"
"503","7688.064"
"504","7714.107"
"505","7733.175"
"506","7723.606"
"507","7681.151"
"508","7621.637"
"509","7561.915"
"510","7518.33"
"511","7495.519"
"512","7485.186"
"513","7478.402"
"514","7466.563"
"515","7447.992"
"516","7428.26"
"517","7413.25"
"518","7408.596"
"519","7415.17"
"520","7429.177"
"521","7446.645"
"522","7463.704"
"523","7477.998"
"524","7488.529"
"525","7494.356"
"526","7494.562"
"527","7488.615"
"528","7476.291"
"529","7457.377"
"530","7431.8"
"531","7401.444"
"532","7369.625"
"533","7339.676"
"534","7314.671"
"535","7294.826"
"536","7278.495"
"537","7264.014"
"538","7249.918"
"539","7236.649"
"540","7225.727"
"541","7218.675"
"542","7216.568"
"543","7216.878"
"544","7215.338"
"545","7207.689"
"546","7190.45"
"547","7165.179"
"548","7135.499"
"549","7105.014"
"550","7077.074"
"551","7053.698"
"552","7036.453"
"553","7026.895"
"554","7025.99"
"555","7032.122"
"556","7042.981"
"557","7056.265"
"558","7070.075"
"559","7083.881"
"560","7097.456"
"561","7110.572"
"562","7122.239"
"563","7129.376"
"564","7128.557"
"565","7116.395"
"566","7093.408"
"567","7068.516"
"568","7051.689"
"569","7052.738"
"570","7073.024"
"571","7099.753"
"572","7118.841"
"573","7116.512"
"574","7089.029"
"575","7045.677"
"576","6996.568"
"577","6951.555"
"578","6915.416"
"579","6887.854"
"580","6868.362"
"581","6856.437"
"582","6851.701"
"583","6853.872"
