,"Scan 00868"
"400","8701.8"
"401","8668.096"
"402","8639.092"
"403","8618.648"
"404","8610.586"
"405","8617.879"
"406","8636.298"
"407","8657.997"
"408","8675.159"
"409","8680.636"
"410","8675.313"
"411","8665.653"
"412","8658.188"
"413","8659.252"
"414","8672.111"
"415","8697.182"
"416","8734.759"
"417","8784.974"
"418","8841.968"
"419","8892.514"
"420","8923.028"
"421","8920.176"
"422","8881.621"
"423","8822.663"
"424","8760.104"
"425","8710.573"
"426","8683.404"
"427","8672.806"
"428","8671.116"
"429","8670.741"
"430","8666.417"
"431","8659.093"
"432","8650.741"
"433","8643.319"
"434","8638.113"
"435","8634.106"
"436","8629.793"
"437","8623.677"
"438","8615.019"
"439","8606.351"
"440","8601.082"
"441","8602.605"
"442","8613.354"
"443","8630.657"
"444","8650.133"
"445","8667.42"
"446","8678.727"
"447","8683.896"
"448","8684.268"
"449","8681.177"
"450","8675.679"
"451","8666.535"
"452","8651.395"
"453","8627.906"
"454","8594.283"
"455","8554.16"
"456","8514.301"
"457","8481.442"
"458","8461.708"
"459","8454.13"
"460","8453.058"
"461","8452.802"
"462","8447.811"
"463","8434.08"
"464","8408.774"
"465","8369.1"
"466","8312.891"
"467","8248.381"
"468","8192.461"
"469","8162.174"
"470","8173.486"
"471","8222.905"
"472","8289.137"
"473","8350.356"
"474","8385.563"
"475","8389.389"
"476","8371.972"
"477","8344.061"
"478","8316.165"
"479","8294.52"
"480","8280.83"
"481","8276.575"
"482","8283.087"
"483","8298.003"
"484","8314.82"
"485","8326.856"
"486","8327.635"
"487","8315.859"
"488","8296.246"
"489","8273.827"
"490","8253.47"
"491","8235.804"
"492","8216.422"
"493","8190.63"
"494","8153.865"
"495","8104.595"
"496","8044.96"
"497","7977.299"
"498","7904.091"
"499","7832.67"
"500","7776.229"
"501","7748.241"
"502","7761.467"
"503","7808.173"
"504","7856.301"
"505","7872.558"
"506","7824.858"
"507","7712.384"
"508","7570.368"
"509","7435.856"
"510","7344.829"
"511","7309.072"
"512","7313.64"
"513","7342.271"
"514","7378.977"
"515","7412.348"
"516","7435.755"
"517","7442.832"
"518","7427.678"
"519","7394.01"
"520","7354.943"
"521","7323.914"
