,"Scan 00850"
"400","10551.33"
"401","10503.3"
"402","10493.88"
"403","10514.29"
"404","10555.84"
"405","10609.64"
"406","10664.85"
"407","10709.71"
"408","10732.52"
"409","10722.96"
"410","10687.51"
"411","10644.35"
"412","10611.74"
"413","10606.96"
"414","10629.37"
"415","10661.66"
"416","10686.01"
"417","10685.11"
"418","10655.87"
"419","10612.63"
"420","10570.71"
"421","10545.19"
"422","10540.9"
"423","10546.35"
"424","10548.61"
"425","10534.9"
"426","10501.3"
"427","10462.33"
"428","10434.69"
"429","10434.99"
"430","10470.83"
"431","10525.88"
"432","10579.87"
"433","10612.7"
"434","10610.37"
"435","10579.67"
"436","10531.79"
"437","10477.87"
"438","10427.82"
"439","10386.42"
"440","10357.06"
"441","10343.1"
"442","10346.41"
"443","10360.88"
"444","10377.73"
"445","10388.24"
"446","10385.14"
"447","10370.82"
"448","10351.61"
"449","10333.83"
"450","10323.1"
"451","10319.63"
"452","10321"
"453","10324.75"
"454","10328.37"
"455","10328.29"
"456","10320.34"
"457","10300.4"
"458","10264.89"
"459","10217.02"
"460","10164.45"
"461","10114.83"
"462","10075.48"
"463","10048.85"
"464","10033.82"
"465","10029.15"
"466","10033.55"
"467","10043.88"
"468","10055.55"
"469","10063.92"
"470","10064.58"
"471","10056.86"
"472","10043.53"
"473","10027.45"
"474","10011.4"
"475","9996.539"
"476","9982.382"
"477","9968.393"
"478","9954.071"
"479","9939.926"
"480","9927.519"
"481","9918.456"
"482","9914.259"
"483","9914.313"
"484","9915.6"
"485","9914.995"
"486","9909.482"
"487","9898.628"
"488","9885.003"
"489","9871.335"
"490","9860.226"
"491","9850.692"
"492","9837.481"
"493","9815.117"
"494","9778.325"
"495","9727.357"
"496","9669.138"
"497","9610.953"
"498","9559.9"
"499","9518.336"
"500","9482.896"
"501","9449.9"
"502","9415.778"
"503","9379.969"
"504","9345.49"
"505","9315.541"
"506","9293.195"
"507","9277.943"
"508","9265.162"
"509","9250.016"
"510","9227.862"
"511","9198.498"
"512","9166.638"
"513","9137.222"
"514","9115.021"
"515","9101.097"
"516","9092.631"
"517","9086.64"
"518","9080.218"
"519","9071.997"
"520","9062.094"
"521","9050.691"
"522","9038.069"
"523","9026.424"
"524","9019.68"
"525","9021.795"
"526","9036.221"
"527","9058.197"
"528","9076.255"
"529","9078.788"
"530","9055.195"
"531","9008.306"
"532","8950.808"
"533","8895.547"
"534","8854.48"
"535","8829.683"
"536","8816.818"
"537","8811.465"
"538","8809.32"
"539","8807.073"
"540","8802"
"541","8791.381"
"542","8773.211"
"543","8751.134"
"544","8731.518"
"545","8720.72"
"546","8723.499"
"547","8734.089"
"548","8742.457"
"549","8738.601"
"550","8715.506"
"551","8682.185"
"552","8653.022"
"553","8642.338"
"554","8659.578"
"555","8693.059"
"556","8725.359"
"557","8739.15"
"558","8723.381"
"559","8688.695"
"560","8650.419"
"561","8623.798"
"562","8617.892"
"563","8624.917"
"564","8634.25"
"565","8635.355"
"566","8623.615"
"567","8607.098"
"568","8595.486"
"569","8598.3"
"570","8616.487"
"571","8636.625"
"572","8643.975"
"573","8624.209"
"574","8576.486"
"575","8517.474"
"576","8464.941"
"577","8436.007"
"578","8434.39"
"579","8450.45"
"580","8474.004"
"581","8495.289"
"582","8510.124"
"583","8518.567"
"584","8520.782"
"585","8517.079"
"586","8509.208"
"587","8499.729"
"588","8491.205"
"589","8485.668"
"590","8481.639"
"591","8476.206"
"592","8466.466"
"593","8450.212"
"594","8428.464"
"595","8403.17"
"596","8376.273"
"597","8351.123"
"598","8335.594"
"599","8338.438"
"600","8368.329"
"601","8423.846"
"602","8481.251"
"603","8513.905"
"604","8495.649"
"605","8422.831"
"606","8326.322"
"607","8239.813"
"608","8195.895"
"609","8201.751"
"610","8237.494"
"611","8281.978"
"612","8315.126"
"613","8330.705"
"614","8332.628"
"615","8325.037"
"616","8312.063"
"617","8297.979"
"618","8287.114"
"619","8283.777"
"620","8290.508"
"621","8300.813"
"622","8305.347"
"623","8294.781"
"624","8264.737"
"625","8226.569"
"626","8194.73"
"627","8183.567"
"628","8198.599"
"629","8227.62"
"630","8256.328"
"631","8270.733"
"632","8266.935"
"633","8254.014"
"634","8241.891"
"635","8239.975"
"636","8249.766"
"637","8266.242"
"638","8284.201"
"639","8298.645"
"640","8306.21"
"641","8304.388"
"642","8290.683"
"643","8264.203"
"644","8231.99"
"645","8203.524"
"646","8188.254"
"647","8191.231"
"648","8204.957"
"649","8219.724"
"650","8225.93"
"651","8219.938"
"652","8208.161"
"653","8197.966"
"654","8196.38"
"655","8202.976"
"656","8209.771"
"657","8208.472"
"658","8191.933"
"659","8165.075"
"660","8140.064"
"661","8129.133"
"662","8141.243"
"663","8167.516"
"664","8192.981"
"665","8202.716"
"666","8188.156"
"667","8159.537"
"668","8130.531"
"669","8114.666"
"670","8117.725"
"671","8132.789"
"672","8151.783"
"673","8166.838"
"674","8173.884"
"675","8172.387"
"676","8161.953"
"677","8142.615"
"678","8118.208"
"679","8094.525"
"680","8077.368"
"681","8070.934"
"682","8072.492"
"683","8077.413"
"684","8081.104"
"685","8081.505"
"686","8082.239"
"687","8087.685"
"688","8102.014"
"689","8122.649"
"690","8138.976"
"691","8139.93"
"692","8116.092"
"693","8076.805"
"694","8043.428"
"695","8037.476"
"696","8073.605"
"697","8130.693"
"698","8175.959"
"699","8176.735"
"700","8118.2"
"701","8030.624"
"702","7951.246"
"703","7916.56"
"704","7938.078"
"705","7995.335"
"706","8065.813"
"707","8127.804"
"708","8168.716"
"709","8181.961"
"710","8161.076"
"711","8103.946"
"712","8030.797"
"713","7968.966"
"714","7945.676"
"715","7972.615"
"716","8024.815"
"717","8072.064"
"718","8085.027"
"719","8059.02"
"720","8017.714"
"721","7986.297"
"722","7987.218"
"723","8016.591"
"724","8055.708"
"725","8085.726"
"726","8092.442"
"727","8080.599"
"728","8059.791"
"729","8039.554"
"730","8026.303"
"731","8020.721"
"732","8022.878"
"733","8032.725"
"734","8048.081"
"735","8064.908"
"736","8079.12"
"737","8087.21"
"738","8089.476"
"739","8087.716"
"740","8083.738"
"741","8079.329"
"742","8076.255"
"743","8076.256"
"744","8080.967"
"745","8088.05"
"746","8090.381"
"747","8080.559"
"748","8052.775"
"749","8016.166"
"750","7988.058"
"751","7985.841"
"752","8019.392"
"753","8071.169"
"754","8117.385"
"755","8134.602"
"756","8117.773"
"757","8090.061"
"758","8076.987"
"759","8101.65"
"760","8157.34"
"761","8217.159"
"762","8253.865"
"763","8247.628"
"764","8211.579"
"765","8168.029"
"766","8139.117"
"767","8134.767"
"768","8143.214"
"769","8150.481"
"770","8143.598"
"771","8124.2"
"772","8104.985"
"773","8098.909"
"774","8115.603"
