,"Scan 00846"
"400","11261.07"
"401","11264.28"
"402","11257.25"
"403","11240.85"
"404","11215.95"
"405","11183.76"
"406","11148.52"
"407","11115.98"
"408","11091.88"
"409","11081.36"
"410","11082.39"
"411","11088.02"
"412","11091.2"
"413","11085.36"
"414","11072.05"
"415","11060.4"
"416","11059.76"
"417","11079.13"
"418","11117.57"
"419","11161.9"
"420","11198.29"
"421","11213.1"
"422","11201.42"
"423","11172.26"
"424","11135.84"
"425","11102.28"
"426","11078.05"
"427","11062.05"
"428","11052.27"
"429","11046.7"
"430","11043.43"
"431","11040.77"
"432","11037.11"
"433","11030.83"
"434","11021.39"
"435","11011.96"
"436","11006.46"
"437","11008.83"
"438","11021.48"
"439","11040.55"
"440","11060.43"
"441","11075.57"
"442","11081.34"
"443","11078"
"444","11067.5"
"445","11051.73"
"446","11032.86"
"447","11014.67"
"448","11001.62"
"449","10998.12"
"450","11007.5"
"451","11024.13"
"452","11038.03"
"453","11039.23"
"454","11018.9"
"455","10978.72"
"456","10926.42"
"457","10869.76"
"458","10816.26"
"459","10771.13"
"460","10738.02"
"461","10720.58"
"462","10721.8"
"463","10736.07"
"464","10751.35"
"465","10755.52"
"466","10737.4"
"467","10700.72"
"468","10661.62"
"469","10636.5"
"470","10640.8"
"471","10672.58"
"472","10714.01"
"473","10746.78"
"474","10753.36"
"475","10731.65"
"476","10694.83"
"477","10656.65"
"478","10630.42"
"479","10619.9"
"480","10618.78"
"481","10620.28"
"482","10617.81"
"483","10609.15"
"484","10596.91"
"485","10583.96"
"486","10573.07"
"487","10564.57"
"488","10555.99"
"489","10544.71"
"490","10528.17"
"491","10505.76"
"492","10479.14"
"493","10450.1"
"494","10420.41"
"495","10390.91"
"496","10361.39"
"497","10331.55"
"498","10301.14"
"499","10270.78"
"500","10242.2"
"501","10217.18"
"502","10197.38"
"503","10180.84"
"504","10161.32"
"505","10132.39"
"506","10087.88"
"507","10029.56"
"508","9968.338"
"509","9915.543"
"510","9882.161"
"511","9870.667"
"512","9874.14"
"513","9885.203"
"514","9896.589"
"515","9902.679"
"516","9899.579"
"517","9883.495"
"518","9850.963"
"519","9805.577"
"520","9757.812"
"521","9718.366"
"522","9697.314"
"523","9693.54"
"524","9695.853"
