,"Scan 00967"
"400","11258.03"
"401","11238.29"
"402","11214.19"
"403","11190.77"
"404","11173.06"
"405","11165.64"
"406","11169.21"
"407","11182.59"
"408","11204.55"
"409","11233.63"
"410","11264.91"
"411","11291.08"
"412","11304.84"
"413","11299.33"
"414","11275.71"
"415","11242.61"
"416","11208.87"
"417","11183.17"
"418","11170.11"
"419","11169.28"
"420","11179.98"
"421","11201.45"
"422","11229.6"
"423","11254.99"
"424","11267.74"
"425","11258.1"
"426","11224.98"
"427","11185.34"
"428","11158.3"
"429","11162.81"
"430","11206.66"
"431","11267.7"
"432","11318.95"
"433","11333.62"
"434","11296.36"
"435","11231"
"436","11169.67"
"437","11144.26"
"438","11176.66"
"439","11245.68"
"440","11318.49"
"441","11362.49"
"442","11352.27"
"443","11300.75"
"444","11233.74"
"445","11176.92"
"446","11151.99"
"447","11154.9"
"448","11170.99"
"449","11185.69"
"450","11186.4"
"451","11176.35"
"452","11166.52"
"453","11167.85"
"454","11189.48"
"455","11222.84"
"456","11249.27"
"457","11250.08"
"458","11208.92"
"459","11136.24"
"460","11060.22"
"461","11009.12"
"462","11008.76"
"463","11051.85"
"464","11106.35"
"465","11139.84"
"466","11122.06"
"467","11056.32"
"468","10973.84"
"469","10906.54"
"470","10884.68"
"471","10910.17"
"472","10958.93"
"473","11006.08"
"474","11027.76"
"475","11019.74"
"476","10997.31"
"477","10976.48"
"478","10972.62"
"479","10986.87"
"480","11005.28"
"481","11013.24"
"482","10996.72"
"483","10955.23"
"484","10903.4"
"485","10856.59"
"486","10829.73"
"487","10827.4"
"488","10842.2"
"489","10866.07"
"490","10891.06"
"491","10910"
"492","10916.65"
"493","10904.9"
"494","10868.89"
"495","10810.69"
"496","10741.99"
"497","10674.93"
"498","10621.37"
"499","10584.4"
"500","10556.61"
"501","10530"
"502","10496.75"
"503","10453.72"
"504","10403.26"
"505","10348.03"
"506","10290.7"
"507","10234.24"
"508","10181.96"
"509","10137.19"
"510","10103.1"
"511","10079.58"
"512","10062.83"
"513","10048.88"
"514","10033.9"
"515","10017.08"
"516","10000.75"
"517","9987.39"
"518","9979.399"
"519","9978.324"
"520","9984.85"
"521","9999.613"
"522","10022.97"
"523","10049.79"
"524","10069.97"
"525","10073.3"
"526","10050.38"
"527","10004.4"
"528","9948.874"
"529","9897.56"
"530","9863.392"
"531","9848.882"
"532","9848.887"
"533","9858.098"
"534","9871.339"
"535","9884.602"
"536","9894.64"
"537","9898.234"
"538","9892.57"
"539","9878.566"
"540","9859.264"
"541","9837.716"
"542","9816.746"
"543","9797.517"
"544","9780.381"
"545","9765.675"
"546","9753.954"
"547","9747.156"
"548","9747.793"
"549","9758.358"
"550","9779.799"
"551","9804.666"
"552","9822.692"
"553","9823.675"
"554","9801.117"
"555","9764.677"
"556","9728.381"
"557","9706.189"
"558","9708.072"
"559","9730.218"
"560","9765.833"
"561","9808.166"
"562","9849.215"
"563","9877.522"
"564","9881.089"
"565","9848.032"
"566","9778.422"
"567","9697.977"
"568","9635.639"
"569","9619.93"
"570","9657.419"
"571","9717.947"
"572","9767.969"
"573","9774.758"
"574","9731.743"
"575","9666.307"
"576","9607.993"
"577","9585.209"
"578","9603.08"
"579","9643.486"
"580","9687.373"
"581","9716.629"
"582","9725.837"
"583","9719.22"
"584","9701.22"
"585","9676.392"
"586","9650.557"
"587","9630.243"
"588","9621.965"
"589","9630.817"
"590","9652.588"
"591","9679.239"
"592","9702.751"
"593","9716.608"
"594","9721.177"
"595","9718.813"
"596","9711.87"
"597","9702.921"
"598","9695.281"
"599","9692.405"
"600","9697.719"
"601","9711.506"
"602","9727.115"
"603","9736.985"
"604","9733.684"
"605","9715.305"
"606","9688.43"
"607","9660.338"
"608","9638.172"
"609","9626.354"
"610","9626.403"
"611","9639.686"
"612","9667.017"
"613","9701.526"
"614","9730.714"
"615","9741.999"
"616","9724.887"
"617","9685.857"
"618","9639.742"
"619","9601.371"
"620","9582.396"
"621","9578.392"
"622","9579.813"
"623","9577.148"
"624","9564.854"
"625","9550.007"
"626","9542.184"
"627","9550.869"
"628","9578.216"
"629","9611.601"
"630","9636.67"
"631","9639.481"
"632","9619.835"
"633","9595.247"
"634","9584.357"
"635","9604.406"
"636","9650.445"
"637","9699.22"
"638","9727.002"
"639","9713.529"
"640","9668.241"
"641","9615.906"
"642","9581.337"
"643","9583.519"
"644","9612.769"
"645","9650.551"
"646","9678.401"
"647","9683.589"
"648","9669.724"
"649","9643.315"
"650","9610.85"
"651","9578.719"
"652","9553.175"
"653","9540.437"
"654","9546.371"
"655","9569.008"
"656","9598.427"
"657","9624.384"
"658","9637.899"
"659","9643.202"
"660","9652.462"
"661","9677.92"
"662","9727.619"
"663","9786.616"
"664","9832.141"
"665","9841.489"
"666","9803.53"
"667","9741.343"
"668","9684.265"
"669","9661.278"
"670","9682.484"
"671","9726.992"
"672","9771.102"
"673","9792.012"
"674","9784.26"
"675","9758.51"
"676","9726.013"
"677","9697.382"
"678","9677.811"
"679","9669.677"
"680","9675.324"
"681","9695.567"
"682","9724.53"
"683","9754.532"
"684","9777.928"
"685","9790.941"
"686","9798.461"
"687","9806.529"
"688","9821.012"
"689","9842.236"
"690","9863.933"
"691","9879.455"
"692","9882.695"
"693","9873.597"
"694","9855.974"
"695","9833.7"
"696","9810.759"
"697","9791.759"
"698","9781.505"
"699","9784.782"
"700","9802.744"
"701","9827.365"
"702","9849.202"
"703","9859.024"
"704","9854.817"
"705","9843.794"
"706","9833.758"
"707","9832.065"
"708","9840.825"
"709","9858.71"
"710","9884.322"
"711","9915.061"
"712","9942.082"
"713","9954.568"
"714","9941.75"
"715","9902.235"
"716","9856.774"
"717","9829.272"
"718","9842.849"
"719","9898.298"
"720","9970.747"
"721","10033.94"
"722","10064.03"
"723","10060.04"
"724","10033.9"
"725","9997.644"
"726","9961.691"
"727","9929.814"
"728","9904.089"
"729","9886.57"
"730","9878.547"
"731","9879.881"
"732","9890.286"
"733","9909.318"
"734","9933.757"
"735","9957.948"
"736","9976.174"
"737","9984.045"
"738","9985.74"
"739","9988.862"
"740","10000.99"
"741","10025.62"
"742","10055.09"
"743","10079.9"
"744","10090.86"
"745","10087.79"
"746","10081.42"
"747","10083.17"
"748","10102.81"
"749","10135.39"
"750","10167.82"
"751","10186.94"
"752","10184.28"
"753","10168.38"
"754","10151.66"
"755","10146.42"
"756","10157.5"
"757","10178.36"
"758","10201.53"
"759","10220.12"
"760","10234.91"
"761","10251.86"
"762","10277"
"763","10313.43"
"764","10351.14"
"765","10376.47"
"766","10375.91"
"767","10346.05"
"768","10301.53"
"769","10258.8"
"770","10233.56"
"771","10230.99"
"772","10248.28"
"773","10282.41"
"774","10329.52"
"775","10381.58"
"776","10429.29"
"777","10463.41"
"778","10480"
"779","10485.01"
"780","10485.49"
"781","10488.28"
"782","10497.21"
"783","10513.83"
"784","10539.59"
"785","10574.49"
"786","10611.26"
"787","10640.5"
"788","10652.87"
"789","10645.86"
"790","10629.19"
"791","10613.82"
"792","10610.07"
"793","10619.18"
"794","10635.89"
"795","10654.8"
"796","10671.1"
"797","10682.49"
"798","10687.38"
"799","10684.2"
"800","10674.5"
"801","10664.66"
"802","10661.47"
"803","10670.83"
"804","10688.74"
"805","10705.2"
"806","10710.13"
"807","10698.88"
"808","10685.57"
"809","10688.39"
"810","10724.93"
"811","10792.72"
"812","10864.07"
"813","10909.77"
"814","10905.46"
"815","10865.06"
"816","10820.43"
"817","10803.49"
"818","10830.55"
"819","10878.35"
"820","10917.48"
"821","10919.92"
"822","10884.97"
"823","10837.12"
"824","10801.79"
"825","10799.32"
"826","10823.64"
"827","10860.06"
"828","10893.97"
"829","10916.09"
"830","10926.32"
"831","10925.44"
"832","10914.66"
"833","10899.62"
"834","10888.71"
"835","10890.36"
"836","10908.92"
"837","10935.63"
"838","10959.07"
"839","10968.19"
"840","10961.86"
"841","10949.76"
"842","10942.12"
"843","10946.87"
"844","10958.27"
"845","10965.44"
"846","10957.62"
"847","10934.78"
"848","10916.89"
"849","10926.08"
"850","10981.89"
"851","11074.28"
"852","11174.34"
"853","11252.88"
"854","11289.05"
"855","11288.38"
"856","11261.57"
"857","11219.32"
"858","11172.06"
"859","11129.94"
"860","11103.11"
"861","11099.7"
"862","11117.17"
"863","11149.48"
"864","11190.59"
"865","11234.27"
"866","11274.08"
"867","11303.53"
"868","11317.1"
"869","11317.41"
"870","11311.33"
"871","11305.75"
"872","11306.62"
"873","11317.57"
"874","11341.93"
"875","11382.26"
"876","11430.63"
"877","11471"
"878","11487.17"
"879","11469.36"
"880","11430.95"
"881","11390.53"
"882","11366.27"
"883","11365.92"
"884","11386.04"
"885","11422.62"
"886","11470.51"
"887","11518.67"
"888","11554.11"
"889","11564.11"
"890","11549.15"
"891","11529.02"
"892","11525.08"
"893","11555.01"
"894","11609.26"
"895","11666.1"
"896","11703.82"
"897","11711.76"
"898","11700.68"
"899","11683.85"
"900","11673.74"
"901","11674.84"
"902","11686.97"
"903","11709.85"
"904","11740.82"
"905","11771.09"
"906","11790.94"
"907","11791.51"
"908","11776.12"
"909","11757"
"910","11746.62"
"911","11754.1"
"912","11778.11"
"913","11815.25"
"914","11861.96"
"915","11912.07"
"916","11957.04"
"917","11988.28"
"918","11998.48"
"919","11985.41"
"920","11948.04"
"921","11885.93"
"922","11812.89"
"923","11757.54"
"924","11749.18"
"925","11807.03"
"926","11904.89"
"927","12003.81"
"928","12065.67"
"929","12078.78"
"930","12062.37"
"931","12037.46"
"932","12022.05"
"933","12018.78"
"934","12025.42"
"935","12039.71"
"936","12058.09"
"937","12075.33"
"938","12086.11"
"939","12086.43"
"940","12079.72"
"941","12071.97"
"942","12069.09"
"943","12073.27"
"944","12081.67"
"945","12091.08"
"946","12098.52"
"947","12102.25"
"948","12100.96"
"949","12093.39"
"950","12080.21"
"951","12064.77"
"952","12050.62"
"953","12040.75"
"954","12035.1"
"955","12032.47"
"956","12031.67"
"957","12032.35"
"958","12035.26"
"959","12041.28"
"960","12050.69"
"961","12060.64"
"962","12067.15"
"963","12066.34"
"964","12059.2"
"965","12053.2"
"966","12056.21"
"967","12074.04"
"968","12101.27"
"969","12128.74"
"970","12147.46"
"971","12154.87"
"972","12156.34"
"973","12157.75"
"974","12163.31"
"975","12169.13"
"976","12168.89"
"977","12156.46"
"978","12131.11"
"979","12098.13"
"980","12063.18"
"981","12032.94"
"982","12018.52"
"983","12032.23"
"984","12085.43"
"985","12167.94"
"986","12248.44"
"987","12294.68"
"988","12286.02"
"989","12243.71"
"990","12198.38"
"991","12179.38"
"992","12193.46"
"993","12228.47"
"994","12271.61"
"995","12311.9"
"996","12343.61"
"997","12361.96"
"998","12362.94"
"999","12352.5"
"1000","12343.46"
"1001","12348.74"
"1002","12374.55"
"1003","12411.19"
"1004","12446.63"
"1005","12468.87"
"1006","12468.21"
"1007","12450.64"
"1008","12428.59"
"1009","12414.37"
"1010","12412.81"
"1011","12418.01"
"1012","12423.22"
"1013","12422.95"
"1014","12418.51"
"1015","12413.51"
"1016","12411.57"
"1017","12416.41"
"1018","12431.84"
"1019","12461.69"
"1020","12506.91"
"1021","12556.22"
"1022","12595.14"
"1023","12609.99"
"1024","12603.74"
"1025","12594.78"
"1026","12602.1"
"1027","12636.25"
"1028","12681.25"
"1029","12715.91"
"1030","12721.01"
"1031","12703.43"
"1032","12688.33"
"1033","12701.21"
"1034","12752.32"
"1035","12817.23"
"1036","12866.68"
"1037","12875.45"
"1038","12852.46"
"1039","12823.99"
"1040","12816.25"
"1041","12839.82"
"1042","12880.37"
"1043","12921.3"
"1044","12947.83"
"1045","12955.2"
"1046","12942.08"
"1047","12907.61"
"1048","12862.85"
"1049","12831.97"
"1050","12839.81"
"1051","12899.78"
"1052","12984.99"
"1053","13059.62"
"1054","13090.31"
"1055","13077.46"
"1056","13045.96"
"1057","13021.24"
"1058","13018"
"1059","13027.53"
"1060","13038.01"
"1061","13039.56"
"1062","13036.85"
"1063","13041.19"
"1064","13063.68"
"1065","13105.7"
"1066","13155.52"
"1067","13200.48"
"1068","13230.59"
"1069","13247.06"
"1070","13254.08"
"1071","13255.88"
"1072","13257.48"
"1073","13264.56"
"1074","13282.79"
"1075","13311.86"
"1076","13337.59"
"1077","13343.77"
"1078","13317.39"
"1079","13269.75"
"1080","13223.36"
"1081","13200.41"
"1082","13208.62"
"1083","13236.92"
"1084","13272.97"
"1085","13306.07"
"1086","13331.9"
"1087","13347.63"
"1088","13350.64"
"1089","13340.68"
"1090","13319.23"
"1091","13287.8"
"1092","13251.94"
"1093","13224.88"
"1094","13220.72"
"1095","13249.72"
"1096","13299.6"
"1097","13349.97"
"1098","13380.91"
"1099","13383.45"
"1100","13359.41"
"1101","13311.09"
"1102","13246.46"
"1103","13188.74"
"1104","13163.62"
"1105","13191.76"
"1106","13252.81"
"1107","13306.58"
"1108","13313.73"
"1109","13270.05"
"1110","13215.61"
"1111","13193.31"
"1112","13230.3"
"1113","13300.3"
"1114","13365.68"
"1115","13392.16"
"1116","13380.24"
"1117","13350.81"
"1118","13324.92"
"1119","13314.5"
"1120","13318.09"
"1121","13333.17"
"1122","13355.48"
"1123","13374.15"
"1124","13376.64"
"1125","13352.36"
"1126","13313.86"
"1127","13288.75"
"1128","13304.58"
"1129","13363.84"
"1130","13429.16"
"1131","13459.55"
"1132","13426.81"
"1133","13355.9"
"1134","13285.61"
"1135","13252.06"
"1136","13258.46"
"1137","13286.16"
"1138","13316.24"
"1139","13338.71"
"1140","13357.68"
"1141","13378.53"
"1142","13404.41"
"1143","13429.74"
"1144","13446.74"
"1145","13448.6"
"1146","13439.11"
"1147","13428.67"
"1148","13427.67"
"1149","13442.27"
"1150","13472.49"
"1151","13517.88"
"1152","13574.49"
"1153","13626.25"
"1154","13654.44"
"1155","13643.25"
"1156","13602.98"
"1157","13557.89"
"1158","13531.97"
"1159","13535.65"
"1160","13563.1"
"1161","13607.54"
"1162","13659.92"
"1163","13704.94"
"1164","13726.25"
"1165","13711.82"
"1166","13679.01"
"1167","13657.39"
"1168","13674.93"
"1169","13726.17"
"1170","13774.81"
"1171","13783.52"
"1172","13738.65"
"1173","13674.15"
"1174","13629.68"
"1175","13635.34"
"1176","13676.4"
"1177","13725.07"
"1178","13755.5"
"1179","13765.24"
"1180","13767.11"
"1181","13773.99"
"1182","13790.03"
"1183","13807.42"
"1184","13817.46"
"1185","13815.73"
"1186","13810.36"
"1187","13811.83"
"1188","13828.33"
"1189","13852.44"
"1190","13870.19"
"1191","13868.52"
"1192","13850.74"
"1193","13834.4"
"1194","13837.41"
"1195","13866.51"
"1196","13908.71"
"1197","13949.02"
"1198","13976.28"
"1199","13993.81"
"1200","14008.35"
"1201","14026"
"1202","14047.37"
"1203","14070.31"
"1204","14092.42"
"1205","14106.14"
"1206","14098.71"
"1207","14057.3"
"1208","13984.76"
"1209","13914.81"
"1210","13884.73"
"1211","13919.5"
"1212","13994.11"
"1213","14070.89"
"1214","14115.57"
"1215","14123.56"
"1216","14105.7"
"1217","14073.03"
"1218","14038.87"
"1219","14018.77"
"1220","14028.25"
"1221","14068.74"
"1222","14115.38"
"1223","14140.37"
"1224","14125.55"
"1225","14088.3"
"1226","14054.2"
"1227","14045.93"
"1228","14064.17"
"1229","14099.53"
"1230","14142.79"
"1231","14188.06"
"1232","14232.35"
"1233","14272.75"
"1234","14305.75"
"1235","14326.92"
"1236","14331.8"
"1237","14319.69"
"1238","14300.84"
"1239","14287.42"
"1240","14289.27"
"1241","14303.25"
"1242","14321.79"
"1243","14337.93"
"1244","14351.9"
"1245","14368.48"
"1246","14392.25"
"1247","14421.68"
"1248","14448.45"
"1249","14463.98"
"1250","14467.16"
"1251","14471.29"
"1252","14491.28"
"1253","14535.35"
"1254","14588.55"
"1255","14630.91"
"1256","14645.92"
"1257","14639.37"
"1258","14625.79"
"1259","14618.98"
"1260","14622.93"
"1261","14634.98"
"1262","14652.22"
"1263","14669.33"
"1264","14678.15"
"1265","14670.48"
"1266","14646.34"
"1267","14621.47"
"1268","14613.35"
"1269","14631.55"
"1270","14659.74"
"1271","14676.36"
"1272","14664.4"
"1273","14632.96"
"1274","14600.36"
"1275","14583.65"
"1276","14586.49"
"1277","14604.69"
"1278","14633.68"
"1279","14663.57"
"1280","14679.36"
"1281","14666.14"
"1282","14623.3"
"1283","14571.57"
"1284","14533.45"
"1285","14523.17"
"1286","14535.01"
"1287","14560.38"
"1288","14591.08"
"1289","14620.69"
"1290","14643.17"
"1291","14654.16"
"1292","14660.01"
"1293","14671.37"
"1294","14697.56"
"1295","14732.94"
"1296","14762.48"
"1297","14771.84"
"1298","14764.81"
"1299","14762.35"
"1300","14785.71"
"1301","14836.03"
"1302","14885.68"
"1303","14904.9"
"1304","14880.89"
"1305","14837.53"
"1306","14803.48"
"1307","14799.84"
"1308","14822.62"
"1309","14862.63"
"1310","14909.22"
"1311","14944.22"
"1312","14947.04"
"1313","14901.66"
"1314","14828.59"
"1315","14765.86"
"1316","14748.73"
"1317","14774.46"
"1318","14813.87"
"1319","14838.13"
"1320","14840.83"
"1321","14837.78"
"1322","14845.47"
"1323","14867.06"
"1324","14886.82"
"1325","14887.73"
"1326","14864.46"
"1327","14834.95"
"1328","14819.92"
"1329","14831.15"
"1330","14854.94"
"1331","14873.12"
"1332","14871.83"
"1333","14854.89"
"1334","14830.65"
"1335","14807.71"
"1336","14796.29"
"1337","14807.2"
"1338","14848.55"
"1339","14905.83"
"1340","14953.12"
"1341","14966.5"
"1342","14948.01"
"1343","14917.37"
"1344","14894.05"
"1345","14885.91"
"1346","14890.34"
"1347","14904.23"
"1348","14921.88"
"1349","14934.4"
"1350","14932.86"
"1351","14915.78"
"1352","14893.37"
"1353","14876.84"
"1354","14872.56"
"1355","14877.04"
"1356","14885.58"
"1357","14893.26"
"1358","14894.51"
"1359","14883.69"
"1360","14858.97"
"1361","14831.94"
"1362","14817.16"
"1363","14826.15"
"1364","14856.5"
"1365","14901.76"
"1366","14954.69"
"1367","15003.26"
"1368","15033.7"
"1369","15034.34"
"1370","15010.11"
"1371","14973.75"
"1372","14937.63"
"1373","14910.35"
"1374","14898.3"
"1375","14906.97"
"1376","14929.93"
"1377","14952.26"
"1378","14959.54"
"1379","14949.56"
"1380","14930.69"
"1381","14911.39"
"1382","14893.86"
"1383","14873.81"
"1384","14846.84"
"1385","14816.31"
"1386","14795.04"
"1387","14796.29"
"1388","14822.8"
"1389","14862.01"
"1390","14900.15"
"1391","14926.82"
"1392","14937.37"
"1393","14927.74"
"1394","14899.31"
"1395","14864.32"
"1396","14836.3"
"1397","14823.66"
"1398","14822.95"
"1399","14829.03"
"1400","14835.54"
"1401","14832.87"
"1402","14810.86"
"1403","14768.75"
"1404","14734.7"
"1405","14742.48"
"1406","14810.01"
"1407","14899.57"
"1408","14961.18"
"1409","14959.77"
"1410","14919.58"
"1411","14879.59"
"1412","14869.5"
"1413","14877.47"
"1414","14880.17"
"1415","14860.71"
"1416","14834.25"
"1417","14825.79"
"1418","14853.29"
"1419","14896.3"
"1420","14921.34"
"1421","14902.36"
"1422","14857.09"
"1423","14819.36"
"1424","14817.62"
"1425","14845.56"
"1426","14883.19"
"1427","14912.88"
"1428","14933.65"
"1429","14951.45"
"1430","14972.12"
"1431","15000.07"
"1432","15039.18"
"1433","15091.35"
"1434","15143.92"
"1435","15177.49"
"1436","15176.24"
"1437","15153.32"
"1438","15135.77"
"1439","15147.14"
"1440","15181.79"
"1441","15219.71"
"1442","15242.62"
"1443","15247.34"
"1444","15238.24"
"1445","15220.09"
"1446","15200.81"
"1447","15189.85"
"1448","15195.14"
"1449","15211.69"
"1450","15227.96"
"1451","15232.95"
"1452","15220.42"
"1453","15186.54"
"1454","15129.46"
"1455","15063.57"
"1456","15011.24"
"1457","14991.31"
"1458","14994.2"
"1459","14996.8"
"1460","14978.99"
"1461","14944.13"
"1462","14906.39"
"1463","14877.9"
"1464","14855.68"
"1465","14830.14"
"1466","14793.95"
"1467","14755.63"
"1468","14730.33"
"1469","14729.17"
"1470","14737.51"
"1471","14730.61"
"1472","14688.47"
"1473","14619.1"
"1474","14540.73"
"1475","14472.06"
"1476","14434.18"
"1477","14449"
"1478","14526.22"
"1479","14615.53"
"1480","14648.24"
"1481","14577.82"
"1482","14455.8"
"1483","14360.84"
"1484","14349.91"
"1485","14394.18"
"1486","14443.63"
"1487","14460.4"
"1488","14449.3"
"1489","14424.48"
"1490","14397.41"
"1491","14371.33"
"1492","14347.9"
"1493","14328"
"1494","14310.31"
"1495","14293.17"
"1496","14275"
"1497","14254.43"
"1498","14230.12"
"1499","14205.24"
"1500","14191.93"
"1501","14203.27"
"1502","14239.29"
"1503","14277.5"
"1504","14293.52"
"1505","14280.85"
"1506","14259.4"
"1507","14250.69"
"1508","14258.52"
"1509","14264.52"
"1510","14249.74"
"1511","14216.83"
"1512","14191.23"
"1513","14197.88"
"1514","14231.76"
"1515","14261.36"
"1516","14256.93"
"1517","14226.4"
"1518","14205.34"
"1519","14225.75"
"1520","14274.5"
"1521","14311.29"
"1522","14301.04"
"1523","14254.29"
"1524","14203.93"
"1525","14177.01"
"1526","14162.74"
"1527","14135.58"
"1528","14078.35"
"1529","14015.09"
"1530","13982.47"
"1531","14002.97"
"1532","14045.52"
"1533","14066.39"
"1534","14040.38"
"1535","13996.29"
"1536","13972.58"
"1537","13989.14"
"1538","14024.41"
"1539","14051.35"
"1540","14057.39"
"1541","14054.75"
"1542","14057.82"
"1543","14068.3"
"1544","14071.21"
"1545","14051.14"
"1546","14011.18"
"1547","13973.09"
"1548","13958.02"
"1549","13964.24"
"1550","13972.45"
"1551","13964.79"
"1552","13943.41"
"1553","13922.04"
"1554","13913.11"
"1555","13918.55"
"1556","13935.84"
"1557","13960.25"
"1558","13976.29"
"1559","13965.11"
"1560","13918.35"
"1561","13864.37"
"1562","13839.5"
"1563","13859.55"
"1564","13889.39"
"1565","13886.42"
"1566","13835.29"
"1567","13768.72"
"1568","13723.75"
"1569","13715.53"
"1570","13731.49"
"1571","13757.26"
"1572","13777.7"
"1573","13776.98"
"1574","13742.04"
"1575","13692.12"
"1576","13667.21"
"1577","13699.06"
"1578","13756.26"
"1579","13779.21"
"1580","13726.57"
"1581","13645.53"
"1582","13609.9"
"1583","13662.29"
"1584","13746.42"
"1585","13786.65"
"1586","13746.88"
"1587","13674.38"
"1588","13626.4"
"1589","13631.01"
"1590","13674.78"
"1591","13740.84"
"1592","13805.91"
"1593","13840.55"
"1594","13818.87"
"1595","13759.38"
"1596","13709.36"
"1597","13709.05"
"1598","13746.3"
"1599","13786.74"
"1600","13801.39"
"1601","13785.02"
"1602","13738.79"
"1603","13672.99"
"1604","13622.29"
"1605","13625.03"
"1606","13684.63"
"1607","13745.33"
"1608","13747.49"
"1609","13686.18"
"1610","13616.39"
"1611","13592.18"
"1612","13614.81"
"1613","13648.3"
"1614","13661.59"
"1615","13665.54"
"1616","13689.55"
"1617","13750.66"
"1618","13812.93"
"1619","13826.3"
"1620","13769.72"
"1621","13695.42"
"1622","13666.21"
"1623","13694.91"
"1624","13717.43"
"1625","13666.93"
"1626","13559.2"
"1627","13488.63"
"1628","13541.02"
"1629","13682.21"
"1630","13808.16"
"1631","13833.86"
"1632","13784.74"
"1633","13724.15"
"1634","13697.08"
"1635","13691.28"
"1636","13683.5"
"1637","13660.94"
"1638","13629.59"
"1639","13597.49"
"1640","13575.06"
"1641","13575.29"
"1642","13609"
"1643","13661.81"
"1644","13703.35"
"1645","13709.13"
"1646","13689.87"
"1647","13668.92"
"1648","13663.2"
"1649","13669.53"
"1650","13680.83"
"1651","13693.77"
"1652","13711.47"
"1653","13737.3"
"1654","13766.08"
"1655","13784.2"
"1656","13779.33"
"1657","13755.27"
"1658","13724.95"
"1659","13696.89"
