,"Scan 00960"
"400","10258.07"
"401","10264.53"
"402","10289.41"
"403","10319.09"
"404","10340.06"
"405","10340.58"
"406","10323.4"
"407","10298.61"
"408","10276.3"
"409","10265.72"
"410","10266.32"
"411","10270.77"
"412","10271.64"
"413","10261.87"
"414","10240.82"
"415","10213.86"
"416","10186.56"
"417","10164.34"
"418","10149.32"
"419","10139.59"
"420","10132.97"
"421","10127.34"
"422","10121.9"
"423","10117.99"
"424","10117.14"
"425","10120.85"
"426","10128.5"
"427","10135.05"
"428","10134.94"
"429","10122.64"
"430","10097.58"
"431","10072.39"
"432","10061.83"
"433","10080.56"
"434","10135.41"
"435","10206.33"
"436","10267.62"
"437","10293.78"
"438","10266.86"
"439","10201.62"
"440","10121.66"
"441","10050.39"
"442","10007.36"
"443","9991.616"
"444","9995.283"
"445","10010.52"
"446","10030.03"
"447","10049.71"
"448","10066.87"
"449","10078.78"
"450","10083.01"
"451","10079.11"
"452","10067.63"
"453","10049.13"
"454","10024.15"
"455","9993.15"
"456","9956.593"
"457","9914.912"
"458","9868.761"
"459","9821.383"
"460","9777.726"
"461","9742.737"
"462","9720.929"
"463","9710.95"
"464","9707.086"
"465","9703.539"
"466","9694.955"
"467","9682.732"
"468","9673.899"
"469","9675.611"
"470","9694.509"
"471","9727.888"
"472","9764.49"
"473","9792.803"
"474","9801.864"
"475","9791.435"
"476","9771.913"
"477","9754.094"
"478","9748.342"
"479","9755.555"
"480","9766.624"
"481","9771.991"
"482","9762.443"
"483","9736.663"
"484","9702.144"
"485","9666.808"
"486","9638.364"
"487","9619.561"
"488","9607.371"
"489","9598.475"
"490","9589.552"
"491","9577.104"
"492","9557.397"
"493","9526.713"
"494","9481.447"
"495","9421.449"
"496","9350.718"
"497","9273.481"
"498","9193.931"
"499","9115.86"
"500","9042.597"
"501","8977.414"
"502","8923.469"
"503","8880.604"
"504","8844.731"
"505","8811.556"
"506","8776.857"
"507","8737.953"
"508","8693.932"
"509","8643.98"
"510","8587.391"
"511","8526.216"
"512","8465.556"
"513","8410.642"
"514","8366.548"
"515","8335.168"
"516","8315.058"
"517","8304.624"
"518","8302.153"
"519","8303.144"
"520","8300.359"
"521","8286.485"
"522","8254.744"
"523","8208.062"
"524","8158.084"
"525","8116.709"
"526","8095.012"
"527","8091.3"
"528","8093.436"
"529","8089.04"
"530","8066.749"
"531","8028.675"
"532","7986.831"
"533","7953.387"
"534","7939.318"
"535","7942.043"
"536","7950.187"
"537","7952.285"
"538","7937.882"
"539","7905.934"
"540","7860.734"
"541","7806.604"
"542","7748.382"
"543","7695.222"
"544","7658.342"
"545","7648.917"
"546","7675.204"
"547","7726.242"
"548","7783.271"
"549","7827.596"
"550","7843.378"
"551","7829.94"
"552","7791.705"
"553","7733.085"
"554","7660.723"
"555","7591.12"
"556","7543.418"
"557","7536.666"
"558","7580.903"
"559","7654.948"
"560","7730.921"
"561","7781.092"
"562","7787.62"
"563","7759.65"
"564","7710.88"
"565","7654.926"
"566","7603.392"
"567","7563.628"
"568","7542.407"
"569","7546.359"
"570","7574.171"
"571","7611.202"
"572","7641.613"
"573","7649.907"
"574","7631.92"
"575","7598.171"
"576","7560.124"
"577","7528.874"
"578","7508.298"
"579","7495.076"
"580","7485.578"
"581","7476.491"
"582","7468.86"
"583","7467.04"
"584","7475.447"
"585","7497.503"
"586","7527.038"
"587","7552.476"
"588","7562.219"
"589","7546.995"
"590","7512.84"
"591","7472.081"
"592","7437.009"
"593","7417.616"
"594","7413.365"
"595","7420.659"
"596","7435.92"
"597","7455.175"
"598","7473.156"
"599","7484.352"
"600","7483.294"
"601","7468.3"
"602","7446.035"
"603","7424.263"
"604","7410.605"
"605","7405.886"
"606","7400.518"
"607","7384.055"
"608","7346.693"
"609","7294.262"
"610","7249.255"
"611","7234.9"
"612","7272.053"
"613","7349.533"
"614","7432.697"
"615","7486.482"
"616","7481.091"
