,"Scan 00964"
"400","14975.6"
"401","14960.14"
"402","14940.84"
"403","14927.12"
"404","14928.32"
"405","14952.26"
"406","14993.84"
"407","15041.51"
"408","15083.74"
"409","15109.6"
"410","15114.84"
"411","15099.93"
"412","15065.39"
"413","15012.13"
"414","14949.09"
"415","14892.59"
"416","14859.15"
"417","14864.66"
"418","14906.58"
"419","14959.75"
"420","14997.78"
"421","14994.74"
"422","14943.47"
"423","14866.87"
"424","14790.44"
"425","14739.41"
"426","14726.49"
"427","14738.49"
"428","14759.03"
"429","14771.87"
"430","14767.53"
"431","14754.58"
"432","14744.56"
"433","14748.91"
"434","14773.84"
"435","14807.61"
"436","14834.66"
"437","14839.58"
"438","14812.22"
"439","14765.28"
"440","14717.61"
"441","14687.92"
"442","14690.24"
"443","14713.42"
"444","14737.85"
"445","14744.04"
"446","14716.21"
"447","14662.76"
"448","14602.01"
"449","14552.23"
"450","14529.09"
"451","14527.91"
"452","14534.05"
"453","14532.89"
"454","14511.31"
"455","14470.55"
"456","14420.07"
"457","14369.36"
"458","14327.39"
"459","14297.56"
"460","14279.51"
"461","14272.85"
"462","14276.89"
"463","14286.72"
"464","14294.28"
"465","14291.48"
"466","14270.88"
"467","14235.08"
"468","14195.06"
"469","14162"
"470","14146.51"
"471","14149.62"
"472","14163.63"
"473","14180.52"
"474","14192.59"
"475","14197.17"
"476","14196.67"
"477","14193.67"
"478","14190.65"
"479","14187.61"
"480","14181.91"
"481","14170.8"
"482","14151.67"
"483","14125.55"
"484","14097.53"
"485","14072.88"
"486","14056.63"
"487","14047.89"
"488","14038.86"
"489","14021.38"
"490","13987.63"
"491","13938.55"
"492","13885.56"
"493","13840.64"
"494","13815.27"
"495","13807.42"
"496","13798.72"
"497","13769.92"
"498","13702.51"
"499","13598.47"
"500","13484.49"
"501","13388.59"
"502","13337.86"
"503","13335.25"
"504","13354.99"
"505","13369.8"
"506","13353.27"
"507","13300.98"
"508","13233.81"
"509","13173.97"
"510","13142.87"
"511","13143.65"
"512","13159.22"
"513","13171.52"
"514","13163.18"
"515","13131.46"
"516","13088.95"
"517","13048.86"
"518","13023.91"
"519","13016.61"
"520","13019.52"
"521","13024.82"
"522","13024.95"
"523","13016.74"
"524","13001"
"525","12978.65"
"526","12950.65"
"527","12918.68"
"528","12884.96"
"529","12851.73"
"530","12821.16"
"531","12794.44"
"532","12772.08"
"533","12754.57"
"534","12742.2"
"535","12733.01"
"536","12723.6"
"537","12710.54"
"538","12690.82"
"539","12665.2"
"540","12636.59"
"541","12607.9"
"542","12581.8"
"543","12559.05"
"544","12539.47"
"545","12522.91"
"546","12508.97"
"547","12495.9"
"548","12481.38"
"549","12463.1"
"550","12439.49"
"551","12412.86"
"552","12386.81"
"553","12364.95"
"554","12350.15"
"555","12342.23"
"556","12340.11"
"557","12342.77"
"558","12348.88"
"559","12356.07"
"560","12361.77"
"561","12363.44"
"562","12358.95"
"563","12347.31"
"564","12327.77"
"565","12299.56"
"566","12263.34"
"567","12222.8"
"568","12182.02"
"569","12145.04"
"570","12114.95"
"571","12093.29"
"572","12081.39"
"573","12080.55"
"574","12088.84"
"575","12100.17"
"576","12108.2"
"577","12106.91"
"578","12096.7"
"579","12084.43"
"580","12077.2"
"581","12081.42"
"582","12093.96"
"583","12104.44"
"584","12102.37"
"585","12078.96"
"586","12042.19"
"587","12009.44"
"588","11998.16"
"589","12021.88"
"590","12068.36"
"591","12114.82"
"592","12138.5"
"593","12122.92"
"594","12080.32"
"595","12031.29"
"596","11996.31"
"597","11988.86"
"598","12000.02"
"599","12016.43"
"600","12024.82"
"601","12017.8"
"602","12001.02"
"603","11981.86"
"604","11967.53"
"605","11959.35"
"606","11949.53"
"607","11929.54"
"608","11891.39"
"609","11840.26"
"610","11795.37"
"611","11776.58"
"612","11801.71"
"613","11861.27"
"614","11925.77"
"615","11965.36"
"616","11954.66"
"617","11904.36"
"618","11842.91"
"619","11798.8"
"620","11794.03"
"621","11817.93"
"622","11849.45"
"623","11867.59"
"624","11858.28"
"625","11829.44"
"626","11793.36"
"627","11762.25"
"628","11743.24"
"629","11733.28"
"630","11728.08"
"631","11723.48"
"632","11717.82"
"633","11712.78"
"634","11710.21"
"635","11711.87"
"636","11717.79"
"637","11726.57"
"638","11736.75"
"639","11746.96"
"640","11756.35"
"641","11764.35"
"642","11770.38"
"643","11773.83"
"644","11774"
"645","11770.11"
"646","11761.42"
"647","11748.15"
"648","11733.46"
"649","11720.98"
"650","11714.3"
"651","11714.32"
"652","11717.37"
"653","11719.36"
"654","11716.32"
"655","11706.72"
"656","11691.56"
"657","11671.91"
"658","11649.17"
"659","11628.13"
"660","11615.63"
"661","11618.48"
"662","11640.88"
"663","11672.46"
"664","11697.94"
"665","11702.05"
"666","11676.63"
"667","11634.44"
"668","11592.06"
"669","11565.89"
"670","11562.81"
"671","11574.04"
"672","11589.37"
"673","11598.92"
"674","11598.46"
"675","11589.01"
"676","11571.82"
"677","11548.51"
"678","11524.15"
"679","11505.6"
"680","11499.7"
"681","11511.46"
"682","11537.85"
"683","11573.65"
"684","11613.67"
