,"Scan 00944"
"400","15879.03"
"401","15863.47"
"402","15854.51"
"403","15854.88"
"404","15867.3"
"405","15893.49"
"406","15926.79"
"407","15956.33"
"408","15971.28"
"409","15961.94"
"410","15932.51"
"411","15896.77"
"412","15868.63"
"413","15861.3"
"414","15876.1"
"415","15903.26"
"416","15932.64"
"417","15954.39"
"418","15965.62"
"419","15972.04"
"420","15979.83"
"421","15995.04"
"422","16017.2"
"423","16035.36"
"424","16037.7"
"425","16012.53"
"426","15957.7"
"427","15890.93"
"428","15832.3"
"429","15801.73"
"430","15810.49"
"431","15846.71"
"432","15894.76"
"433","15939.11"
"434","15967.9"
"435","15981.67"
"436","15983.61"
"437","15976.92"
"438","15964.41"
"439","15947.35"
"440","15926.62"
"441","15903.07"
"442","15877.87"
"443","15853.99"
"444","15834.94"
"445","15824.25"
"446","15824.29"
"447","15829.81"
"448","15832.46"
"449","15823.93"
"450","15797.47"
"451","15758.69"
"452","15719.31"
"453","15690.98"
"454","15683.75"
"455","15692.07"
"456","15701.43"
"457","15697.34"
"458","15666.89"
"459","15615.54"
"460","15560.9"
"461","15520.64"
"462","15510.95"
"463","15527.63"
"464","15551.31"
"465","15562.38"
"466","15542.55"
"467","15494.34"
"468","15437.57"
"469","15392.46"
"470","15378.18"
"471","15395.17"
"472","15426.77"
"473","15455.76"
"474","15465.7"
"475","15454.99"
"476","15436.77"
"477","15424.75"
"478","15432.01"
"479","15457.73"
"480","15486.41"
"481","15501.92"
"482","15488.68"
"483","15444.87"
"484","15383.98"
"485","15320.21"
"486","15267.49"
"487","15232.8"
"488","15215.08"
"489","15212.82"
"490","15224.42"
"491","15244.09"
"492","15261.08"
"493","15264.43"
"494","15243.47"
"495","15196.58"
"496","15132.97"
"497","15062.47"
"498","14994.71"
"499","14934.82"
"500","14882.54"
"501","14837.27"
"502","14798.41"
"503","14764.15"
"504","14731.33"
"505","14696.71"
"506","14657.07"
"507","14609.5"
"508","14551.39"
"509","14480.16"
"510","14393.57"
"511","14297.74"
"512","14208.11"
"513","14140.52"
"514","14110.02"
"515","14114.21"
"516","14132.41"
"517","14143.22"
"518","14126.24"
"519","14081.51"
"520","14029.04"
"521","13989.55"
"522","13982.55"
"523","14006.02"
"524","14038.5"
"525","14057.98"
"526","14043.76"
"527","13995.52"
"528","13929.58"
"529","13862.69"
"530","13810.58"
"531","13776.2"
"532","13753.1"
"533","13734.6"
"534","13714.69"
"535","13694.25"
"536","13678.67"
"537","13673.39"
"538","13682.74"
"539","13700.42"
"540","13714.18"
"541","13711.71"
"542","13682.96"
"543","13635.43"
"544","13585.12"
"545","13548.01"
"546","13537.41"
"547","13549.21"
"548","13572.22"
"549","13595.28"
"550","13608.89"
"551","13612.29"
"552","13607.63"
"553","13597.11"
"554","13582.58"
"555","13564.56"
"556","13543.21"
"557","13518.69"
"558","13492.25"
"559","13469"
"560","13454.87"
"561","13455.76"
"562","13472.98"
"563","13495.36"
"564","13509.62"
"565","13502.61"
"566","13469.86"
"567","13425.49"
"568","13386.01"
"569","13367.71"
"570","13376.8"
"571","13402.71"
"572","13433.28"
"573","13456.53"
"574","13464.7"
"575","13455.53"
"576","13427.13"
"577","13377.95"
"578","13314.58"
"579","13251.64"
"580","13204.08"
"581","13185.8"
"582","13196.46"
"583","13224.91"
"584","13259.77"
"585","13290.64"
"586","13315.95"
"587","13339.17"
"588","13363.81"
"589","13392.17"
"590","13418.54"
"591","13433.96"
"592","13429.46"
"593","13399.54"
"594","13354.53"
"595","13309.37"
"596","13278.92"
"597","13272.82"
"598","13283.98"
"599","13302.03"
"600","13316.63"
"601","13320.54"
"602","13313.25"
"603","13295.16"
"604","13266.74"
"605","13230.59"
"606","13192.71"
"607","13159.35"
"608","13136.62"
"609","13127.96"
"610","13133.92"
"611","13154.94"
"612","13190.96"
"613","13235.22"
"614","13276.05"
"615","13301.74"
"616","13302.37"
"617","13283.01"
"618","13256.05"
"619","13233.88"
"620","13225.84"
"621","13225.79"
"622","13222.65"
"623","13205.36"
"624","13167.84"
"625","13119.7"
"626","13073.67"
"627","13042.4"
"628","13032.31"
"629","13037.33"
"630","13049.95"
"631","13062.75"
"632","13072.6"
"633","13081.79"
"634","13093"
