,"Scan 00886"
"400","12425.38"
"401","12446.3"
"402","12470.53"
"403","12499.21"
"404","12533.47"
"405","12573.66"
"406","12613.52"
"407","12643.45"
"408","12653.88"
"409","12636.34"
"410","12595.36"
"411","12544.56"
"412","12497.63"
"413","12467.62"
"414","12456.97"
"415","12458.14"
"416","12463.29"
"417","12464.7"
"418","12456.97"
"419","12437.57"
"420","12404.16"
"421","12354.46"
"422","12291.04"
"423","12224.2"
"424","12164.87"
"425","12123.86"
"426","12106.34"
"427","12105.73"
"428","12114.01"
"429","12123.26"
"430","12127.6"
"431","12126.66"
"432","12121"
"433","12111.18"
"434","12097.99"
"435","12083.19"
"436","12068.68"
"437","12056.38"
"438","12047.19"
"439","12037.7"
"440","12023.33"
"441","11999.55"
"442","11963.85"
"443","11924.81"
"444","11894.71"
"445","11885.75"
"446","11907.31"
"447","11950.03"
"448","11996.93"
"449","12031.08"
"450","12037.78"
"451","12019.69"
"452","11988.04"
"453","11954.01"
"454","11927.66"
"455","11908.14"
"456","11888.36"
"457","11861.2"
"458","11820.48"
"459","11770.9"
"460","11724.33"
"461","11692.68"
"462","11686.79"
"463","11703"
"464","11726.79"
"465","11743.49"
"466","11739.41"
"467","11716.1"
"468","11687.79"
"469","11669"
"470","11673.32"
"471","11697.55"
"472","11723.07"
"473","11730.84"
"474","11702.84"
"475","11642.69"
"476","11575.38"
"477","11526.68"
"478","11521.26"
"479","11559.37"
"480","11615.39"
"481","11662.59"
"482","11675.08"
"483","11646.42"
"484","11591.82"
"485","11527.59"
"486","11469.65"
"487","11426.11"
"488","11395.92"
"489","11377.57"
"490","11369.51"
"491","11369.57"
"492","11374.87"
"493","11382.49"
"494","11389.49"
"495","11392.09"
"496","11385.52"
"497","11364.94"
"498","11325.75"
"499","11270.38"
"500","11209.67"
"501","11154.94"
"502","11117.07"
"503","11096.17"
"504","11079.51"
"505","11053.7"
"506","11005.81"
"507","10935.22"
"508","10855.45"
"509","10780.74"
"510","10724.88"
"511","10691.61"
"512","10673.51"
"513","10662.62"
"514","10651.3"
"515","10638.4"
"516","10629.56"
"517","10630.73"
"518","10647.39"
"519","10675.68"
"520","10702.62"
"521","10714.86"
"522","10699.94"
"523","10660.1"
"524","10610.83"
"525","10568.02"
"526","10546.63"
"527","10547.07"
"528","10557.91"
"529","10567.41"
"530","10564.54"
"531","10547.44"
"532","10520.95"
"533","10490.07"
"534","10459.63"
"535","10433.07"
"536","10412.89"
"537","10401.55"
"538","10400.75"
"539","10404.6"
"540","10402.9"
"541","10385.49"
"542","10344.42"
"543","10289.65"
"544","10239.73"
"545","10213.2"
"546","10224.77"
"547","10264.05"
"548","10310.48"
"549","10343.56"
"550","10346.8"
"551","10325.19"
"552","10290.92"
"553","10256.14"
"554","10230.54"
"555","10213.3"
"556","10200.69"
"557","10189.02"
"558","10175.85"
"559","10163.06"
"560","10153.44"
"561","10149.79"
"562","10153.77"
"563","10164.02"
"564","10178.65"
"565","10195.79"
"566","10212.62"
"567","10224.27"
"568","10225.63"
"569","10211.69"
"570","10182.36"
"571","10145.78"
"572","10110.89"
"573","10086.38"
"574","10074.6"
"575","10069.62"
"576","10064.96"
"577","10054.43"
"578","10036.99"
"579","10016.81"
"580","9998.258"
"581","9985.441"
"582","9978.849"
"583","9976.233"
"584","9975.288"
"585","9973.927"
"586","9972.145"
"587","9971.112"
"588","9972.012"
"589","9975.738"
"590","9981.29"
"591","9986.895"
"592","9990.776"
"593","9991.497"
"594","9989.133"
