,"Scan 00875"
"400","7527.561"
"401","7362.716"
"402","7160.907"
"403","6948.213"
"404","6750.524"
"405","6590.738"
"406","6467.421"
"407","6366.843"
"408","6275.275"
"409","6180.75"
"410","6093.018"
"411","6036.891"
"412","6037.304"
"413","6117.897"
"414","6279.169"
"415","6500.069"
"416","6758.863"
"417","7033.964"
"418","7303.451"
"419","7544.956"
"420","7736.232"
"421","7855.492"
"422","7901.229"
"423","7904.495"
"424","7899.085"
"425","7918.448"
"426","7978.174"
"427","8056.795"
"428","8128.338"
"429","8167.039"
"430","8160.955"
"431","8135.154"
"432","8120.701"
"433","8148.446"
"434","8235.424"
"435","8351.46"
"436","8456.384"
"437","8510.313"
"438","8485.837"
"439","8409.3"
"440","8321.554"
"441","8263.167"
"442","8265.867"
"443","8314.218"
"444","8376.881"
"445","8422.721"
"446","8425.577"
"447","8391.702"
"448","8340.685"
"449","8292.018"
"450","8262.96"
"451","8253.195"
"452","8253.783"
"453","8255.779"
"454","8251.073"
"455","8239.341"
"456","8224.733"
"457","8211.43"
"458","8203.11"
"459","8197.764"
"460","8189.613"
"461","8172.857"
"462","8142.402"
"463","8102.843"
"464","8066.01"
"465","8043.829"
"466","8047.293"
"467","8072.62"
"468","8103.73"
"469","8124.271"
"470","8118.8"
"471","8088.098"
"472","8047.786"
"473","8013.933"
"474","8001.978"
"475","8015.039"
"476","8044.029"
"477","8079.393"
"478","8111.697"
"479","8133.328"
"480","8138.582"
"481","8121.884"
"482","8078.202"
"483","8017.131"
"484","7964.606"
"485","7947.278"
"486","7990.639"
"487","8089.172"
"488","8201.346"
"489","8283.84"
"490","8294.641"
"491","8226.137"
"492","8111.695"
"493","7986.897"
"494","7886.445"
"495","7822.458"
"496","7779.842"
"497","7741.956"
"498","7692.634"
"499","7628.315"
"500","7560.602"
"501","7501.942"
"502","7464.421"
"503","7450.729"
"504","7452.42"
"505","7460.438"
"506","7466.04"
"507","7468.218"
"508","7474.896"
"509","7494.442"
"510","7534.584"
"511","7586.189"
"512","7621.473"
"513","7611.833"
"514","7530.226"
"515","7385.016"
"516","7221.628"
"517","7086.998"
