,"Scan 00879"
"400","11318.44"
"401","11334.5"
"402","11350.6"
"403","11363.58"
"404","11370.31"
"405","11368.11"
"406","11358.23"
"407","11343.88"
"408","11328.25"
"409","11314.28"
"410","11301.97"
"411","11289.22"
"412","11273.94"
"413","11254.26"
"414","11233.53"
"415","11219.88"
"416","11221.57"
"417","11246.48"
"418","11290.53"
"419","11334.98"
"420","11360.3"
"421","11347.35"
"422","11293.24"
"423","11221.25"
"424","11156.83"
"425","11125.2"
"426","11137.37"
"427","11174.96"
"428","11215.99"
"429","11238.67"
"430","11230.88"
"431","11206.36"
"432","11183.09"
"433","11178.9"
"434","11204.59"
"435","11246.93"
"436","11287.57"
"437","11308.32"
"438","11296.42"
"439","11262.66"
"440","11224.16"
"441","11197.94"
"442","11197.2"
"443","11214.92"
"444","11237.22"
"445","11250.32"
"446","11242.52"
"447","11215.59"
"448","11176.82"
"449","11133.5"
"450","11092.26"
"451","11054.75"
"452","11020.19"
"453","10987.79"
"454","10957.17"
"455","10932.28"
"456","10919.53"
"457","10925.32"
"458","10954.97"
"459","11001.52"
"460","11049.89"
"461","11084.94"
"462","11092.5"
"463","11070.75"
"464","11027.14"
"465","10969.26"
"466","10904.79"
"467","10843.16"
"468","10795.26"
"469","10771.96"
"470","10783.3"
"471","10823.9"
"472","10874.31"
"473","10914.68"
"474","10926.04"
"475","10907.47"
"476","10875.88"
"477","10848.84"
"478","10843.24"
"479","10860.82"
"480","10887.24"
"481","10907.5"
"482","10907.1"
"483","10883.5"
"484","10847.55"
"485","10810.74"
"486","10784.25"
"487","10772.18"
"488","10770.36"
"489","10774.2"
"490","10779.15"
"491","10781.43"
"492","10778.15"
"493","10766.53"
"494","10743.79"
"495","10708.36"
"496","10660.09"
"497","10598.91"
"498","10524.88"
"499","10443.02"
"500","10364.25"
"501","10299.82"
"502","10260.56"
"503","10247.33"
"504","10249.11"
"505","10254.24"
"506","10251.33"
"507","10234.98"
"508","10206.7"
"509","10168.35"
"510","10121.89"
"511","10070.97"
"512","10021.23"
"513","9978.347"
"514","9947.783"
"515","9930.204"
"516","9921.227"
"517","9916.266"
"518","9910.87"
"519","9903.347"
"520","9894.67"
"521","9885.92"
"522","9878.169"
"523","9872.267"
"524","9868.876"
"525","9868.646"
"526","9871.993"
"527","9875.488"
"528","9872.564"
"529","9856.597"
"530","9821.818"
"531","9774.109"
"532","9727.909"
"533","9697.769"
"534","9696.635"
"535","9719.239"
"536","9748.492"
"537","9767.197"
"538","9759.941"
"539","9728.122"
"540","9682.65"
"541","9634.489"
"542","9593.465"
"543","9560.586"
"544","9532.583"
"545","9506.171"
"546","9478.715"
"547","9451.839"
"548","9428.906"
"549","9413.253"
"550","9407.105"
"551","9406.624"
"552","9405.938"
"553","9399.208"
"554","9382.858"
"555","9363.136"
"556","9348.954"
"557","9349.185"
"558","9368.378"
"559","9396.114"
"560","9418.763"
"561","9422.768"
"562","9401.464"
"563","9367.022"
"564","9334.767"
"565","9319.898"
"566","9328.951"
"567","9349.868"
"568","9368.238"
"569","9369.843"
"570","9350.191"
"571","9321.056"
"572","9295.725"
"573","9287.177"
"574","9298.887"
"575","9321.988"
"576","9346.825"
"577","9364.084"
"578","9371.454"
"579","9373.615"
"580","9375.521"
"581","9381.867"
"582","9393.646"
"583","9409.054"
"584","9426.229"
"585","9443.253"
"586","9457.684"
"587","9466.781"
"588","9467.813"
"589","9458.702"
"590","9441.727"
"591","9420.945"
"592","9400.406"
"593","9383.03"
"594","9366.526"
"595","9347.1"
"596","9320.97"
"597","9287.084"
"598","9253.126"
"599","9228.5"
"600","9222.539"
"601","9237.941"
"602","9262.738"
"603","9283.053"
"604","9285.177"
"605","9262.794"
"606","9220.907"
"607","9165.463"
"608","9102.505"
"609","9041.086"
"610","8993.483"
"611","8972.082"
"612","8988.005"
"613","9035.258"
"614","9095.312"
"615","9149.413"
"616","9180.647"
"617","9186.803"
"618","9172.909"
"619","9144.03"
"620","9105.516"
"621","9064.281"
"622","9027.716"
"623","9003.183"
"624","8995.063"
"625","8998.23"
"626","9005.686"
