,"Scan 00874"
"400","9496.174"
"401","9507.935"
"402","9498.541"
"403","9478.182"
"404","9456.983"
"405","9443.87"
"406","9438.076"
"407","9433.919"
"408","9425.727"
"409","9408.384"
"410","9383.545"
"411","9357.563"
"412","9336.843"
"413","9327.515"
"414","9331.15"
"415","9345.06"
"416","9366.403"
"417","9392.357"
"418","9419.565"
"419","9444.019"
"420","9461.699"
"421","9468.67"
"422","9465.065"
"423","9457.543"
"424","9453.307"
"425","9459.476"
"426","9477.582"
"427","9497.536"
"428","9507.857"
"429","9497.159"
"430","9461.254"
"431","9415.263"
"432","9377.423"
"433","9365.843"
"434","9391.188"
"435","9438.699"
"436","9488.219"
"437","9519.746"
"438","9518.753"
"439","9494.294"
"440","9461.791"
"441","9436.572"
"442","9430.835"
"443","9440.187"
"444","9454.633"
"445","9464.244"
"446","9460.515"
"447","9444.174"
"448","9419.769"
"449","9391.817"
"450","9364.669"
"451","9341.454"
"452","9324.697"
"453","9316.899"
"454","9320.062"
"455","9331.295"
"456","9344.907"
"457","9355.21"
"458","9356.951"
"459","9349.723"
"460","9336.313"
"461","9319.553"
"462","9302.044"
"463","9283.34"
"464","9260.722"
"465","9231.429"
"466","9193.161"
"467","9151.121"
"468","9116.75"
"469","9101.612"
"470","9116.374"
"471","9155.282"
"472","9197.573"
"473","9222.045"
"474","9208.635"
"475","9160.268"
"476","9102.657"
"477","9062.342"
"478","9064.724"
"479","9109.862"
"480","9170.991"
"481","9220.199"
"482","9230.465"
"483","9195.476"
"484","9132.034"
"485","9058.062"
"486","8991.127"
"487","8941.062"
"488","8908.716"
"489","8894.43"
"490","8898.413"
"491","8916.522"
"492","8939.435"
"493","8957.576"
"494","8961.574"
"495","8946.972"
"496","8915.248"
"497","8868.216"
"498","8807.79"
"499","8739.298"
"500","8672.191"
"501","8616.117"
"502","8580.332"
"503","8563.384"
"504","8551.111"
"505","8528.688"
"506","8481.814"
"507","8409.614"
"508","8326.706"
"509","8248.472"
"510","8189.924"
"511","8157.676"
"512","8149.065"
"513","8160.96"
"514","8190.052"
"515","8228.017"
"516","8261.283"
"517","8276.106"
"518","8259.449"
"519","8212.56"
"520","8150.632"
"521","8089.364"
"522","8043.881"
"523","8019.762"
"524","8013.995"
"525","8023.269"
"526","8043.979"
"527","8067.33"
"528","8080.274"
"529","8069.712"
"530","8023.986"
"531","7950.906"
"532","7872.558"
"533","7811.249"
"534","7787.205"
"535","7797.433"
"536","7823.854"
"537","7848.229"
"538","7854.012"
"539","7840.476"
"540","7815.854"
"541","7788.435"
"542","7766.007"
"543","7752.546"
"544","7750.182"
"545","7761.011"
"546","7785.459"
"547","7812.792"
"548","7827.765"
"549","7815.186"
"550","7764.79"
"551","7692.79"
"552","7624.259"
"553","7584.163"
"554","7590.04"
"555","7627.283"
"556","7672.553"
"557","7702.631"
"558","7701.895"
"559","7680.987"
"560","7656.217"
"561","7643.805"
"562","7653.085"
"563","7674.589"
"564","7695.694"
"565","7703.878"
"566","7693.624"
"567","7674.438"
"568","7657.735"
"569","7654.763"
"570","7668.166"
"571","7686.181"
"572","7695.724"
"573","7684.019"
"574","7648.435"
"575","7599.494"
"576","7548.556"
"577","7506.695"
"578","7479.491"
"579","7467.049"
"580","7469.228"
"581","7485.657"
"582","7512.485"
