,"Scan 00872"
"400","5338.734"
"401","5352.828"
"402","5374.926"
"403","5401.653"
"404","5429.654"
"405","5455.856"
"406","5479.365"
"407","5500.396"
"408","5519.175"
"409","5535.687"
"410","5546.907"
"411","5547.715"
"412","5532.993"
"413","5498.075"
"414","5447.042"
"415","5392.109"
"416","5345.72"
"417","5319.972"
"418","5317.853"
"419","5331.167"
"420","5351.083"
"421","5368.857"
"422","5377.734"
"423","5374.105"
"424","5354.668"
"425","5316.19"
"426","5261.505"
"427","5206.131"
"428","5167.077"
"429","5161.21"
"430","5195.818"
"431","5252.53"
"432","5308.813"
"433","5342.298"
"434","5338.383"
"435","5308.949"
"436","5271.502"
"437","5243.433"
"438","5237.464"
"439","5246.327"
"440","5257.333"
"441","5257.888"
"442","5238.671"
"443","5207.934"
"444","5179.841"
"445","5168.462"
"446","5184.833"
"447","5219.99"
"448","5256.772"
"449","5278.104"
"450","5269.261"
"451","5234.138"
"452","5185.754"
"453","5137.106"
"454","5100.098"
"455","5076.442"
"456","5061.995"
"457","5052.572"
"458","5044.332"
"459","5037.336"
"460","5034.221"
"461","5037.651"
"462","5049.759"
"463","5065.21"
"464","5073.105"
"465","5062.477"
"466","5023.369"
"467","4961.903"
"468","4897.58"
"469","4850.189"
"470","4838.491"
"471","4863.174"
"472","4908.4"
"473","4957.811"
"474","4995.569"
"475","5015.396"
"476","5020.494"
"477","5014.451"
"478","5000.832"
"479","4983.149"
"480","4964.868"
"481","4949.425"
"482","4940.12"
"483","4936.922"
"484","4936.08"
"485","4933.663"
"486","4925.903"
"487","4913.189"
"488","4900.741"
"489","4894.023"
"490","4898.288"
"491","4912.885"
"492","4930.147"
"493","4942.032"
"494","4940.676"
"495","4922.596"
"496","4889.583"
"497","4843.737"
"498","4787.219"
"499","4724.786"
"500","4664.314"
"501","4613.829"
"502","4581.005"
"503","4563.855"
"504","4548.917"
"505","4522.141"
"506","4470.067"
"507","4395.084"
"508","4317.845"
"509","4259.909"
"510","4241.997"
"511","4264.728"
"512","4306.493"
"513","4344.644"
"514","4357.333"
"515","4339.746"
"516","4304.897"
"517","4266.576"
"518","4238.047"
"519","4222.656"
"520","4214.041"
"521","4205.469"
"522","4190.56"
"523","4169.036"
"524","4146.114"
"525","4127.183"
"526","4117.195"
"527","4114.295"
"528","4111.053"
"529","4099.916"
"530","4074.038"
"531","4035.968"
"532","3995.162"
"533","3961.178"
"534","3942.857"
"535","3940.997"
"536","3951.184"
"537","3968.934"
"538","3989.783"
"539","4009.234"
"540","4022.784"
"541","4025.954"
"542","4015.311"
"543","3995.794"
"544","3976.384"
"545","3966.045"
"546","3971.758"
"547","3987.511"
"548","4002.005"
"549","4003.984"
"550","3984.78"
"551","3949.569"
"552","3908.172"
"553","3870.371"
"554","3843.816"
"555","3826.976"
"556","3815.819"
"557","3806.331"
"558","3796.113"
"559","3788.333"
"560","3787.362"
"561","3797.545"
"562","3820.442"
"563","3849.995"
"564","3878.876"
"565","3899.809"
"566","3908.464"
"567","3906.825"
"568","3897.685"
"569","3883.818"
"570","3867.849"
"571","3852.161"
"572","3839.097"
"573","3830.907"
"574","3826.521"
"575","3820.549"
